table_id,row_id,time_period,_b_all_science_engineering_and_health_graduate_students_b_level_1,_b_all_science_engineering_and_health_graduate_students_b_level_2,_b_all_science_engineering_and_health_graduate_students_b_level_3,_b_all_science_engineering_and_health_graduate_students_b_hierarchy_depth,value
6064,r442,1997,"All science, engineering, and health graduate students",Full time,Number,3,327289
6064,r443,1997,"All science, engineering, and health graduate students",Full time,Percent,3,67.2
6064,r444,1997,"All science, engineering, and health graduate students",Part time,Number,3,159919
6064,r445,1997,"All science, engineering, and health graduate students",Part time,Percent,3,32.8
6064,r446,1997,All science graduate students,Total,,2,306482
6064,r447,1997,All science graduate students,Full time,Number,3,214981
6064,r448,1997,All science graduate students,Full time,Percent,3,70.1
6064,r449,1997,All science graduate students,Part time,Number,3,91501
6064,r450,1997,All science graduate students,Part time,Percent,3,29.9
6064,r451,1997,All engineering graduate students,Total,,2,101148
6064,r452,1997,All engineering graduate students,Full time,Number,3,65688
6064,r453,1997,All engineering graduate students,Full time,Percent,3,64.9
6064,r454,1997,All engineering graduate students,Part time,Number,3,35460
6064,r455,1997,All engineering graduate students,Part time,Percent,3,35.1
6064,r456,1997,All health graduate students,Total,,2,79578
6064,r457,1997,All health graduate students,Full time,Number,3,46620
6064,r458,1997,All health graduate students,Full time,Percent,3,58.6
6064,r459,1997,All health graduate students,Part time,Number,3,32958
6064,r460,1997,All health graduate students,Part time,Percent,3,41.4
6064,r461,1998,"All science, engineering, and health graduate students",Total,,2,485627
6064,r462,1998,"All science, engineering, and health graduate students",Full time,Number,3,327389
6064,r463,1998,"All science, engineering, and health graduate students",Full time,Percent,3,67.4
6064,r464,1998,"All science, engineering, and health graduate students",Part time,Number,3,158238
6064,r465,1998,"All science, engineering, and health graduate students",Part time,Percent,3,32.6
6064,r466,1998,All science graduate students,Total,,2,304818
6064,r467,1998,All science graduate students,Full time,Number,3,213508
6064,r468,1998,All science graduate students,Full time,Percent,3,70.0
6064,r469,1998,All science graduate students,Part time,Number,3,91310
6064,r470,1998,All science graduate students,Part time,Percent,3,30.0
6064,r471,1998,All engineering graduate students,Total,,2,100038
6064,r472,1998,All engineering graduate students,Full time,Number,3,65435
6064,r473,1998,All engineering graduate students,Full time,Percent,3,65.4
6064,r474,1998,All engineering graduate students,Part time,Number,3,34603
6064,r475,1998,All engineering graduate students,Part time,Percent,3,34.6
6064,r476,1998,All health graduate students,Total,,2,80771
6064,r477,1998,All health graduate students,Full time,Number,3,48446
6064,r478,1998,All health graduate students,Full time,Percent,3,60.0
6064,r479,1998,All health graduate students,Part time,Number,3,32325
6064,r480,1998,All health graduate students,Part time,Percent,3,40.0
6064,r481,1999,"All science, engineering, and health graduate students",Total,,2,493256
6064,r482,1999,"All science, engineering, and health graduate students",Full time,Number,3,334423
6064,r483,1999,"All science, engineering, and health graduate students",Full time,Percent,3,67.8
6064,r484,1999,"All science, engineering, and health graduate students",Part time,Number,3,158833
6064,r485,1999,"All science, engineering, and health graduate students",Part time,Percent,3,32.2
6064,r486,1999,All science graduate students,Total,,2,309491
6064,r487,1999,All science graduate students,Full time,Number,3,215870
6064,r488,1999,All science graduate students,Full time,Percent,3,69.8
6064,r489,1999,All science graduate students,Part time,Number,3,93621
6064,r490,1999,All science graduate students,Part time,Percent,3,30.2
6064,r491,1999,All engineering graduate students,Total,,2,101691
6064,r492,1999,All engineering graduate students,Full time,Number,3,68023
6064,r493,1999,All engineering graduate students,Full time,Percent,3,66.9
6064,r494,1999,All engineering graduate students,Part time,Number,3,33668
6064,r495,1999,All engineering graduate students,Part time,Percent,3,33.1
6064,r496,1999,All health graduate students,Total,,2,82074
6064,r497,1999,All health graduate students,Full time,Number,3,50530
6064,r498,1999,All health graduate students,Full time,Percent,3,61.6
6064,r499,1999,All health graduate students,Part time,Number,3,31544
6064,r500,1999,All health graduate students,Part time,Percent,3,38.4
6064,r501,2000,"All science, engineering, and health graduate students",Total,,2,493311
6064,r502,2000,"All science, engineering, and health graduate students",Full time,Number,3,341283
6064,r503,2000,"All science, engineering, and health graduate students",Full time,Percent,3,69.2
6064,r504,2000,"All science, engineering, and health graduate students",Part time,Number,3,152028
6064,r505,2000,"All science, engineering, and health graduate students",Part time,Percent,3,30.8
6064,r506,2000,All science graduate students,Total,,2,309424
6064,r507,2000,All science graduate students,Full time,Number,3,219079
6064,r508,2000,All science graduate students,Full time,Percent,3,70.8
6064,r509,2000,All science graduate students,Part time,Number,3,90345
6064,r510,2000,All science graduate students,Part time,Percent,3,29.2
6064,r511,2000,All engineering graduate students,Total,,2,104112
6064,r512,2000,All engineering graduate students,Full time,Number,3,72276
6064,r513,2000,All engineering graduate students,Full time,Percent,3,69.4
6064,r514,2000,All engineering graduate students,Part time,Number,3,31836
6064,r515,2000,All engineering graduate students,Part time,Percent,3,30.6
6064,r516,2000,All health graduate students,Total,,2,79775
6064,r517,2000,All health graduate students,Full time,Number,3,49928
6064,r518,2000,All health graduate students,Full time,Percent,3,62.6
6064,r519,2000,All health graduate students,Part time,Number,3,29847
6064,r520,2000,All health graduate students,Part time,Percent,3,37.4
6064,r521,2001,"All science, engineering, and health graduate students",Total,,2,509607
6064,r522,2001,"All science, engineering, and health graduate students",Full time,Number,3,354522
6064,r523,2001,"All science, engineering, and health graduate students",Full time,Percent,3,69.6
6064,r524,2001,"All science, engineering, and health graduate students",Part time,Number,3,155085
6064,r525,2001,"All science, engineering, and health graduate students",Part time,Percent,3,30.4
6064,r526,2001,All science graduate students,Total,,2,319736
6064,r527,2001,All science graduate students,Full time,Number,3,226573
6064,r528,2001,All science graduate students,Full time,Percent,3,70.9
6064,r529,2001,All science graduate students,Part time,Number,3,93163
6064,r530,2001,All science graduate students,Part time,Percent,3,29.1
6064,r531,2001,All engineering graduate students,Total,,2,109493
6064,r532,2001,All engineering graduate students,Full time,Number,3,77448
6064,r533,2001,All engineering graduate students,Full time,Percent,3,70.7
6064,r534,2001,All engineering graduate students,Part time,Number,3,32045
6064,r535,2001,All engineering graduate students,Part time,Percent,3,29.3
6064,r536,2001,All health graduate students,Total,,2,80378
6064,r537,2001,All health graduate students,Full time,Number,3,50501
6064,r538,2001,All health graduate students,Full time,Percent,3,62.8
6064,r539,2001,All health graduate students,Part time,Number,3,29877
6064,r540,2001,All health graduate students,Part time,Percent,3,37.2
6064,r541,2002,"All science, engineering, and health graduate students",Total,,2,540404
6064,r542,2002,"All science, engineering, and health graduate students",Full time,Number,3,378991
6064,r543,2002,"All science, engineering, and health graduate students",Full time,Percent,3,70.1
6064,r544,2002,"All science, engineering, and health graduate students",Part time,Number,3,161413
6064,r545,2002,"All science, engineering, and health graduate students",Part time,Percent,3,29.9
6064,r546,2002,All science graduate students,Total,,2,335166
6064,r547,2002,All science graduate students,Full time,Number,3,240020
6064,r548,2002,All science graduate students,Full time,Percent,3,71.6
6064,r549,2002,All science graduate students,Part time,Number,3,95146
6064,r550,2002,All science graduate students,Part time,Percent,3,28.4
6064,r551,2002,All engineering graduate students,Total,,2,119668
6064,r552,2002,All engineering graduate students,Full time,Number,3,85452
6064,r553,2002,All engineering graduate students,Full time,Percent,3,71.4
6064,r554,2002,All engineering graduate students,Part time,Number,3,34216
6064,r555,2002,All engineering graduate students,Part time,Percent,3,28.6
6064,r556,2002,All health graduate students,Total,,2,85570
6064,r557,2002,All health graduate students,Full time,Number,3,53519
6064,r558,2002,All health graduate students,Full time,Percent,3,62.5
6064,r559,2002,All health graduate students,Part time,Number,3,32051
6064,r560,2002,All health graduate students,Part time,Percent,3,37.5
6064,r561,2003,"All science, engineering, and health graduate students",Total,,2,567121
6064,r562,2003,"All science, engineering, and health graduate students",Full time,Number,3,397420
6064,r563,2003,"All science, engineering, and health graduate students",Full time,Percent,3,70.1
6064,r564,2003,"All science, engineering, and health graduate students",Part time,Number,3,169701
6064,r565,2003,"All science, engineering, and health graduate students",Part time,Percent,3,29.9
6064,r566,2003,All science graduate students,Total,,2,347268
6064,r567,2003,All science graduate students,Full time,Number,3,248812
6064,r568,2003,All science graduate students,Full time,Percent,3,71.6
6064,r569,2003,All science graduate students,Part time,Number,3,98456
6064,r570,2003,All science graduate students,Part time,Percent,3,28.4
6064,r571,2003,All engineering graduate students,Total,,2,127377
6064,r572,2003,All engineering graduate students,Full time,Number,3,90216
6064,r573,2003,All engineering graduate students,Full time,Percent,3,70.8
6064,r574,2003,All engineering graduate students,Part time,Number,3,37161
6064,r575,2003,All engineering graduate students,Part time,Percent,3,29.2
6064,r576,2003,All health graduate students,Total,,2,92476
6064,r577,2003,All health graduate students,Full time,Number,3,58392
6064,r578,2003,All health graduate students,Full time,Percent,3,63.1
6064,r579,2003,All health graduate students,Part time,Number,3,34084
6064,r580,2003,All health graduate students,Part time,Percent,3,36.9
6064,r581,2004,"All science, engineering, and health graduate students",Total,,2,574463
6064,r582,2004,"All science, engineering, and health graduate students",Full time,Number,3,402573
6064,r583,2004,"All science, engineering, and health graduate students",Full time,Percent,3,70.1
6064,r584,2004,"All science, engineering, and health graduate students",Part time,Number,3,171890
6064,r585,2004,"All science, engineering, and health graduate students",Part time,Percent,3,29.9
6064,r586,2004,All science graduate students,Total,,2,352307
6064,r587,2004,All science graduate students,Full time,Number,3,253574
6064,r588,2004,All science graduate students,Full time,Percent,3,72.0
6064,r589,2004,All science graduate students,Part time,Number,3,98733
6064,r590,2004,All science graduate students,Part time,Percent,3,28.0
6064,r591,2004,All engineering graduate students,Total,,2,123566
6064,r592,2004,All engineering graduate students,Full time,Number,3,86955
6064,r593,2004,All engineering graduate students,Full time,Percent,3,70.4
6064,r594,2004,All engineering graduate students,Part time,Number,3,36611
6064,r595,2004,All engineering graduate students,Part time,Percent,3,29.6
6064,r596,2004,All health graduate students,Total,,2,98590
6064,r597,2004,All health graduate students,Full time,Number,3,62044
6064,r598,2004,All health graduate students,Full time,Percent,3,62.9
6064,r599,2004,All health graduate students,Part time,Number,3,36546
6064,r600,2004,All health graduate students,Part time,Percent,3,37.1
6064,r601,2005,"All science, engineering, and health graduate students",Total,,2,582226
6064,r602,2005,"All science, engineering, and health graduate students",Full time,Number,3,406620
6064,r603,2005,"All science, engineering, and health graduate students",Full time,Percent,3,69.8
6064,r604,2005,"All science, engineering, and health graduate students",Part time,Number,3,175606
6064,r605,2005,"All science, engineering, and health graduate students",Part time,Percent,3,30.2
6064,r606,2005,All science graduate students,Total,,2,357710
6064,r607,2005,All science graduate students,Full time,Number,3,257283
6064,r608,2005,All science graduate students,Full time,Percent,3,71.9
6064,r609,2005,All science graduate students,Part time,Number,3,100427
6064,r610,2005,All science graduate students,Part time,Percent,3,28.1
6064,r611,2005,All engineering graduate students,Total,,2,120565
6064,r612,2005,All engineering graduate students,Full time,Number,3,84459
6064,r613,2005,All engineering graduate students,Full time,Percent,3,70.1
6064,r614,2005,All engineering graduate students,Part time,Number,3,36106
6064,r615,2005,All engineering graduate students,Part time,Percent,3,29.9
6064,r616,2005,All health graduate students,Total,,2,103951
6064,r617,2005,All health graduate students,Full time,Number,3,64878
6064,r618,2005,All health graduate students,Full time,Percent,3,62.4
6064,r619,2005,All health graduate students,Part time,Number,3,39073
6064,r620,2005,All health graduate students,Part time,Percent,3,37.6
6064,r621,2006,"All science, engineering, and health graduate students",Total,,2,597643
6064,r622,2006,"All science, engineering, and health graduate students",Full time,Number,3,419015
6064,r623,2006,"All science, engineering, and health graduate students",Full time,Percent,3,70.1
6064,r624,2006,"All science, engineering, and health graduate students",Part time,Number,3,178628
6064,r625,2006,"All science, engineering, and health graduate students",Part time,Percent,3,29.9
6064,r626,2006,All science graduate students,Total,,2,363246
6064,r627,2006,All science graduate students,Full time,Number,3,261984
6064,r628,2006,All science graduate students,Full time,Percent,3,72.1
6064,r629,2006,All science graduate students,Part time,Number,3,101262
6064,r630,2006,All science graduate students,Part time,Percent,3,27.9
6064,r631,2006,All engineering graduate students,Total,,2,123041
6064,r632,2006,All engineering graduate students,Full time,Number,3,87818
6064,r633,2006,All engineering graduate students,Full time,Percent,3,71.4
6064,r634,2006,All engineering graduate students,Part time,Number,3,35223
6064,r635,2006,All engineering graduate students,Part time,Percent,3,28.6
6064,r636,2006,All health graduate students,Total,,2,111356
6064,r637,2006,All health graduate students,Full time,Number,3,69213
6064,r638,2006,All health graduate students,Full time,Percent,3,62.2
6064,r639,2006,All health graduate students,Part time,Number,3,42143
6064,r640,2006,All health graduate students,Part time,Percent,3,37.8
6064,r641,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Total,,2,607823
6064,r642,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Full time,Number,3,430860
6064,r643,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,70.9
6064,r644,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Part time,Number,3,176963
6064,r645,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,29.1
6064,r646,2007old<sup>b</sup>,All science graduate students,Total,,2,372120
6064,r647,2007old<sup>b</sup>,All science graduate students,Full time,Number,3,269821
6064,r648,2007old<sup>b</sup>,All science graduate students,Full time,Percent,3,72.5
6064,r649,2007old<sup>b</sup>,All science graduate students,Part time,Number,3,102299
6064,r650,2007old<sup>b</sup>,All science graduate students,Part time,Percent,3,27.5
6064,r651,2007old<sup>b</sup>,All engineering graduate students,Total,,2,130255
6064,r652,2007old<sup>b</sup>,All engineering graduate students,Full time,Number,3,93155
6064,r653,2007old<sup>b</sup>,All engineering graduate students,Full time,Percent,3,71.5
6064,r654,2007old<sup>b</sup>,All engineering graduate students,Part time,Number,3,37100
6064,r655,2007old<sup>b</sup>,All engineering graduate students,Part time,Percent,3,28.5
6064,r656,2007old<sup>b</sup>,All health graduate students,Total,,2,105448
6064,r657,2007old<sup>b</sup>,All health graduate students,Full time,Number,3,67884
6064,r658,2007old<sup>b</sup>,All health graduate students,Full time,Percent,3,64.4
6064,r659,2007old<sup>b</sup>,All health graduate students,Part time,Number,3,37564
6064,r660,2007old<sup>b</sup>,All health graduate students,Part time,Percent,3,35.6
6064,r661,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Total,,2,619499
6064,r662,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Full time,Number,3,437365
6064,r663,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,70.6
6064,r664,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Part time,Number,3,182134
6064,r665,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,29.4
6064,r666,2007new<sup>b</sup>,All science graduate students,Total,,2,384523
6064,r667,2007new<sup>b</sup>,All science graduate students,Full time,Number,3,277229
6064,r668,2007new<sup>b</sup>,All science graduate students,Full time,Percent,3,72.1
6064,r669,2007new<sup>b</sup>,All science graduate students,Part time,Number,3,107294
6064,r670,2007new<sup>b</sup>,All science graduate students,Part time,Percent,3,27.9
6064,r671,2007new<sup>b</sup>,All engineering graduate students,Total,,2,131676
6064,r672,2007new<sup>b</sup>,All engineering graduate students,Full time,Number,3,94313
6064,r673,2007new<sup>b</sup>,All engineering graduate students,Full time,Percent,3,71.6
6064,r674,2007new<sup>b</sup>,All engineering graduate students,Part time,Number,3,37363
6064,r675,2007new<sup>b</sup>,All engineering graduate students,Part time,Percent,3,28.4
6064,r676,2007new<sup>b</sup>,All health graduate students,Total,,2,103300
6064,r677,2007new<sup>b</sup>,All health graduate students,Full time,Number,3,65823
6064,r678,2007new<sup>b</sup>,All health graduate students,Full time,Percent,3,63.7
6064,r679,2007new<sup>b</sup>,All health graduate students,Part time,Number,3,37477
6064,r680,2007new<sup>b</sup>,All health graduate students,Part time,Percent,3,36.3
6064,r681,2008,"All science, engineering, and health graduate students",Total,,2,631489
6064,r682,2008,"All science, engineering, and health graduate students",Full time,Number,3,449613
6064,r683,2008,"All science, engineering, and health graduate students",Full time,Percent,3,71.2
6064,r684,2008,"All science, engineering, and health graduate students",Part time,Number,3,181876
6064,r685,2008,"All science, engineering, and health graduate students",Part time,Percent,3,28.8
6064,r686,2008,All science graduate students,Total,,2,391419
6064,r687,2008,All science graduate students,Full time,Number,3,285305
6064,r688,2008,All science graduate students,Full time,Percent,3,72.9
6064,r689,2008,All science graduate students,Part time,Number,3,106114
6064,r690,2008,All science graduate students,Part time,Percent,3,27.1
6064,r691,2008,All engineering graduate students,Total,,2,137856
6064,r692,2008,All engineering graduate students,Full time,Number,3,98255
6064,r693,2008,All engineering graduate students,Full time,Percent,3,71.3
6064,r694,2008,All engineering graduate students,Part time,Number,3,39601
6064,r695,2008,All engineering graduate students,Part time,Percent,3,28.7
6064,r696,2008,All health graduate students,Total,,2,102214
6064,r697,2008,All health graduate students,Full time,Number,3,66053
6064,r698,2008,All health graduate students,Full time,Percent,3,64.6
6064,r699,2008,All health graduate students,Part time,Number,3,36161
6064,r700,2008,All health graduate students,Part time,Percent,3,35.4
6064,r701,2009,"All science, engineering, and health graduate students",Total,,2,631645
6064,r702,2009,"All science, engineering, and health graduate students",Full time,Number,3,456115
6064,r703,2009,"All science, engineering, and health graduate students",Full time,Percent,3,72.2
6064,r704,2009,"All science, engineering, and health graduate students",Part time,Number,3,175530
6064,r705,2009,"All science, engineering, and health graduate students",Part time,Percent,3,27.8
6064,r706,2009,All science graduate students,Total,,2,401008
6064,r707,2009,All science graduate students,Full time,Number,3,293561
6064,r708,2009,All science graduate students,Full time,Percent,3,73.2
6064,r709,2009,All science graduate students,Part time,Number,3,107447
6064,r710,2009,All science graduate students,Part time,Percent,3,26.8
6064,r711,2009,All engineering graduate students,Total,,2,144677
6064,r712,2009,All engineering graduate students,Full time,Number,3,104937
6064,r713,2009,All engineering graduate students,Full time,Percent,3,72.5
6064,r714,2009,All engineering graduate students,Part time,Number,3,39740
6064,r715,2009,All engineering graduate students,Part time,Percent,3,27.5
6064,r716,2009,All health graduate students,Total,,2,85960
6064,r717,2009,All health graduate students,Full time,Number,3,57617
6064,r718,2009,All health graduate students,Full time,Percent,3,67.0
6064,r719,2009,All health graduate students,Part time,Number,3,28343
6064,r720,2009,All health graduate students,Part time,Percent,3,33.0
6064,r721,2010,"All science, engineering, and health graduate students",Total,,2,632652
6064,r722,2010,"All science, engineering, and health graduate students",Full time,Number,3,461185
6064,r723,2010,"All science, engineering, and health graduate students",Full time,Percent,3,72.9
6064,r724,2010,"All science, engineering, and health graduate students",Part time,Number,3,171467
6064,r725,2010,"All science, engineering, and health graduate students",Part time,Percent,3,27.1
6064,r726,2010,All science graduate students,Total,,2,407291
6064,r727,2010,All science graduate students,Full time,Number,3,299315
6064,r728,2010,All science graduate students,Full time,Percent,3,73.5
6064,r729,2010,All science graduate students,Part time,Number,3,107976
6064,r730,2010,All science graduate students,Part time,Percent,3,26.5
6064,r731,2010,All engineering graduate students,Total,,2,149241
6064,r732,2010,All engineering graduate students,Full time,Number,3,109792
6064,r733,2010,All engineering graduate students,Full time,Percent,3,73.6
6064,r734,2010,All engineering graduate students,Part time,Number,3,39449
6064,r735,2010,All engineering graduate students,Part time,Percent,3,26.4
6064,r736,2010,All health graduate students,Total,,2,76120
6064,r737,2010,All health graduate students,Full time,Number,3,52078
6064,r738,2010,All health graduate students,Full time,Percent,3,68.4
6064,r739,2010,All health graduate students,Part time,Number,3,24042
6064,r740,2010,All health graduate students,Part time,Percent,3,31.6
6064,r741,2011,"All science, engineering, and health graduate students",Total,,2,626820
6064,r742,2011,"All science, engineering, and health graduate students",Full time,Number,3,457292
6064,r743,2011,"All science, engineering, and health graduate students",Full time,Percent,3,73.0
6064,r744,2011,"All science, engineering, and health graduate students",Part time,Number,3,169528
6064,r745,2011,"All science, engineering, and health graduate students",Part time,Percent,3,27.0
6064,r746,2011,All science graduate students,Total,,2,414440
6064,r747,2011,All science graduate students,Full time,Number,3,303015
6064,r748,2011,All science graduate students,Full time,Percent,3,73.1
6064,r749,2011,All science graduate students,Part time,Number,3,111425
6064,r750,2011,All science graduate students,Part time,Percent,3,26.9
6064,r751,2011,All engineering graduate students,Total,,2,146501
6064,r752,2011,All engineering graduate students,Full time,Number,3,108153
6064,r753,2011,All engineering graduate students,Full time,Percent,3,73.8
6064,r754,2011,All engineering graduate students,Part time,Number,3,38348
6064,r755,2011,All engineering graduate students,Part time,Percent,3,26.2
6064,r756,2011,All health graduate students,Total,,2,65879
6064,r757,2011,All health graduate students,Full time,Number,3,46124
6064,r758,2011,All health graduate students,Full time,Percent,3,70.0
6064,r759,2011,All health graduate students,Part time,Number,3,19755
6064,r760,2011,All health graduate students,Part time,Percent,3,30.0
6064,r761,2012,"All science, engineering, and health graduate students",Total,,2,627243
6064,r762,2012,"All science, engineering, and health graduate students",Full time,Number,3,459498
6064,r763,2012,"All science, engineering, and health graduate students",Full time,Percent,3,73.3
6064,r764,2012,"All science, engineering, and health graduate students",Part time,Number,3,167745
6064,r765,2012,"All science, engineering, and health graduate students",Part time,Percent,3,26.7
6064,r766,2012,All science graduate students,Total,,2,413033
6064,r767,2012,All science graduate students,Full time,Number,3,304795
6064,r768,2012,All science graduate students,Full time,Percent,3,73.8
6064,r769,2012,All science graduate students,Part time,Number,3,108238
6064,r770,2012,All science graduate students,Part time,Percent,3,26.2
6064,r771,2012,All engineering graduate students,Total,,2,148385
6064,r772,2012,All engineering graduate students,Full time,Number,3,109589
6064,r773,2012,All engineering graduate students,Full time,Percent,3,73.9
6064,r774,2012,All engineering graduate students,Part time,Number,3,38796
6064,r775,2012,All engineering graduate students,Part time,Percent,3,26.1
6064,r776,2012,All health graduate students,Total,,2,65825
6064,r777,2012,All health graduate students,Full time,Number,3,45114
6064,r778,2012,All health graduate students,Full time,Percent,3,68.5
6064,r779,2012,All health graduate students,Part time,Number,3,20711
6064,r780,2012,All health graduate students,Part time,Percent,3,31.5
6064,r781,2013,"All science, engineering, and health graduate students",Total,,2,633010
6064,r782,2013,"All science, engineering, and health graduate students",Full time,Number,3,468953
6064,r783,2013,"All science, engineering, and health graduate students",Full time,Percent,3,74.1
6064,r784,2013,"All science, engineering, and health graduate students",Part time,Number,3,164057
6064,r785,2013,"All science, engineering, and health graduate students",Part time,Percent,3,25.9
6064,r786,2013,All science graduate students,Total,,2,417251
6064,r787,2013,All science graduate students,Full time,Number,3,309756
6064,r788,2013,All science graduate students,Full time,Percent,3,74.2
6064,r789,2013,All science graduate students,Part time,Number,3,107495
6064,r790,2013,All science graduate students,Part time,Percent,3,25.8
6064,r791,2013,All engineering graduate students,Total,,2,153049
6064,r792,2013,All engineering graduate students,Full time,Number,3,114752
6064,r793,2013,All engineering graduate students,Full time,Percent,3,75.0
6064,r794,2013,All engineering graduate students,Part time,Number,3,38297
6064,r795,2013,All engineering graduate students,Part time,Percent,3,25.0
6064,r796,2013,All health graduate students,Total,,2,62710
6064,r797,2013,All health graduate students,Full time,Number,3,44445
6064,r798,2013,All health graduate students,Full time,Percent,3,70.9
6064,r799,2013,All health graduate students,Part time,Number,3,18265
6064,r800,2013,All health graduate students,Part time,Percent,3,29.1
6064,r801,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Total,,2,650738
6064,r802,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Full time,Number,3,484880
6064,r803,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,74.5
6064,r804,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Part time,Number,3,165858
6064,r805,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,25.5
6064,r806,2014old<sup>c</sup>,All science graduate students,Total,,2,425148
6064,r807,2014old<sup>c</sup>,All science graduate students,Full time,Number,3,317881
6064,r808,2014old<sup>c</sup>,All science graduate students,Full time,Percent,3,74.8
6064,r809,2014old<sup>c</sup>,All science graduate students,Part time,Number,3,107267
6064,r810,2014old<sup>c</sup>,All science graduate students,Part time,Percent,3,25.2
6064,r811,2014old<sup>c</sup>,All engineering graduate students,Total,,2,162013
6064,r812,2014old<sup>c</sup>,All engineering graduate students,Full time,Number,3,122642
6064,r813,2014old<sup>c</sup>,All engineering graduate students,Full time,Percent,3,75.7
6064,r814,2014old<sup>c</sup>,All engineering graduate students,Part time,Number,3,39371
6064,r815,2014old<sup>c</sup>,All engineering graduate students,Part time,Percent,3,24.3
6064,r816,2014old<sup>c</sup>,All health graduate students,Total,,2,63577
6064,r817,2014old<sup>c</sup>,All health graduate students,Full time,Number,3,44357
6064,r818,2014old<sup>c</sup>,All health graduate students,Full time,Percent,3,69.8
6064,r819,2014old<sup>c</sup>,All health graduate students,Part time,Number,3,19220
6064,r820,2014old<sup>c</sup>,All health graduate students,Part time,Percent,3,30.2
6064,r821,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Total,,2,666586
6064,r822,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Full time,Number,3,492170
6064,r823,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,73.8
6064,r824,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Part time,Number,3,174416
6064,r825,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,26.2
6064,r826,2014new<sup>c</sup>,All science graduate students,Total,,2,437395
6064,r827,2014new<sup>c</sup>,All science graduate students,Full time,Number,3,322714
6064,r828,2014new<sup>c</sup>,All science graduate students,Full time,Percent,3,73.8
6064,r829,2014new<sup>c</sup>,All science graduate students,Part time,Number,3,114681
6064,r830,2014new<sup>c</sup>,All science graduate students,Part time,Percent,3,26.2
6064,r831,2014new<sup>c</sup>,All engineering graduate students,Total,,2,164488
6064,r832,2014new<sup>c</sup>,All engineering graduate students,Full time,Number,3,124382
6064,r833,2014new<sup>c</sup>,All engineering graduate students,Full time,Percent,3,75.6
6064,r834,2014new<sup>c</sup>,All engineering graduate students,Part time,Number,3,40106
6064,r835,2014new<sup>c</sup>,All engineering graduate students,Part time,Percent,3,24.4
6064,r836,2014new<sup>c</sup>,All health graduate students,Total,,2,64703
6064,r837,2014new<sup>c</sup>,All health graduate students,Full time,Number,3,45074
6064,r838,2014new<sup>c</sup>,All health graduate students,Full time,Percent,3,69.7
6064,r839,2014new<sup>c</sup>,All health graduate students,Part time,Number,3,19629
6064,r840,2014new<sup>c</sup>,All health graduate students,Part time,Percent,3,30.3
6064,r841,2015,"All science, engineering, and health graduate students",Total,,2,685397
6064,r842,2015,"All science, engineering, and health graduate students",Full time,Number,3,506262
6064,r843,2015,"All science, engineering, and health graduate students",Full time,Percent,3,73.9
6064,r844,2015,"All science, engineering, and health graduate students",Part time,Number,3,179135
6064,r845,2015,"All science, engineering, and health graduate students",Part time,Percent,3,26.1
6064,r846,2015,All science graduate students,Total,,2,448654
6064,r847,2015,All science graduate students,Full time,Number,3,331293
6064,r848,2015,All science graduate students,Full time,Percent,3,73.8
6064,r849,2015,All science graduate students,Part time,Number,3,117361
6064,r850,2015,All science graduate students,Part time,Percent,3,26.2
6064,r851,2015,All engineering graduate students,Total,,2,169354
6064,r852,2015,All engineering graduate students,Full time,Number,3,128112
6064,r853,2015,All engineering graduate students,Full time,Percent,3,75.6
6064,r854,2015,All engineering graduate students,Part time,Number,3,41242
6064,r855,2015,All engineering graduate students,Part time,Percent,3,24.4
6064,r856,2015,All health graduate students,Total,,2,67389
6064,r857,2015,All health graduate students,Full time,Number,3,46857
6064,r858,2015,All health graduate students,Full time,Percent,3,69.5
6064,r859,2015,All health graduate students,Part time,Number,3,20532
6064,r860,2015,All health graduate students,Part time,Percent,3,30.5
6064,r861,2016,"All science, engineering, and health graduate students",Total,,2,684825
6064,r862,2016,"All science, engineering, and health graduate students",Full time,Number,3,508773
6064,r863,2016,"All science, engineering, and health graduate students",Full time,Percent,3,74.3
6064,r864,2016,"All science, engineering, and health graduate students",Part time,Number,3,176052
6064,r865,2016,"All science, engineering, and health graduate students",Part time,Percent,3,25.7
6064,r866,2016,All science graduate students,Total,,2,452046
