table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022_all_engineering,field_2022_aerospace_aeronautical_and_astronautical_engineering,field_2022_bioengineering_and_biomedical_engineering,field_2022_chemical_engineering,field_2022_civil_engineering,field_2022_electrical_electronic_and_communications_engineering,field_2022_industrial_and_manufacturing_engineering,field_2022_mechanical_engineering,field_2022_metallurgical_and_materials_engineering,field_2022_engineering_nec_
10149,r099,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,98,"['16,411', '']","['21,797', '']","['24,061', '']","['921', '']","['0', '']","['1,430', '']","['4,251', '']","['2,965', '']","['716', '']","['2,871', '']","['10,484', '']","['423', '']"
10149,r100,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,99,"['19,552', '']","['22,291', '']","['24,042', '']","['0', '']","['9,584', '']","['4,772', '']","['163', '']","['4,122', '']","['0', '']","['0', '']","['5,040', '']","['361', '']"
10149,r101,All institutions -> Yale U.,All institutions,Yale U.,2,100,"['24,172', '']","['23,578', '']","['23,926', '']","['0', '']","['7,035', '']","['3,839', '']","['0', '']","['7,197', '']","['0', '']","['5,855', '']","['0', '']","['0', '']"
10149,r102,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,101,"['18,074', '']","['17,980', '']","['22,533', '']","['0', '']","['4,361', '']","['2,154', '']","['3,622', '']","['9,406', '']","['1,845', '']","['945', '']","['0', '']","['200', '']"
10149,r103,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,102,"['17,813', '']","['19,983', '']","['22,510', '']","['0', '']","['8,693', '']","['0', '']","['13,105', '']","['0', '']","['712', '']","['0', '']","['0', '']","['0', '']"
10149,r104,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,103,"['21,149', '']","['21,450', '']","['22,395', '']","['0', '']","['5,300', '']","['1,339', '']","['8,400', '']","['3,467', '']","['0', '']","['1,878', '']","['2,011', '']","['0', '']"
10149,r105,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,104,"['44,243', '']","['43,477', '']","['22,205', '']","['944', '']","['5,501', '']","['349', '']","['287', '']","['1,565', '']","['0', '']","['5,769', '']","['7,790', '']","['0', '']"
10149,r106,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,105,"['15,930', '']","['18,042', '']","['21,919', '']","['841', '']","['0', '']","['5,060', '']","['2,487', '']","['3,039', '']","['1,158', '']","['7,977', '']","['551', '']","['806', '']"
10149,r107,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,106,"['15,238', '']","['17,065', '']","['21,622', '']","['2,824', '']","['0', '']","['0', '']","['836', '']","['5,073', '']","['12,237', '']","['0', '']","['652', '']","['0', '']"
10149,r108,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,107,"['17,034', '']","['18,541', '']","['21,080', '']","['0', '']","['1,642', '']","['5,798', '']","['2,381', '']","['7,938', '']","['0', '']","['3,116', '']","['77', '']","['128', '']"
10149,r109,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,108,"['13,921', '']","['16,470', '']","['21,003', '']","['0', '']","['0', '']","['3,060', '']","['2,532', '']","['4,891', '']","['0', '']","['8,804', '']","['1,716', '']","['0', '']"
10149,r110,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,109,"['15,069', '']","['15,235', '']","['20,850', '']","['2,449', '']","['832', '']","['1,905', '']","['2,772', '']","['10,362', '']","['269', '']","['0', '']","['0', '']","['2,261', '']"
10149,r111,All institutions -> New York U.,All institutions,New York U.,2,110,"['15,445', '']","['18,633', '']","['20,507', '']","['0', '']","['0', '']","['2,209', '']","['828', '']","['8,352', '']","['0', '']","['1,987', '']","['0', '']","['7,131', '']"
10149,r112,All institutions -> Washington State U.,All institutions,Washington State U.,2,111,"['20,360', '']","['23,129', '']","['20,359', '']","['0', '']","['1,078', '']","['2,781', '']","['4,654', '']","['2,757', '']","['96', '']","['3,289', '']","['2,456', '']","['3,248', '']"
10149,r113,All institutions -> Tufts U.,All institutions,Tufts U.,2,112,"['20,397', '']","['19,362', '']","['19,796', '']","['183', '']","['9,519', '']","['1,952', '']","['3,085', '']","['2,374', '']","['0', '']","['2,282', '']","['0', '']","['401', '']"
10149,r114,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,113,"['15,704', '']","['18,078', '']","['19,125', '']","['0', '']","['3,581', '']","['2,597', '']","['1,752', '']","['7,741', '']","['0', '']","['3,089', '']","['0', '']","['365', '']"
10149,r115,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,114,"['16,205', '']","['16,976', '']","['19,098', '']","['0', '']","['2,417', '']","['3,270', '']","['2,870', '']","['1,209', '']","['1,545', '']","['5,452', '']","['2,335', '']","['0', '']"
10149,r116,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,115,"['14,399', '']","['15,359', '']","['18,858', '']","['0', '']","['0', '']","['4,194', '']","['3,718', '']","['6,251', '']","['970', '']","['3,668', '']","['0', '']","['57', '']"
10149,r117,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,116,"['13,084', '']","['16,095', '']","['18,401', '']","['403', '']","['941', '']","['2,106', '']","['211', '']","['1,467', '']","['0', '']","['12,109', '']","['0', '']","['1,164', '']"
10149,r118,All institutions -> Brown U.,All institutions,Brown U.,2,117,"['17,138', '']","['15,963', '']","['18,304', '']","['0', '']","['6,397', '']","['2,632', '']","['0', '']","['2,537', '']","['0', '']","['3,074', '']","['2,827', '']","['837', '']"
10149,r119,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,118,"['16,905', '']","['15,905', '']","['17,346', '']","['0', '']","['977', '']","['1,011', '']","['5,935', '']","['4,966', '']","['223', '']","['3,025', '']","['215', '']","['994', '']"
10149,r120,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,119,"['17,536', '']","['16,553', '']","['17,241', '']","['43', '']","['484', '']","['0', '']","['2,560', '']","['10,762', '']","['0', '']","['1,486', '']","['0', '']","['1,906', '']"
10149,r121,All institutions -> U. Rochester,All institutions,U. Rochester,2,120,"['12,764', '']","['14,213', '']","['17,031', '']","['0', '']","['5,260', '']","['854', '']","['0', '']","['5,085', '']","['0', '']","['5,832', '']","['0', '']","['0', '']"
10149,r122,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,121,"['4,640', '']","['7,391', '']","['17,026', '']","['162', '']","['760', '']","['10,137', '']","['3,682', '']","['369', '']","['0', '']","['1,276', '']","['116', '']","['524', '']"
10149,r123,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,122,"['11,969', '']","['15,319', '']","['16,574', '']","['4,498', '']","['0', '']","['2,363', '']","['2,511', '']","['1,650', '']","['555', '']","['2,005', '']","['1,133', '']","['1,859', '']"
10149,r124,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,123,"['11,438', '']","['15,694', '']","['15,386', '']","['0', '']","['0', '']","['3,031', '']","['1,089', '']","['5,242', '']","['716', '']","['5,308', '']","['0', '']","['0', '']"
10149,r125,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,124,"['12,530', '']","['13,810', '']","['15,266', '']","['878', '']","['0', '']","['2,488', '']","['1,738', '']","['2,667', '']","['734', '']","['3,638', '']","['0', '']","['3,123', '']"
10149,r126,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,125,"['11,447', '']","['12,970', '']","['14,790', '']","['3,289', '']","['397', '']","['1,214', '']","['3,480', '']","['4,000', '']","['0', '']","['2,145', '']","['0', '']","['265', '']"
10149,r127,All institutions -> U. Louisville,All institutions,U. Louisville,2,126,"['9,077', '']","['11,844', '']","['14,712', '']","['0', '']","['4,201', '']","['1,943', '']","['621', '']","['3,515', '']","['694', '']","['1,932', '']","['9', '']","['1,797', '']"
10149,r128,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,127,"['7,943', '']","['9,272', '']","['14,083', '']","['13,127', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['364', '']","['0', '']","['493', '']"
10149,r129,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,128,"['20,145', '']","['20,798', '']","['13,920', '']","['4,706', '']","['0', '']","['24', '']","['391', '']","['3,263', '']","['421', '']","['2,092', '']","['128', '']","['2,895', '']"
10149,r130,All institutions -> George Washington U.,All institutions,George Washington U.,2,129,"['15,091', '']","['15,052', '']","['13,339', '']","['1,305', '']","['3,447', '']","['0', '']","['1,179', '']","['5,029', '']","['766', '']","['743', '']","['55', '']","['815', '']"
10149,r131,All institutions -> U. Kansas,All institutions,U. Kansas,2,130,"['13,829', '']","['12,206', '']","['13,244', '']","['1,386', '']","['0', '']","['3,342', '']","['3,436', '']","['3,307', '']","['0', '']","['1,773', '']","['0', '']","['0', '']"
10149,r132,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,131,"['8,887', '']","['9,834', '']","['12,779', '']","['0', '']","['185', '']","['4,691', '']","['1,448', '']","['439', '']","['23', '']","['342', '']","['4,311', '']","['1,340', '']"
10149,r133,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,132,"['11,998', '']","['11,355', '']","['12,504', '']","['154', '']","['0', '']","['0', '']","['2,941', '']","['7,011', '']","['0', '']","['346', '']","['232', '']","['1,820', '']"
10149,r134,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,133,"['10,268', '']","['11,014', '']","['12,249', '']","['0', '']","['0', '']","['1,394', '']","['3,422', '']","['1,456', '']","['333', '']","['2,120', '']","['87', '']","['3,437', '']"
10149,r135,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,134,"['9,664', '']","['11,419', '']","['11,896', '']","['157', '']","['758', '']","['1,768', '']","['3,639', '']","['50', '']","['4', '']","['2,417', '']","['1,284', '']","['1,819', '']"
10149,r136,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,135,"['11,802', '']","['9,683', '']","['11,184', '']","['834', '']","['0', '']","['0', '']","['765', '']","['4,409', '']","['3,931', '']","['1,245', '']","['0', '']","['0', '']"
10149,r137,All institutions -> Boise State U.,All institutions,Boise State U.,2,136,"['8,245', '']","['9,596', '']","['11,149', '']","['38', '']","['5,298', '']","['794', '']","['236', '']","['1,546', '']","['59', '']","['350', '']","['1,777', '']","['1,051', '']"
10149,r138,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,137,"['9,230', '']","['11,070', '']","['10,795', '']","['1,016', '']","['5,210', '']","['159', '']","['579', '']","['2,510', '']","['73', '']","['822', '']","['0', '']","['426', '']"
10149,r139,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,138,"['9,549', '']","['10,841', '']","['10,647', '']","['0', '']","['10,647', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10149,r140,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,139,"['7,965', '']","['10,659', '']","['10,560', '']","['0', '']","['1,353', '']","['1,031', '']","['0', '']","['2,721', '']","['519', '']","['1,472', '']","['0', '']","['3,464', '']"
10149,r141,All institutions -> Emory U.,All institutions,Emory U.,2,140,"['8,676', '']","['8,356', '']","['10,545', '']","['0', '']","['10,545', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10149,r142,All institutions -> U. Georgia,All institutions,U. Georgia,2,141,"['7,208', '']","['8,139', '']","['10,503', '']","['0', '']","['131', '']","['2,810', '']","['5,130', '']","['2,432', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10149,r143,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,142,"['5,961', '']","['7,346', '']","['10,333', '']","['0', '']","['1,990', '']","['0', '']","['877', '']","['1,885', '']","['601', '']","['1,387', '']","['0', '']","['3,593', '']"
10149,r144,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,143,"['3,805', '']","['7,232', '']","['10,227', '']","['0', '']","['1,302', '']","['0', '']","['0', '']","['1,174', '']","['0', '']","['206', '']","['7,540', '']","['5', '']"
10149,r145,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,144,"['3,085', '']","['4,341', '']","['10,191', '']","['211', '']","['0', '']","['578', '']","['5,956', '']","['977', '']","['114', '']","['874', '']","['163', '']","['1,318', '']"
10149,r146,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,145,"['8,664', '']","['9,071', '']","['10,157', '']","['0', '']","['0', '']","['429', '']","['1,798', '']","['4,149', '']","['989', '']","['613', '']","['0', '']","['2,179', '']"
10149,r147,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,146,"['6,939', '']","['7,962', '']","['9,997', '']","['0', '']","['563', '']","['1,298', '']","['1,001', '']","['2,319', '']","['0', '']","['1,801', '']","['8', '']","['3,007', '']"
10149,r148,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,147,"['6,955', '']","['11,045', '']","['9,749', '']","['85', '']","['0', '']","['0', '']","['1,303', '']","['23', '']","['0', '']","['0', '']","['0', '']","['8,338', '']"
10149,r149,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,148,"['3,557', '']","['6,909', '']","['9,736', '']","['0', '']","['0', '']","['2,137', '']","['2,310', '']","['1,097', '']","['0', '']","['1,386', '']","['2,806', '']","['0', '']"
10149,r150,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,149,"['11,466', '']","['8,984', '']","['9,665', '']","['0', '']","['0', '']","['1,389', '']","['3,962', '']","['1,083', '']","['0', '']","['2,873', '']","['358', '']","['0', '']"
10149,r151,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,150,"['11,055', '']","['7,748', '']","['9,597', '']","['0', '']","['7,919', '']","['570', '']","['142', '']","['253', '']","['0', '']","['713', '']","['0', '']","['0', '']"
10149,r152,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,151,"['11,779', '']","['9,924', '']","['9,441', '']","['0', '']","['3,380', '']","['1,798', '']","['0', '']","['1,324', '']","['0', '']","['2,939', '']","['0', '']","['0', '']"
10149,r153,All institutions -> Rowan U.,All institutions,Rowan U.,2,152,"['7,616', '']","['8,035', '']","['9,274', '']","['0', '']","['2,286', '']","['3,452', '']","['2,609', '']","['511', '']","['0', '']","['177', '']","['0', '']","['239', '']"
10149,r154,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,153,"['6,902', '']","['7,506', '']","['9,153', '']","['32', '']","['0', '']","['0', '']","['544', '']","['8,230', '']","['0', '']","['334', '']","['0', '']","['13', '']"
10149,r155,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,154,"['8,853', '']","['9,381', '']","['8,783', '']","['0', '']","['0', '']","['0', '']","['1,688', '']","['1,395', '']","['0', '']","['1,655', '']","['0', '']","['4,045', '']"
10149,r156,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,155,"['8,340', '']","['7,510', '']","['8,584', '']","['0', '']","['398', '']","['591', '']","['0', '']","['5,076', '']","['0', '']","['137', '']","['1,370', '']","['1,012', '']"
10149,r157,All institutions -> U. Toledo,All institutions,U. Toledo,2,156,"['5,921', '']","['7,574', '']","['8,517', '']","['0', '']","['369', '']","['1,161', '']","['578', '']","['1,700', '']","['0', '']","['4,575', '']","['0', '']","['134', '']"
10149,r158,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,157,"['10,096', '']","['6,872', '']","['8,396', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,396', '']","['0', '']"
10149,r159,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,158,"['6,526', '']","['7,463', '']","['8,326', '']","['0', '']","['1,641', '']","['0', '']","['0', '']","['1,771', '']","['3,190', '']","['1,724', '']","['0', '']","['0', '']"
10149,r160,All institutions -> Howard U.,All institutions,Howard U.,2,159,"['6,241', '']","['7,420', '']","['8,156', '']","['0', '']","['0', '']","['417', '']","['1,184', '']","['4,165', '']","['0', '']","['1,442', '']","['0', '']","['948', '']"
10149,r161,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,160,"['9,428', '']","['8,136', '']","['7,325', '']","['0', '']","['0', '']","['1,516', '']","['1,405', '']","['2,385', '']","['74', '']","['584', '']","['300', '']","['1,061', '']"
10149,r162,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,161,"['7,696', '']","['8,013', '']","['7,290', '']","['0', '']","['2,328', '']","['0', '']","['210', '']","['2,255', '']","['0', '']","['2,497', '']","['0', '']","['0', '']"
10149,r163,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,162,"['6,314', '']","['5,752', '']","['7,149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,149', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10149,r164,All institutions -> U. Idaho,All institutions,U. Idaho,2,163,"['8,376', '']","['6,705', '']","['7,063', '']","['1,190', '']","['291', '']","['588', '']","['1,398', '']","['716', '']","['10', '']","['725', '']","['232', '']","['1,913', '']"
10149,r165,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,164,"['5,947', '']","['5,695', '']","['6,722', '']","['0', '']","['1,414', '']","['1,543', '']","['2,247', '']","['421', '']","['497', '']","['106', '']","['0', '']","['494', '']"
10149,r166,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,165,"['7,202', '']","['6,604', '']","['6,197', '']","['709', '']","['0', '']","['0', '']","['0', '']","['987', '']","['0', '']","['1,353', '']","['0', '']","['3,148', '']"
10149,r167,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,166,"['5,252', '']","['7,334', '']","['6,086', '']","['0', '']","['0', '']","['207', '']","['165', '']","['1,569', '']","['841', '']","['2,149', '']","['0', '']","['1,155', '']"
10149,r168,All institutions -> U. Vermont,All institutions,U. Vermont,2,167,"['4,853', '']","['5,537', '']","['5,794', '']","['1,497', '']","['0', '']","['0', '']","['1,547', '']","['816', '']","['0', '']","['1,934', '']","['0', '']","['0', '']"
10149,r169,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,168,"['1,388', '']","['3,134', '']","['5,725', '']","['472', '']","['0', '']","['0', '']","['1,231', '']","['242', '']","['1,130', '']","['2,650', '']","['0', '']","['0', '']"
10149,r170,All institutions -> Wright State U.,All institutions,Wright State U.,2,169,"['23,496', '']","['6,695', '']","['5,696', '']","['0', '']","['1,068', '']","['0', '']","['0', '']","['4,087', '']","['0', '']","['476', '']","['13', '']","['52', '']"
10149,r171,All institutions -> Marquette U.,All institutions,Marquette U.,2,170,"['4,291', '']","['3,866', '']","['5,605', '']","['0', '']","['1,828', '']","['0', '']","['723', '']","['2,083', '']","['0', '']","['971', '']","['0', '']","['0', '']"
10149,r172,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,171,"['4,847', '']","['5,001', '']","['5,514', '']","['0', '']","['0', '']","['0', '']","['2,544', '']","['1,486', '']","['70', '']","['0', '']","['0', '']","['1,414', '']"
10149,r173,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,172,"['1,338', '']","['2,636', '']","['5,436', '']","['3,768', '']","['11', '']","['0', '']","['864', '']","['28', '']","['19', '']","['266', '']","['0', '']","['480', '']"
10149,r174,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,173,"['4,492', '']","['4,852', '']","['5,427', '']","['0', '']","['0', '']","['1,070', '']","['1,143', '']","['615', '']","['861', '']","['820', '']","['0', '']","['918', '']"
10149,r175,All institutions -> Ohio U.,All institutions,Ohio U.,2,174,"['4,454', '']","['5,340', '']","['5,209', '']","['2,314', '']","['0', '']","['476', '']","['1,088', '']","['45', '']","['0', '']","['136', '']","['254', '']","['896', '']"
10149,r176,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,175,"['4,584', '']","['4,577', '']","['5,180', '']","['0', '']","['0', '']","['435', '']","['1,458', '']","['2,076', '']","['0', '']","['1,211', '']","['0', '']","['0', '']"
10149,r177,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,176,"['6,389', '']","['5,221', '']","['5,046', '']","['0', '']","['5,046', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10149,r178,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,177,"['3,851', '']","['4,553', '']","['5,043', '']","['1,077', '']","['98', '']","['0', '']","['1,422', '']","['1,054', '']","['0', '']","['1,392', '']","['0', '']","['0', '']"
10149,r179,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,178,"['4,946', '']","['4,037', '']","['5,031', '']","['0', '']","['0', '']","['0', '']","['2,111', '']","['781', '']","['0', '']","['2,128', '']","['0', '']","['11', '']"
10149,r180,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,179,"['5,760', '']","['4,627', '']","['5,007', '']","['0', '']","['1,419', '']","['82', '']","['60', '']","['0', '']","['0', '']","['1,512', '']","['699', '']","['1,235', '']"
10149,r181,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,180,"['2,674', '']","['3,854', '']","['4,783', '']","['0', '']","['0', '']","['0', '']","['539', '']","['597', '']","['0', '']","['675', '']","['0', '']","['2,972', '']"
10149,r182,All institutions -> U. Akron,All institutions,U. Akron,2,181,"['5,096', '']","['3,985', '']","['4,632', '']","['0', '']","['689', '']","['897', '']","['665', '']","['262', '']","['0', '']","['2,109', '']","['0', '']","['10', '']"
10149,r183,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,182,"['1,761', '']","['2,885', '']","['4,536', '']","['55', '']","['249', '']","['0', '']","['3', '']","['205', '']","['1,415', '']","['1,324', '']","['120', '']","['1,165', '']"
10149,r184,All institutions -> U. Memphis,All institutions,U. Memphis,2,183,"['2,513', '']","['2,275', '']","['4,518', '']","['30', '']","['958', '']","['0', '']","['1,524', '']","['1,165', '']","['16', '']","['379', '']","['0', '']","['446', '']"
10149,r185,All institutions -> Temple U.,All institutions,Temple U.,2,184,"['4,758', '']","['4,734', '']","['4,494', '']","['0', '']","['1,268', '']","['0', '']","['1,245', '']","['587', '']","['0', '']","['993', '']","['0', '']","['401', '']"
10149,r186,All institutions -> U. Miami,All institutions,U. Miami,2,185,"['2,128', '']","['2,816', '']","['4,423', '']","['0', '']","['364', '']","['0', '']","['2,701', '']","['326', '']","['0', '']","['502', '']","['0', '']","['530', '']"
10149,r187,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,186,"['4,354', '']","['4,040', '']","['4,375', '']","['0', '']","['1,285', '']","['0', '']","['0', '']","['806', '']","['0', '']","['2,103', '']","['0', '']","['181', '']"
10149,r188,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,187,"['2,624', '']","['3,209', '']","['4,296', '']","['0', '']","['0', '']","['1,301', '']","['1,562', '']","['706', '']","['0', '']","['212', '']","['0', '']","['515', '']"
10149,r189,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,188,"['2,800', '']","['2,340', '']","['4,257', '']","['2,463', '']","['10', '']","['0', '']","['142', '']","['159', '']","['0', '']","['558', '']","['0', '']","['925', '']"
10149,r190,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,189,"['4,651', '']","['4,657', '']","['4,079', '']","['552', '']","['1,100', '']","['92', '']","['453', '']","['573', '']","['107', '']","['328', '']","['118', '']","['756', '']"
10149,r191,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,190,"['1,580', '']","['4,194', '']","['3,994', '']","['506', '']","['0', '']","['2,165', '']","['218', '']","['464', '']","['35', '']","['564', '']","['0', '']","['42', '']"
10149,r192,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,191,"['270', '']","['1,152', '']","['3,900', '']","['0', '']","['3,900', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10149,r193,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,192,"['3,184', '']","['2,885', '']","['3,849', '']","['18', '']","['0', '']","['342', '']","['293', '']","['1,719', '']","['0', '']","['939', '']","['32', '']","['506', '']"
10149,r194,All institutions -> Tulane U.,All institutions,Tulane U.,2,193,"['4,050', '']","['4,016', '']","['3,801', '']","['0', '']","['2,421', '']","['1,380', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10149,r195,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,194,"['3,161', '']","['4,639', '']","['3,779', '']","['0', '']","['0', '']","['0', '']","['248', '']","['188', '']","['0', '']","['290', '']","['3,053', '']","['0', '']"
10149,r196,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,194,"['12,422', '']","['4,487', '']","['3,779', '']","['314', '']","['148', '']","['116', '']","['1,517', '']","['376', '']","['0', '']","['486', '']","['0', '']","['822', '']"
10149,r197,All institutions -> Portland State U.,All institutions,Portland State U.,2,196,"['4,113', '']","['4,021', '']","['3,752', '']","['168', '']","['0', '']","['0', '']","['980', '']","['1,636', '']","['0', '']","['661', '']","['100', '']","['207', '']"
10149,r198,All institutions -> U. Oregon,All institutions,U. Oregon,2,197,"['0', '']","['0', '']","['3,729', '']","['0', '']","['3,729', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10149,r199,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,198,"['3,150', '']","['2,687', '']","['3,718', '']","['0', '']","['0', '']","['0', '']","['3,717', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']"
10149,r200,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,199,"['na', '']","['3,152', '']","['3,398', '']","['0', '']","['415', '']","['0', '']","['624', '']","['952', '']","['0', '']","['1,074', '']","['0', '']","['333', '']"
10149,r201,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,200,"['4,582', '']","['4,117', '']","['3,120', '']","['0', '']","['637', '']","['663', '']","['449', '']","['86', '']","['13', '']","['1,272', '']","['0', '']","['0', '']"
10149,r202,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,201,"['2,940', '']","['3,193', '']","['2,907', '']","['0', '']","['0', '']","['0', '']","['798', '']","['406', '']","['62', '']","['1,378', '']","['258', '']","['5', '']"
10149,r203,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,202,"['1,830', '']","['2,923', '']","['2,819', '']","['181', '']","['0', '']","['0', '']","['143', '']","['275', '']","['0', '']","['871', '']","['0', '']","['1,349', '']"
10149,r204,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,203,"['3,305', '']","['2,903', '']","['2,818', '']","['442', '']","['115', '']","['0', '']","['0', '']","['340', '']","['0', '']","['540', '']","['0', '']","['1,381', '']"
