table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020,field_2021_all_physical_sciences,field_2021_astronomy_and_astrophysics,field_2021_chemistry,field_2021_materials_science,field_2021_physics,field_2021_physical_sciences_nec
7989,r121,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,120,"['7,211', '']","['5,961', '']","['4,678', '']","['9,885', '']","['0', '']","['2,415', '']","['5,131', '']","['2,339', '']","['0', '']"
7989,r122,All institutions -> Tufts U.,All institutions,Tufts U.,2,121,"['68,855', '']","['11,377', '']","['15,438', '']","['9,212', '']","['8', '']","['7,178', '']","['0', '']","['1,872', '']","['154', '']"
7989,r123,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,122,"['9,056', '']","['9,641', '']","['8,874', '']","['9,189', '']","['0', '']","['5,987', '']","['0', '']","['3,202', '']","['0', '']"
7989,r124,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,123,"['7,841', '']","['7,587', '']","['6,775', '']","['9,092', '']","['0', '']","['6,291', '']","['0', '']","['2,801', '']","['0', '']"
7989,r125,All institutions -> Kent State U.,All institutions,Kent State U.,2,124,"['6,597', '']","['7,744', '']","['8,381', '']","['9,048', '']","['45', '']","['2,387', '']","['3,441', '']","['2,378', '']","['797', '']"
7989,r126,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,125,"['5,756', '']","['10,756', '']","['8,063', '']","['9,007', '']","['215', '']","['2,785', '']","['4,241', '']","['1,702', '']","['64', '']"
7989,r127,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,126,"['8,503', '']","['8,458', '']","['9,784', '']","['8,824', '']","['0', '']","['4,341', '']","['0', '']","['4,483', '']","['0', '']"
7989,r128,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,127,"['7,069', '']","['8,173', '']","['8,553', '']","['8,722', '']","['0', '']","['5,598', '']","['0', '']","['3,124', '']","['0', '']"
7989,r129,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,127,"['13,985', '']","['10,286', '']","['9,173', '']","['8,722', '']","['0', '']","['5,501', '']","['0', '']","['3,221', '']","['0', '']"
7989,r130,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,129,"['5,358', '']","['7,586', '']","['9,275', '']","['8,710', '']","['0', '']","['5,451', '']","['1', '']","['3,205', '']","['53', '']"
7989,r131,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,130,"['10,496', '']","['9,935', '']","['9,591', '']","['8,709', '']","['0', '']","['4,978', '']","['0', '']","['3,553', '']","['178', '']"
7989,r132,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,131,"['6,570', '']","['7,749', '']","['7,592', '']","['8,615', '']","['0', '']","['2,554', '']","['0', '']","['231', '']","['5,830', '']"
7989,r133,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,132,"['6,921', '']","['5,879', '']","['7,186', '']","['8,440', '']","['0', '']","['8,440', '']","['0', '']","['0', '']","['0', '']"
7989,r134,All institutions -> Baylor U.,All institutions,Baylor U.,2,133,"['6,994', '']","['6,891', '']","['6,993', '']","['8,289', '']","['24', '']","['5,111', '']","['15', '']","['2,955', '']","['184', '']"
7989,r135,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,134,"['8,859', '']","['9,159', '']","['9,903', '']","['8,231', '']","['0', '']","['7,071', '']","['0', '']","['1,160', '']","['0', '']"
7989,r136,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,135,"['3,763', '']","['5,643', '']","['7,064', '']","['8,120', '']","['4,786', '']","['780', '']","['1,051', '']","['858', '']","['645', '']"
7989,r137,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,136,"['9,667', '']","['9,454', '']","['9,791', '']","['8,111', '']","['0', '']","['4,668', '']","['0', '']","['3,443', '']","['0', '']"
7989,r138,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,137,"['11,017', '']","['10,153', '']","['9,566', '']","['8,025', '']","['44', '']","['3,935', '']","['34', '']","['2,947', '']","['1,065', '']"
7989,r139,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,138,"['7,501', '']","['5,815', '']","['6,471', '']","['7,991', '']","['133', '']","['3,853', '']","['0', '']","['4,005', '']","['0', '']"
7989,r140,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,139,"['13,253', '']","['7,973', '']","['8,123', '']","['7,905', '']","['7,905', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7989,r141,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,140,"['2,672', '']","['3,225', '']","['5,407', '']","['7,447', '']","['252', '']","['406', '']","['0', '']","['1,525', '']","['5,264', '']"
7989,r142,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,141,"['8,970', '']","['7,148', '']","['8,063', '']","['7,087', '']","['862', '']","['2,174', '']","['0', '']","['4,044', '']","['7', '']"
7989,r143,All institutions -> George Washington U.,All institutions,George Washington U.,2,142,"['7,191', '']","['7,634', '']","['8,313', '']","['7,033', '']","['0', '']","['3,281', '']","['0', '']","['3,752', '']","['0', '']"
7989,r144,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,143,"['6,562', '']","['7,547', '']","['7,028', '']","['7,021', '']","['0', '']","['2,470', '']","['0', '']","['4,551', '']","['0', '']"
7989,r145,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,144,"['7,025', '']","['7,007', '']","['4,651', '']","['6,928', '']","['0', '']","['2,682', '']","['0', '']","['3,050', '']","['1,196', '']"
7989,r146,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,145,"['8,539', '']","['7,577', '']","['7,184', '']","['6,835', '']","['0', '']","['5,530', '']","['0', '']","['1,305', '']","['0', '']"
7989,r147,All institutions -> U. Maine,All institutions,U. Maine,2,146,"['5,451', '']","['7,628', '']","['6,427', '']","['6,803', '']","['0', '']","['1,157', '']","['0', '']","['5,645', '']","['1', '']"
7989,r148,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,147,"['7,858', '']","['7,811', '']","['7,719', '']","['6,791', '']","['0', '']","['4,814', '']","['0', '']","['1,977', '']","['0', '']"
7989,r149,All institutions -> U. Akron,All institutions,U. Akron,2,148,"['10,305', '']","['9,643', '']","['8,576', '']","['6,703', '']","['0', '']","['6,703', '']","['0', '']","['0', '']","['0', '']"
7989,r150,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,149,"['5,873', '']","['6,333', '']","['6,402', '']","['6,681', '']","['701', '']","['4,386', '']","['0', '']","['1,594', '']","['0', '']"
7989,r151,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,150,"['3,011', '']","['1,369', '']","['3,546', '']","['6,453', '']","['103', '']","['1,029', '']","['1,879', '']","['3,442', '']","['0', '']"
7989,r152,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,151,"['4,905', '']","['5,854', '']","['5,268', '']","['6,357', '']","['0', '']","['4,020', '']","['0', '']","['2,337', '']","['0', '']"
7989,r153,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,152,"['747', '']","['2,983', '']","['4,154', '']","['6,107', '']","['0', '']","['1,617', '']","['0', '']","['4,490', '']","['0', '']"
7989,r154,All institutions -> William & Mary,All institutions,William & Mary,2,153,"['5,219', '']","['6,554', '']","['5,781', '']","['5,985', '']","['0', '']","['494', '']","['0', '']","['5,491', '']","['0', '']"
7989,r155,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,154,"['6,105', '']","['8,797', '']","['9,161', '']","['5,927', '']","['82', '']","['422', '']","['288', '']","['4,070', '']","['1,065', '']"
7989,r156,All institutions -> Boise State U.,All institutions,Boise State U.,2,155,"['3,737', '']","['3,358', '']","['3,788', '']","['5,881', '']","['197', '']","['745', '']","['4,808', '']","['131', '']","['0', '']"
7989,r157,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,156,"['6,260', '']","['7,307', '']","['7,593', '']","['5,753', '']","['0', '']","['2,919', '']","['0', '']","['2,344', '']","['490', '']"
7989,r158,All institutions -> Howard U.,All institutions,Howard U.,2,157,"['4,058', '']","['5,277', '']","['5,308', '']","['5,720', '']","['0', '']","['5,000', '']","['0', '']","['720', '']","['0', '']"
7989,r159,All institutions -> Oakland U.,All institutions,Oakland U.,2,158,"['2,026', '']","['4,650', '']","['4,821', '']","['5,596', '']","['0', '']","['2,777', '']","['0', '']","['2,819', '']","['0', '']"
7989,r160,All institutions -> Ohio U.,All institutions,Ohio U.,2,159,"['5,358', 'i']","['4,501', '']","['5,370', '']","['5,520', '']","['0', '']","['1,432', '']","['0', '']","['4,088', '']","['0', '']"
7989,r161,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,160,"['4,500', '']","['4,739', '']","['4,197', '']","['5,489', '']","['62', '']","['4,412', '']","['0', '']","['1,015', '']","['0', '']"
7989,r162,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,161,"['6,446', '']","['6,106', '']","['5,560', '']","['5,454', '']","['0', '']","['1,579', '']","['0', '']","['3,875', '']","['0', '']"
7989,r163,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,162,"['842', '']","['692', '']","['5,465', '']","['5,400', '']","['94', '']","['1,951', '']","['2,940', '']","['415', '']","['0', '']"
7989,r164,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,163,"['5,202', '']","['6,385', 'i']","['5,241', '']","['5,165', '']","['0', '']","['4,770', '']","['0', '']","['395', '']","['0', '']"
7989,r165,All institutions -> Utah State U.,All institutions,Utah State U.,2,164,"['5,962', '']","['6,756', '']","['6,606', '']","['5,111', '']","['0', '']","['2,926', '']","['0', '']","['2,172', '']","['13', '']"
7989,r166,All institutions -> Tulane U.,All institutions,Tulane U.,2,165,"['5,732', '']","['6,448', '']","['5,720', '']","['5,018', '']","['0', '']","['2,227', '']","['0', '']","['2,791', '']","['0', '']"
7989,r167,All institutions -> U. Miami,All institutions,U. Miami,2,166,"['5,861', '']","['5,567', '']","['5,150', '']","['5,000', '']","['0', '']","['1,318', '']","['0', '']","['3,682', '']","['0', '']"
7989,r168,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,167,"['4,554', '']","['3,521', '']","['4,425', '']","['4,957', '']","['0', '']","['1,808', '']","['363', '']","['2,786', '']","['0', '']"
7989,r169,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,168,"['1,884', '']","['7,589', '']","['5,672', '']","['4,953', '']","['0', '']","['460', '']","['0', '']","['1,757', '']","['2,736', '']"
7989,r170,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,169,"['3,739', '']","['5,127', '']","['4,429', '']","['4,886', '']","['0', '']","['2,967', '']","['0', '']","['1,919', '']","['0', '']"
7989,r171,All institutions -> George Mason U.,All institutions,George Mason U.,2,170,"['4,783', '']","['6,295', '']","['5,586', '']","['4,786', '']","['1,504', '']","['1,062', '']","['1,317', '']","['646', '']","['257', '']"
7989,r172,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,171,"['4,801', '']","['6,247', '']","['4,814', '']","['4,727', '']","['16', '']","['2,652', '']","['405', '']","['1,564', '']","['90', '']"
7989,r173,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,172,"['3,339', '']","['3,591', '']","['3,847', '']","['4,598', '']","['0', '']","['2,094', '']","['0', '']","['2,504', '']","['0', '']"
7989,r174,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,173,"['3,614', '']","['3,463', '']","['6,107', '']","['4,478', '']","['0', '']","['2,605', '']","['0', '']","['1,873', '']","['0', '']"
7989,r175,All institutions -> American U.,All institutions,American U.,2,174,"['3,545', '']","['5,167', '']","['4,714', '']","['4,404', '']","['0', '']","['790', '']","['0', '']","['3,614', '']","['0', '']"
7989,r176,All institutions -> U. Vermont,All institutions,U. Vermont,2,175,"['2,297', '']","['3,235', '']","['4,877', '']","['4,354', '']","['0', '']","['3,250', '']","['0', '']","['1,104', '']","['0', '']"
7989,r177,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,176,"['2,843', '']","['4,499', '']","['5,148', '']","['4,338', '']","['2,516', '']","['617', '']","['6', '']","['807', '']","['392', '']"
7989,r178,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,177,"['3,494', '']","['3,521', '']","['3,505', '']","['4,250', '']","['0', '']","['2,216', '']","['0', '']","['44', '']","['1,990', '']"
7989,r179,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,178,"['ne', '']","['ne', '']","['ne', '']","['4,209', '']","['0', '']","['0', '']","['0', '']","['4,209', '']","['0', '']"
7989,r180,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,179,"['2,273', '']","['3,363', '']","['3,584', '']","['4,174', '']","['0', '']","['2,695', '']","['0', '']","['1,479', '']","['0', '']"
7989,r181,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,180,"['3,486', '']","['3,722', '']","['4,094', '']","['4,085', '']","['0', '']","['1,867', '']","['0', '']","['2,218', '']","['0', '']"
7989,r182,All institutions -> U. Denver,All institutions,U. Denver,2,181,"['4,589', '']","['4,083', '']","['4,913', '']","['3,977', '']","['100', '']","['2,647', '']","['0', '']","['1,230', '']","['0', '']"
7989,r183,All institutions -> Miami U.,All institutions,Miami U.,2,182,"['1,913', '']","['1,046', '']","['1,329', '']","['3,940', '']","['0', '']","['3,798', '']","['0', '']","['142', '']","['0', '']"
7989,r184,All institutions -> Marquette U.,All institutions,Marquette U.,2,183,"['2,789', '']","['2,517', '']","['2,681', '']","['3,903', '']","['0', '']","['3,476', '']","['0', '']","['427', '']","['0', '']"
7989,r185,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,184,"['1,954', '']","['2,332', '']","['2,744', '']","['3,853', '']","['0', '']","['0', '']","['0', '']","['2,244', '']","['1,609', '']"
7989,r186,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,185,"['3,096', '']","['4,991', '']","['2,773', '']","['3,852', '']","['0', '']","['1,613', '']","['0', '']","['2,239', '']","['0', '']"
7989,r187,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,186,"['2,957', '']","['5,059', '']","['4,054', '']","['3,713', '']","['0', '']","['2,022', '']","['0', '']","['1,691', '']","['0', '']"
7989,r188,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,187,"['5,081', '']","['3,396', '']","['3,495', '']","['3,642', '']","['0', '']","['2,065', '']","['0', '']","['1,577', '']","['0', '']"
7989,r189,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,188,"['2,253', '']","['2,078', '']","['2,777', '']","['3,547', '']","['465', '']","['466', '']","['0', '']","['2,513', '']","['103', '']"
7989,r190,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,189,"['3,843', '']","['3,609', '']","['3,143', '']","['3,483', '']","['0', '']","['334', '']","['39', '']","['3,110', '']","['0', '']"
7989,r191,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,190,"['1,649', '']","['2,041', '']","['2,445', '']","['3,437', '']","['7', '']","['2,097', '']","['0', '']","['1,301', '']","['32', '']"
7989,r192,All institutions -> Texas State U.,All institutions,Texas State U.,2,191,"['3,248', '']","['2,741', '']","['2,208', '']","['3,421', '']","['0', '']","['1,791', '']","['0', '']","['1,251', '']","['379', '']"
7989,r193,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,192,"['3,734', '']","['3,088', '']","['3,208', 'i']","['3,418', '']","['341', '']","['1,871', '']","['242', '']","['927', '']","['37', '']"
7989,r194,All institutions -> Hampton U.,All institutions,Hampton U.,2,193,"['4,129', '']","['4,044', '']","['3,142', '']","['3,409', '']","['0', '']","['0', '']","['0', '']","['3,409', '']","['0', '']"
7989,r195,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,194,"['3,607', '']","['3,469', '']","['3,499', '']","['3,396', '']","['0', '']","['2,017', '']","['0', '']","['1,379', '']","['0', '']"
7989,r196,All institutions -> U. Memphis,All institutions,U. Memphis,2,195,"['1,883', '']","['2,157', '']","['3,014', '']","['3,372', '']","['106', '']","['2,347', '']","['0', '']","['770', '']","['149', '']"
7989,r197,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,196,"['3,935', '']","['4,389', '']","['4,003', '']","['3,367', '']","['0', '']","['1,610', '']","['0', '']","['1,757', '']","['0', '']"
7989,r198,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,197,"['3,713', '']","['3,194', '']","['3,869', '']","['3,328', '']","['0', '']","['1,957', '']","['0', '']","['20', '']","['1,351', '']"
7989,r199,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,198,"['3,575', '']","['2,774', '']","['3,027', '']","['3,257', '']","['0', '']","['656', '']","['0', '']","['2,601', '']","['0', '']"
7989,r200,All institutions -> U. Louisville,All institutions,U. Louisville,2,199,"['1,805', '']","['3,058', '']","['2,954', '']","['3,254', '']","['115', '']","['1,813', '']","['172', '']","['702', '']","['452', '']"
7989,r201,All institutions -> Villanova U.,All institutions,Villanova U.,2,200,"['2,248', '']","['2,743', '']","['3,573', '']","['3,095', '']","['719', '']","['1,884', '']","['0', '']","['492', '']","['0', '']"
7989,r202,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,201,"['388', '']","['417', '']","['596', '']","['2,967', '']","['43', '']","['2,632', '']","['0', '']","['292', '']","['0', '']"
7989,r203,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,202,"['3,119', '']","['3,607', '']","['3,489', '']","['2,964', '']","['0', '']","['2,152', '']","['0', '']","['812', '']","['0', '']"
7989,r204,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,203,"['2,132', '']","['2,396', '']","['2,306', '']","['2,748', '']","['0', '']","['2,262', '']","['0', '']","['486', '']","['0', '']"
7989,r205,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,204,"['2,653', '']","['2,794', '']","['3,147', '']","['2,726', '']","['37', '']","['1,668', '']","['0', '']","['849', '']","['172', '']"
7989,r206,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,205,"['4,445', '']","['4,363', '']","['2,670', '']","['2,723', '']","['535', '']","['2,188', '']","['0', '']","['0', '']","['0', '']"
7989,r207,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,206,"['2,162', '']","['1,978', '']","['2,384', '']","['2,667', '']","['0', '']","['2,296', '']","['0', '']","['371', '']","['0', '']"
7989,r208,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,207,"['1,939', '']","['2,144', '']","['2,398', '']","['2,652', '']","['0', '']","['1,903', '']","['0', '']","['749', '']","['0', '']"
7989,r209,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,208,"['1,208', '']","['1,755', '']","['2,116', '']","['2,650', '']","['0', '']","['1,934', '']","['0', '']","['716', '']","['0', '']"
7989,r210,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,209,"['ne', '']","['ne', '']","['939', '']","['2,441', '']","['0', '']","['947', '']","['0', '']","['1,177', '']","['317', '']"
7989,r211,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,210,"['1,055', '']","['2,498', '']","['2,217', '']","['2,414', '']","['0', '']","['945', '']","['464', '']","['1,005', '']","['0', '']"
7989,r212,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,211,"['1,521', '']","['2,933', '']","['2,714', '']","['2,398', '']","['0', '']","['552', '']","['0', '']","['1,846', '']","['0', '']"
7989,r213,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,212,"['3,112', '']","['2,362', '']","['2,326', '']","['2,345', '']","['0', '']","['1,561', '']","['0', '']","['784', '']","['0', '']"
7989,r214,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,212,"['2,333', '']","['2,636', '']","['1,910', '']","['2,345', '']","['51', '']","['2,255', '']","['0', '']","['39', '']","['0', '']"
7989,r215,All institutions -> Haverford C.,All institutions,Haverford C.,2,214,"['1,195', 'i']","['2,039', 'i']","['2,581', 'i']","['2,342', 'i']","['346', 'i']","['357', 'i']","['1,552', 'i']","['87', 'i']","['0', 'i']"
7989,r216,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,214,"['2,058', '']","['1,843', '']","['1,775', '']","['2,342', '']","['0', '']","['1,051', '']","['0', '']","['1,055', '']","['236', '']"
7989,r217,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,216,"['3,709', '']","['4,306', '']","['2,210', 'i']","['2,304', '']","['0', '']","['276', '']","['143', '']","['1,340', '']","['545', '']"
7989,r218,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,217,"['1,755', '']","['3,071', '']","['2,196', '']","['2,236', '']","['0', '']","['1,010', '']","['146', '']","['1,080', '']","['0', '']"
7989,r219,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,218,"['1,322', '']","['1,183', '']","['1,323', '']","['2,191', '']","['513', '']","['1,218', '']","['460', '']","['0', '']","['0', '']"
7989,r220,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,219,"['2,998', '']","['2,876', '']","['2,383', '']","['2,137', '']","['401', '']","['827', '']","['0', '']","['909', '']","['0', '']"
7989,r221,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,220,"['1,685', '']","['2,384', '']","['1,942', '']","['2,131', '']","['0', '']","['2,120', '']","['0', '']","['11', '']","['0', '']"
7989,r222,All institutions -> Drexel U.,All institutions,Drexel U.,2,221,"['3,806', '']","['2,793', '']","['2,437', '']","['2,074', '']","['0', '']","['735', '']","['0', '']","['1,339', '']","['0', '']"
7989,r223,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,222,"['1,520', '']","['2,045', '']","['1,834', '']","['2,066', '']","['0', '']","['548', '']","['0', '']","['1,518', '']","['0', '']"
7989,r224,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,223,"['2,181', '']","['1,624', '']","['2,208', '']","['2,062', '']","['0', '']","['1,567', '']","['0', '']","['495', '']","['0', '']"
7989,r225,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,224,"['3,163', '']","['1,619', '']","['2,013', '']","['2,052', '']","['0', '']","['1,441', '']","['0', '']","['537', '']","['74', '']"
7989,r226,All institutions -> Hope C.,All institutions,Hope C.,2,225,"['1,859', '']","['1,843', '']","['1,315', '']","['2,032', '']","['0', '']","['1,238', '']","['0', '']","['615', '']","['179', '']"
7989,r227,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,226,"['1,337', '']","['1,219', '']","['1,569', '']","['1,992', '']","['0', '']","['1,706', '']","['206', '']","['80', '']","['0', '']"
7989,r228,All institutions -> Portland State U.,All institutions,Portland State U.,2,227,"['3,450', '']","['2,911', '']","['2,326', '']","['1,977', '']","['0', '']","['1,646', '']","['14', '']","['317', '']","['0', '']"
7989,r229,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,228,"['2,964', '']","['2,951', '']","['1,974', '']","['1,943', '']","['0', '']","['1,857', '']","['0', '']","['86', '']","['0', '']"
7989,r230,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,229,"['2,426', '']","['2,908', '']","['2,508', '']","['1,891', '']","['187', '']","['52', '']","['0', '']","['1,651', '']","['1', '']"
7989,r231,All institutions -> Mercer U.,All institutions,Mercer U.,2,230,"['1,694', '']","['2,189', '']","['2,038', '']","['1,878', '']","['0', '']","['1,786', '']","['0', '']","['92', '']","['0', '']"
7989,r232,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,231,"['4,490', '']","['3,709', '']","['1,372', '']","['1,847', '']","['0', '']","['959', '']","['3', '']","['885', '']","['0', '']"
7989,r233,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,232,"['2,740', '']","['1,704', '']","['1,517', '']","['1,831', '']","['0', '']","['298', '']","['0', '']","['146', '']","['1,387', '']"
7989,r234,All institutions -> James Madison U.,All institutions,James Madison U.,2,233,"['1,297', '']","['1,295', '']","['1,337', '']","['1,825', '']","['20', '']","['941', '']","['0', '']","['516', '']","['348', '']"
7989,r235,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,234,"['1,848', '']","['1,602', '']","['1,425', '']","['1,824', '']","['0', '']","['681', '']","['0', '']","['1,143', '']","['0', '']"
7989,r236,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,235,"['1,463', '']","['1,446', '']","['1,444', '']","['1,815', '']","['0', '']","['1,289', '']","['0', '']","['423', '']","['103', '']"
7989,r237,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,236,"['1,464', '']","['2,177', '']","['2,168', '']","['1,814', '']","['0', '']","['1,193', '']","['0', '']","['621', '']","['0', '']"
7989,r238,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,237,"['4,632', '']","['1,825', '']","['1,248', '']","['1,808', '']","['177', '']","['625', '']","['0', '']","['549', '']","['457', '']"
7989,r239,All institutions -> U. Idaho,All institutions,U. Idaho,2,238,"['1,871', '']","['2,030', '']","['1,539', '']","['1,646', '']","['609', '']","['683', '']","['108', '']","['246', '']","['0', '']"
7989,r240,All institutions -> Fisk U.,All institutions,Fisk U.,2,239,"['197', '']","['0', '']","['212', '']","['1,645', '']","['0', '']","['160', '']","['463', '']","['1,022', '']","['0', '']"
7989,r241,All institutions -> Creighton U.,All institutions,Creighton U.,2,240,"['1,381', 'i']","['1,691', 'i']","['1,463', 'i']","['1,621', 'i']","['0', 'i']","['670', 'i']","['0', 'i']","['951', 'i']","['0', 'i']"
7989,r242,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,241,"['992', '']","['1,265', '']","['1,649', '']","['1,616', '']","['0', '']","['1,139', '']","['0', '']","['477', '']","['0', '']"
7989,r243,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,242,"['2,173', '']","['2,794', '']","['2,144', '']","['1,604', '']","['0', '']","['603', '']","['0', '']","['1,001', '']","['0', '']"
7989,r244,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,243,"['na', '']","['na', '']","['na', '']","['1,574', '']","['0', '']","['1,157', '']","['0', '']","['417', '']","['0', '']"
7989,r245,All institutions -> Rowan U.,All institutions,Rowan U.,2,244,"['1,056', '']","['1,190', '']","['664', '']","['1,524', '']","['0', '']","['676', '']","['0', '']","['752', '']","['96', '']"
7989,r246,All institutions -> Wright State U.,All institutions,Wright State U.,2,245,"['2,720', '']","['1,757', '']","['1,774', '']","['1,465', '']","['0', '']","['222', '']","['0', '']","['975', '']","['268', '']"
7989,r247,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,246,"['2,168', '']","['2,026', '']","['1,680', '']","['1,451', '']","['128', '']","['353', '']","['0', '']","['897', '']","['73', '']"
