table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022,field_2023_all_social_sciences,field_2023_anthropology,field_2023_economics,field_2023_political_science_and_government,field_2023_sociology_demography_and_population_studies,field_2023_social_sciences_nec
12702,r121,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,120,"['7,053', '']","['7,637', '']","['5,985', '']","['6,324', '']","['1,359', '']","['2,445', '']","['1,074', '']","['546', '']","['900', '']"
12702,r122,All institutions -> Portland State U.,All institutions,Portland State U.,2,121,"['3,882', '']","['4,338', '']","['3,900', '']","['6,170', '']","['1,048', '']","['40', '']","['374', '']","['1,617', '']","['3,091', '']"
12702,r123,All institutions -> Kent State U.,All institutions,Kent State U.,2,122,"['4,793', '']","['4,930', '']","['5,668', '']","['6,091', '']","['260', '']","['919', '']","['687', '']","['1,199', '']","['3,026', '']"
12702,r124,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,123,"['ne', '']","['4,662', 'i']","['5,496', 'i']","['6,035', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['6,035', 'i']"
12702,r125,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,124,"['4,888', '']","['4,537', '']","['4,752', '']","['5,824', '']","['0', '']","['3,019', '']","['350', '']","['295', '']","['2,160', '']"
12702,r126,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,125,"['284', '']","['4,179', '']","['4,806', '']","['5,737', '']","['0', '']","['4,184', '']","['1,446', '']","['0', '']","['107', '']"
12702,r127,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,126,"['4,990', '']","['4,070', '']","['4,587', '']","['5,653', '']","['117', '']","['573', '']","['1,305', '']","['744', '']","['2,914', '']"
12702,r128,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,127,"['535', '']","['1,086', '']","['5,421', '']","['5,624', '']","['1,246', '']","['1,919', '']","['21', '']","['75', '']","['2,363', '']"
12702,r129,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,128,"['6,710', '']","['6,531', '']","['5,843', '']","['5,609', '']","['2,270', '']","['900', '']","['605', '']","['1,445', '']","['389', '']"
12702,r130,All institutions -> U. Oregon,All institutions,U. Oregon,2,129,"['8,911', '']","['3,797', '']","['4,723', '']","['5,585', '']","['553', '']","['303', '']","['441', '']","['247', '']","['4,041', '']"
12702,r131,All institutions -> Emory U.,All institutions,Emory U.,2,130,"['3,352', '']","['3,979', '']","['4,780', '']","['5,560', '']","['0', '']","['1,838', '']","['1,136', '']","['2,467', '']","['119', '']"
12702,r132,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,131,"['4,545', '']","['3,532', '']","['4,189', '']","['5,165', '']","['0', '']","['977', '']","['2,168', '']","['0', '']","['2,020', '']"
12702,r133,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,132,"['4,982', '']","['4,024', '']","['4,365', '']","['5,104', '']","['59', '']","['0', '']","['4,961', '']","['20', '']","['64', '']"
12702,r134,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,133,"['97', '']","['3,919', '']","['4,463', '']","['4,916', '']","['226', '']","['2,316', '']","['2,319', '']","['18', '']","['37', '']"
12702,r135,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,134,"['3,660', '']","['3,534', '']","['4,604', '']","['4,897', '']","['269', '']","['1,384', '']","['1,073', '']","['410', '']","['1,761', '']"
12702,r136,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,135,"['113', '']","['3,743', '']","['4,176', '']","['4,880', '']","['309', '']","['855', '']","['792', '']","['524', '']","['2,400', '']"
12702,r137,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,136,"['7,541', '']","['4,057', '']","['3,953', '']","['4,801', '']","['561', '']","['775', '']","['1,362', '']","['1,323', '']","['780', '']"
12702,r138,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,137,"['2,444', '']","['1,970', '']","['2,785', '']","['4,784', '']","['0', '']","['0', '']","['0', '']","['252', '']","['4,532', '']"
12702,r139,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,138,"['2,138', '']","['1,378', '']","['3,543', '']","['4,747', '']","['361', '']","['552', '']","['823', '']","['344', '']","['2,667', '']"
12702,r140,All institutions -> U. Houston,All institutions,U. Houston,2,139,"['1,536', '']","['2,404', '']","['3,842', '']","['4,721', '']","['0', '']","['313', '']","['2,653', '']","['714', '']","['1,041', '']"
12702,r141,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,140,"['6,902', '']","['6,228', '']","['3,856', '']","['4,507', '']","['4', '']","['216', '']","['1,742', '']","['658', '']","['1,887', '']"
12702,r142,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,141,"['1,810', '']","['1,248', '']","['1,184', '']","['4,498', '']","['461', '']","['2,813', '']","['52', '']","['23', '']","['1,149', '']"
12702,r143,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,142,"['2,317', '']","['1,777', '']","['5,018', '']","['4,488', '']","['0', '']","['809', '']","['1,046', '']","['2,399', '']","['234', '']"
12702,r144,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,143,"['2,988', '']","['1,816', '']","['2,936', '']","['4,460', '']","['96', '']","['461', '']","['990', '']","['2,150', '']","['763', '']"
12702,r145,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,144,"['2,377', '']","['1,417', '']","['2,746', '']","['4,447', '']","['0', '']","['965', '']","['587', '']","['0', '']","['2,895', '']"
12702,r146,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,145,"['190', '']","['2,940', '']","['3,260', '']","['4,400', '']","['418', '']","['368', '']","['332', '']","['652', '']","['2,630', '']"
12702,r147,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,146,"['3,333', '']","['3,631', '']","['3,623', '']","['4,328', '']","['0', '']","['234', '']","['409', '']","['1,256', '']","['2,429', '']"
12702,r148,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,147,"['6,356', '']","['8,687', '']","['6,573', '']","['4,321', '']","['2,037', '']","['0', '']","['0', '']","['2,162', '']","['122', '']"
12702,r149,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,148,"['4,161', '']","['4,964', '']","['3,365', '']","['4,319', '']","['247', '']","['527', '']","['1,766', '']","['1,471', '']","['308', '']"
12702,r150,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,149,"['3,590', '']","['3,681', '']","['3,216', '']","['4,192', '']","['0', '']","['771', '']","['287', '']","['486', '']","['2,648', '']"
12702,r151,All institutions -> U. Iowa,All institutions,U. Iowa,2,150,"['6,875', '']","['6,010', '']","['3,682', '']","['4,172', '']","['214', '']","['453', '']","['583', '']","['569', '']","['2,353', '']"
12702,r152,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,151,"['3,957', '']","['6,665', '']","['8,731', '']","['3,972', '']","['210', '']","['1,242', '']","['1,539', '']","['228', '']","['753', '']"
12702,r153,All institutions -> U. Idaho,All institutions,U. Idaho,2,152,"['5,076', '']","['4,453', '']","['5,960', '']","['3,845', '']","['82', '']","['737', '']","['323', '']","['1,125', '']","['1,578', '']"
12702,r154,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,153,"['460', '']","['689', '']","['2,534', '']","['3,798', '']","['21', '']","['422', '']","['175', '']","['2,990', '']","['190', '']"
12702,r155,All institutions -> Clark U.,All institutions,Clark U.,2,154,"['3,575', '']","['2,711', '']","['2,504', '']","['3,741', '']","['0', '']","['1,940', '']","['23', '']","['73', '']","['1,705', '']"
12702,r156,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,155,"['954', '']","['996', '']","['1,358', '']","['3,644', '']","['141', '']","['310', '']","['793', '']","['1,708', '']","['692', '']"
12702,r157,All institutions -> Baylor U.,All institutions,Baylor U.,2,156,"['1,945', '']","['1,420', '']","['3,244', '']","['3,585', '']","['494', '']","['629', '']","['296', '']","['393', '']","['1,773', '']"
12702,r158,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,157,"['733', '']","['1,339', '']","['1,790', '']","['3,541', '']","['0', '']","['278', '']","['7', '']","['239', '']","['3,017', '']"
12702,r159,All institutions -> Chapman U.,All institutions,Chapman U.,2,158,"['2,714', '']","['3,253', '']","['3,609', '']","['3,528', '']","['0', '']","['666', '']","['2,327', '']","['451', '']","['84', '']"
12702,r160,All institutions -> Temple U.,All institutions,Temple U.,2,159,"['6,746', '']","['7,649', '']","['7,110', '']","['3,521', '']","['165', '']","['49', '']","['335', '']","['146', '']","['2,826', '']"
12702,r161,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,160,"['169', '']","['245', '']","['481', '']","['3,312', '']","['181', '']","['773', '']","['53', '']","['1,487', '']","['818', '']"
12702,r162,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,161,"['1,856', '']","['2,324', '']","['2,807', '']","['3,291', '']","['89', '']","['12', '']","['249', '']","['270', '']","['2,671', '']"
12702,r163,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,162,"['1,678', '']","['672', '']","['2,024', '']","['3,265', '']","['0', '']","['0', '']","['578', '']","['294', '']","['2,393', '']"
12702,r164,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,163,"['2,584', '']","['2,603', '']","['2,590', '']","['3,259', '']","['0', '']","['3', '']","['166', '']","['87', '']","['3,003', '']"
12702,r165,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,164,"['0', '']","['0', 'i']","['0', '']","['3,213', 'i']","['22', 'i']","['211', 'i']","['21', 'i']","['21', 'i']","['2,938', 'i']"
12702,r166,All institutions -> U. West Florida,All institutions,U. West Florida,2,165,"['4,237', '']","['3,779', '']","['3,261', '']","['3,209', '']","['0', '']","['1,151', '']","['0', '']","['0', '']","['2,058', '']"
12702,r167,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,166,"['3,367', '']","['2,824', '']","['2,501', '']","['3,062', '']","['0', '']","['2,573', '']","['0', '']","['0', '']","['489', '']"
12702,r168,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,167,"['3,648', 'i']","['3,892', '']","['3,159', '']","['3,053', '']","['79', '']","['429', '']","['51', '']","['371', '']","['2,123', '']"
12702,r169,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,168,"['4,851', '']","['3,481', '']","['2,407', '']","['2,906', '']","['142', '']","['223', '']","['153', '']","['25', '']","['2,363', '']"
12702,r170,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,169,"['2,881', '']","['2,776', '']","['2,472', '']","['2,869', '']","['1,211', '']","['229', '']","['428', '']","['391', '']","['610', '']"
12702,r171,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,170,"['1,191', '']","['1,374', '']","['1,631', '']","['2,859', '']","['501', '']","['23', '']","['756', '']","['131', '']","['1,448', '']"
12702,r172,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,171,"['213', '']","['503', '']","['248', '']","['2,794', '']","['0', '']","['753', '']","['746', '']","['1,290', '']","['5', '']"
12702,r173,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,172,"['1,510', '']","['1,657', '']","['2,045', '']","['2,785', '']","['0', '']","['33', '']","['3', '']","['0', '']","['2,749', '']"
12702,r174,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,173,"['2,963', '']","['2,867', '']","['2,619', '']","['2,703', '']","['12', '']","['27', '']","['0', '']","['69', '']","['2,595', '']"
12702,r175,All institutions -> Boise State U.,All institutions,Boise State U.,2,174,"['3,200', '']","['2,554', '']","['2,458', '']","['2,564', '']","['111', '']","['86', '']","['416', '']","['156', '']","['1,795', '']"
12702,r176,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,175,"['2,166', '']","['2,666', '']","['2,262', '']","['2,513', '']","['0', '']","['198', '']","['1,163', '']","['782', '']","['370', '']"
12702,r177,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,176,"['7,680', '']","['6,544', '']","['3,830', '']","['2,511', '']","['110', '']","['322', '']","['97', '']","['1,178', '']","['804', '']"
12702,r178,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,176,"['210', '']","['569', '']","['764', '']","['2,511', '']","['19', '']","['7', '']","['706', '']","['274', '']","['1,505', '']"
12702,r179,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,178,"['1,285', '']","['1,724', '']","['1,072', '']","['2,507', '']","['0', '']","['1,107', '']","['56', '']","['1,071', '']","['273', '']"
12702,r180,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,179,"['448', '']","['1,380', '']","['1,974', '']","['2,485', '']","['0', '']","['1,006', '']","['2', '']","['253', '']","['1,224', '']"
12702,r181,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,180,"['0', '']","['0', '']","['981', '']","['2,439', '']","['0', '']","['779', '']","['238', '']","['158', '']","['1,264', '']"
12702,r182,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,181,"['3,306', '']","['3,020', '']","['1,529', '']","['2,384', '']","['7', '']","['1,422', '']","['73', '']","['567', '']","['315', '']"
12702,r183,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,182,"['110', '']","['342', '']","['1,163', '']","['2,253', '']","['382', '']","['324', '']","['323', '']","['823', '']","['401', '']"
12702,r184,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,183,"['2,265', '']","['1,882', '']","['1,935', '']","['2,250', '']","['0', '']","['226', '']","['181', '']","['12', '']","['1,831', '']"
12702,r185,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,184,"['326', '']","['529', '']","['2,132', '']","['2,227', '']","['1,180', '']","['763', '']","['212', '']","['72', '']","['0', '']"
12702,r186,All institutions -> U. Kansas,All institutions,U. Kansas,2,185,"['6,450', '']","['1,918', '']","['2,768', '']","['2,220', '']","['865', '']","['436', '']","['218', '']","['226', '']","['475', '']"
12702,r187,All institutions -> Towson U.,All institutions,Towson U.,2,186,"['264', '']","['238', '']","['816', '']","['2,217', '']","['2', '']","['691', '']","['297', '']","['69', '']","['1,158', '']"
12702,r188,All institutions -> U. Maine,All institutions,U. Maine,2,187,"['2,274', '']","['2,316', '']","['2,169', '']","['2,212', '']","['390', '']","['28', '']","['125', '']","['465', '']","['1,204', '']"
12702,r189,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,188,"['3,122', '']","['2,815', '']","['2,075', '']","['2,178', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,178', '']"
12702,r190,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,189,"['3,645', '']","['2,134', '']","['2,114', '']","['2,151', '']","['0', '']","['0', '']","['7', '']","['0', '']","['2,144', '']"
12702,r191,All institutions -> U. Miami,All institutions,U. Miami,2,190,"['1,812', '']","['463', '']","['1,907', '']","['2,075', '']","['54', '']","['326', '']","['128', '']","['157', '']","['1,410', '']"
12702,r192,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,191,"['616', '']","['1,385', '']","['2,088', '']","['2,072', '']","['1,475', '']","['0', '']","['0', '']","['107', '']","['490', '']"
12702,r193,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,192,"['173', '']","['1,006', '']","['813', '']","['2,028', '']","['0', '']","['0', '']","['0', '']","['2,028', '']","['0', '']"
12702,r194,All institutions -> National Defense U.,All institutions,National Defense U.,2,193,"['2,383', '']","['2,186', '']","['3,020', '']","['1,951', '']","['0', '']","['0', '']","['1,951', '']","['0', '']","['0', '']"
12702,r195,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,194,"['1,717', '']","['820', '']","['1,113', '']","['1,910', '']","['0', '']","['1,668', '']","['121', '']","['121', '']","['0', '']"
12702,r196,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,195,"['3,341', '']","['3,079', '']","['2,787', '']","['1,908', '']","['412', '']","['253', '']","['112', '']","['0', '']","['1,131', '']"
12702,r197,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,196,"['1,126', '']","['2,194', '']","['1,946', '']","['1,903', '']","['0', '']","['0', '']","['591', '']","['417', '']","['895', '']"
12702,r198,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,197,"['2,482', '']","['1,659', '']","['2,345', '']","['1,887', '']","['0', '']","['216', '']","['411', '']","['36', '']","['1,224', '']"
12702,r199,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,198,"['98', '']","['160', '']","['86', '']","['1,864', '']","['0', '']","['13', '']","['0', '']","['334', '']","['1,517', '']"
12702,r200,All institutions -> Ohio U.,All institutions,Ohio U.,2,199,"['960', '']","['897', '']","['1,245', '']","['1,855', '']","['0', '']","['26', '']","['0', '']","['81', '']","['1,748', '']"
12702,r201,All institutions -> Kean U.,All institutions,Kean U.,2,200,"['44', '']","['0', '']","['270', '']","['1,843', '']","['41', '']","['50', '']","['53', '']","['274', '']","['1,425', '']"
12702,r202,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,201,"['1,760', '']","['1,515', '']","['1,854', '']","['1,824', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,824', '']"
12702,r203,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,202,"['1,613', '']","['1,318', '']","['1,789', '']","['1,810', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,810', '']"
12702,r204,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,203,"['3,289', '']","['3,585', '']","['1,575', '']","['1,775', '']","['182', '']","['240', '']","['72', '']","['374', '']","['907', '']"
12702,r205,All institutions -> Drexel U.,All institutions,Drexel U.,2,204,"['2,854', '']","['2,271', '']","['1,870', '']","['1,739', '']","['0', '']","['0', '']","['158', '']","['51', '']","['1,530', '']"
12702,r206,All institutions -> Villanova U.,All institutions,Villanova U.,2,205,"['656', '']","['433', '']","['309', '']","['1,737', '']","['0', '']","['599', '']","['223', '']","['50', '']","['865', '']"
12702,r207,All institutions -> Utah State U.,All institutions,Utah State U.,2,206,"['2,601', '']","['2,417', '']","['1,911', '']","['1,734', '']","['0', '']","['1,166', '']","['49', '']","['422', '']","['97', '']"
12702,r208,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,207,"['1,616', '']","['1,577', '']","['1,618', '']","['1,725', '']","['31', '']","['525', '']","['398', '']","['217', '']","['554', '']"
12702,r209,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,208,"['1,573', '']","['1,542', '']","['1,449', '']","['1,716', '']","['224', '']","['242', '']","['244', '']","['382', '']","['624', '']"
12702,r210,All institutions -> Howard U.,All institutions,Howard U.,2,209,"['827', '']","['952', '']","['1,296', '']","['1,671', '']","['0', '']","['1,073', '']","['163', '']","['435', '']","['0', '']"
12702,r211,All institutions -> U. Louisville,All institutions,U. Louisville,2,210,"['1,593', '']","['1,330', '']","['1,130', '']","['1,653', '']","['244', '']","['37', '']","['268', '']","['276', '']","['828', '']"
12702,r212,All institutions -> Fordham U.,All institutions,Fordham U.,2,211,"['1,095', '']","['662', '']","['1,519', '']","['1,619', '']","['0', '']","['577', '']","['67', '']","['634', '']","['341', '']"
12702,r213,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,212,"['800', '']","['1,139', '']","['1,189', '']","['1,578', '']","['178', '']","['0', '']","['48', '']","['30', '']","['1,322', '']"
12702,r214,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,213,"['3,051', '']","['2,509', '']","['1,827', '']","['1,537', '']","['531', '']","['229', '']","['44', '']","['729', '']","['4', '']"
12702,r215,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,214,"['36', '']","['380', '']","['817', '']","['1,530', '']","['154', '']","['704', '']","['199', '']","['254', '']","['219', '']"
12702,r216,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,215,"['1,583', '']","['3,668', '']","['3,527', '']","['1,492', '']","['566', '']","['18', '']","['815', '']","['0', '']","['93', '']"
12702,r217,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,216,"['1,886', '']","['2,319', '']","['1,226', '']","['1,476', '']","['186', '']","['383', '']","['104', '']","['424', '']","['379', '']"
12702,r218,All institutions -> U. New Haven,All institutions,U. New Haven,2,217,"['2,107', '']","['1,499', '']","['1,738', '']","['1,453', '']","['0', '']","['0', '']","['0', '']","['97', '']","['1,356', '']"
12702,r219,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,218,"['1,119', '']","['1,185', '']","['1,270', '']","['1,443', '']","['0', '']","['16', '']","['141', '']","['0', '']","['1,286', '']"
12702,r220,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,219,"['1,967', '']","['1,772', '']","['1,791', '']","['1,426', '']","['0', '']","['805', '']","['0', '']","['8', '']","['613', '']"
12702,r221,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,220,"['186', '']","['314', '']","['197', '']","['1,419', '']","['33', '']","['0', '']","['693', '']","['405', '']","['288', '']"
12702,r222,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,221,"['1,175', '']","['1,535', '']","['1,829', '']","['1,412', '']","['0', '']","['840', '']","['0', '']","['0', '']","['572', '']"
12702,r223,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,222,"['747', '']","['1,155', '']","['1,033', '']","['1,370', '']","['102', '']","['284', '']","['39', '']","['520', '']","['425', '']"
12702,r224,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,223,"['1,024', '']","['1,487', '']","['1,383', '']","['1,359', '']","['0', '']","['518', '']","['11', '']","['3', '']","['827', '']"
12702,r225,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,224,"['1,260', '']","['1,279', '']","['1,438', '']","['1,343', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,343', '']"
12702,r226,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,225,"['477', '']","['579', '']","['603', '']","['1,325', '']","['224', '']","['157', '']","['13', '']","['921', '']","['10', '']"
12702,r227,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,226,"['709', '']","['1,183', '']","['1,683', '']","['1,321', '']","['0', '']","['89', '']","['0', '']","['33', '']","['1,199', '']"
12702,r228,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,227,"['755', '']","['686', '']","['1,087', '']","['1,281', '']","['286', '']","['414', '']","['245', '']","['316', '']","['20', '']"
12702,r229,All institutions -> Rowan U.,All institutions,Rowan U.,2,228,"['311', '']","['65', '']","['0', '']","['1,280', '']","['0', '']","['182', '']","['344', '']","['289', '']","['465', '']"
12702,r230,All institutions -> Creighton U.,All institutions,Creighton U.,2,229,"['933', 'i']","['1,068', 'i']","['1,186', 'i']","['1,209', 'i']","['27', 'i']","['225', 'i']","['238', 'i']","['192', 'i']","['527', 'i']"
12702,r231,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,230,"['690', '']","['818', '']","['1,204', '']","['1,173', '']","['289', '']","['59', '']","['148', '']","['249', '']","['428', '']"
12702,r232,All institutions -> U. Rochester,All institutions,U. Rochester,2,231,"['279', '']","['343', '']","['634', '']","['1,167', '']","['189', '']","['0', '']","['684', '']","['0', '']","['294', '']"
12702,r233,All institutions -> Miami U.,All institutions,Miami U.,2,232,"['582', '']","['1,444', '']","['782', '']","['1,166', '']","['166', '']","['339', '']","['229', '']","['0', '']","['432', '']"
12702,r234,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,233,"['866', '']","['6', '']","['900', 'i']","['1,158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,158', '']"
12702,r235,All institutions -> U. San Diego,All institutions,U. San Diego,2,234,"['289', '']","['209', '']","['1,086', '']","['1,150', '']","['3', '']","['12', '']","['235', '']","['25', '']","['875', '']"
12702,r236,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,235,"['625', '']","['645', '']","['574', '']","['1,113', '']","['35', '']","['154', '']","['13', '']","['188', '']","['723', '']"
12702,r237,All institutions -> Stockton U.,All institutions,Stockton U.,2,236,"['140', '']","['114', '']","['568', '']","['1,109', '']","['0', '']","['0', '']","['0', '']","['1,109', '']","['0', '']"
12702,r238,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,237,"['490', '']","['845', '']","['531', '']","['1,096', '']","['0', '']","['0', '']","['0', '']","['21', '']","['1,075', '']"
12702,r239,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,238,"['2,276', '']","['1,105', '']","['43', '']","['1,093', '']","['0', '']","['288', '']","['24', '']","['0', '']","['781', '']"
12702,r240,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,239,"['210', '']","['153', '']","['261', '']","['1,089', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,089', '']"
12702,r241,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,240,"['1,403', '']","['1,220', '']","['696', '']","['1,088', '']","['90', '']","['993', '']","['0', '']","['0', '']","['5', '']"
12702,r242,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,241,"['504', '']","['316', '']","['693', '']","['1,083', '']","['178', '']","['455', '']","['364', '']","['49', '']","['37', '']"
12702,r243,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,242,"['1,039', '']","['892', '']","['632', '']","['1,039', '']","['142', '']","['93', '']","['152', '']","['125', '']","['527', '']"
12702,r244,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,243,"['0', '']","['0', '']","['47', '']","['1,031', '']","['0', '']","['0', '']","['989', '']","['0', '']","['42', '']"
12702,r245,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,244,"['151', '']","['464', '']","['623', '']","['1,030', '']","['0', '']","['51', '']","['0', '']","['0', '']","['979', '']"
12702,r246,All institutions -> U. North Florida,All institutions,U. North Florida,2,245,"['633', '']","['277', '']","['1,040', '']","['1,011', '']","['0', '']","['22', '']","['32', '']","['592', '']","['365', '']"
12702,r247,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,246,"['346', '']","['534', '']","['597', '']","['985', '']","['104', '']","['56', '']","['68', '']","['186', '']","['571', '']"
12702,r248,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,247,"['738', '']","['919', '']","['881', '']","['978', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['978', 'i']"
12702,r249,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,248,"['639', '']","['778', '']","['1,033', '']","['962', '']","['0', '']","['0', '']","['167', '']","['731', '']","['64', '']"
12702,r250,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,249,"['677', '']","['1,530', '']","['2,148', '']","['936', '']","['92', '']","['102', '']","['97', '']","['54', '']","['591', '']"
