table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_r_d_expenditures,field_dod,field_doe,field_hhs,field_nasa,field_nsf,field_usda,field_othera
10118,r128,All institutions -> Rice U.,All institutions,Rice U.,2,127,"['105,345', '']","['23,480', '']","['8,841', '']","['27,122', '']","['4,431', '']","['36,776', '']","['359', '']","['4,336', '']"
10118,r129,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,128,"['104,883', '']","['21,851', '']","['6,337', '']","['16,606', '']","['6,286', '']","['13,750', '']","['20,881', '']","['19,172', '']"
10118,r130,All institutions -> Drexel U.,All institutions,Drexel U.,2,129,"['99,399', '']","['12,246', '']","['2,861', '']","['60,693', '']","['561', '']","['15,944', '']","['391', '']","['6,703', '']"
10118,r131,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,130,"['97,327', '']","['4,464', '']","['13,893', '']","['43,922', '']","['4,085', '']","['12,121', '']","['10,093', '']","['8,749', '']"
10118,r132,All institutions -> U. Oregon,All institutions,U. Oregon,2,131,"['97,238', '']","['3,577', '']","['6,770', '']","['54,309', '']","['990', '']","['17,940', '']","['810', '']","['12,842', '']"
10118,r133,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,132,"['95,080', '']","['2,650', '']","['71', '']","['89,958', '']","['145', '']","['332', '']","['581', '']","['1,343', '']"
10118,r134,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,133,"['94,693', '']","['2,287', '']","['0', '']","['90,882', '']","['64', '']","['1,370', '']","['0', '']","['90', '']"
10118,r135,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,134,"['93,367', '']","['68,495', '']","['485', '']","['2,077', '']","['2,752', '']","['1,994', '']","['32', '']","['17,532', '']"
10118,r136,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,135,"['93,190', '']","['9,281', '']","['1,322', '']","['21,890', '']","['736', '']","['19,687', '']","['7,212', '']","['33,062', '']"
10118,r137,All institutions -> U. Houston,All institutions,U. Houston,2,136,"['84,295', '']","['5,695', '']","['7,435', '']","['41,043', '']","['3,277', '']","['19,494', '']","['295', '']","['7,056', '']"
10118,r138,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,137,"['84,270', '']","['7,174', '']","['856', '']","['61,984', '']","['718', '']","['3,856', '']","['5,717', '']","['3,965', '']"
10118,r139,All institutions -> U. Maine,All institutions,U. Maine,2,138,"['84,072', '']","['26,804', '']","['12,470', '']","['2,334', '']","['1,974', '']","['14,226', '']","['15,852', '']","['10,412', '']"
10118,r140,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,139,"['83,631', '']","['8,127', '']","['7,660', '']","['30,941', '']","['1,863', '']","['16,817', '']","['6,167', '']","['12,056', '']"
10118,r141,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,140,"['81,820', '']","['3,252', '']","['8,972', '']","['15,008', '']","['909', '']","['17,249', '']","['26,145', '']","['10,285', '']"
10118,r142,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,141,"['81,641', '']","['1,792', '']","['785', '']","['54,374', '']","['1,184', '']","['10,967', '']","['502', '']","['12,037', '']"
10118,r143,All institutions -> Rush U.,All institutions,Rush U.,2,142,"['79,647', '']","['260', '']","['0', '']","['79,068', '']","['70', '']","['11', '']","['0', '']","['238', '']"
10118,r144,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,143,"['77,110', '']","['3,084', '']","['2,361', '']","['32,725', '']","['1,041', '']","['5,882', '']","['2,279', '']","['29,738', '']"
10118,r145,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,144,"['73,507', '']","['5,598', '']","['1,092', '']","['37,649', '']","['2,050', '']","['11,717', '']","['5,310', '']","['10,091', '']"
10118,r146,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,145,"['72,594', '']","['25,843', '']","['11,177', '']","['1,052', '']","['703', '']","['8,149', '']","['97', '']","['25,573', '']"
10118,r147,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,146,"['71,718', '']","['22,026', '']","['7,496', '']","['9,614', '']","['4,873', '']","['12,557', '']","['9,730', '']","['5,422', '']"
10118,r148,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,147,"['71,326', '']","['10,556', '']","['1,392', '']","['10,077', '']","['3,917', '']","['11,482', '']","['311', '']","['33,591', '']"
10118,r149,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,148,"['68,772', '']","['1,907', '']","['15,555', '']","['15,983', '']","['1,437', '']","['20,019', '']","['6,701', '']","['7,170', '']"
10118,r150,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,149,"['67,986', '']","['11,677', '']","['5,613', '']","['14,699', '']","['1,619', '']","['18,453', '']","['981', '']","['14,944', '']"
10118,r151,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,150,"['66,200', '']","['11,603', '']","['24,478', '']","['3,060', '']","['3,060', '']","['15,207', '']","['638', '']","['8,154', '']"
10118,r152,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,151,"['65,368', '']","['4,748', '']","['1,956', '']","['15,597', '']","['27,592', '']","['11,427', '']","['784', '']","['3,264', '']"
10118,r153,All institutions -> Augusta U.,All institutions,Augusta U.,2,152,"['64,609', '']","['1,860', '']","['0', '']","['61,395', '']","['169', '']","['266', '']","['0', '']","['919', '']"
10118,r154,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,153,"['64,252', '']","['8,085', '']","['6,254', '']","['10,505', '']","['1,291', '']","['17,662', '']","['14,355', '']","['6,100', '']"
10118,r155,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,154,"['62,737', '']","['2,523', '']","['28,294', '']","['19,368', '']","['2,507', '']","['3,911', '']","['1,919', '']","['4,215', '']"
10118,r156,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,155,"['62,195', '']","['23,720', '']","['4,470', '']","['18,400', '']","['2,414', '']","['7,699', '']","['354', '']","['5,138', '']"
10118,r157,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,156,"['60,706', '']","['11,635', '']","['3,812', '']","['27,924', '']","['2,055', '']","['14,536', '']","['121', '']","['623', '']"
10118,r158,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,157,"['60,387', '']","['12,604', '']","['4,206', '']","['18,064', '']","['3,569', '']","['14,445', '']","['274', '']","['7,225', '']"
10118,r159,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,158,"['60,221', '']","['3,162', '']","['0', '']","['55,803', '']","['0', '']","['150', '']","['0', '']","['1,106', '']"
10118,r160,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,159,"['59,163', '']","['1,486', '']","['1,143', '']","['50,973', '']","['0', '']","['3,740', '']","['1,786', '']","['35', '']"
10118,r161,All institutions -> U. Idaho,All institutions,U. Idaho,2,160,"['56,160', '']","['945', '']","['5,004', '']","['10,548', '']","['3,258', '']","['13,493', '']","['17,483', '']","['5,429', '']"
10118,r162,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,161,"['56,025', '']","['12,573', '']","['2,931', '']","['11,601', '']","['2,188', '']","['12,699', '']","['721', '']","['13,312', '']"
10118,r163,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,162,"['54,384', '']","['7,398', '']","['11,164', '']","['17,482', '']","['2,568', '']","['8,444', '']","['234', '']","['7,094', '']"
10118,r164,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,163,"['53,885', '']","['5,213', '']","['6,002', '']","['9,918', '']","['2,981', '']","['12,305', '']","['11,972', '']","['5,494', '']"
10118,r165,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,164,"['53,395', '']","['3,686', '']","['289', '']","['46,611', '']","['210', '']","['1,608', '']","['14', '']","['977', '']"
10118,r166,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,165,"['51,492', '']","['1,228', '']","['1,300', '']","['37,732', '']","['449', '']","['6,876', '']","['384', '']","['3,523', '']"
10118,r167,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,166,"['50,605', '']","['12,091', '']","['10,768', '']","['11,168', '']","['2,569', '']","['11,939', '']","['0', '']","['2,070', '']"
10118,r168,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,167,"['50,540', '']","['4,743', '']","['1,180', '']","['31,223', '']","['1,126', '']","['9,123', '']","['336', '']","['2,809', '']"
10118,r169,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,168,"['48,766', '']","['20,345', '']","['6,477', '']","['3,848', '']","['5,115', '']","['8,279', '']","['1,556', '']","['3,146', '']"
10118,r170,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,169,"['48,368', '']","['13,469', '']","['496', '']","['5,561', '']","['2,327', '']","['4,094', '']","['1,360', '']","['21,061', '']"
10118,r171,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,170,"['45,343', '']","['5,102', '']","['737', '']","['9,492', '']","['115', '']","['8,822', '']","['14,183', '']","['6,892', '']"
10118,r172,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,171,"['45,136', '']","['7,422', '']","['8,193', '']","['6,446', '']","['2,218', '']","['9,951', '']","['4,334', '']","['6,572', '']"
10118,r173,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,172,"['44,852', '']","['42,875', '']","['737', '']","['0', '']","['528', '']","['712', '']","['0', '']","['0', '']"
10118,r174,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,173,"['44,205', '']","['755', '']","['1,214', '']","['35,479', '']","['163', '']","['6,030', '']","['0', '']","['564', '']"
10118,r175,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,174,"['43,453', '']","['7,687', '']","['2,146', '']","['12,399', '']","['4,351', '']","['9,016', '']","['4,501', '']","['3,353', '']"
10118,r176,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,175,"['42,170', '']","['1,708', '']","['216', '']","['36,317', '']","['251', '']","['2,652', '']","['64', '']","['962', '']"
10118,r177,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,176,"['41,943', '']","['915', '']","['2,652', '']","['6,195', '']","['384', '']","['4,439', '']","['9,476', '']","['17,882', '']"
10118,r178,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,177,"['41,836', '']","['28,280', '']","['1,775', '']","['2,732', '']","['722', '']","['6,403', '']","['69', '']","['1,855', '']"
10118,r179,All institutions -> Texas State U.,All institutions,Texas State U.,2,178,"['38,936', '']","['4,281', '']","['266', '']","['5,165', '']","['4,480', '']","['5,296', '']","['982', '']","['18,466', '']"
10118,r180,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,179,"['38,596', '']","['2,370', '']","['2,092', '']","['13,040', '']","['2,559', '']","['10,832', '']","['19', '']","['7,684', '']"
10118,r181,All institutions -> Howard U.,All institutions,Howard U.,2,180,"['37,331', '']","['2,972', '']","['256', '']","['26,170', '']","['251', '']","['6,299', '']","['0', '']","['1,383', '']"
10118,r182,All institutions -> U. Toledo,All institutions,U. Toledo,2,181,"['36,694', '']","['6,713', '']","['6,116', '']","['14,423', '']","['4,013', '']","['2,562', '']","['1,263', '']","['1,604', '']"
10118,r183,All institutions -> Boston C.,All institutions,Boston C.,2,182,"['36,560', '']","['6,683', '']","['940', '']","['15,584', '']","['734', '']","['7,788', '']","['40', '']","['4,791', '']"
10118,r184,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,183,"['36,535', '']","['3,504', '']","['5,730', '']","['10,051', '']","['157', '']","['13,029', '']","['10', '']","['4,054', '']"
10118,r185,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,184,"['35,826', '']","['35,311', '']","['450', '']","['0', '']","['37', '']","['28', '']","['0', '']","['0', '']"
10118,r186,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,185,"['35,050', '']","['437', '']","['0', '']","['31,698', '']","['264', '']","['1,326', '']","['30', '']","['1,295', '']"
10118,r187,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,186,"['34,004', '']","['9,100', '']","['3,184', '']","['4,566', '']","['598', '']","['11,976', '']","['318', '']","['4,262', '']"
10118,r188,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,187,"['33,976', '']","['2,827', '']","['2,571', '']","['13,166', '']","['176', '']","['10,467', '']","['860', '']","['3,909', '']"
10118,r189,All institutions -> William & Mary,All institutions,William & Mary,2,188,"['33,730', '']","['2,376', '']","['2,419', '']","['1,420', '']","['222', '']","['7,968', '']","['201', '']","['19,124', '']"
10118,r190,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,189,"['33,373', '']","['8,788', '']","['1,921', '']","['4,984', '']","['2,836', '']","['10,243', '']","['240', '']","['4,361', '']"
10118,r191,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,190,"['33,087', '']","['562', '']","['0', '']","['31,854', '']","['88', '']","['153', '']","['0', '']","['430', '']"
10118,r192,All institutions -> Mercer U.,All institutions,Mercer U.,2,191,"['32,504', '']","['30,267', '']","['0', '']","['2,175', '']","['25', '']","['37', '']","['0', '']","['0', '']"
10118,r193,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,192,"['32,479', '']","['29,403', '']","['207', '']","['0', '']","['18', '']","['65', '']","['0', '']","['2,786', '']"
10118,r194,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,193,"['32,396', '']","['26,605', '']","['1,640', '']","['1,329', '']","['126', '']","['2,588', '']","['0', '']","['108', '']"
10118,r195,All institutions -> Boise State U.,All institutions,Boise State U.,2,194,"['32,015', '']","['4,362', '']","['3,775', '']","['6,121', '']","['1,810', '']","['11,680', '']","['1,207', '']","['3,060', '']"
10118,r196,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,195,"['31,636', '']","['4,401', '']","['4,777', '']","['7,088', '']","['2,096', '']","['9,814', '']","['761', '']","['2,699', '']"
10118,r197,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,196,"['31,339', '']","['153', '']","['0', '']","['30,358', '']","['0', '']","['752', '']","['0', '']","['76', '']"
10118,r198,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,197,"['31,134', '']","['7,934', '']","['222', '']","['14,937', '']","['160', '']","['1,562', '']","['102', '']","['6,217', '']"
10118,r199,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,198,"['30,984', '']","['1,139', '']","['779', '']","['2,051', '']","['17,474', '']","['3,763', '']","['103', '']","['5,675', '']"
10118,r200,All institutions -> Portland State U.,All institutions,Portland State U.,2,199,"['30,922', '']","['1,971', '']","['1,262', '']","['11,223', '']","['783', '']","['7,098', '']","['749', '']","['7,836', '']"
10118,r201,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,200,"['29,822', '']","['597', '']","['39', '']","['12,098', '']","['25', '']","['4,142', '']","['922', '']","['11,999', '']"
10118,r202,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,201,"['29,648', '']","['2,238', '']","['734', '']","['17,064', '']","['277', '']","['5,386', '']","['178', '']","['3,771', '']"
10118,r203,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,202,"['29,424', '']","['941', '']","['209', '']","['28,135', '']","['0', '']","['139', '']","['0', '']","['0', '']"
10118,r204,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,203,"['29,353', '']","['1,408', '']","['1,009', '']","['17,939', '']","['51', '']","['6,373', '']","['148', '']","['2,425', '']"
10118,r205,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,204,"['29,094', '']","['2,170', '']","['1,557', '']","['3,833', '']","['1,792', '']","['9,780', '']","['7,131', '']","['2,831', '']"
10118,r206,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,205,"['28,867', '']","['546', '']","['3,965', '']","['10,550', '']","['2,066', '']","['5,207', '']","['1,809', '']","['4,724', '']"
10118,r207,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,206,"['28,792', '']","['5,888', '']","['7,472', '']","['2,089', '']","['1,253', '']","['6,193', '']","['183', '']","['5,714', '']"
10118,r208,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,207,"['28,641', '']","['6,289', '']","['700', '']","['9,579', '']","['713', '']","['4,214', '']","['2,462', '']","['4,684', '']"
10118,r209,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,208,"['27,804', '']","['6,838', '']","['4,956', '']","['3,973', '']","['1,319', '']","['5,967', '']","['125', '']","['4,626', '']"
10118,r210,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,209,"['27,737', '']","['2,427', '']","['0', '']","['24,935', '']","['0', '']","['54', '']","['42', '']","['279', '']"
10118,r211,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,210,"['26,972', '']","['771', '']","['0', '']","['21,888', '']","['57', '']","['3,028', '']","['66', '']","['1,162', '']"
10118,r212,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,211,"['26,871', '']","['2,607', '']","['3,330', '']","['6,425', '']","['253', '']","['10,666', '']","['103', '']","['3,487', '']"
10118,r213,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,212,"['26,285', '']","['366', '']","['4,180', '']","['1,720', '']","['18,342', '']","['1,428', '']","['0', '']","['249', '']"
10118,r214,All institutions -> U. Denver,All institutions,U. Denver,2,213,"['26,040', '']","['354', '']","['52', '']","['17,558', '']","['150', '']","['3,284', '']","['0', '']","['4,642', '']"
10118,r215,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,214,"['25,963', '']","['816', '']","['5,496', '']","['12,566', '']","['386', '']","['5,027', '']","['778', '']","['894', '']"
10118,r216,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,215,"['25,081', '']","['1,149', '']","['0', '']","['23,465', '']","['0', '']","['405', '']","['0', '']","['62', '']"
10118,r217,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,216,"['24,888', '']","['4,211', '']","['1,253', '']","['10,105', '']","['1', '']","['7,911', '']","['0', '']","['1,407', '']"
10118,r218,All institutions -> U. Memphis,All institutions,U. Memphis,2,217,"['24,686', '']","['2,975', '']","['397', '']","['10,562', '']","['212', '']","['5,025', '']","['189', '']","['5,326', '']"
10118,r219,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,218,"['24,670', '']","['3,376', '']","['564', '']","['7,400', '']","['5,622', '']","['4,075', '']","['189', '']","['3,444', '']"
10118,r220,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,219,"['24,361', '']","['2,236', '']","['70', '']","['7,051', '']","['565', '']","['3,443', '']","['3,919', '']","['7,077', '']"
10118,r221,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,220,"['24,036', '']","['513', '']","['2,009', '']","['9,430', '']","['265', '']","['9,215', '']","['358', '']","['2,246', '']"
10118,r222,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,221,"['23,872', '']","['19,432', '']","['174', '']","['273', '']","['0', '']","['3,642', '']","['0', '']","['351', '']"
10118,r223,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,222,"['23,863', '']","['3,878', '']","['0', '']","['212', '']","['1,552', '']","['3,016', '']","['79', '']","['15,126', '']"
10118,r224,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,223,"['23,762', '']","['1,933', '']","['1,036', '']","['12,440', '']","['221', '']","['4,213', '']","['741', '']","['3,178', '']"
10118,r225,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,224,"['23,421', '']","['1,712', '']","['2,559', '']","['5,622', '']","['860', '']","['9,044', '']","['1,935', '']","['1,689', '']"
10118,r226,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,225,"['23,131', '']","['625', '']","['25', '']","['9,983', '']","['600', '']","['5,160', '']","['18', '']","['6,720', '']"
10118,r227,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,226,"['23,056', '']","['6,553', '']","['3,097', '']","['3,898', '']","['511', '']","['6,593', '']","['417', '']","['1,987', '']"
10118,r228,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,227,"['22,991', '']","['1,293', '']","['460', '']","['4,562', '']","['735', '']","['3,367', '']","['9,268', '']","['3,306', '']"
10118,r229,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,228,"['21,142', '']","['801', '']","['833', '']","['17,604', '']","['165', '']","['1,488', '']","['0', '']","['251', '']"
10118,r230,All institutions -> Ohio U.,All institutions,Ohio U.,2,229,"['20,587', '']","['1,268', '']","['4,255', '']","['6,917', '']","['471', '']","['2,983', '']","['247', '']","['4,446', '']"
10118,r231,All institutions -> Wright State U.,All institutions,Wright State U.,2,230,"['20,529', '']","['11,960', '']","['169', '']","['6,919', '']","['214', '']","['637', '']","['75', '']","['555', '']"
10118,r232,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,231,"['19,708', '']","['19,072', '']","['25', '']","['330', '']","['0', '']","['14', '']","['0', '']","['267', '']"
10118,r233,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,232,"['19,127', '']","['150', '']","['0', '']","['1,523', '']","['938', '']","['8,640', '']","['4,090', '']","['3,786', '']"
10118,r234,All institutions -> Rowan U.,All institutions,Rowan U.,2,233,"['18,613', '']","['5,845', '']","['6', '']","['8,202', '']","['164', '']","['3,520', '']","['101', '']","['775', '']"
10118,r235,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,234,"['18,317', '']","['2,199', '']","['903', '']","['7,789', '']","['17', '']","['4,780', '']","['1,624', '']","['1,005', '']"
10118,r236,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,235,"['17,680', '']","['3,541', '']","['1,431', '']","['3,473', '']","['662', '']","['6,419', '']","['5', '']","['2,149', '']"
10118,r237,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,236,"['17,616', '']","['279', '']","['0', '']","['9,022', '']","['827', '']","['16', '']","['0', '']","['7,472', '']"
10118,r238,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,237,"['17,341', '']","['4,027', '']","['5,524', '']","['761', '']","['1,321', '']","['2,069', '']","['958', '']","['2,681', '']"
10118,r239,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,238,"['17,301', '']","['2,400', '']","['0', '']","['5,659', '']","['545', '']","['2,647', '']","['0', '']","['6,050', '']"
10118,r240,All institutions -> U. West Florida,All institutions,U. West Florida,2,239,"['17,114', '']","['4,146', '']","['153', '']","['858', '']","['0', '']","['1,035', '']","['0', '']","['10,922', '']"
10118,r241,All institutions -> U. Guam,All institutions,U. Guam,2,240,"['17,066', '']","['2,584', '']","['0', '']","['2,901', '']","['303', '']","['5,107', '']","['3,434', '']","['2,737', '']"
10118,r242,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,241,"['16,905', '']","['294', '']","['121', '']","['3,935', '']","['1,775', '']","['9,590', '']","['714', '']","['476', '']"
10118,r243,All institutions -> Marshall U.,All institutions,Marshall U.,2,242,"['16,369', '']","['2,666', '']","['160', '']","['11,223', '']","['116', '']","['778', '']","['0', '']","['1,426', '']"
10118,r244,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,243,"['16,223', '']","['987', '']","['983', '']","['950', '']","['237', '']","['3,991', '']","['351', '']","['8,724', '']"
10118,r245,All institutions -> Kent State U.,All institutions,Kent State U.,2,244,"['16,195', '']","['850', '']","['1,095', '']","['7,962', '']","['156', '']","['5,055', '']","['5', '']","['1,072', '']"
10118,r246,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,245,"['16,099', '']","['2,208', '']","['455', '']","['8,180', '']","['0', '']","['5,008', '']","['49', '']","['199', '']"
10118,r247,All institutions -> Baylor U.,All institutions,Baylor U.,2,246,"['15,856', '']","['1,794', '']","['1,484', '']","['5,786', '']","['185', '']","['3,802', '']","['2,063', '']","['742', '']"
10118,r248,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,247,"['15,546', '']","['1,302', '']","['246', '']","['7,395', '']","['1,229', '']","['4,631', '']","['31', '']","['712', '']"
10118,r249,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,248,"['15,503', '']","['20', '']","['0', '']","['15,135', '']","['348', '']","['0', '']","['0', '']","['0', '']"
10118,r250,All institutions -> Marquette U.,All institutions,Marquette U.,2,249,"['15,316', '']","['1,068', '']","['1,901', '']","['7,480', '']","['122', '']","['4,047', '']","['190', '']","['508', '']"
10118,r251,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,250,"['15,276', '']","['593', '']","['97', '']","['7,852', '']","['235', '']","['5,001', '']","['51', '']","['1,447', '']"
10118,r252,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,251,"['15,249', '']","['1,468', '']","['112', '']","['4,253', '']","['351', '']","['3,018', '']","['127', '']","['5,920', '']"
10118,r253,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,252,"['15,229', '']","['673', '']","['83', '']","['1,185', '']","['214', '']","['2,959', '']","['133', '']","['9,982', '']"
10118,r254,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,253,"['15,109', '']","['194', '']","['608', '']","['36', '']","['769', '']","['3,422', '']","['436', '']","['9,644', '']"
10118,r255,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,254,"['15,100', '']","['3,369', '']","['1,845', '']","['362', '']","['966', '']","['7,732', '']","['288', '']","['538', '']"
10118,r256,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,255,"['15,084', '']","['4,195', '']","['471', '']","['1,153', '']","['334', '']","['4,371', '']","['1,645', '']","['2,915', '']"
10118,r257,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,256,"['15,048', '']","['191', '']","['0', '']","['14,611', '']","['0', '']","['186', '']","['0', '']","['60', '']"
10118,r258,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,257,"['15,045', '']","['1,568', '']","['204', '']","['4,860', '']","['86', '']","['5,898', '']","['0', '']","['2,429', '']"
10118,r259,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,258,"['14,911', '']","['2,188', '']","['0', '']","['3,203', '']","['80', '']","['3,313', '']","['4,193', '']","['1,934', '']"
