table_id,row_id,question_full_path,question_level_1,question_level_2,question_hierarchy_depth,field_survey_item,field_aggregate_amount
2031,r192,Employees (thousands) -> 6.3a(2),Employees (thousands),6.3a(2),2,Researchers,"['526', '&#160;']"
2031,r193,Employees (thousands) -> 6.3b(2),Employees (thousands),6.3b(2),2,Technicians,"['149', '&#160;']"
2031,r194,Employees (thousands) -> 6.3c(2),Employees (thousands),6.3c(2),2,Support staff,"['65', '&#160;']"
2031,r195,Employees (thousands) ->  - ,Employees (thousands), - ,2,Researchers with PhD,"['&#160;', '&#160;']"
2031,r196,Employees (thousands) -> 6.4(3),Employees (thousands),6.4(3),2,Worldwide,"['147', '&#160;']"
2031,r197,Employees (thousands) -> 6.4(1),Employees (thousands),6.4(1),2,Domestic,"['119', '&#160;']"
2031,r198,Employees (thousands) -> 6.4(2),Employees (thousands),6.4(2),2,Foreign,"['28', '&#160;']"
2031,r199,Employees (thousands) ->  - ,Employees (thousands), - ,2,Full-time equivalent,"['&#160;', '&#160;']"
2031,r200,Employees (thousands) -> 6.5,Employees (thousands),6.5,2,R&D employees,"['1,475', '&#160;']"
2031,r201,Employees (thousands) -> 6.5a,Employees (thousands),6.5a,2,Full-time R&D employees,"['1,231', '&#160;']"
2031,r202,Employees (thousands) -> 6.5b,Employees (thousands),6.5b,2,Full-time employees not solely working on R&D,"['228', '&#160;']"
2031,r203,Employees (thousands) -> 6.5c,Employees (thousands),6.5c,2,Part-time employees working on R&D,"['16', '&#160;']"
2031,r204,Employees (thousands) -> 6.6,Employees (thousands),6.6,2,Researchers,"['1,023', '&#160;']"
2031,r205,Employees (thousands) -> 6.6a,Employees (thousands),6.6a,2,Full-time R&D employees,"['885', '&#160;']"
2031,r206,Employees (thousands) -> 6.6b,Employees (thousands),6.6b,2,Full-time employees not solely working on R&D,"['130', '&#160;']"
2031,r207,Employees (thousands) -> 6.6c,Employees (thousands),6.6c,2,Part-time employees working on R&D,"['9', 'i']"
2031,r208,Employees (thousands) -> 6.7,Employees (thousands),6.7,2,Non-U.S. citizens employed as researchers under temporary visa,"['48', '&#160;']"
2031,r209,U.S. patents (number)<sup>a</sup>,U.S. patents (number)<sup>a</sup>,,1,,"['', '']"
2031,r210,U.S. patents (number)<sup>a</sup> -> 7.1,U.S. patents (number)<sup>a</sup>,7.1,2,"Patents applied for, total","['151,928', '&#160;']"
2031,r211,U.S. patents (number)<sup>a</sup> -> 7.2,U.S. patents (number)<sup>a</sup>,7.2,2,Nonprovisional utility patents applied for,"['100,485', '&#160;']"
2031,r212,U.S. patents (number)<sup>a</sup> -> 7.3,U.S. patents (number)<sup>a</sup>,7.3,2,Applications filed or planned in foreign jurisdictions,"['50,572', '&#160;']"
2031,r213,U.S. patents (number)<sup>a</sup> -> 7.4,U.S. patents (number)<sup>a</sup>,7.4,2,Applications originated from organized R&D activities,"['79,011', '&#160;']"
2031,r214,U.S. patents (number)<sup>a</sup> -> 7.6,U.S. patents (number)<sup>a</sup>,7.6,2,Utility patents issued,"['101,607', '&#160;']"
2031,r215,U.S. patents (US$millions),U.S. patents (US$millions),,1,,"['', '']"
2031,r216,U.S. patents (US$millions) ->  - ,U.S. patents (US$millions), - ,2,Revenue received,"['&#160;', '&#160;']"
2031,r217,U.S. patents (US$millions) -> 7.7,U.S. patents (US$millions),7.7,2,From sale of utility patents,"['1,009', '&#160;']"
2031,r218,U.S. patents (US$millions) -> 7.8,U.S. patents (US$millions),7.8,2,From licensing utility patents,"['20,347', '&#160;']"
2031,r219,U.S. patents (US$millions) ->  - ,U.S. patents (US$millions), - ,2,Amount paid,"['&#160;', '&#160;']"
2031,r220,U.S. patents (US$millions) -> 7.1,U.S. patents (US$millions),7.1,2,To purchase patents,"['44', '&#160;']"
2031,r221,U.S. patents (US$millions) -> 7.11,U.S. patents (US$millions),7.11,2,To license patents,"['8,098', '&#160;']"
