table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2016,field_2017,field_2018,field_2019_all_social_sciences,field_2019_anthropology,field_2019_economics,field_2019_political_science_and_government,field_2019_sociology_demography_and_population_studies,field_2019_social_sciences_nec
3153,r121,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,120,"['4,540', '']","['4,062', '']","['2,809', '']","['4,635', '']","['0', '']","['220', '']","['371', '']","['1,953', '']","['2,091', '']"
3153,r122,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,121,"['4,048', '']","['6,144', '']","['4,945', '']","['4,608', '']","['0', '']","['0', '']","['1,847', '']","['849', '']","['1,912', '']"
3153,r123,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,122,"['4,026', '']","['4,881', '']","['3,279', '']","['4,568', '']","['0', '']","['33', '']","['67', '']","['2,045', '']","['2,423', '']"
3153,r124,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,123,"['3,978', '']","['4,022', '']","['4,857', '']","['4,375', '']","['205', '']","['636', '']","['349', '']","['671', '']","['2,514', '']"
3153,r125,All institutions -> Boise State U.,All institutions,Boise State U.,2,124,"['1,533', '']","['3,741', '']","['4,145', '']","['4,232', '']","['66', '']","['185', '']","['973', '']","['0', '']","['3,008', '']"
3153,r126,All institutions -> Texas State U.,All institutions,Texas State U.,2,125,"['3,180', '']","['2,983', '']","['3,308', '']","['4,217', '']","['0', '']","['0', '']","['0', '']","['978', '']","['3,239', '']"
3153,r127,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,126,"['1,182', '']","['1,281', '']","['4,262', '']","['4,159', '']","['0', '']","['864', '']","['749', '']","['1,166', '']","['1,380', '']"
3153,r128,All institutions -> U. Memphis,All institutions,U. Memphis,2,127,"['2,437', '']","['2,915', '']","['3,548', '']","['4,052', '']","['211', '']","['1,758', '']","['266', '']","['395', '']","['1,422', '']"
3153,r129,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,128,"['2,830', '']","['3,485', '']","['4,679', '']","['4,014', '']","['58', '']","['20', '']","['3,558', '']","['62', '']","['316', '']"
3153,r130,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,129,"['5,666', '']","['5,083', '']","['3,903', '']","['3,951', '']","['513', '']","['1,201', '']","['757', '']","['1,339', '']","['141', '']"
3153,r131,All institutions -> New School,All institutions,New School,2,130,"['8,019', '']","['4,545', '']","['2,966', '']","['3,802', '']","['56', '']","['542', '']","['474', '']","['573', '']","['2,157', '']"
3153,r132,All institutions -> U. Oregon,All institutions,U. Oregon,2,131,"['5,413', '']","['3,533', '']","['6,650', '']","['3,790', '']","['574', '']","['493', '']","['889', '']","['467', '']","['1,367', '']"
3153,r133,All institutions -> U. Utah,All institutions,U. Utah,2,132,"['2,870', '']","['4,083', '']","['10,627', 'i']","['3,776', 'i']","['1,044', 'i']","['90', 'i']","['720', 'i']","['1,146', 'i']","['776', 'i']"
3153,r134,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,133,"['8,587', '']","['7,385', '']","['4,356', '']","['3,741', '']","['0', '']","['1,466', '']","['1,052', '']","['1,223', '']","['0', '']"
3153,r135,All institutions -> U. Denver,All institutions,U. Denver,2,134,"['2,758', '']","['2,764', '']","['3,741', '']","['3,739', '']","['55', '']","['0', '']","['3,205', '']","['27', '']","['452', '']"
3153,r136,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,135,"['3,718', '']","['4,265', '']","['4,296', '']","['3,704', '']","['0', '']","['700', '']","['192', '']","['1,250', '']","['1,562', '']"
3153,r137,All institutions -> Clark U.,All institutions,Clark U.,2,136,"['2,110', '']","['3,767', '']","['4,141', '']","['3,694', '']","['0', '']","['1,911', '']","['38', '']","['14', '']","['1,731', '']"
3153,r138,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,137,"['2,969', '']","['3,232', '']","['3,025', '']","['3,683', '']","['0', '']","['257', '']","['128', '']","['1,521', '']","['1,777', '']"
3153,r139,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,138,"['1,458', '']","['1,275', '']","['2,632', '']","['3,658', '']","['159', '']","['187', '']","['1,403', '']","['788', '']","['1,121', '']"
3153,r140,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,139,"['1,051', '']","['2,041', '']","['3,085', '']","['3,629', '']","['45', '']","['66', '']","['16', '']","['84', '']","['3,418', '']"
3153,r141,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,140,"['395', '']","['453', '']","['437', '']","['3,575', '']","['0', '']","['1,108', '']","['440', '']","['363', '']","['1,664', '']"
3153,r142,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,141,"['1,951', '']","['3,282', '']","['3,820', '']","['3,431', '']","['0', '']","['216', '']","['20', '']","['43', '']","['3,152', '']"
3153,r143,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,142,"['5,111', '']","['4,939', '']","['3,707', '']","['3,392', '']","['0', '']","['1,957', '']","['383', '']","['0', '']","['1,052', '']"
3153,r144,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,143,"['2,997', '']","['2,955', '']","['2,431', '']","['3,342', '']","['152', '']","['109', '']","['169', '']","['102', '']","['2,810', '']"
3153,r145,All institutions -> Temple U.,All institutions,Temple U.,2,144,"['3,329', '']","['2,757', '']","['3,070', '']","['3,214', '']","['64', '']","['270', '']","['409', '']","['288', '']","['2,183', '']"
3153,r146,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,145,"['3,100', '']","['2,279', '']","['3,195', '']","['3,170', '']","['141', '']","['34', '']","['9', '']","['3', '']","['2,983', '']"
3153,r147,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,146,"['3,818', 'i']","['4,418', '']","['2,538', '']","['3,090', '']","['119', '']","['7', '']","['1,433', '']","['486', '']","['1,045', '']"
3153,r148,All institutions -> Chapman U.,All institutions,Chapman U.,2,147,"['607', '']","['1,315', '']","['2,314', '']","['3,068', '']","['0', '']","['671', '']","['2,267', '']","['25', '']","['105', '']"
3153,r149,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,148,"['2,189', '']","['3,454', '']","['2,770', '']","['3,065', '']","['183', '']","['325', '']","['449', '']","['307', '']","['1,801', '']"
3153,r150,All institutions -> U. New Haven,All institutions,U. New Haven,2,149,"['0', '']","['0', '']","['3,921', '']","['3,030', '']","['0', '']","['4', '']","['9', '']","['109', '']","['2,908', '']"
3153,r151,All institutions -> Drexel U.,All institutions,Drexel U.,2,150,"['2,529', '']","['3,079', '']","['3,195', '']","['3,028', '']","['0', '']","['118', '']","['180', '']","['261', '']","['2,469', '']"
3153,r152,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,151,"['1,431', '']","['2,280', '']","['2,331', '']","['2,784', '']","['0', '']","['17', '']","['6', '']","['0', '']","['2,761', '']"
3153,r153,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,152,"['1,842', '']","['2,258', '']","['2,204', '']","['2,775', '']","['692', '']","['352', '']","['702', '']","['349', '']","['680', '']"
3153,r154,All institutions -> U. Houston,All institutions,U. Houston,2,153,"['3,846', '']","['5,162', '']","['7,860', '']","['2,714', '']","['0', '']","['46', '']","['960', '']","['376', '']","['1,332', '']"
3153,r155,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,154,"['1,824', '']","['2,306', '']","['2,342', '']","['2,646', '']","['182', '']","['479', '']","['138', '']","['0', '']","['1,847', '']"
3153,r156,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,155,"['2,854', '']","['2,973', '']","['2,441', '']","['2,623', '']","['0', '']","['0', '']","['144', '']","['0', '']","['2,479', '']"
3153,r157,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,156,"['2,818', '']","['2,947', '']","['2,533', '']","['2,480', '']","['91', '']","['2,053', '']","['4', '']","['34', '']","['298', '']"
3153,r158,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,156,"['2,882', '']","['3,808', '']","['2,940', '']","['2,480', '']","['0', '']","['386', '']","['679', '']","['1,100', '']","['315', '']"
3153,r159,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,158,"['1,247', '']","['1,369', '']","['1,938', '']","['2,475', '']","['0', '']","['14', '']","['779', '']","['193', '']","['1,489', '']"
3153,r160,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,159,"['1,533', '']","['2,013', '']","['3,065', '']","['2,465', '']","['0', '']","['18', '']","['29', '']","['172', '']","['2,246', '']"
3153,r161,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,160,"['2,771', '']","['1,673', '']","['1,381', '']","['2,464', '']","['0', '']","['24', '']","['2,133', '']","['307', '']","['0', '']"
3153,r162,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,161,"['2,753', '']","['2,605', '']","['3,204', '']","['2,432', '']","['530', '']","['168', '']","['136', '']","['82', '']","['1,516', '']"
3153,r163,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,162,"['3,546', '']","['3,584', '']","['2,752', '']","['2,356', '']","['0', '']","['908', '']","['34', '']","['625', '']","['789', '']"
3153,r164,All institutions -> U. Louisville,All institutions,U. Louisville,2,163,"['1,121', '']","['1,061', '']","['1,269', '']","['2,342', '']","['253', '']","['0', '']","['286', '']","['108', '']","['1,695', '']"
3153,r165,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,164,"['2,362', '']","['2,865', '']","['3,227', '']","['2,325', '']","['0', '']","['1,304', '']","['879', '']","['142', '']","['0', '']"
3153,r166,All institutions -> U. Miami,All institutions,U. Miami,2,165,"['381', '']","['803', '']","['2,160', '']","['2,294', '']","['0', '']","['2', '']","['0', '']","['97', '']","['2,195', '']"
3153,r167,All institutions -> U. Maine,All institutions,U. Maine,2,166,"['1,523', '']","['1,834', '']","['1,666', '']","['2,293', '']","['283', '']","['121', '']","['198', '']","['175', '']","['1,516', '']"
3153,r168,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,167,"['545', '']","['856', '']","['1,501', '']","['2,279', '']","['0', '']","['202', '']","['688', '']","['269', '']","['1,120', '']"
3153,r169,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,168,"['1,750', '']","['2,281', '']","['1,916', '']","['2,233', '']","['0', '']","['444', '']","['0', '']","['0', '']","['1,789', '']"
3153,r170,All institutions -> National Defense U.,All institutions,National Defense U.,2,169,"['5,670', '']","['5,673', '']","['2,219', '']","['2,155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,155', '']"
3153,r171,All institutions -> U. Idaho,All institutions,U. Idaho,2,170,"['1,977', '']","['2,127', '']","['1,848', '']","['2,108', '']","['90', '']","['213', '']","['0', '']","['299', '']","['1,506', '']"
3153,r172,All institutions -> Emory U.,All institutions,Emory U.,2,171,"['3,384', '']","['2,349', '']","['3,251', '']","['2,005', '']","['0', '']","['640', '']","['395', '']","['931', '']","['39', '']"
3153,r173,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,172,"['770', '']","['2,201', '']","['1,522', '']","['1,976', '']","['204', '']","['509', '']","['112', '']","['284', '']","['867', '']"
3153,r174,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,173,"['1,834', '']","['1,553', '']","['1,458', '']","['1,924', '']","['0', '']","['5', '']","['0', '']","['29', '']","['1,890', '']"
3153,r175,All institutions -> Baylor U.,All institutions,Baylor U.,2,174,"['1,435', '']","['2,048', '']","['1,859', '']","['1,920', '']","['419', '']","['124', '']","['78', '']","['1,142', '']","['157', '']"
3153,r176,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,175,"['0', '']","['1,477', '']","['1,682', '']","['1,741', '']","['0', '']","['746', '']","['0', '']","['875', '']","['120', '']"
3153,r177,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,176,"['684', '']","['1,511', '']","['1,426', '']","['1,739', '']","['159', '']","['649', '']","['291', '']","['178', '']","['462', '']"
3153,r178,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,177,"['1,168', '']","['2,188', '']","['2,076', '']","['1,699', '']","['1', '']","['0', '']","['0', '']","['180', '']","['1,518', '']"
3153,r179,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,178,"['1,518', '']","['1,860', '']","['1,619', '']","['1,629', 'i']","['28', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,601', 'i']"
3153,r180,All institutions -> Hampton U.,All institutions,Hampton U.,2,179,"['2,516', '']","['2,543', '']","['1,804', '']","['1,604', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,604', '']"
3153,r181,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,180,"['1,678', '']","['1,359', '']","['1,536', '']","['1,600', '']","['0', '']","['906', '']","['2', '']","['227', '']","['465', '']"
3153,r182,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,181,"['876', '']","['656', '']","['1,038', '']","['1,595', '']","['930', '']","['191', '']","['422', '']","['52', '']","['0', '']"
3153,r183,All institutions -> Utah State U.,All institutions,Utah State U.,2,182,"['1,339', '']","['909', '']","['1,695', '']","['1,591', '']","['0', '']","['6', '']","['116', '']","['1,469', '']","['0', '']"
3153,r184,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,183,"['1,393', '']","['1,618', '']","['1,535', '']","['1,480', '']","['154', '']","['257', '']","['274', '']","['420', '']","['375', '']"
3153,r185,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,184,"['1,558', '']","['1,256', '']","['1,407', '']","['1,477', '']","['0', '']","['143', '']","['531', '']","['803', '']","['0', '']"
3153,r186,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,185,"['1,564', '']","['1,482', '']","['1,627', '']","['1,468', '']","['441', '']","['159', '']","['103', '']","['527', '']","['238', '']"
3153,r187,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,186,"['669', '']","['407', '']","['453', '']","['1,457', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,457', '']"
3153,r188,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,187,"['1,796', '']","['1,803', '']","['1,863', '']","['1,386', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,386', '']"
3153,r189,All institutions -> Ball State U.,All institutions,Ball State U.,2,188,"['1,843', '']","['849', '']","['1,222', '']","['1,381', '']","['412', '']","['430', '']","['170', '']","['298', '']","['71', '']"
3153,r190,All institutions -> Ohio U.,All institutions,Ohio U.,2,189,"['3,035', 'i']","['1,678', 'i']","['1,630', 'i']","['1,377', '']","['0', '']","['25', '']","['0', '']","['89', '']","['1,263', '']"
3153,r191,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,190,"['2,143', 'i']","['1,882', 'i']","['1,619', 'i']","['1,356', '']","['0', '']","['0', '']","['23', '']","['0', '']","['1,333', '']"
3153,r192,All institutions -> U. Vermont,All institutions,U. Vermont,2,190,"['936', '']","['1,037', '']","['1,104', '']","['1,356', '']","['128', '']","['175', '']","['7', '']","['0', '']","['1,046', '']"
3153,r193,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,192,"['2,268', '']","['523', '']","['1,192', '']","['1,333', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,333', '']"
3153,r194,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,193,"['241', '']","['219', '']","['597', '']","['1,325', '']","['7', '']","['522', '']","['585', '']","['211', '']","['0', '']"
3153,r195,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,194,"['139', '']","['432', '']","['1,326', '']","['1,295', '']","['149', '']","['430', '']","['263', '']","['453', '']","['0', '']"
3153,r196,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,195,"['1,251', '']","['1,056', '']","['1,556', '']","['1,259', '']","['739', '']","['77', '']","['207', '']","['126', '']","['110', '']"
3153,r197,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,196,"['2,724', '']","['2,529', '']","['2,475', '']","['1,251', '']","['0', '']","['18', '']","['1,099', '']","['0', '']","['134', '']"
3153,r198,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,197,"['1,256', '']","['1,269', '']","['1,118', '']","['1,249', '']","['1', '']","['0', '']","['606', '']","['275', '']","['367', '']"
3153,r199,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,198,"['226', '']","['341', '']","['263', '']","['1,240', '']","['11', '']","['2', '']","['81', '']","['1,041', '']","['105', '']"
3153,r200,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,199,"['2,216', '']","['1,502', '']","['1,071', '']","['1,162', '']","['235', '']","['75', '']","['10', '']","['64', '']","['778', '']"
3153,r201,All institutions -> Creighton U.,All institutions,Creighton U.,2,200,"['919', 'i']","['1,060', 'i']","['1,010', 'i']","['1,135', 'i']","['24', 'i']","['193', 'i']","['281', 'i']","['196', 'i']","['441', 'i']"
3153,r202,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,201,"['ne', '']","['492', '']","['835', '']","['1,132', '']","['0', '']","['216', '']","['2', '']","['31', '']","['883', '']"
3153,r203,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,202,"['2,053', '']","['840', '']","['1,552', '']","['1,126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,126', '']"
3153,r204,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,203,"['ne', '']","['ne', '']","['0', '']","['1,054', '']","['0', '']","['0', '']","['0', '']","['1,054', '']","['0', '']"
3153,r205,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,204,"['1,085', '']","['938', '']","['656', '']","['1,052', '']","['200', '']","['279', '']","['469', '']","['84', '']","['20', '']"
3153,r206,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,204,"['2,771', '']","['2,754', '']","['3,248', '']","['1,052', '']","['0', '']","['0', '']","['88', '']","['23', '']","['941', '']"
3153,r207,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,206,"['372', '']","['746', '']","['1,890', '']","['1,040', '']","['24', '']","['357', '']","['609', '']","['44', '']","['6', '']"
3153,r208,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,207,"['0', '']","['0', '']","['474', '']","['1,025', '']","['0', '']","['0', '']","['0', '']","['1,025', '']","['0', '']"
3153,r209,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,208,"['587', '']","['200', '']","['441', '']","['990', '']","['0', '']","['0', '']","['0', '']","['44', '']","['946', '']"
3153,r210,All institutions -> Fordham U.,All institutions,Fordham U.,2,209,"['973', '']","['1,448', '']","['993', '']","['964', '']","['0', '']","['450', '']","['274', '']","['163', '']","['77', '']"
3153,r211,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,209,"['1,874', '']","['1,551', '']","['1,225', '']","['964', '']","['0', '']","['7', '']","['6', '']","['5', '']","['946', '']"
3153,r212,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,211,"['593', '']","['539', '']","['664', '']","['958', '']","['110', '']","['538', '']","['46', '']","['15', '']","['249', '']"
3153,r213,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,212,"['878', '']","['1,040', '']","['1,019', '']","['945', '']","['0', '']","['174', '']","['14', '']","['7', '']","['750', '']"
3153,r214,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,213,"['132', '']","['334', '']","['724', '']","['939', '']","['253', '']","['170', '']","['2', '']","['255', '']","['259', '']"
3153,r215,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,214,"['281', '']","['544', '']","['556', '']","['917', '']","['225', '']","['109', '']","['191', '']","['392', '']","['0', '']"
3153,r216,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,215,"['83', '']","['102', '']","['103', '']","['901', '']","['141', '']","['206', '']","['220', '']","['62', '']","['272', '']"
3153,r217,All institutions -> Amherst C.,All institutions,Amherst C.,2,216,"['397', '']","['412', '']","['625', '']","['879', '']","['80', '']","['161', '']","['216', '']","['36', '']","['386', '']"
3153,r218,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,217,"['669', '']","['632', '']","['600', '']","['878', '']","['0', '']","['602', '']","['18', '']","['0', '']","['258', '']"
3153,r219,All institutions -> Williams C.,All institutions,Williams C.,2,218,"['835', '']","['1,522', '']","['1,368', '']","['873', '']","['30', '']","['424', '']","['30', '']","['0', '']","['389', '']"
3153,r220,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,219,"['2,199', '']","['1,230', '']","['796', '']","['868', '']","['0', '']","['46', '']","['154', '']","['17', '']","['651', '']"
3153,r221,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,220,"['824', '']","['854', '']","['574', '']","['848', '']","['20', '']","['53', '']","['31', '']","['131', '']","['613', '']"
3153,r222,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,221,"['415', '']","['506', '']","['420', '']","['844', '']","['0', '']","['20', '']","['1', '']","['319', '']","['504', '']"
3153,r223,All institutions -> Howard U.,All institutions,Howard U.,2,222,"['1,190', '']","['856', '']","['1,028', '']","['843', '']","['0', '']","['502', '']","['56', '']","['285', '']","['0', '']"
3153,r224,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,223,"['510', '']","['591', '']","['1,077', '']","['817', '']","['0', '']","['41', '']","['371', '']","['269', '']","['136', '']"
3153,r225,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,224,"['241', '']","['824', '']","['609', '']","['803', '']","['0', '']","['0', '']","['0', '']","['2', '']","['801', '']"
3153,r226,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,225,"['1,678', '']","['635', '']","['900', '']","['796', '']","['8', '']","['296', '']","['21', '']","['433', '']","['38', '']"
3153,r227,All institutions -> U. North Florida,All institutions,U. North Florida,2,226,"['298', '']","['386', '']","['556', '']","['788', '']","['0', '']","['117', '']","['29', '']","['588', '']","['54', '']"
3153,r228,All institutions -> Marquette U.,All institutions,Marquette U.,2,227,"['609', '']","['577', '']","['933', '']","['784', '']","['0', '']","['208', '']","['416', '']","['153', '']","['7', '']"
3153,r229,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,228,"['750', '']","['920', '']","['921', '']","['774', '']","['0', '']","['0', '']","['0', '']","['0', '']","['774', '']"
3153,r230,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,229,"['1,556', '']","['1,348', '']","['1,659', '']","['765', '']","['108', '']","['0', '']","['82', '']","['92', '']","['483', '']"
3153,r231,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,230,"['450', '']","['442', '']","['761', '']","['752', '']","['8', '']","['235', '']","['50', '']","['164', '']","['295', '']"
3153,r232,All institutions -> Villanova U.,All institutions,Villanova U.,2,230,"['457', '']","['714', '']","['840', '']","['752', '']","['0', '']","['481', '']","['177', '']","['94', '']","['0', '']"
3153,r233,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,232,"['751', '']","['797', '']","['964', '']","['739', '']","['686', '']","['6', '']","['0', '']","['2', '']","['45', '']"
3153,r234,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,233,"['1,447', '']","['918', '']","['637', '']","['728', '']","['4', '']","['25', '']","['53', '']","['336', '']","['310', '']"
3153,r235,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,233,"['1,456', '']","['906', '']","['1,326', '']","['728', '']","['149', '']","['246', '']","['3', '']","['32', '']","['298', '']"
3153,r236,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,235,"['393', '']","['678', '']","['371', '']","['724', '']","['36', '']","['125', '']","['146', '']","['0', '']","['417', '']"
3153,r237,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,236,"['223', '']","['329', '']","['646', '']","['723', '']","['93', '']","['15', '']","['0', '']","['20', '']","['595', '']"
3153,r238,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,237,"['0', '']","['0', '']","['502', '']","['720', '']","['0', '']","['0', '']","['193', '']","['527', '']","['0', '']"
3153,r239,All institutions -> Trinity U.,All institutions,Trinity U.,2,238,"['139', '']","['295', '']","['402', '']","['718', '']","['0', '']","['561', '']","['0', '']","['128', '']","['29', '']"
3153,r240,All institutions -> Andrews U.,All institutions,Andrews U.,2,239,"['ne', '']","['ne', '']","['ne', '']","['715', '']","['150', '']","['45', '']","['60', '']","['145', '']","['315', '']"
3153,r241,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,240,"['585', '']","['477', '']","['579', '']","['706', '']","['0', '']","['0', '']","['0', '']","['508', '']","['198', '']"
3153,r242,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,241,"['428', '']","['360', '']","['233', '']","['701', '']","['110', '']","['382', '']","['53', '']","['75', '']","['81', '']"
3153,r243,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,242,"['118', '']","['156', '']","['523', '']","['700', '']","['14', '']","['0', '']","['2', '']","['374', '']","['310', '']"
3153,r244,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,242,"['252', '']","['426', '']","['414', '']","['700', '']","['59', '']","['0', '']","['66', '']","['3', '']","['572', '']"
3153,r245,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,244,"['574', '']","['481', '']","['659', '']","['696', '']","['249', '']","['66', '']","['10', '']","['180', '']","['191', '']"
3153,r246,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,245,"['377', '']","['322', '']","['448', '']","['695', '']","['0', '']","['167', '']","['0', '']","['136', '']","['392', '']"
3153,r247,All institutions -> Naval War C.,All institutions,Naval War C.,2,246,"['0', '']","['4,240', 'i']","['5,270', '']","['679', '']","['0', '']","['0', '']","['679', '']","['0', '']","['0', '']"
3153,r248,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,247,"['684', '']","['534', '']","['521', '']","['662', '']","['0', '']","['0', '']","['0', '']","['19', '']","['643', '']"
3153,r249,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,248,"['629', '']","['512', '']","['570', '']","['657', '']","['0', '']","['0', '']","['0', '']","['0', '']","['657', '']"
3153,r250,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,249,"['292', '']","['170', '']","['504', '']","['653', '']","['40', '']","['471', '']","['124', '']","['6', '']","['12', '']"
3153,r251,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,250,"['414', '']","['385', '']","['532', '']","['628', '']","['0', '']","['60', '']","['0', '']","['91', '']","['477', '']"
3153,r252,All institutions -> U. San Diego,All institutions,U. San Diego,2,251,"['253', '']","['204', '']","['287', '']","['614', '']","['20', '']","['0', '']","['32', '']","['120', '']","['442', '']"
