table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5452,r206,"United States -> Illinois -> Public -> U. Illinois, Chicago",United States,Illinois,Public,"U. Illinois, Chicago",4,"['412,147', '']","['12,999', '']","['1,021', '']","['314,296', '']","['4,109', '']","['15,752', '']","['3,621', '']","['7,905', '']","['4,862', '']","['31,496', '']","['16,086', '']"
5452,r207,"United States -> Illinois -> Public -> U. Illinois, Springfield",United States,Illinois,Public,"U. Illinois, Springfield",4,"['3,406', '']","['0', '']","['0', '']","['5', '']","['0', '']","['14', '']","['2', '']","['2,838', '']","['0', '']","['0', '']","['547', '']"
5452,r208,"United States -> Illinois -> Public -> U. Illinois, Urbana-Champaign",United States,Illinois,Public,"U. Illinois, Urbana-Champaign",4,"['689,176', '']","['95,988', '']","['6,281', '']","['241,661', '']","['5,346', '']","['72,360', '']","['16,086', '']","['5,846', '']","['11,429', '']","['203,564', '']","['30,615', '']"
5452,r209,United States -> Illinois -> Public -> Western Illinois U.,United States,Illinois,Public,Western Illinois U.,4,"['2,461', '']","['0', '']","['18', '']","['1,914', '']","['1', '']","['78', '']","['8', '']","['199', '']","['0', '']","['79', '']","['164', '']"
5452,r210,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['1,538,176', '']","['43,442', '']","['11,181', '']","['1,085,372', '']","['7,605', '']","['133,732', '']","['18,493', '']","['44,001', '']","['38,598', '']","['114,169', '']","['41,583', '']"
5452,r211,United States -> Illinois -> Private -> Bradley U.,United States,Illinois,Private,Bradley U.,4,"['851', '']","['7', '']","['0', '']","['78', '']","['0', '']","['81', '']","['5', '']","['52', '']","['0', '']","['617', '']","['11', '']"
5452,r212,United States -> Illinois -> Private -> DePaul U.,United States,Illinois,Private,DePaul U.,4,"['6,557', '']","['1,528', '']","['91', '']","['465', '']","['0', '']","['305', '']","['3,343', '']","['22', '']","['0', '']","['0', '']","['803', '']"
5452,r213,United States -> Illinois -> Private -> Erikson Institute,United States,Illinois,Private,Erikson Institute,4,"['1,992', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,992', '']"
5452,r214,United States -> Illinois -> Private -> Illinois Institute of Technology,United States,Illinois,Private,Illinois Institute of Technology,4,"['29,122', '']","['2,988', '']","['398', '']","['9,993', '']","['405', '']","['3,143', '']","['0', '']","['100', '']","['42', '']","['11,934', '']","['119', '']"
5452,r215,"United States -> Illinois -> Private -> Loyola U., Chicago",United States,Illinois,Private,"Loyola U., Chicago",4,"['39,365', '']","['160', '']","['121', '']","['35,073', '']","['188', '']","['763', '']","['1,105', '']","['800', '']","['0', '']","['0', '']","['1,155', '']"
5452,r216,United States -> Illinois -> Private -> Midwestern U.,United States,Illinois,Private,Midwestern U.,4,"['10,479', '']","['0', '']","['0', '']","['10,479', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r217,United States -> Illinois -> Private -> Northwestern U.,United States,Illinois,Private,Northwestern U.,4,"['874,671', '']","['8,441', '']","['1,351', '']","['619,270', '']","['2,275', '']","['78,168', '']","['3,706', '']","['18,762', '']","['38,556', '']","['77,150', '']","['26,992', '']"
5452,r218,United States -> Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,United States,Illinois,Private,Rosalind Franklin U. of Medicine and Science,4,"['14,601', '']","['0', '']","['0', '']","['14,516', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r219,United States -> Illinois -> Private -> Rush U.,United States,Illinois,Private,Rush U.,4,"['94,438', '']","['0', '']","['0', '']","['92,494', '']","['0', '']","['0', '']","['1,944', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r220,"United States -> Illinois -> Private -> Toyota Technological Institute, Chicago",United States,Illinois,Private,"Toyota Technological Institute, Chicago",4,"['5,887', '']","['5,887', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r221,United States -> Illinois -> Private -> U. Chicago,United States,Illinois,Private,U. Chicago,4,"['458,891', '']","['24,422', '']","['9,090', '']","['302,820', '']","['4,726', '']","['51,122', '']","['8,006', '']","['23,750', '']","['0', '']","['24,468', '']","['10,487', '']"
5452,r222,"United States -> Illinois -> Private -> Wheaton C., Wheaton",United States,Illinois,Private,"Wheaton C., Wheaton",4,"['1,322', '']","['9', '']","['130', '']","['184', '']","['11', '']","['150', '']","['299', '']","['515', '']","['0', '']","['0', '']","['24', '']"
5452,r223,United States -> Indiana,United States,Indiana,,,2,"['1,733,623', '']","['92,613', '']","['19,534', '']","['816,620', '']","['10,406', '']","['124,265', '']","['30,466', '']","['94,788', '']","['30,498', '']","['389,511', '']","['124,922', '']"
5452,r224,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['1,506,088', '']","['77,709', '']","['19,534', '']","['788,870', '']","['5,149', '']","['79,410', '']","['25,016', '']","['85,928', '']","['21,237', '']","['305,033', '']","['98,202', '']"
5452,r225,United States -> Indiana -> Public -> Ball State U.,United States,Indiana,Public,Ball State U.,4,"['9,429', '']","['1,263', '']","['9', '']","['2,738', '']","['51', '']","['834', '']","['214', '']","['1,662', '']","['0', '']","['0', '']","['2,658', '']"
5452,r226,United States -> Indiana -> Public -> Indiana State U.,United States,Indiana,Public,Indiana State U.,4,"['1,471', '']","['0', '']","['120', '']","['745', '']","['23', '']","['160', '']","['5', '']","['1', '']","['10', '']","['4', '']","['403', '']"
5452,r227,"United States -> Indiana -> Public -> Indiana U., Bloomington",United States,Indiana,Public,"Indiana U., Bloomington",4,"['728,554', '']","['43,034', '']","['7,962', '']","['518,775', '']","['1,740', '']","['33,389', '']","['12,822', '']","['47,029', '']","['13,701', '']","['14,294', '']","['35,808', '']"
5452,r228,"United States -> Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",United States,Indiana,Public,"Indiana U.-Purdue U., Indianapolis",4,"['71,387', '']","['5,002', '']","['1,277', '']","['21,183', '']","['595', '']","['2,324', '']","['4,592', '']","['16,055', '']","['4,584', '']","['7,179', '']","['8,596', '']"
5452,r229,"United States -> Indiana -> Public -> Purdue U., Fort Wayne",United States,Indiana,Public,"Purdue U., Fort Wayne",4,"['2,264', '']","['0', '']","['0', '']","['488', '']","['69', '']","['126', '']","['168', '']","['22', '']","['64', '']","['443', '']","['884', '']"
5452,r230,"United States -> Indiana -> Public -> Purdue U., Northwest",United States,Indiana,Public,"Purdue U., Northwest",4,"['5,839', '']","['524', '']","['0', '']","['988', '']","['0', '']","['207', '']","['39', '']","['9', '']","['127', '']","['2,521', '']","['1,424', '']"
5452,r231,"United States -> Indiana -> Public -> Purdue U., West Lafayette",United States,Indiana,Public,"Purdue U., West Lafayette",4,"['687,144', '']","['27,886', '']","['10,166', '']","['243,953', '']","['2,671', '']","['42,370', '']","['7,176', '']","['21,150', '']","['2,751', '']","['280,592', '']","['48,429', '']"
5452,r232,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['227,535', '']","['14,904', '']","['0', '']","['27,750', '']","['5,257', '']","['44,855', '']","['5,450', '']","['8,860', '']","['9,261', '']","['84,478', '']","['26,720', '']"
5452,r233,United States -> Indiana -> Private -> U. Notre Dame,United States,Indiana,Private,U. Notre Dame,4,"['227,535', '']","['14,904', '']","['0', '']","['27,750', '']","['5,257', '']","['44,855', '']","['5,450', '']","['8,860', '']","['9,261', '']","['84,478', '']","['26,720', '']"
5452,r234,United States -> Iowa,United States,Iowa,,,2,"['917,407', '']","['11,570', '']","['7,318', '']","['544,642', '']","['18,094', '']","['52,095', '']","['12,776', '']","['16,624', '']","['8,192', '']","['157,906', '']","['88,190', '']"
5452,r235,United States -> Iowa -> Public,United States,Iowa,Public,,3,"['904,660', '']","['11,213', '']","['7,121', '']","['538,618', '']","['17,687', '']","['51,353', '']","['12,603', '']","['15,308', '']","['8,192', '']","['157,906', '']","['84,659', '']"
5452,r236,United States -> Iowa -> Public -> Iowa State U.,United States,Iowa,Public,Iowa State U.,4,"['363,107', '']","['7,666', '']","['4,538', '']","['123,853', '']","['17,062', '']","['27,216', '']","['3,786', '']","['6,923', '']","['5,821', '']","['109,473', '']","['56,769', '']"
5452,r237,United States -> Iowa -> Public -> U. Iowa,United States,Iowa,Public,U. Iowa,4,"['538,583', '']","['3,547', '']","['2,441', '']","['414,459', '']","['624', '']","['23,226', '']","['8,817', '']","['6,875', '']","['2,371', '']","['48,433', '']","['27,790', '']"
5452,r238,United States -> Iowa -> Public -> U. Northern Iowa,United States,Iowa,Public,U. Northern Iowa,4,"['2,970', '']","['0', '']","['142', '']","['306', '']","['1', '']","['911', '']","['0', '']","['1,510', '']","['0', '']","['0', '']","['100', '']"
5452,r239,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['12,747', '']","['357', '']","['197', '']","['6,024', '']","['407', '']","['742', '']","['173', '']","['1,316', '']","['0', '']","['0', '']","['3,531', '']"
5452,r240,United States -> Iowa -> Private -> Des Moines U.,United States,Iowa,Private,Des Moines U.,4,"['5,021', '']","['0', '']","['197', '']","['3,637', '']","['0', '']","['0', '']","['0', '']","['561', '']","['0', '']","['0', '']","['626', '']"
5452,r241,United States -> Iowa -> Private -> Grinnell C.,United States,Iowa,Private,Grinnell C.,4,"['5,826', '']","['357', '']","['0', '']","['487', '']","['407', '']","['742', '']","['173', '']","['755', '']","['0', '']","['0', '']","['2,905', '']"
5452,r242,"United States -> Iowa -> Private -> Palmer C. of Chiropractic, Davenport",United States,Iowa,Private,"Palmer C. of Chiropractic, Davenport",4,"['1,900', '']","['0', '']","['0', '']","['1,900', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r243,United States -> Kansas,United States,Kansas,,,2,"['739,872', '']","['7,927', '']","['12,306', '']","['357,633', '']","['4,023', '']","['21,379', '']","['21,867', '']","['17,378', '']","['8,014', '']","['184,492', '']","['104,853', '']"
5452,r244,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['739,872', '']","['7,927', '']","['12,306', '']","['357,633', '']","['4,023', '']","['21,379', '']","['21,867', '']","['17,378', '']","['8,014', '']","['184,492', '']","['104,853', '']"
5452,r245,United States -> Kansas -> Public -> Fort Hays State U.,United States,Kansas,Public,Fort Hays State U.,4,"['1,172', '']","['0', '']","['298', '']","['483', '']","['0', '']","['158', '']","['3', '']","['10', '']","['0', '']","['0', '']","['220', '']"
5452,r246,United States -> Kansas -> Public -> Kansas State U.,United States,Kansas,Public,Kansas State U.,4,"['213,900', '']","['3,511', '']","['1,479', '']","['127,024', '']","['3,246', '']","['12,583', '']","['5,215', '']","['10,750', '']","['7,776', '']","['28,155', '']","['14,161', '']"
5452,r247,United States -> Kansas -> Public -> Pittsburg State U.,United States,Kansas,Public,Pittsburg State U.,4,"['2,173', '']","['0', '']","['0', '']","['360', '']","['0', '']","['22', '']","['0', '']","['132', '']","['0', '']","['1,659', '']","['0', '']"
5452,r248,United States -> Kansas -> Public -> U. Kansas,United States,Kansas,Public,U. Kansas,4,"['368,811', '']","['4,416', '']","['10,485', '']","['226,786', '']","['672', '']","['7,502', '']","['16,106', '']","['6,450', '']","['238', '']","['19,830', '']","['76,326', '']"
5452,r249,United States -> Kansas -> Public -> Wichita State U.,United States,Kansas,Public,Wichita State U.,4,"['153,816', '']","['0', '']","['44', '']","['2,980', '']","['105', '']","['1,114', '']","['543', '']","['36', '']","['0', '']","['134,848', '']","['14,146', '']"
5452,r250,United States -> Kentucky,United States,Kentucky,,,2,"['641,301', '']","['4,214', '']","['4,142', '']","['495,930', '']","['2,285', '']","['14,350', '']","['6,713', '']","['5,775', '']","['13,655', '']","['67,099', '']","['27,138', '']"
5452,r251,United States -> Kentucky -> Public,United States,Kentucky,Public,,3,"['641,301', '']","['4,214', '']","['4,142', '']","['495,930', '']","['2,285', '']","['14,350', '']","['6,713', '']","['5,775', '']","['13,655', '']","['67,099', '']","['27,138', '']"
5452,r252,United States -> Kentucky -> Public -> Eastern Kentucky U.,United States,Kentucky,Public,Eastern Kentucky U.,4,"['1,010', '']","['0', '']","['4', '']","['701', '']","['24', '']","['95', '']","['12', '']","['18', '']","['0', '']","['58', '']","['98', '']"
5452,r253,United States -> Kentucky -> Public -> Kentucky State U.,United States,Kentucky,Public,Kentucky State U.,4,"['7,963', '']","['32', '']","['0', '']","['7,806', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r254,United States -> Kentucky -> Public -> Morehead State U.,United States,Kentucky,Public,Morehead State U.,4,"['1,883', '']","['5', '']","['16', '']","['299', '']","['0', '']","['0', '']","['4', '']","['267', '']","['0', '']","['1,271', '']","['21', '']"
5452,r255,United States -> Kentucky -> Public -> Murray State U.,United States,Kentucky,Public,Murray State U.,4,"['3,019', '']","['0', '']","['134', '']","['2,475', '']","['198', '']","['185', '']","['1', '']","['0', '']","['0', '']","['0', '']","['26', '']"
5452,r256,United States -> Kentucky -> Public -> Northern Kentucky U.,United States,Kentucky,Public,Northern Kentucky U.,4,"['2,693', '']","['13', '']","['0', '']","['1,007', '']","['81', '']","['778', '']","['437', '']","['95', '']","['0', '']","['0', '']","['282', '']"
5452,r257,United States -> Kentucky -> Public -> U. Kentucky,United States,Kentucky,Public,U. Kentucky,4,"['417,674', '']","['4,054', '']","['2,966', '']","['322,077', '']","['1,336', '']","['8,553', '']","['3,537', '']","['3,696', '']","['12,936', '']","['46,976', '']","['11,543', '']"
5452,r258,United States -> Kentucky -> Public -> U. Louisville,United States,Kentucky,Public,U. Louisville,4,"['198,818', '']","['97', '']","['180', '']","['158,677', '']","['494', '']","['2,954', '']","['2,050', '']","['1,593', '']","['719', '']","['18,105', '']","['13,949', '']"
5452,r259,United States -> Kentucky -> Public -> Western Kentucky U.,United States,Kentucky,Public,Western Kentucky U.,4,"['8,241', '']","['13', '']","['842', '']","['2,888', '']","['27', '']","['1,785', '']","['672', '']","['106', '']","['0', '']","['689', '']","['1,219', '']"
5452,r260,United States -> Louisiana,United States,Louisiana,,,2,"['798,373', '']","['26,321', '']","['44,249', '']","['490,091', '']","['6,586', '']","['45,934', '']","['4,294', '']","['17,791', '']","['11,847', '']","['90,082', '']","['61,178', '']"
5452,r261,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['580,033', '']","['23,964', '']","['39,424', '']","['323,197', '']","['6,005', '']","['32,053', '']","['2,297', '']","['10,726', '']","['11,847', '']","['83,136', '']","['47,384', '']"
5452,r262,United States -> Louisiana -> Public -> Grambling State U.,United States,Louisiana,Public,Grambling State U.,4,"['2,427', '']","['0', '']","['0', '']","['0', '']","['3', '']","['852', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,572', '']"
5452,r263,"United States -> Louisiana -> Public -> Louisiana State U., Baton Rouge",United States,Louisiana,Public,"Louisiana State U., Baton Rouge",4,"['286,733', '']","['8,284', '']","['32,283', '']","['155,187', '']","['2,701', '']","['22,366', '']","['902', '']","['4,888', '']","['11,116', '']","['40,084', '']","['8,922', '']"
5452,r264,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",4,"['43,419', '']","['0', '']","['0', '']","['43,419', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r265,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",4,"['25,321', '']","['0', '']","['0', '']","['25,321', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r266,United States -> Louisiana -> Public -> Louisiana Tech U.,United States,Louisiana,Public,Louisiana Tech U.,4,"['26,585', '']","['2,475', '']","['84', '']","['2,510', '']","['771', '']","['1,775', '']","['571', '']","['726', '']","['0', '']","['11,459', '']","['6,214', '']"
5452,r267,United States -> Louisiana -> Public -> Northwestern State U. Louisiana,United States,Louisiana,Public,Northwestern State U. Louisiana,4,"['1,940', '']","['272', '']","['0', '']","['307', '']","['19', '']","['0', '']","['0', '']","['738', '']","['0', '']","['5', '']","['599', '']"
5452,r268,United States -> Louisiana -> Public -> Southeastern Louisiana U.,United States,Louisiana,Public,Southeastern Louisiana U.,4,"['2,258', '']","['29', '']","['0', '']","['941', '']","['0', '']","['326', '']","['0', '']","['264', '']","['0', '']","['4', '']","['694', '']"
5452,r269,"United States -> Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",United States,Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",4,"['4,475', '']","['0', '']","['0', '']","['4,475', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r270,"United States -> Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",United States,Louisiana,Public,"Southern U. and A&M C., Baton Rouge",4,"['3,849', '']","['202', '']","['0', '']","['338', '']","['5', '']","['735', '']","['0', '']","['528', '']","['0', '']","['1,424', '']","['617', '']"
5452,r271,"United States -> Louisiana -> Public -> U. Louisiana, Lafayette",United States,Louisiana,Public,"U. Louisiana, Lafayette",4,"['164,070', '']","['11,111', '']","['5,426', '']","['87,621', '']","['2,117', '']","['3,546', '']","['327', '']","['97', '']","['102', '']","['27,878', '']","['25,845', '']"
5452,r272,"United States -> Louisiana -> Public -> U. Louisiana, Monroe",United States,Louisiana,Public,"U. Louisiana, Monroe",4,"['2,362', '']","['0', '']","['46', '']","['2,104', '']","['0', '']","['55', '']","['0', '']","['144', '']","['0', '']","['0', '']","['13', '']"
5452,r273,United States -> Louisiana -> Public -> U. New Orleans,United States,Louisiana,Public,U. New Orleans,4,"['16,594', '']","['1,591', '']","['1,585', '']","['974', '']","['389', '']","['2,398', '']","['497', '']","['3,341', '']","['629', '']","['2,282', '']","['2,908', '']"
5452,r274,United States -> Louisiana -> Private,United States,Louisiana,Private,,3,"['218,340', '']","['2,357', '']","['4,825', '']","['166,894', '']","['581', '']","['13,881', '']","['1,997', '']","['7,065', '']","['0', '']","['6,946', '']","['13,794', '']"
5452,r275,United States -> Louisiana -> Private -> Dillard U.,United States,Louisiana,Private,Dillard U.,4,"['2,523', '']","['0', '']","['0', '']","['1,323', '']","['0', '']","['975', '']","['0', '']","['189', '']","['0', '']","['0', '']","['36', '']"
5452,r276,United States -> Louisiana -> Private -> Tulane U.,United States,Louisiana,Private,Tulane U.,4,"['204,430', '']","['2,257', '']","['4,825', '']","['161,642', '']","['581', '']","['5,720', '']","['1,942', '']","['6,876', '']","['0', '']","['6,881', '']","['13,706', '']"
5452,r277,United States -> Louisiana -> Private -> Xavier U. Louisiana,United States,Louisiana,Private,Xavier U. Louisiana,4,"['11,387', '']","['100', '']","['0', '']","['3,929', '']","['0', '']","['7,186', '']","['55', '']","['0', '']","['0', '']","['65', '']","['52', '']"
5452,r278,United States -> Maine,United States,Maine,,,2,"['151,263', '']","['3,368', '']","['25,976', '']","['49,024', '']","['920', '']","['7,412', '']","['1,639', '']","['5,820', '']","['10,296', '']","['36,787', '']","['10,021', '']"
5452,r279,United States -> Maine -> Public,United States,Maine,Public,,3,"['137,819', '']","['3,157', '']","['24,093', '']","['40,234', '']","['845', '']","['6,351', '']","['1,183', '']","['5,237', '']","['10,293', '']","['36,787', '']","['9,639', '']"
5452,r280,United States -> Maine -> Public -> U. Maine,United States,Maine,Public,U. Maine,4,"['132,184', '']","['1,967', '']","['24,051', '']","['39,354', '']","['845', '']","['6,351', '']","['1,183', '']","['2,274', '']","['10,215', '']","['36,760', '']","['9,184', '']"
5452,r281,United States -> Maine -> Public -> U. Southern Maine,United States,Maine,Public,U. Southern Maine,4,"['5,635', '']","['1,190', '']","['42', '']","['880', '']","['0', '']","['0', '']","['0', '']","['2,963', '']","['78', '']","['27', '']","['455', '']"
5452,r282,United States -> Maine -> Private,United States,Maine,Private,,3,"['13,444', '']","['211', '']","['1,883', '']","['8,790', '']","['75', '']","['1,061', '']","['456', '']","['583', '']","['3', '']","['0', '']","['382', '']"
5452,r283,United States -> Maine -> Private -> Bates C.,United States,Maine,Private,Bates C.,4,"['2,303', '']","['113', '']","['119', '']","['1,247', '']","['16', '']","['405', '']","['173', '']","['161', '']","['3', '']","['0', '']","['66', '']"
5452,r284,United States -> Maine -> Private -> Bowdoin C.,United States,Maine,Private,Bowdoin C.,4,"['2,719', '']","['84', '']","['635', '']","['1,196', '']","['29', '']","['239', '']","['180', '']","['191', '']","['0', '']","['0', '']","['165', '']"
5452,r285,United States -> Maine -> Private -> Colby C.,United States,Maine,Private,Colby C.,4,"['1,536', '']","['14', '']","['193', '']","['443', '']","['30', '']","['391', '']","['97', '']","['222', '']","['0', '']","['0', '']","['146', '']"
5452,r286,United States -> Maine -> Private -> U. New England,United States,Maine,Private,U. New England,4,"['6,886', '']","['0', '']","['936', '']","['5,904', '']","['0', '']","['26', '']","['6', '']","['9', '']","['0', '']","['0', '']","['5', '']"
5452,r287,United States -> Maryland,United States,Maryland,,,2,"['4,745,030', '']","['292,521', '']","['191,580', '']","['1,990,541', '']","['113,303', '']","['519,607', '']","['25,145', '']","['87,579', '']","['60,246', '']","['1,380,266', '']","['84,242', '']"
5452,r288,United States -> Maryland -> Public,United States,Maryland,Public,,3,"['1,634,536', '']","['65,825', '']","['126,024', '']","['942,873', '']","['7,529', '']","['129,362', '']","['19,227', '']","['81,358', '']","['9,287', '']","['174,634', '']","['78,417', '']"
5452,r289,United States -> Maryland -> Public -> Bowie State U.,United States,Maryland,Public,Bowie State U.,4,"['1,967', '']","['682', '']","['0', '']","['414', '']","['0', '']","['272', '']","['0', '']","['0', '']","['0', '']","['0', '']","['599', '']"
5452,r290,United States -> Maryland -> Public -> Morgan State U.,United States,Maryland,Public,Morgan State U.,4,"['17,193', '']","['520', '']","['3,384', '']","['5,061', '']","['134', '']","['411', '']","['83', '']","['98', '']","['0', '']","['7,228', '']","['274', '']"
5452,r291,United States -> Maryland -> Public -> Salisbury U.,United States,Maryland,Public,Salisbury U.,4,"['9,496', '']","['346', '']","['891', '']","['2,366', '']","['113', '']","['212', '']","['19', '']","['485', '']","['0', '']","['0', '']","['5,064', '']"
5452,r292,United States -> Maryland -> Public -> Towson U.,United States,Maryland,Public,Towson U.,4,"['3,612', '']","['603', '']","['709', '']","['836', '']","['179', '']","['476', '']","['192', '']","['264', '']","['0', '']","['0', '']","['353', '']"
5452,r293,United States -> Maryland -> Public -> U. Baltimore,United States,Maryland,Public,U. Baltimore,4,"['15,054', '']","['22', '']","['0', '']","['0', '']","['0', '']","['67', '']","['0', '']","['3,367', '']","['0', '']","['0', '']","['11,598', '']"
5452,r294,United States -> Maryland -> Public -> U. Maryland<sup>a</sup>,United States,Maryland,Public,U. Maryland<sup>a</sup>,4,"['1,103,062', '']","['50,541', '']","['58,099', '']","['594,114', '']","['5,356', '']","['105,718', '']","['9,288', '']","['64,636', '']","['7,050', '']","['153,109', '']","['55,151', '']"
5452,r295,United States -> Maryland -> Public -> U. Maryland Center for Environmental Science,United States,Maryland,Public,U. Maryland Center for Environmental Science,4,"['54,560', '']","['2', '']","['43,554', '']","['9,194', '']","['5', '']","['541', '']","['0', '']","['216', '']","['42', '']","['122', '']","['884', '']"
5452,r296,"United States -> Maryland -> Public -> U. Maryland, Baltimore County",United States,Maryland,Public,"U. Maryland, Baltimore County",4,"['83,867', '']","['11,590', '']","['15,158', '']","['11,478', '']","['729', '']","['18,278', '']","['1,973', '']","['11,597', '']","['2,195', '']","['6,671', '']","['4,198', '']"
5452,r297,"United States -> Maryland -> Public -> U. Maryland, Eastern Shore",United States,Maryland,Public,"U. Maryland, Eastern Shore",4,"['8,092', '']","['0', '']","['3,454', '']","['2,572', '']","['0', '']","['1,243', '']","['0', '']","['695', '']","['0', '']","['128', '']","['0', '']"
5452,r298,United States -> Maryland -> Public -> U.S. Naval Academy,United States,Maryland,Public,U.S. Naval Academy,4,"['13,123', '']","['1,519', '']","['775', '']","['0', '']","['1,013', '']","['2,144', '']","['0', '']","['0', '']","['0', '']","['7,376', '']","['296', '']"
5452,r299,United States -> Maryland -> Public -> Uniformed Services U. of the Health Sciences,United States,Maryland,Public,Uniformed Services U. of the Health Sciences,4,"['324,510', '']","['0', '']","['0', '']","['316,838', '']","['0', '']","['0', '']","['7,672', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r300,United States -> Maryland -> Private,United States,Maryland,Private,,3,"['3,110,494', '']","['226,696', '']","['65,556', '']","['1,047,668', '']","['105,774', '']","['390,245', '']","['5,918', '']","['6,221', '']","['50,959', '']","['1,205,632', '']","['5,825', '']"
5452,r301,United States -> Maryland -> Private -> Johns Hopkins U.<sup>b</sup>,United States,Maryland,Private,Johns Hopkins U.<sup>b</sup>,4,"['3,110,494', '']","['226,696', 'i']","['65,556', 'i']","['1,047,668', 'i']","['105,774', 'i']","['390,245', 'i']","['5,918', 'i']","['6,221', 'i']","['50,959', 'i']","['1,205,632', 'i']","['5,825', 'i']"
5452,r302,United States -> Massachusetts,United States,Massachusetts,,,2,"['4,361,466', '']","['221,488', '']","['262,744', '']","['1,768,663', '']","['49,717', '']","['401,800', '']","['61,560', '']","['289,039', '']","['47,342', '']","['933,909', '']","['325,204', '']"
5452,r303,United States -> Massachusetts -> Public,United States,Massachusetts,Public,,3,"['689,298', '']","['41,166', '']","['21,207', '']","['368,420', '']","['5,190', '']","['53,848', '']","['14,047', '']","['25,794', '']","['4,709', '']","['103,801', '']","['51,116', '']"
5452,r304,United States -> Massachusetts -> Public -> Framingham State U.,United States,Massachusetts,Public,Framingham State U.,4,"['2,317', '']","['0', '']","['0', '']","['2,060', '']","['0', '']","['247', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5452,r305,"United States -> Massachusetts -> Public -> U. Massachusetts, Amherst",United States,Massachusetts,Public,"U. Massachusetts, Amherst",4,"['219,389', '']","['31,199', '']","['4,265', '']","['64,246', '']","['3,361', '']","['28,757', '']","['7,836', '']","['4,819', '']","['1,711', '']","['58,804', '']","['14,391', '']"
5452,r306,"United States -> Massachusetts -> Public -> U. Massachusetts, Boston",United States,Massachusetts,Public,"U. Massachusetts, Boston",4,"['64,219', '']","['1,242', '']","['3,848', '']","['8,950', '']","['449', '']","['3,584', '']","['4,361', '']","['12,734', '']","['453', '']","['1,206', '']","['27,392', '']"
5452,r307,"United States -> Massachusetts -> Public -> U. Massachusetts, central office",United States,Massachusetts,Public,"U. Massachusetts, central office",4,"['5,225', '']","['0', '']","['0', '']","['545', '']","['0', '']","['0', '']","['0', '']","['1,818', '']","['1,909', '']","['0', '']","['953', '']"
5452,r308,"United States -> Massachusetts -> Public -> U. Massachusetts, Dartmouth",United States,Massachusetts,Public,"U. Massachusetts, Dartmouth",4,"['26,836', '']","['1,572', '']","['10,917', '']","['1,467', '']","['717', '']","['2,116', '']","['94', '']","['499', '']","['0', '']","['7,944', '']","['1,510', '']"
5452,r309,"United States -> Massachusetts -> Public -> U. Massachusetts, Lowell",United States,Massachusetts,Public,"U. Massachusetts, Lowell",4,"['92,216', '']","['7,153', '']","['2,177', '']","['12,056', '']","['663', '']","['19,144', '']","['1,746', '']","['5,924', '']","['636', '']","['35,847', '']","['6,870', '']"
