table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
6018,r200,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Doctoral students,Part time,3,5
6018,r201,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Master's students,Full time,3,0.5
6018,r202,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Master's students,Part time,3,0.6
6018,r203,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Doctoral students,Full time,3,0.8
6018,r204,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Doctoral students,Part time,3,0.5
6018,r205,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Master's students,Full time,3,15329
6018,r206,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Master's students,Part time,3,9983
6018,r207,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Doctoral students,Full time,3,15174
6018,r208,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Doctoral students,Part time,3,2546
6018,r209,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Master's students,Full time,3,262
6018,r210,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Master's students,Part time,3,328
6018,r211,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Doctoral students,Full time,3,209
6018,r212,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Doctoral students,Part time,3,54
6018,r213,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Master's students,Full time,3,1.7
6018,r214,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Master's students,Part time,3,3.3
6018,r215,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Doctoral students,Full time,3,1.4
6018,r216,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Doctoral students,Part time,3,2.1
6018,r217,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Master's students,Full time,3,4820
6018,r218,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Master's students,Part time,3,6210
6018,r219,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctoral students,Full time,3,2908
6018,r220,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctoral students,Part time,3,931
6018,r221,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Master's students,Full time,3,12
6018,r222,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Master's students,Part time,3,82
6018,r223,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctoral students,Full time,3,22
6018,r224,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctoral students,Part time,3,2
6018,r225,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Master's students,Full time,3,0.2
6018,r226,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Master's students,Part time,3,1.3
6018,r227,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctoral students,Full time,3,0.8
6018,r228,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctoral students,Part time,3,0.2
6018,r229,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Master's students,Full time,3,8461
6018,r230,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Master's students,Part time,3,5844
6018,r231,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Full time,3,10219
6018,r232,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Part time,3,1258
6018,r233,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Master's students,Full time,3,132
6018,r234,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Master's students,Part time,3,218
6018,r235,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Full time,3,94
6018,r236,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Part time,3,42
6018,r237,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Full time,3,1.6
6018,r238,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Part time,3,3.7
6018,r239,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Full time,3,0.9
6018,r240,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Part time,3,3.3
6018,r241,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Master's students,Full time,3,1566
6018,r242,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Master's students,Part time,3,733
6018,r243,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctoral students,Full time,3,4497
6018,r244,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctoral students,Part time,3,385
6018,r245,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Master's students,Full time,3,18
6018,r246,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Master's students,Part time,3,29
6018,r247,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctoral students,Full time,3,58
6018,r248,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctoral students,Part time,3,3
6018,r249,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Master's students,Full time,3,1.1
6018,r250,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Master's students,Part time,3,4.0
6018,r251,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctoral students,Full time,3,1.3
6018,r252,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctoral students,Part time,3,0.8
6018,r253,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Master's students,Full time,3,4904
6018,r254,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Master's students,Part time,3,5977
6018,r255,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Doctoral students,Full time,3,5797
6018,r256,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Doctoral students,Part time,3,1583
6018,r257,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Master's students,Full time,3,34
6018,r258,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Master's students,Part time,3,16
6018,r259,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Doctoral students,Full time,3,88
6018,r260,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Doctoral students,Part time,3,27
6018,r261,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Master's students,Full time,3,0.7
6018,r262,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Master's students,Part time,3,0.3
6018,r263,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Doctoral students,Full time,3,1.5
6018,r264,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Doctoral students,Part time,3,1.7
6018,r265,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Master's students,Full time,3,39178
6018,r266,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Master's students,Part time,3,20946
6018,r267,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Doctoral students,Full time,3,10556
6018,r268,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Doctoral students,Part time,3,4758
6018,r269,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Master's students,Full time,3,1075
6018,r270,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Master's students,Part time,3,385
6018,r271,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Doctoral students,Full time,3,189
6018,r272,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Doctoral students,Part time,3,286
6018,r273,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Master's students,Full time,3,2.7
6018,r274,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Master's students,Part time,3,1.8
6018,r275,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Doctoral students,Full time,3,1.8
6018,r276,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Doctoral students,Part time,3,6.0
6018,r277,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Master's students,Full time,3,17186
6018,r278,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Master's students,Part time,3,12562
6018,r279,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Doctoral students,Full time,3,3342
6018,r280,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Doctoral students,Part time,3,1454
6018,r281,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Master's students,Full time,3,414
6018,r282,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Master's students,Part time,3,309
6018,r283,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Doctoral students,Full time,3,25
6018,r284,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Doctoral students,Part time,3,94
6018,r285,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Master's students,Full time,3,2.4
6018,r286,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Master's students,Part time,3,2.5
6018,r287,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Full time,3,0.7
6018,r288,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Part time,3,6.5
6018,r289,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Master's students,Full time,3,21992
6018,r290,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Master's students,Part time,3,8384
6018,r291,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Doctoral students,Full time,3,7214
6018,r292,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Doctoral students,Part time,3,3304
6018,r293,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Master's students,Full time,3,661
6018,r294,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Master's students,Part time,3,76
6018,r295,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Doctoral students,Full time,3,164
6018,r296,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Doctoral students,Part time,3,192
6018,r297,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Master's students,Full time,3,3.0
6018,r298,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Master's students,Part time,3,0.9
6018,r299,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Doctoral students,Full time,3,2.3
6018,r300,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Doctoral students,Part time,3,5.8
6018,r301,"Fall 2019, all surveyed fields",Total in survey,Master's students,Full time,3,254532
6018,r302,"Fall 2019, all surveyed fields",Total in survey,Master's students,Part time,3,153696
6018,r303,"Fall 2019, all surveyed fields",Total in survey,Doctoral students,Full time,3,247910
6018,r304,"Fall 2019, all surveyed fields",Total in survey,Doctoral students,Part time,3,33979
6018,r305,"Fall 2019, all surveyed fields",Number imputed,Master's students,Full time,3,7995
6018,r306,"Fall 2019, all surveyed fields",Number imputed,Master's students,Part time,3,3251
6018,r307,"Fall 2019, all surveyed fields",Number imputed,Doctoral students,Full time,3,5258
6018,r308,"Fall 2019, all surveyed fields",Number imputed,Doctoral students,Part time,3,527
6018,r309,"Fall 2019, all surveyed fields",Imputation rate (%),Master's students,Full time,3,3.1
6018,r310,"Fall 2019, all surveyed fields",Imputation rate (%),Master's students,Part time,3,2.1
6018,r311,"Fall 2019, all surveyed fields",Imputation rate (%),Doctoral students,Full time,3,2.1
6018,r312,"Fall 2019, all surveyed fields",Imputation rate (%),Doctoral students,Part time,3,1.6
6018,r313,"Fall 2019, all surveyed fields -> Science and engineering",Total in survey,Master's students,Full time,3,216427
6018,r314,"Fall 2019, all surveyed fields -> Science and engineering",Total in survey,Master's students,Part time,3,135307
6018,r315,"Fall 2019, all surveyed fields -> Science and engineering",Total in survey,Doctoral students,Full time,3,236363
6018,r316,"Fall 2019, all surveyed fields -> Science and engineering",Total in survey,Doctoral students,Part time,3,29598
6018,r317,"Fall 2019, all surveyed fields -> Science and engineering",Number imputed,Master's students,Full time,3,7064
6018,r318,"Fall 2019, all surveyed fields -> Science and engineering",Number imputed,Master's students,Part time,3,3064
6018,r319,"Fall 2019, all surveyed fields -> Science and engineering",Number imputed,Doctoral students,Full time,3,4841
6018,r320,"Fall 2019, all surveyed fields -> Science and engineering",Number imputed,Doctoral students,Part time,3,397
6018,r321,"Fall 2019, all surveyed fields -> Science and engineering",Imputation rate (%),Master's students,Full time,3,3.3
6018,r322,"Fall 2019, all surveyed fields -> Science and engineering",Imputation rate (%),Master's students,Part time,3,2.3
6018,r323,"Fall 2019, all surveyed fields -> Science and engineering",Imputation rate (%),Doctoral students,Full time,3,2.0
6018,r324,"Fall 2019, all surveyed fields -> Science and engineering",Imputation rate (%),Doctoral students,Part time,3,1.3
6018,r325,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Total in survey,Master's students,Full time,3,158704
6018,r326,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Total in survey,Master's students,Part time,3,101091
6018,r327,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Total in survey,Doctoral students,Full time,3,172969
6018,r328,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Total in survey,Doctoral students,Part time,3,20927
6018,r329,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Number imputed,Master's students,Full time,3,6069
6018,r330,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Number imputed,Master's students,Part time,3,2496
6018,r331,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Number imputed,Doctoral students,Full time,3,4140
6018,r332,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Number imputed,Doctoral students,Part time,3,299
6018,r333,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Master's students,Full time,3,3.8
6018,r334,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Master's students,Part time,3,2.5
6018,r335,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Doctoral students,Full time,3,2.4
6018,r336,"Fall 2019, all surveyed fields -> Science and engineering -> Science",Imputation rate (%),Doctoral students,Part time,3,1.4
6018,r337,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Master's students,Full time,3,3504
6018,r338,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Master's students,Part time,3,2125
6018,r339,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Doctoral students,Full time,3,3245
6018,r340,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Total in survey,Doctoral students,Part time,3,644
6018,r341,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Master's students,Full time,3,68
6018,r342,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Master's students,Part time,3,63
6018,r343,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Doctoral students,Full time,3,9
6018,r344,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Number imputed,Doctoral students,Part time,3,29
6018,r345,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Master's students,Full time,3,1.9
6018,r346,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Master's students,Part time,3,3.0
6018,r347,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Doctoral students,Full time,3,0.3
6018,r348,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Agricultural sciences",Imputation rate (%),Doctoral students,Part time,3,4.5
6018,r349,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Master's students,Full time,3,25757
6018,r350,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Master's students,Part time,3,12321
6018,r351,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Doctoral students,Full time,3,50476
6018,r352,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Total in survey,Doctoral students,Part time,3,3439
6018,r353,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Master's students,Full time,3,536
6018,r354,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Master's students,Part time,3,254
6018,r355,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Doctoral students,Full time,3,1392
6018,r356,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Number imputed,Doctoral students,Part time,3,33
6018,r357,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Master's students,Full time,3,2.1
6018,r358,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Master's students,Part time,3,2.1
6018,r359,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctoral students,Full time,3,2.8
6018,r360,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctoral students,Part time,3,1.0
6018,r361,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Master's students,Full time,3,47535
6018,r362,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Master's students,Part time,3,36557
6018,r363,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Doctoral students,Full time,3,14585
6018,r364,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Total in survey,Doctoral students,Part time,3,2607
6018,r365,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Master's students,Full time,3,3354
6018,r366,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Master's students,Part time,3,1170
6018,r367,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Doctoral students,Full time,3,386
6018,r368,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Number imputed,Doctoral students,Part time,3,93
6018,r369,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Master's students,Full time,3,7.1
6018,r370,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Master's students,Part time,3,3.2
6018,r371,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Doctoral students,Full time,3,2.6
6018,r372,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Computer and information sciences",Imputation rate (%),Doctoral students,Part time,3,3.6
6018,r373,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Master's students,Full time,3,3675
6018,r374,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Master's students,Part time,3,1652
6018,r375,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctoral students,Full time,3,5846
6018,r376,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctoral students,Part time,3,705
6018,r377,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Master's students,Full time,3,29
6018,r378,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Master's students,Part time,3,0
6018,r379,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctoral students,Full time,3,197
6018,r380,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctoral students,Part time,3,3
6018,r381,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Master's students,Full time,3,0.8
6018,r382,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Master's students,Part time,3,0.0
6018,r383,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctoral students,Full time,3,3.4
6018,r384,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctoral students,Part time,3,0.4
6018,r385,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Master's students,Full time,3,13359
6018,r386,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Master's students,Part time,3,6235
6018,r387,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Doctoral students,Full time,3,12322
6018,r388,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Total in survey,Doctoral students,Part time,3,1243
6018,r389,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Master's students,Full time,3,671
6018,r390,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Master's students,Part time,3,73
6018,r391,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Doctoral students,Full time,3,265
6018,r392,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Number imputed,Doctoral students,Part time,3,8
6018,r393,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Master's students,Full time,3,5.0
6018,r394,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Master's students,Part time,3,1.2
6018,r395,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Doctoral students,Full time,3,2.2
6018,r396,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Doctoral students,Part time,3,0.6
6018,r397,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Master's students,Full time,3,4669
6018,r398,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Master's students,Part time,3,3534
6018,r399,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctoral students,Full time,3,2364
6018,r400,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctoral students,Part time,3,614
6018,r401,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Master's students,Full time,3,184
6018,r402,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Master's students,Part time,3,63
6018,r403,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctoral students,Full time,3,47
6018,r404,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctoral students,Part time,3,3
6018,r405,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Master's students,Full time,3,3.9
6018,r406,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Master's students,Part time,3,1.8
