table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other_fields_of_s_e
12847,r183,Illinois -> Public -> Illinois State U.,Illinois,Public,Illinois State U.,3,"['521', '']","['138', '']","['72', '']","['67', '']","['0', '']","['20', '']","['79', '']","['13', '']","['0', '']","['84', '']","['21', '']","['26', '']","['0', '']"
12847,r184,Illinois -> Public -> Northeastern Illinois U.,Illinois,Public,Northeastern Illinois U.,3,"['3', '']","['1', '']","['2', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
12847,r185,Illinois -> Public -> Northern Illinois U.,Illinois,Public,Northern Illinois U.,3,"['133', '']","['0', '']","['32', '']","['4', '']","['11', '']","['10', '']","['13', '']","['1', '']","['0', '']","['40', '']","['18', '']","['5', '']","['0', '']"
12847,r186,"Illinois -> Public -> Southern Illinois U., Carbondale",Illinois,Public,"Southern Illinois U., Carbondale",3,"['499', '']","['129', '']","['99', '']","['5', '']","['30', '']","['59', '']","['31', '']","['1', '']","['41', '']","['69', '']","['15', '']","['16', '']","['5', '']"
12847,r187,"Illinois -> Public -> Southern Illinois U., Edwardsville",Illinois,Public,"Southern Illinois U., Edwardsville",3,"['99', '']","['5', '']","['38', '']","['0', '']","['14', '']","['1', '']","['11', '']","['2', '']","['2', '']","['10', '']","['9', '']","['6', '']","['1', '']"
12847,r188,"Illinois -> Public -> U. Illinois, Chicago",Illinois,Public,"U. Illinois, Chicago",3,"['1,010', '']","['0', '']","['314', '']","['10', '']","['107', '']","['7', '']","['403', '']","['3', '']","['*', '']","['86', '']","['10', '']","['17', '']","['53', '']"
12847,r189,"Illinois -> Public -> U. Illinois, Springfield",Illinois,Public,"U. Illinois, Springfield",3,"['12', '']","['0', '']","['5', '']","['1', '']","['0', '']","['1', '']","['*', '']","['0', '']","['2', '']","['1', '']","['1', '']","['1', '']","['0', '']"
12847,r190,"Illinois -> Public -> U. Illinois, Urbana-Champaign",Illinois,Public,"U. Illinois, Urbana-Champaign",3,"['3,312', '']","['974', '']","['432', '']","['148', '']","['656', '']","['20', '']","['47', '']","['6', '']","['379', '']","['202', '']","['73', '']","['24', '']","['352', '']"
12847,r191,Illinois -> Public -> Western Illinois U.,Illinois,Public,Western Illinois U.,3,"['110', '']","['8', '']","['46', '']","['7', '']","['14', '']","['5', '']","['4', '']","['0', '']","['0', '']","['17', '']","['5', '']","['4', '']","['0', '']"
12847,r192,Illinois -> Private,Illinois,Private,,2,"['4,853', '']","['6', '']","['1,530', '']","['59', '']","['556', '']","['70', '']","['1,438', '']","['46', '']","['13', '']","['519', '']","['98', '']","['200', '']","['317', '']"
12847,r193,Illinois -> Private -> DePaul U.,Illinois,Private,DePaul U.,3,"['67', '']","['2', '']","['19', '']","['7', '']","['0', '']","['2', '']","['0', '']","['4', '']","['3', '']","['17', '']","['6', '']","['10', '']","['0', '']"
12847,r194,Illinois -> Private -> Illinois Institute of Technology,Illinois,Private,Illinois Institute of Technology,3,"['142', '']","['4', '']","['8', '']","['7', '']","['95', '']","['0', '']","['0', '']","['7', '']","['0', '']","['18', '']","['3', '']","['0', '']","['0', '']"
12847,r195,"Illinois -> Private -> Loyola U., Chicago",Illinois,Private,"Loyola U., Chicago",3,"['365', '']","['0', '']","['269', '']","['6', '']","['3', '']","['11', '']","['59', '']","['6', '']","['0', '']","['3', '']","['2', '']","['6', '']","['0', '']"
12847,r196,Illinois -> Private -> Midwestern U.,Illinois,Private,Midwestern U.,3,"['127', '']","['*', '']","['98', '']","['0', '']","['0', '']","['1', '']","['28', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']","['0', '']"
12847,r197,Illinois -> Private -> Northwestern U.,Illinois,Private,Northwestern U.,3,"['2,479', '']","['0', '']","['403', '']","['19', '']","['385', '']","['24', '']","['877', '']","['22', '']","['9', '']","['277', '']","['43', '']","['153', '']","['268', '']"
12847,r198,Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,Illinois,Private,Rosalind Franklin U. of Medicine and Science,3,"['118', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12847,r199,Illinois -> Private -> Rush U.,Illinois,Private,Rush U.,3,"['193', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['47', '']"
12847,r200,"Illinois -> Private -> Toyota Technological Institute, Chicago",Illinois,Private,"Toyota Technological Institute, Chicago",3,"['5', '']","['0', '']","['*', '']","['4', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12847,r201,Illinois -> Private -> U. Chicago,Illinois,Private,U. Chicago,3,"['1,275', '']","['0', '']","['564', '']","['14', '']","['71', '']","['28', '']","['352', '']","['5', '']","['0', '']","['196', '']","['33', '']","['11', '']","['2', '']"
12847,r202,"Illinois -> Private -> Wheaton C., Wheaton",Illinois,Private,"Wheaton C., Wheaton",3,"['81', '']","['0', '']","['26', '']","['2', '']","['1', '']","['5', '']","['4', '']","['3', '']","['2', '']","['9', '']","['9', '']","['21', '']","['0', '']"
12847,r203,Indiana,Indiana,,,1,"['4,597', '']","['802', '']","['786', '']","['71', '']","['1,062', '']","['93', '']","['772', '']","['37', '']","['60', '']","['677', '']","['159', '']","['70', '']","['7', '']"
12847,r204,Indiana -> Public,Indiana,Public,,2,"['3,926', '']","['802', '']","['639', '']","['68', '']","['835', '']","['87', '']","['737', '']","['12', '']","['60', '']","['490', '']","['131', '']","['60', '']","['7', '']"
12847,r205,Indiana -> Public -> Ball State U.,Indiana,Public,Ball State U.,3,"['98', '']","['11', '']","['24', '']","['4', '']","['0', '']","['7', '']","['19', '']","['1', '']","['3', '']","['16', '']","['4', '']","['9', '']","['0', '']"
12847,r206,"Indiana -> Public -> Indiana U., Bloomington",Indiana,Public,"Indiana U., Bloomington",3,"['629', '']","['0', '']","['209', '']","['13', '']","['23', '']","['36', '']","['60', '']","['0', '']","['20', '']","['171', '']","['71', '']","['19', '']","['7', '']"
12847,r207,"Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",Indiana,Public,"Indiana U.-Purdue U., Indianapolis",3,"['757', '']","['0', '']","['169', '']","['7', '']","['41', '']","['10', '']","['483', '']","['0', '']","['0', '']","['30', '']","['11', '']","['5', '']","['0', '']"
12847,r208,"Indiana -> Public -> Purdue U., Fort Wayne",Indiana,Public,"Purdue U., Fort Wayne",3,"['58', '']","['5', '']","['14', '']","['1', '']","['8', '']","['3', '']","['1', '']","['3', '']","['3', '']","['11', '']","['3', '']","['6', '']","['0', '']"
12847,r209,"Indiana -> Public -> Purdue U., Northwest",Indiana,Public,"Purdue U., Northwest",3,"['29', '']","['0', '']","['5', '']","['2', '']","['11', '']","['0', '']","['*', '']","['0', '']","['4', '']","['3', '']","['1', '']","['1', '']","['0', '']"
12847,r210,"Indiana -> Public -> Purdue U., West Lafayette",Indiana,Public,"Purdue U., West Lafayette",3,"['2,355', '']","['786', '']","['216', '']","['40', '']","['752', '']","['31', '']","['173', '']","['8', '']","['30', '']","['258', '']","['41', '']","['20', '']","['0', '']"
12847,r211,Indiana -> Private,Indiana,Private,,2,"['670', '']","['0', '']","['147', '']","['3', '']","['227', '']","['7', '']","['36', '']","['25', '']","['1', '']","['187', '']","['27', '']","['11', '']","['0', '']"
12847,r212,Indiana -> Private -> Butler U.,Indiana,Private,Butler U.,3,"['37', '']","['0', '']","['14', '']","['1', '']","['0', '']","['0', '']","['5', '']","['0', '']","['1', '']","['12', '']","['4', '']","['0', '']","['0', '']"
12847,r213,Indiana -> Private -> U. Notre Dame,Indiana,Private,U. Notre Dame,3,"['633', '']","['0', '']","['133', '']","['2', '']","['227', '']","['7', '']","['31', '']","['25', '']","['0', '']","['175', '']","['23', '']","['11', '']","['0', '']"
12847,r214,Iowa,Iowa,,,1,"['2,460', '']","['1,066', '']","['462', '']","['15', '']","['281', '']","['13', '']","['260', '']","['4', '']","['12', '']","['217', '']","['47', '']","['20', '']","['62', '']"
12847,r215,Iowa -> Public,Iowa,Public,,2,"['2,360', '']","['1,053', '']","['432', '']","['9', '']","['281', '']","['12', '']","['257', '']","['2', '']","['10', '']","['194', '']","['37', '']","['9', '']","['62', '']"
12847,r216,Iowa -> Public -> Iowa State U.,Iowa,Public,Iowa State U.,3,"['1,564', '']","['1,053', '']","['184', '']","['4', '']","['154', '']","['4', '']","['1', '']","['1', '']","['4', '']","['97', '']","['8', '']","['6', '']","['48', '']"
12847,r217,Iowa -> Public -> U. Iowa,Iowa,Public,U. Iowa,3,"['694', '']","['0', '']","['221', '']","['3', '']","['103', '']","['4', '']","['255', '']","['1', '']","['2', '']","['81', '']","['24', '']","['1', '']","['1', '']"
12847,r218,Iowa -> Public -> U. Northern Iowa,Iowa,Public,U. Northern Iowa,3,"['101', '']","['0', '']","['28', '']","['2', '']","['24', '']","['5', '']","['1', '']","['0', '']","['4', '']","['17', '']","['5', '']","['2', '']","['13', '']"
12847,r219,Iowa -> Private,Iowa,Private,,2,"['100', '']","['13', '']","['30', '']","['6', '']","['0', '']","['1', '']","['3', '']","['2', '']","['3', '']","['23', '']","['10', '']","['11', '']","['0', '']"
12847,r220,Iowa -> Private -> Des Moines U.,Iowa,Private,Des Moines U.,3,"['6', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12847,r221,Iowa -> Private -> Grinnell C.,Iowa,Private,Grinnell C.,3,"['91', '']","['13', '']","['24', '']","['5', '']","['0', '']","['1', '']","['0', '']","['2', '']","['3', '']","['23', '']","['10', '']","['11', '']","['0', '']"
12847,r222,"Iowa -> Private -> Palmer C. of Chiropractic, Davenport",Iowa,Private,"Palmer C. of Chiropractic, Davenport",3,"['4', '']","['0', '']","['0', '']","['*', '']","['0', '']","['0', '']","['3', '']","['*', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12847,r223,Kansas,Kansas,,,1,"['3,168', '']","['490', '']","['421', '']","['21', '']","['1,483', '']","['73', '']","['355', '']","['14', '']","['44', '']","['171', '']","['51', '']","['41', '']","['4', '']"
12847,r224,Kansas -> Public,Kansas,Public,,2,"['3,168', '']","['490', '']","['421', '']","['21', '']","['1,483', '']","['73', '']","['355', '']","['14', '']","['44', '']","['171', '']","['51', '']","['41', '']","['4', '']"
12847,r225,Kansas -> Public -> Kansas State U.,Kansas,Public,Kansas State U.,3,"['828', '']","['490', '']","['128', '']","['6', '']","['84', '']","['6', '']","['30', '']","['1', '']","['16', '']","['53', '']","['9', '']","['4', '']","['0', '']"
12847,r226,Kansas -> Public -> Pittsburg State U.,Kansas,Public,Pittsburg State U.,3,"['102', 'i']","['0', 'i']","['20', 'i']","['3', 'i']","['22', 'i']","['8', 'i']","['12', 'i']","['3', 'i']","['6', 'i']","['15', 'i']","['6', 'i']","['5', 'i']","['0', 'i']"
12847,r227,Kansas -> Public -> U. Kansas,Kansas,Public,U. Kansas,3,"['899', '']","['0', '']","['254', '']","['12', '']","['114', '']","['50', '']","['308', '']","['7', '']","['21', '']","['78', '']","['31', '']","['24', '']","['0', '']"
12847,r228,Kansas -> Public -> Wichita State U.,Kansas,Public,Wichita State U.,3,"['1,338', '']","['0', '']","['18', '']","['0', '']","['1,263', '']","['8', '']","['6', '']","['2', '']","['0', '']","['26', '']","['5', '']","['7', '']","['4', '']"
12847,r229,Kentucky,Kentucky,,,1,"['3,487', '']","['866', '']","['811', '']","['36', '']","['479', '']","['113', '']","['842', '']","['14', '']","['32', '']","['193', '']","['55', '']","['41', '']","['4', '']"
12847,r230,Kentucky -> Public,Kentucky,Public,,2,"['3,487', '']","['866', '']","['811', '']","['36', '']","['479', '']","['113', '']","['842', '']","['14', '']","['32', '']","['193', '']","['55', '']","['41', '']","['4', '']"
12847,r231,Kentucky -> Public -> Kentucky State U.,Kentucky,Public,Kentucky State U.,3,"['54', '']","['51', '']","['1', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']"
12847,r232,Kentucky -> Public -> Morehead State U.,Kentucky,Public,Morehead State U.,3,"['32', '']","['0', '']","['7', '']","['0', '']","['9', '']","['0', '']","['2', '']","['0', '']","['0', '']","['2', '']","['4', '']","['8', '']","['0', '']"
12847,r233,Kentucky -> Public -> Murray State U.,Kentucky,Public,Murray State U.,3,"['169', '']","['46', '']","['19', '']","['11', '']","['24', '']","['5', '']","['19', '']","['2', '']","['16', '']","['12', '']","['3', '']","['8', '']","['3', '']"
12847,r234,Kentucky -> Public -> Northern Kentucky U.,Kentucky,Public,Northern Kentucky U.,3,"['40', '']","['0', '']","['16', '']","['2', '']","['2', '']","['*', '']","['1', '']","['*', '']","['0', '']","['8', '']","['8', '']","['2', '']","['0', '']"
12847,r235,Kentucky -> Public -> U. Kentucky,Kentucky,Public,U. Kentucky,3,"['2,477', '']","['764', '']","['657', '']","['9', '']","['313', '']","['98', '']","['489', '']","['5', '']","['16', '']","['86', '']","['21', '']","['20', '']","['0', '']"
12847,r236,Kentucky -> Public -> U. Louisville,Kentucky,Public,U. Louisville,3,"['591', '']","['*', '']","['95', '']","['0', '']","['104', '']","['0', '']","['326', '']","['0', '']","['0', '']","['46', '']","['15', '']","['3', '']","['1', '']"
12847,r237,Kentucky -> Public -> Western Kentucky U.,Kentucky,Public,Western Kentucky U.,3,"['124', '']","['5', '']","['15', '']","['12', '']","['27', '']","['10', '']","['4', '']","['7', '']","['0', '']","['39', '']","['4', '']","['0', '']","['0', '']"
12847,r238,Louisiana,Louisiana,,,1,"['5,602', '']","['690', '']","['1,310', '']","['197', '']","['715', '']","['411', '']","['618', '']","['92', '']","['248', '']","['466', '']","['89', '']","['218', '']","['548', '']"
12847,r239,Louisiana -> Public,Louisiana,Public,,2,"['3,752', '']","['688', '']","['1,036', '']","['149', '']","['654', '']","['214', '']","['232', '']","['29', '']","['189', '']","['319', '']","['42', '']","['131', '']","['70', '']"
12847,r240,Louisiana -> Public -> Grambling State U.,Louisiana,Public,Grambling State U.,3,"['22', '']","['0', '']","['2', '']","['0', '']","['14', '']","['0', '']","['0', '']","['2', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
12847,r241,"Louisiana -> Public -> Louisiana State U., Baton Rouge",Louisiana,Public,"Louisiana State U., Baton Rouge",3,"['1,422', '']","['566', '']","['164', '']","['2', '']","['255', '']","['160', '']","['17', '']","['7', '']","['39', '']","['148', '']","['11', '']","['32', '']","['21', '']"
12847,r242,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",3,"['237', '']","['0', '']","['165', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12847,r243,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",3,"['160', '']","['40', '']","['79', '']","['1', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12847,r244,Louisiana -> Public -> Louisiana Tech U.,Louisiana,Public,Louisiana Tech U.,3,"['263', '']","['13', '']","['2', '']","['27', '']","['147', '']","['0', '']","['14', '']","['5', '']","['1', '']","['38', '']","['3', '']","['11', '']","['2', '']"
12847,r245,Louisiana -> Public -> Northwestern State U. Louisiana,Louisiana,Public,Northwestern State U. Louisiana,3,"['41', '']","['0', '']","['6', '']","['4', '']","['12', '']","['0', '']","['5', '']","['3', '']","['0', '']","['6', '']","['3', '']","['3', '']","['0', '']"
12847,r246,Louisiana -> Public -> Southeastern Louisiana U.,Louisiana,Public,Southeastern Louisiana U.,3,"['87', '']","['0', '']","['40', '']","['0', '']","['12', '']","['0', '']","['12', '']","['0', '']","['0', '']","['18', '']","['4', '']","['0', '']","['0', '']"
12847,r247,"Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",3,"['1', '']","['*', '']","['*', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']","['*', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12847,r248,"Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",Louisiana,Public,"Southern U. and A&M C., Baton Rouge",3,"['235', '']","['18', '']","['20', '']","['23', '']","['70', '']","['0', '']","['2', '']","['6', '']","['52', '']","['26', '']","['2', '']","['16', '']","['0', '']"
12847,r249,"Louisiana -> Public -> Southern U., New Orleans",Louisiana,Public,"Southern U., New Orleans",3,"['6', '']","['*', '']","['1', '']","['1', '']","['0', '']","['0', '']","['0', '']","['*', '']","['*', '']","['2', '']","['*', '']","['0', '']","['0', '']"
12847,r250,"Louisiana -> Public -> U. Louisiana, Lafayette",Louisiana,Public,"U. Louisiana, Lafayette",3,"['1,084', '']","['50', '']","['513', '']","['85', '']","['126', '']","['41', '']","['30', '']","['4', '']","['96', '']","['33', '']","['13', '']","['51', '']","['43', '']"
12847,r251,"Louisiana -> Public -> U. Louisiana, Monroe",Louisiana,Public,"U. Louisiana, Monroe",3,"['75', '']","['0', '']","['22', '']","['*', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['1', '']","['0', '']","['9', '']","['3', '']"
12847,r252,Louisiana -> Public -> U. New Orleans,Louisiana,Public,U. New Orleans,3,"['119', '']","['0', '']","['21', '']","['6', '']","['18', '']","['13', '']","['0', '']","['1', '']","['0', '']","['44', '']","['6', '']","['9', '']","['0', '']"
12847,r253,Louisiana -> Private,Louisiana,Private,,2,"['1,850', '']","['2', '']","['274', '']","['49', '']","['62', '']","['197', '']","['386', '']","['63', '']","['58', '']","['147', '']","['47', '']","['87', '']","['479', '']"
12847,r254,Louisiana -> Private -> Dillard U.,Louisiana,Private,Dillard U.,3,"['588', '']","['0', '']","['120', '']","['43', '']","['15', '']","['154', '']","['45', '']","['47', '']","['50', '']","['68', '']","['23', '']","['23', '']","['0', '']"
12847,r255,Louisiana -> Private -> Tulane U.,Louisiana,Private,Tulane U.,3,"['1,192', '']","['0', '']","['143', '']","['4', '']","['42', '']","['43', '']","['306', '']","['15', '']","['8', '']","['65', '']","['23', '']","['64', '']","['479', '']"
12847,r256,Louisiana -> Private -> Xavier U. Louisiana,Louisiana,Private,Xavier U. Louisiana,3,"['70', '']","['2', '']","['11', '']","['2', '']","['5', '']","['0', '']","['36', '']","['1', '']","['0', '']","['13', '']","['1', '']","['1', '']","['0', '']"
12847,r257,Maine,Maine,,,1,"['1,118', '']","['304', '']","['169', '']","['34', '']","['251', '']","['131', '']","['24', '']","['7', '']","['36', '']","['96', '']","['26', '']","['28', '']","['13', '']"
12847,r258,Maine -> Public,Maine,Public,,2,"['912', '']","['300', '']","['91', '']","['30', '']","['251', '']","['103', '']","['14', '']","['4', '']","['29', '']","['50', '']","['13', '']","['17', '']","['7', '']"
12847,r259,Maine -> Public -> U. Maine,Maine,Public,U. Maine,3,"['796', '']","['290', '']","['70', '']","['24', '']","['231', '']","['95', '']","['2', '']","['*', '']","['23', '']","['34', '']","['7', '']","['12', '']","['7', '']"
12847,r260,"Maine -> Public -> U. Maine, Farmington",Maine,Public,"U. Maine, Farmington",3,"['107', 'i']","['10', 'i']","['20', 'i']","['4', 'i']","['18', 'i']","['8', 'i']","['12', 'i']","['3', 'i']","['6', 'i']","['15', 'i']","['6', 'i']","['5', 'i']","['0', 'i']"
12847,r261,Maine -> Public -> U. Southern Maine,Maine,Public,U. Southern Maine,3,"['8', '']","['0', '']","['1', '']","['2', '']","['2', '']","['0', '']","['*', '']","['*', '']","['1', '']","['1', '']","['*', '']","['*', '']","['0', '']"
12847,r262,Maine -> Private,Maine,Private,,2,"['207', '']","['4', '']","['77', '']","['4', '']","['0', '']","['28', '']","['10', '']","['3', '']","['7', '']","['46', '']","['12', '']","['10', '']","['6', '']"
12847,r263,Maine -> Private -> Bates C.,Maine,Private,Bates C.,3,"['36', '']","['0', '']","['16', '']","['*', '']","['0', '']","['4', '']","['0', '']","['*', '']","['*', '']","['9', '']","['3', '']","['2', '']","['1', '']"
12847,r264,Maine -> Private -> Bowdoin C.,Maine,Private,Bowdoin C.,3,"['57', '']","['0', '']","['17', '']","['2', '']","['0', '']","['13', '']","['0', '']","['1', '']","['1', '']","['13', '']","['3', '']","['5', '']","['2', '']"
12847,r265,Maine -> Private -> Colby C.,Maine,Private,Colby C.,3,"['67', '']","['0', '']","['25', '']","['3', '']","['0', '']","['6', '']","['0', '']","['1', '']","['3', '']","['21', '']","['6', '']","['2', '']","['0', '']"
12847,r266,Maine -> Private -> U. New England,Maine,Private,U. New England,3,"['47', '']","['4', '']","['19', '']","['0', '']","['0', '']","['6', '']","['10', '']","['0', '']","['3', '']","['2', '']","['0', '']","['1', '']","['2', '']"
12847,r267,Maryland,Maryland,,,1,"['6,899', '']","['360', '']","['1,446', '']","['292', '']","['1,778', '']","['216', '']","['1,325', '']","['44', '']","['21', '']","['682', '']","['198', '']","['236', '']","['300', '']"
12847,r268,Maryland -> Public,Maryland,Public,,2,"['3,195', '']","['360', '']","['762', '']","['94', '']","['416', '']","['183', '']","['725', '']","['23', '']","['21', '']","['278', '']","['108', '']","['168', '']","['57', '']"
12847,r269,Maryland -> Public -> Bowie State U.,Maryland,Public,Bowie State U.,3,"['7', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['*', '']","['0', '']","['0', '']"
12847,r270,Maryland -> Public -> Morgan State U.,Maryland,Public,Morgan State U.,3,"['293', '']","['2', '']","['79', '']","['3', '']","['59', '']","['22', '']","['5', '']","['3', '']","['3', '']","['35', '']","['37', '']","['43', '']","['2', '']"
12847,r271,Maryland -> Public -> Salisbury U.,Maryland,Public,Salisbury U.,3,"['27', '']","['*', '']","['5', '']","['5', '']","['*', '']","['*', '']","['5', '']","['*', '']","['2', '']","['1', '']","['6', '']","['2', '']","['1', '']"
12847,r272,Maryland -> Public -> Towson U.,Maryland,Public,Towson U.,3,"['82', '']","['0', '']","['19', '']","['7', '']","['0', '']","['1', '']","['15', '']","['2', '']","['2', '']","['21', '']","['14', '']","['2', '']","['0', '']"
12847,r273,Maryland -> Public -> U. Baltimore,Maryland,Public,U. Baltimore,3,"['35', '']","['0', '']","['2', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['28', '']","['0', '']"
12847,r274,Maryland -> Public -> U. Maryland<sup>a</sup>,Maryland,Public,U. Maryland<sup>a</sup>,3,"['1,877', '']","['219', '']","['446', '']","['15', '']","['274', '']","['3', '']","['671', '']","['*', '']","['0', '']","['154', '']","['30', '']","['37', '']","['27', '']"
12847,r275,Maryland -> Public -> U. Maryland Center for Environmental Science,Maryland,Public,U. Maryland Center for Environmental Science,3,"['257', '']","['20', '']","['76', '']","['0', '']","['0', '']","['147', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
12847,r276,"Maryland -> Public -> U. Maryland, Baltimore County",Maryland,Public,"U. Maryland, Baltimore County",3,"['358', '']","['13', '']","['57', '']","['47', '']","['76', '']","['10', '']","['6', '']","['7', '']","['8', '']","['64', '']","['19', '']","['24', '']","['28', '']"
12847,r277,"Maryland -> Public -> U. Maryland, Eastern Shore",Maryland,Public,"U. Maryland, Eastern Shore",3,"['261', '']","['106', '']","['74', '']","['14', '']","['7', '']","['0', '']","['24', '']","['2', '']","['7', '']","['3', '']","['0', '']","['24', '']","['0', '']"
12847,r278,Maryland -> Private,Maryland,Private,,2,"['3,704', '']","['0', '']","['684', '']","['199', '']","['1,362', '']","['33', '']","['600', '']","['22', '']","['0', '']","['404', '']","['90', '']","['68', '']","['242', '']"
12847,r279,Maryland -> Private -> Johns Hopkins U.,Maryland,Private,Johns Hopkins U.,3,"['3,704', '']","['0', '']","['684', '']","['199', '']","['1,362', '']","['33', '']","['600', '']","['22', '']","['0', '']","['404', '']","['90', '']","['68', '']","['242', '']"
12847,r280,Massachusetts,Massachusetts,,,1,"['10,349', '']","['272', '']","['3,502', '']","['365', '']","['1,943', '']","['462', '']","['837', '']","['122', '']","['35', '']","['1,689', '']","['278', '']","['563', '']","['280', '']"
12847,r281,Massachusetts -> Public,Massachusetts,Public,,2,"['2,175', '']","['94', '']","['846', '']","['72', '']","['365', '']","['63', '']","['350', '']","['7', '']","['22', '']","['237', '']","['71', '']","['41', '']","['7', '']"
12847,r282,Massachusetts -> Public -> Framingham State U.,Massachusetts,Public,Framingham State U.,3,"['15', '']","['1', '']","['8', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['5', '']","['1', '']","['0', '']","['0', '']"
12847,r283,"Massachusetts -> Public -> U. Massachusetts, Amherst",Massachusetts,Public,"U. Massachusetts, Amherst",3,"['645', '']","['93', '']","['122', '']","['34', '']","['175', '']","['21', '']","['29', '']","['3', '']","['22', '']","['95', '']","['48', '']","['5', '']","['0', '']"
12847,r284,"Massachusetts -> Public -> U. Massachusetts, Boston",Massachusetts,Public,"U. Massachusetts, Boston",3,"['145', '']","['0', '']","['35', '']","['3', '']","['8', '']","['15', '']","['12', '']","['2', '']","['0', '']","['19', '']","['16', '']","['32', '']","['4', '']"
12847,r285,"Massachusetts -> Public -> U. Massachusetts, Dartmouth",Massachusetts,Public,"U. Massachusetts, Dartmouth",3,"['92', '']","['0', '']","['12', '']","['3', '']","['26', '']","['21', '']","['1', '']","['2', '']","['0', '']","['18', '']","['3', '']","['4', '']","['3', '']"
12847,r286,"Massachusetts -> Public -> U. Massachusetts, Lowell",Massachusetts,Public,"U. Massachusetts, Lowell",3,"['366', '']","['0', '']","['47', '']","['33', '']","['156', '']","['6', '']","['20', '']","['0', '']","['0', '']","['100', '']","['3', '']","['1', '']","['0', '']"
12847,r287,"Massachusetts -> Public -> U. Massachusetts, Medical School",Massachusetts,Public,"U. Massachusetts, Medical School",3,"['912', '']","['0', '']","['623', '']","['0', '']","['0', '']","['0', '']","['289', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12847,r288,Massachusetts -> Private,Massachusetts,Private,,2,"['8,174', '']","['178', '']","['2,656', '']","['293', '']","['1,578', '']","['399', '']","['487', '']","['116', '']","['13', '']","['1,452', '']","['208', '']","['522', '']","['273', '']"
12847,r289,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,3,"['80', '']","['0', '']","['29', '']","['3', '']","['0', '']","['4', '']","['0', '']","['2', '']","['4', '']","['27', '']","['4', '']","['6', '']","['0', '']"
12847,r290,Massachusetts -> Private -> Boston C.,Massachusetts,Private,Boston C.,3,"['190', '']","['0', '']","['46', '']","['3', '']","['7', '']","['23', '']","['4', '']","['4', '']","['0', '']","['58', '']","['17', '']","['30', '']","['0', '']"
12847,r291,Massachusetts -> Private -> Boston U.,Massachusetts,Private,Boston U.,3,"['1,067', '']","['0', '']","['532', '']","['27', '']","['156', '']","['19', '']","['188', '']","['4', '']","['0', '']","['101', '']","['14', '']","['26', '']","['0', '']"
