table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021_all_engineering,field_2021_aerospace_aeronautical_and_astronautical_engineering,field_2021_bioengineering_and_biomedical_engineering,field_2021_chemical_engineering,field_2021_civil_engineering,field_2021_electrical_electronic_and_communications_engineering,field_2021_industrial_and_manufacturing_engineering,field_2021_mechanical_engineering,field_2021_metallurgical_and_materials_engineering,field_2021_engineering_nec_
8002,r098,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,97,"['45,803', '']","['40,084', '']","['39,104', '']","['0', '']","['0', '']","['5,887', '']","['10,719', '']","['2,338', '']","['409', '']","['4,568', '']","['4,708', '']","['10,475', '']"
8002,r099,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,98,"['41,228', '']","['37,911', '']","['39,079', '']","['0', '']","['18,039', '']","['7,575', '']","['853', '']","['4,786', '']","['0', '']","['7,457', '']","['0', '']","['369', '']"
8002,r100,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,99,"['34,590', '']","['37,758', '']","['37,818', '']","['0', '']","['6,631', '']","['5,519', '']","['5,225', '']","['10,823', '']","['4,578', '']","['3,420', '']","['0', '']","['1,622', '']"
8002,r101,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,100,"['33,128', '']","['35,847', '']","['36,339', '']","['0', '']","['4,868', '']","['11,404', '']","['2,285', '']","['7,110', '']","['0', '']","['10,323', '']","['0', '']","['349', '']"
8002,r102,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,101,"['31,748', '']","['42,804', '']","['36,223', '']","['165', '']","['0', '']","['6,080', '']","['3,122', '']","['12,670', '']","['0', '']","['9,653', '']","['0', '']","['4,533', '']"
8002,r103,All institutions -> Yale U.,All institutions,Yale U.,2,102,"['36,591', '']","['36,806', '']","['35,778', '']","['0', '']","['10,206', '']","['4,798', '']","['0', '']","['11,492', '']","['0', '']","['7,730', '']","['0', '']","['1,552', '']"
8002,r104,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,103,"['28,226', '']","['31,496', '']","['35,675', '']","['0', '']","['14,699', '']","['1,872', '']","['4,078', '']","['4,292', '']","['0', '']","['10,457', '']","['268', '']","['9', '']"
8002,r105,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,104,"['32,947', '']","['33,983', '']","['35,094', '']","['8,901', '']","['6', '']","['7,092', '']","['4,801', '']","['3,698', '']","['1,610', '']","['1,673', '']","['1,873', '']","['5,440', '']"
8002,r106,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,105,"['29,020', '']","['31,937', '']","['34,888', '']","['0', '']","['1,899', '']","['7,505', '']","['10,604', '']","['8,670', '']","['0', '']","['4,410', '']","['628', '']","['1,172', '']"
8002,r107,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,106,"['28,337', '']","['23,140', '']","['34,710', '']","['0', '']","['4,862', '']","['2,775', '']","['6,216', '']","['2,683', '']","['0', '']","['3,201', '']","['0', '']","['14,973', '']"
8002,r108,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,107,"['25,832', '']","['33,103', '']","['33,983', '']","['0', '']","['1,348', '']","['736', '']","['5,119', '']","['3,125', '']","['0', '']","['3,905', '']","['0', '']","['19,750', '']"
8002,r109,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,108,"['31,110', '']","['31,140', '']","['33,559', '']","['0', '']","['13,613', '']","['4,565', '']","['791', '']","['4,898', '']","['6', '']","['6,286', '']","['0', '']","['3,400', '']"
8002,r110,All institutions -> Drexel U.,All institutions,Drexel U.,2,109,"['31,330', '']","['31,230', '']","['32,665', '']","['0', '']","['6,911', '']","['6,848', '']","['3,585', '']","['3,056', '']","['0', '']","['3,759', '']","['6,028', '']","['2,478', '']"
8002,r111,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,110,"['26,072', '']","['29,811', '']","['32,233', '']","['0', '']","['6,629', '']","['5,576', '']","['0', '']","['7,133', '']","['0', '']","['6,655', '']","['0', '']","['6,240', '']"
8002,r112,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,111,"['31,825', '']","['30,774', '']","['30,935', '']","['0', '']","['10,633', '']","['0', '']","['19,091', '']","['0', '']","['1,211', '']","['0', '']","['0', '']","['0', '']"
8002,r113,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,112,"['28,397', '']","['27,878', '']","['30,295', '']","['11', '']","['2', '']","['7,945', '']","['4,788', '']","['2,759', '']","['17', '']","['9,519', '']","['3,446', '']","['1,808', '']"
8002,r114,All institutions -> U. Chicago,All institutions,U. Chicago,2,113,"['23,773', '']","['24,468', '']","['30,018', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30,018', '']"
8002,r115,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,114,"['25,892', '']","['25,030', '']","['29,884', '']","['5,310', '']","['9', '']","['1,564', '']","['4,336', '']","['6,947', '']","['70', '']","['2,015', '']","['120', '']","['9,513', '']"
8002,r116,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,115,"['28,489', '']","['29,812', '']","['29,132', '']","['2,823', '']","['0', '']","['0', '']","['0', '']","['923', '']","['482', '']","['24,904', '']","['0', '']","['0', '']"
8002,r117,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,116,"['28,632', '']","['30,180', '']","['28,344', '']","['0', '']","['6,822', '']","['0', '']","['2,247', '']","['7,592', '']","['0', '']","['2,027', '']","['7,459', '']","['2,197', '']"
8002,r118,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,117,"['23,568', '']","['23,939', '']","['27,769', '']","['1,740', '']","['1,697', '']","['2,533', '']","['10,045', '']","['1,226', '']","['0', '']","['2,837', '']","['2,323', '']","['5,368', '']"
8002,r119,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,118,"['27,439', '']","['28,155', '']","['27,743', '']","['1,196', '']","['0', '']","['3,773', '']","['3,191', '']","['4,220', '']","['1,301', '']","['7,043', '']","['0', '']","['7,019', '']"
8002,r120,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,119,"['21,029', '']","['23,758', '']","['27,108', '']","['484', '']","['3,811', '']","['2,881', '']","['766', '']","['2,496', '']","['0', '']","['14,243', '']","['1,419', '']","['1,008', '']"
8002,r121,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,120,"['20,525', '']","['23,947', '']","['26,780', '']","['8,194', '']","['0', '']","['0', '']","['282', '']","['5,944', '']","['12,119', '']","['0', '']","['241', '']","['0', '']"
8002,r122,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,121,"['26,586', '']","['25,172', '']","['26,599', '']","['24', '']","['682', '']","['0', '']","['3,901', '']","['4,411', '']","['1,559', '']","['13,352', '']","['934', '']","['1,736', '']"
8002,r123,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,122,"['23,090', '']","['23,821', '']","['26,574', '']","['0', '']","['11,360', '']","['5,490', '']","['407', '']","['5,044', '']","['0', '']","['0', '']","['3,546', '']","['727', '']"
8002,r124,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,123,"['23,447', '']","['24,054', '']","['25,835', '']","['0', '']","['1,929', '']","['4,104', '']","['5,422', '']","['2,582', '']","['1,671', '']","['5,512', '']","['4,591', '']","['24', '']"
8002,r125,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,124,"['19,294', '']","['25,869', '']","['25,811', '']","['1,394', '']","['0', '']","['0', '']","['1,081', '']","['7,408', '']","['13,738', '']","['2,188', '']","['0', '']","['2', '']"
8002,r126,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,125,"['25,412', '']","['24,272', '']","['24,698', '']","['117', '']","['5,137', '']","['0', '']","['3,475', '']","['7,359', '']","['0', '']","['5,608', '']","['0', '']","['3,002', '']"
8002,r127,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,126,"['19,550', '']","['20,317', '']","['24,675', '']","['30', '']","['49', '']","['7,763', '']","['2,743', '']","['532', '']","['0', '']","['1,985', '']","['0', '']","['11,573', '']"
8002,r128,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,127,"['22,498', '']","['22,933', '']","['24,254', '']","['7,713', '']","['100', '']","['34', '']","['263', '']","['5,791', '']","['1,049', '']","['2,460', '']","['84', '']","['6,760', '']"
8002,r129,All institutions -> Tufts U.,All institutions,Tufts U.,2,128,"['31,630', '']","['26,662', '']","['24,017', '']","['102', '']","['11,696', '']","['2,918', '']","['3,456', '']","['2,901', '']","['0', '']","['1,937', '']","['0', '']","['1,007', '']"
8002,r130,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,129,"['17,089', '']","['25,423', '']","['23,966', '']","['100', '']","['788', '']","['0', '']","['4,284', '']","['11,686', '']","['0', '']","['1,806', '']","['0', '']","['5,302', '']"
8002,r131,All institutions -> Brown U.,All institutions,Brown U.,2,130,"['23,448', '']","['23,965', '']","['23,587', '']","['18', '']","['9,028', '']","['2,110', '']","['0', '']","['3,266', '']","['0', '']","['2,839', '']","['3,789', '']","['2,537', '']"
8002,r132,All institutions -> George Washington U.,All institutions,George Washington U.,2,131,"['21,712', '']","['22,682', '']","['22,749', '']","['2,661', '']","['7,474', '']","['0', '']","['1,925', '']","['5,445', '']","['1,460', '']","['972', '']","['39', '']","['2,773', '']"
8002,r133,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,132,"['23,861', '']","['23,457', '']","['22,509', '']","['0', '']","['519', '']","['1,664', '']","['6,235', '']","['10,411', '']","['0', '']","['3,443', '']","['0', '']","['237', '']"
8002,r134,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,133,"['19,928', '']","['22,922', '']","['21,499', '']","['0', '']","['3,532', '']","['0', '']","['6,580', '']","['3,550', '']","['496', '']","['3,124', '']","['0', '']","['4,217', '']"
8002,r135,All institutions -> U. Kansas,All institutions,U. Kansas,2,134,"['20,869', '']","['19,830', '']","['21,363', '']","['1,379', '']","['19', '']","['8,407', '']","['5,459', '']","['3,566', '']","['0', '']","['1,919', '']","['0', '']","['614', '']"
8002,r136,All institutions -> U. Louisville,All institutions,U. Louisville,2,135,"['16,302', '']","['18,105', '']","['20,965', '']","['1', '']","['5,795', '']","['1,595', '']","['1,513', '']","['5,518', '']","['978', '']","['1,899', '']","['0', '']","['3,666', '']"
8002,r137,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,136,"['20,264', '']","['20,910', '']","['20,874', '']","['0', '']","['1,341', '']","['1,129', '']","['2', '']","['4,667', '']","['1,786', '']","['1,950', '']","['0', '']","['9,999', '']"
8002,r138,All institutions -> U. Georgia,All institutions,U. Georgia,2,137,"['18,444', '']","['19,273', '']","['20,289', '']","['0', '']","['1,587', '']","['6,195', '']","['7,789', '']","['3,782', '']","['0', '']","['0', '']","['0', '']","['936', '']"
8002,r139,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,138,"['14,001', '']","['15,943', '']","['20,162', '']","['0', '']","['0', '']","['4,500', '']","['1,868', '']","['6,346', '']","['987', '']","['6,461', '']","['0', '']","['0', '']"
8002,r140,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,139,"['15,773', '']","['15,205', '']","['18,285', '']","['0', '']","['1,557', '']","['0', '']","['0', '']","['1,348', '']","['0', '']","['1,878', '']","['12,875', '']","['627', '']"
8002,r141,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,140,"['14,922', '']","['17,843', '']","['17,314', '']","['399', '']","['0', '']","['0', '']","['4,248', '']","['9,918', '']","['0', '']","['369', '']","['135', '']","['2,245', '']"
8002,r142,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,141,"['11,450', '']","['10,574', '']","['17,064', '']","['92', '']","['0', '']","['0', '']","['3,601', '']","['660', '']","['0', '']","['0', '']","['0', '']","['12,711', '']"
8002,r143,All institutions -> U. Rochester,All institutions,U. Rochester,2,142,"['14,872', '']","['16,116', '']","['16,780', '']","['0', '']","['5,734', '']","['1,020', '']","['0', '']","['4,712', '']","['0', '']","['4,512', '']","['0', '']","['802', '']"
8002,r144,All institutions -> Ohio U.,All institutions,Ohio U.,2,143,"['19,502', '']","['16,291', '']","['16,645', '']","['2,827', '']","['0', '']","['4,925', '']","['2,140', '']","['586', '']","['210', '']","['321', '']","['909', '']","['4,727', '']"
8002,r145,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,144,"['16,000', '']","['19,781', '']","['15,643', '']","['0', '']","['0', '']","['0', '']","['3,011', '']","['1,687', '']","['32', '']","['3,940', '']","['0', '']","['6,973', '']"
8002,r146,All institutions -> Boise State U.,All institutions,Boise State U.,2,145,"['11,688', '']","['13,956', '']","['14,918', '']","['90', '']","['4,057', '']","['529', '']","['903', '']","['3,033', '']","['354', '']","['183', '']","['3,493', '']","['2,276', '']"
8002,r147,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,146,"['12,030', '']","['14,007', '']","['13,963', '']","['0', '']","['0', '']","['0', '']","['3,629', '']","['1,446', '']","['673', '']","['2,859', '']","['0', '']","['5,356', '']"
8002,r148,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,147,"['13,852', '']","['15,191', '']","['13,854', '']","['0', '']","['2,352', '']","['0', '']","['223', '']","['0', '']","['0', '']","['4,870', '']","['971', '']","['5,438', '']"
8002,r149,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,148,"['15,241', '']","['11,934', '']","['13,737', '']","['1,261', '']","['5,874', '']","['289', '']","['637', '']","['3,704', '']","['368', '']","['1,156', '']","['78', '']","['370', '']"
8002,r150,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,149,"['11,226', '']","['12,677', '']","['13,658', '']","['0', '']","['907', '']","['6,154', '']","['1,193', '']","['674', '']","['10', '']","['396', '']","['2,331', '']","['1,993', '']"
8002,r151,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,150,"['12,134', '']","['12,856', '']","['13,526', '']","['0', '']","['13,526', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8002,r152,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,151,"['11,265', '']","['14,373', '']","['13,012', '']","['0', '']","['2,592', '']","['0', '']","['0', '']","['0', '']","['10,420', '']","['0', '']","['0', '']","['0', '']"
8002,r153,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,152,"['14,043', '']","['13,084', '']","['13,002', '']","['336', '']","['0', '']","['8,898', '']","['367', '']","['395', '']","['0', '']","['1,212', '']","['1,141', '']","['653', '']"
8002,r154,All institutions -> U. Idaho,All institutions,U. Idaho,2,153,"['17,497', '']","['17,035', '']","['12,944', '']","['1,161', '']","['1,046', '']","['654', '']","['1,993', '']","['1,067', '']","['9', '']","['480', '']","['637', '']","['5,897', '']"
8002,r155,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,154,"['17,278', '']","['16,225', '']","['12,371', '']","['0', '']","['6,951', '']","['1,199', '']","['495', '']","['1,305', '']","['101', '']","['2,152', '']","['0', '']","['168', '']"
8002,r156,All institutions -> U. Vermont,All institutions,U. Vermont,2,155,"['7,864', '']","['11,209', '']","['11,914', '']","['2,425', '']","['0', '']","['0', '']","['3,890', '']","['2,484', '']","['0', '']","['2,656', '']","['0', '']","['459', '']"
8002,r157,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,156,"['14,634', '']","['12,806', '']","['11,675', '']","['0', '']","['1,962', '']","['3,250', '']","['2,720', '']","['1,679', '']","['630', '']","['1,003', '']","['0', '']","['431', '']"
8002,r158,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,157,"['11,766', '']","['10,393', '']","['11,616', '']","['0', '']","['290', '']","['0', '']","['1,880', '']","['3,053', '']","['1,470', '']","['1,499', '']","['0', '']","['3,424', '']"
8002,r159,All institutions -> Rowan U.,All institutions,Rowan U.,2,158,"['8,447', '']","['11,784', '']","['11,570', '']","['0', '']","['1,704', '']","['3,191', '']","['3,634', '']","['809', '']","['0', '']","['339', '']","['0', '']","['1,893', '']"
8002,r160,All institutions -> Emory U.,All institutions,Emory U.,2,159,"['9,614', '']","['11,349', '']","['11,488', '']","['0', '']","['11,488', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8002,r161,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,160,"['16,446', '']","['16,903', '']","['11,397', '']","['0', '']","['0', '']","['3,699', '']","['2,515', '']","['1,711', '']","['31', '']","['996', '']","['1,562', '']","['883', '']"
8002,r162,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,161,"['8,374', '']","['12,015', '']","['11,279', '']","['10,226', '']","['0', '']","['0', '']","['317', '']","['0', '']","['0', '']","['669', '']","['0', '']","['67', '']"
8002,r163,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,162,"['11,513', '']","['11,459', '']","['11,257', '']","['0', '']","['1,826', '']","['980', '']","['1,259', '']","['894', '']","['120', '']","['1,761', '']","['811', '']","['3,606', '']"
8002,r164,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,163,"['13,213', '']","['13,182', '']","['10,926', '']","['0', '']","['0', '']","['602', '']","['0', '']","['625', '']","['0', '']","['3,252', '']","['0', '']","['6,447', '']"
8002,r165,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,164,"['10,632', '']","['10,182', '']","['10,766', '']","['0', '']","['510', '']","['1,539', '']","['1,195', '']","['1,793', '']","['0', '']","['2,026', '']","['40', '']","['3,663', '']"
8002,r166,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,165,"['8,197', '']","['7,934', '']","['10,715', '']","['847', '']","['113', '']","['0', '']","['2,814', '']","['3,031', '']","['0', '']","['2,777', '']","['0', '']","['1,133', '']"
8002,r167,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,166,"['15,736', '']","['12,729', '']","['10,667', '']","['0', '']","['104', '']","['0', '']","['4,307', '']","['1,914', '']","['0', '']","['3,192', '']","['0', '']","['1,150', '']"
8002,r168,All institutions -> U. Toledo,All institutions,U. Toledo,2,167,"['11,256', '']","['10,023', '']","['10,299', '']","['0', '']","['584', '']","['2,160', '']","['458', '']","['955', '']","['0', '']","['4,477', '']","['0', '']","['1,665', '']"
8002,r169,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,168,"['10,889', '']","['9,363', '']","['10,113', '']","['0', '']","['300', '']","['2,548', '']","['2,310', '']","['2,793', '']","['504', '']","['1,627', '']","['0', '']","['31', '']"
8002,r170,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,169,"['9,207', '']","['9,798', '']","['9,972', '']","['0', '']","['0', '']","['0', '']","['990', '']","['3,773', '']","['27', '']","['1,439', '']","['0', '']","['3,743', '']"
8002,r171,All institutions -> Howard U.,All institutions,Howard U.,2,170,"['8,401', '']","['8,336', '']","['9,535', '']","['337', '']","['0', '']","['605', '']","['1,434', '']","['4,068', '']","['0', '']","['1,335', '']","['0', '']","['1,756', '']"
8002,r172,All institutions -> Villanova U.,All institutions,Villanova U.,2,171,"['9,612', '']","['10,193', '']","['9,484', '']","['0', '']","['0', '']","['848', '']","['3,615', '']","['1,150', '']","['0', '']","['1,673', '']","['0', '']","['2,198', '']"
8002,r173,All institutions -> U. Memphis,All institutions,U. Memphis,2,172,"['9,464', '']","['10,741', '']","['9,464', '']","['13', '']","['1,736', '']","['0', '']","['5,490', '']","['562', '']","['0', '']","['986', '']","['92', '']","['585', '']"
8002,r174,All institutions -> Texas State U.,All institutions,Texas State U.,2,173,"['4,611', '']","['6,892', '']","['9,321', '']","['23', '']","['218', '']","['0', '']","['242', '']","['280', '']","['0', '']","['99', '']","['4,672', '']","['3,787', '']"
8002,r175,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,174,"['7,089', '']","['8,351', '']","['9,174', '']","['27', '']","['0', '']","['0', '']","['1,021', '']","['7,604', '']","['0', '']","['346', '']","['0', '']","['176', '']"
8002,r176,All institutions -> Marquette U.,All institutions,Marquette U.,2,175,"['8,988', '']","['10,059', '']","['9,027', '']","['0', '']","['3,345', '']","['0', '']","['1,233', '']","['2,109', '']","['0', '']","['909', '']","['0', '']","['1,431', '']"
8002,r177,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,176,"['9,915', '']","['9,683', '']","['8,577', '']","['0', '']","['379', '']","['0', '']","['1,729', '']","['2,311', '']","['252', '']","['2,192', '']","['777', '']","['937', '']"
8002,r178,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,177,"['7,267', '']","['7,559', '']","['8,455', '']","['0', '']","['0', '']","['121', '']","['1,837', '']","['2,426', '']","['239', '']","['3,636', '']","['0', '']","['196', '']"
8002,r179,All institutions -> Temple U.,All institutions,Temple U.,2,178,"['8,042', '']","['9,294', '']","['8,279', '']","['0', '']","['2,096', '']","['0', '']","['2,018', '']","['1,898', '']","['0', '']","['1,801', '']","['0', '']","['466', '']"
8002,r180,All institutions -> Wright State U.,All institutions,Wright State U.,2,179,"['39,164', '']","['29,519', '']","['8,129', '']","['1', '']","['1,319', '']","['0', '']","['0', '']","['5,236', '']","['0', '']","['1,329', '']","['0', '']","['244', '']"
8002,r181,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,180,"['1,687', '']","['8,340', '']","['8,060', '']","['0', '']","['2,022', '']","['0', '']","['20', '']","['860', '']","['0', '']","['336', '']","['1,094', '']","['3,728', '']"
8002,r182,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,181,"['5,595', '']","['5,091', '']","['8,058', '']","['484', '']","['717', '']","['4,160', '']","['483', '']","['272', '']","['31', '']","['1,024', '']","['145', '']","['742', '']"
8002,r183,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,182,"['7,764', '']","['7,944', '']","['8,049', '']","['0', '']","['1,226', '']","['0', '']","['1,644', '']","['2,710', '']","['0', '']","['2,460', '']","['0', '']","['9', '']"
8002,r184,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,183,"['3,990', '']","['7,228', '']","['8,031', '']","['176', '']","['0', '']","['0', '']","['2,252', '']","['4,014', '']","['327', '']","['0', '']","['0', '']","['1,262', '']"
8002,r185,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,184,"['3,799', '']","['5,297', '']","['7,772', '']","['0', '']","['0', '']","['339', '']","['586', '']","['2,315', '']","['1,259', '']","['1,840', '']","['0', '']","['1,433', '']"
8002,r186,All institutions -> U. Akron,All institutions,U. Akron,2,185,"['16,650', '']","['11,345', '']","['7,714', '']","['0', '']","['811', '']","['1,355', '']","['1,119', '']","['320', '']","['0', '']","['3,728', '']","['0', '']","['381', '']"
8002,r187,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,186,"['7,800', '']","['8,542', '']","['7,560', '']","['0', '']","['7,560', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8002,r188,All institutions -> Baylor U.,All institutions,Baylor U.,2,187,"['3,720', '']","['4,515', '']","['7,241', '']","['2,064', '']","['598', '']","['0', '']","['0', '']","['2,054', '']","['206', '']","['2,149', '']","['0', '']","['170', '']"
8002,r189,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,188,"['5,516', '']","['5,490', '']","['7,161', '']","['0', '']","['0', '']","['0', '']","['843', '']","['648', '']","['0', '']","['603', '']","['0', '']","['5,067', '']"
8002,r190,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,189,"['3,234', '']","['10,257', '']","['7,024', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,024', '']","['0', '']"
8002,r191,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,190,"['7,482', '']","['7,376', '']","['6,719', '']","['705', '']","['0', '']","['0', '']","['0', '']","['1,728', '']","['0', '']","['1,123', '']","['0', '']","['3,163', '']"
8002,r192,All institutions -> Portland State U.,All institutions,Portland State U.,2,191,"['9,160', '']","['6,719', '']","['6,668', '']","['122', '']","['0', '']","['0', '']","['2,730', '']","['2,229', '']","['257', '']","['589', '']","['458', '']","['283', '']"
8002,r193,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,191,"['8,429', '']","['6,671', '']","['6,668', '']","['818', '']","['1,938', '']","['658', '']","['585', '']","['843', '']","['124', '']","['715', '']","['138', '']","['849', '']"
8002,r194,All institutions -> Tulane U.,All institutions,Tulane U.,2,193,"['8,416', '']","['6,881', '']","['6,662', '']","['0', '']","['3,994', '']","['2,657', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']"
8002,r195,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,194,"['6,730', '']","['7,177', '']","['6,604', '']","['0', '']","['2,096', '']","['0', '']","['52', '']","['1,671', '']","['0', '']","['2,310', '']","['0', '']","['475', '']"
8002,r196,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,195,"['7,193', '']","['7,064', '']","['6,590', '']","['4,346', '']","['0', '']","['2', '']","['719', '']","['94', '']","['40', '']","['203', '']","['0', '']","['1,186', '']"
8002,r197,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,196,"['2,613', '']","['4,996', '']","['6,497', '']","['0', '']","['1,213', '']","['207', '']","['322', '']","['3,506', '']","['0', '']","['527', '']","['12', '']","['710', '']"
8002,r198,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,197,"['6,832', '']","['7,088', '']","['6,223', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,097', '']","['898', '']","['1,774', '']","['0', '']","['454', '']"
8002,r199,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,198,"['8,821', '']","['13,661', '']","['6,033', '']","['598', '']","['261', '']","['610', '']","['864', '']","['1,693', '']","['154', '']","['478', '']","['364', '']","['1,011', '']"
8002,r200,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,199,"['7,507', '']","['7,744', '']","['5,986', '']","['0', '']","['0', '']","['0', '']","['5,901', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']"
8002,r201,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,200,"['3,371', '']","['5,999', '']","['5,963', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,952', '']"
8002,r202,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,201,"['4,782', '']","['5,362', '']","['5,891', '']","['665', '']","['564', '']","['177', '']","['574', '']","['296', '']","['257', '']","['1,295', '']","['41', '']","['2,022', '']"
