table_id,row_id,_b_citizenship_ethnicity_race_and_field_b_full_path,_b_citizenship_ethnicity_race_and_field_b_level_1,_b_citizenship_ethnicity_race_and_field_b_level_2,_b_citizenship_ethnicity_race_and_field_b_level_3,_b_citizenship_ethnicity_race_and_field_b_level_4,_b_citizenship_ethnicity_race_and_field_b_level_5,_b_citizenship_ethnicity_race_and_field_b_level_6,_b_citizenship_ethnicity_race_and_field_b_hierarchy_depth,field_graduate_students_all_graduate_students_total_number,field_graduate_students_all_graduate_students_percent_female,field_graduate_students_master_s_total_number,field_graduate_students_master_s_percent_female,field_graduate_students_doctoral_total_number,field_graduate_students_doctoral_percent_female,field_postdoctoral_appointees_total_number,field_postdoctoral_appointees_percent_female,field_doctorate_holding_nonfaculty_researchers_total_number,field_doctorate_holding_nonfaculty_researchers_percent_female
6077,r083,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,930,20.6,583,19.6,347,22.5,51,33.3,na,na
6077,r084,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> Temporary visa holders",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",Temporary visa holders,,,4,25954,24.9,13563,29.0,12391,20.5,942,15.6,na,na
6077,r085,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",,,,3,14869,30.1,11030,29.8,3839,31.0,194,18.6,155,20.0
6077,r086,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,,,4,8301,29.3,6877,29.3,1424,29.5,58,17.2,na,na
6077,r087,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1120,33.4,1024,33.3,96,34.4,2,50.0,na,na
6077,r088,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6077,r089,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,19,52.6,17,52.9,2,50.0,0,-,na,na
6077,r090,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,975,34.1,798,34.6,177,31.6,8,0.0,na,na
6077,r091,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,623,32.7,488,31.6,135,37.0,2,50.0,na,na
6077,r092,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,17,23.5,16,25.0,1,0.0,0,-,na,na
6077,r093,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,4879,26.8,4011,26.9,868,26.7,40,15.0,na,na
6077,r094,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,246,33.3,196,31.6,50,40.0,1,0.0,na,na
6077,r095,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,422,27.7,327,27.2,95,29.5,5,40.0,na,na
6077,r096,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> Temporary visa holders",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",Temporary visa holders,,,4,6568,31.1,4153,30.6,2415,31.9,136,19.1,na,na
6077,r097,All surveyed fields -> Engineering -> Mechanical engineering,All surveyed fields,Engineering,Mechanical engineering,,,,3,25782,18.2,14305,16.8,11477,20.0,1149,17.8,469,16.6
6077,r098,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,,,4,14362,20.0,9557,18.5,4805,23.0,332,18.7,na,na
6077,r099,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1818,19.1,1262,17.4,556,22.8,18,11.1,na,na
6077,r100,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6077,r101,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,38,26.3,24,33.3,14,14.3,0,-,na,na
6077,r102,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1800,23.0,1220,20.3,580,28.6,99,18.2,na,na
6077,r103,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,561,24.8,336,22.6,225,28.0,4,25.0,na,na
6077,r104,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,9,11.1,8,12.5,1,0.0,0,-,na,na
6077,r105,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,8990,18.9,5986,17.7,3004,21.4,166,18.1,na,na
6077,r106,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,538,25.3,341,23.5,197,28.4,7,0.0,na,na
6077,r107,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,608,20.4,380,20.3,228,20.6,38,28.9,na,na
6077,r108,All surveyed fields -> Engineering -> Mechanical engineering -> Temporary visa holders,All surveyed fields,Engineering,Mechanical engineering,Temporary visa holders,,,4,11420,16.0,4748,13.5,6672,17.8,817,17.4,na,na
6077,r109,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",,,,3,7181,31.9,2299,32.9,4882,31.4,630,21.6,299,22.4
6077,r110,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,,,4,3943,34.2,1494,35.7,2449,33.2,169,33.1,na,na
6077,r111,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,423,36.4,160,43.1,263,32.3,9,33.3,na,na
6077,r112,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6077,r113,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,9,33.3,4,25.0,5,40.0,3,100.0,na,na
6077,r114,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,536,39.4,198,35.4,338,41.7,48,35.4,na,na
6077,r115,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,168,44.0,65,53.8,103,37.9,3,66.7,na,na
6077,r116,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,4,75.0,2,100.0,2,50.0,0,-,na,na
6077,r117,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,2502,31.5,945,32.7,1557,30.8,95,31.6,na,na
6077,r118,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,166,38.6,66,45.5,100,34.0,3,0.0,na,na
6077,r119,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,135,37.0,54,33.3,81,39.5,8,12.5,na,na
6077,r120,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> Temporary visa holders",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",Temporary visa holders,,,4,3238,29.2,805,27.7,2433,29.6,461,17.4,na,na
6077,r121,All surveyed fields -> Engineering -> Other engineering,All surveyed fields,Engineering,Other engineering,,,,3,18261,27.3,10881,27.3,7380,27.3,1095,23.9,800,23.4
6077,r122,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,,,4,11443,26.4,7896,25.8,3547,28.0,373,30.0,na,na
6077,r123,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,980,29.0,697,29.0,283,29.0,19,21.1,na,na
6077,r124,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
6077,r125,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,40,35.0,30,26.7,10,60.0,0,-,na,na
6077,r126,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1228,29.6,875,30.1,353,28.3,75,40.0,na,na
6077,r127,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,880,32.3,627,30.5,253,36.8,11,18.2,na,na
6077,r128,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,18,27.8,14,14.3,4,75.0,1,100.0,na,na
6077,r129,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,7412,24.8,5067,23.8,2345,26.9,215,30.7,na,na
6077,r130,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,414,30.4,271,31.7,143,28.0,5,20.0,na,na
6077,r131,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,471,24.2,315,24.1,156,24.4,47,17.0,na,na
6077,r132,All surveyed fields -> Engineering -> Other engineering -> Temporary visa holders,All surveyed fields,Engineering,Other engineering,Temporary visa holders,,,4,6818,28.8,2985,31.4,3833,26.8,722,20.8,na,na
