table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2021,field_2022,field_2023_all_engineering,field_2023_aerospace_aeronautical_and_astronautical_engineering,field_2023_bioengineering_and_biomedical_engineering,field_2023_chemical_engineering,field_2023_civil_engineering,field_2023_electrical_electronic_and_communications_engineering,field_2023_industrial_and_manufacturing_engineering,field_2023_mechanical_engineering,field_2023_metallurgical_and_materials_engineering,field_2023_engineering_nec_
12703,r098,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,97,"['30,935', '']","['39,242', '']","['49,721', '']","['1,998', '']","['17,947', '']","['0', '']","['27,603', '']","['0', '']","['2,173', '']","['0', '']","['0', '']","['0', '']"
12703,r099,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,98,"['37,818', '']","['40,691', '']","['49,645', '']","['29', '']","['8,388', '']","['4,781', '']","['10,100', '']","['13,619', '']","['3,911', '']","['4,066', '']","['0', '']","['4,751', '']"
12703,r100,All institutions -> U. Chicago,All institutions,U. Chicago,2,99,"['30,018', '']","['41,866', '']","['47,857', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47,857', '']"
12703,r101,All institutions -> Washington State U.,All institutions,Washington State U.,2,100,"['48,031', '']","['45,571', '']","['47,254', '']","['245', '']","['4,926', '']","['5,505', '']","['7,327', '']","['9,671', '']","['172', '']","['6,476', '']","['3,278', '']","['9,654', '']"
12703,r102,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,101,"['36,222', '']","['35,508', '']","['47,155', '']","['0', '']","['0', '']","['7,701', '']","['4,648', '']","['10,154', '']","['0', '']","['13,347', '']","['0', '']","['11,305', '']"
12703,r103,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,102,"['35,675', '']","['39,656', '']","['46,820', '']","['0', '']","['17,086', '']","['3,859', '']","['4,101', '']","['7,528', '']","['0', '']","['13,758', '']","['264', '']","['224', '']"
12703,r104,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,103,"['39,529', '']","['33,595', '']","['45,755', '']","['0', '']","['4,097', '']","['0', '']","['0', '']","['6,918', '']","['23,305', '']","['9,899', '']","['0', '']","['1,536', '']"
12703,r105,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,104,"['26,599', '']","['40,798', '']","['45,627', '']","['184', '']","['1,031', '']","['200', '']","['5,675', '']","['7,608', '']","['2,466', '']","['22,981', '']","['3,125', '']","['2,357', '']"
12703,r106,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,105,"['35,094', '']","['36,217', '']","['44,510', '']","['11,638', '']","['0', '']","['6,694', '']","['5,994', '']","['5,498', '']","['2,105', '']","['2,732', '']","['1,273', '']","['8,576', '']"
12703,r107,All institutions -> Drexel U.,All institutions,Drexel U.,2,106,"['32,665', '']","['38,649', '']","['44,002', '']","['0', '']","['9,799', '']","['4,654', '']","['4,847', '']","['3,911', '']","['0', '']","['9,301', '']","['9,123', '']","['2,367', '']"
12703,r108,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,107,"['33,559', '']","['36,219', '']","['41,232', '']","['48', '']","['15,399', '']","['4,400', '']","['1,493', '']","['8,349', '']","['25', '']","['7,025', '']","['0', '']","['4,493', '']"
12703,r109,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,108,"['27,769', '']","['32,454', '']","['41,198', '']","['2,603', '']","['2,703', '']","['7,448', '']","['8,651', '']","['597', '']","['10', '']","['10,168', '']","['3,723', '']","['5,295', '']"
12703,r110,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,109,"['29,884', '']","['40,367', '']","['40,884', '']","['7,811', '']","['6', '']","['1,939', '']","['6,422', '']","['13,129', '']","['96', '']","['2,369', '']","['132', '']","['8,980', '']"
12703,r111,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,110,"['28,344', '']","['38,670', '']","['40,873', '']","['0', '']","['9,773', '']","['0', '']","['2,899', '']","['13,887', '']","['0', '']","['1,817', '']","['10,362', '']","['2,135', '']"
12703,r112,All institutions -> Yale U.,All institutions,Yale U.,2,111,"['35,778', '']","['36,714', '']","['40,153', '']","['0', '']","['11,512', '']","['8,232', '']","['0', '']","['8,920', '']","['0', '']","['8,711', '']","['0', '']","['2,778', '']"
12703,r113,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,112,"['27,108', '']","['31,514', '']","['37,920', '']","['1,864', '']","['3,006', '']","['4,180', '']","['787', '']","['4,292', '']","['0', '']","['20,941', '']","['684', '']","['2,166', '']"
12703,r114,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,113,"['26,780', '']","['27,794', '']","['37,232', '']","['6,773', '']","['0', '']","['0', '']","['2,003', '']","['7,186', '']","['17,943', '']","['0', '']","['2,748', '']","['579', '']"
12703,r115,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,114,"['34,888', '']","['32,758', '']","['36,650', '']","['0', '']","['2,688', '']","['7,856', '']","['10,529', '']","['9,505', '']","['0', '']","['4,679', '']","['130', '']","['1,263', '']"
12703,r116,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,115,"['29,132', '']","['33,169', '']","['36,441', '']","['4,963', '']","['231', '']","['203', '']","['0', '']","['242', '']","['73', '']","['74', '']","['30,509', '']","['146', '']"
12703,r117,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,116,"['30,295', '']","['32,259', '']","['35,532', '']","['0', '']","['0', '']","['8,262', '']","['6,293', '']","['4,010', '']","['0', '']","['10,991', '']","['5,205', '']","['771', '']"
12703,r118,All institutions -> Tufts U.,All institutions,Tufts U.,2,117,"['24,017', '']","['32,535', '']","['34,614', '']","['337', '']","['16,668', '']","['2,838', '']","['4,289', '']","['4,047', '']","['0', '']","['2,802', '']","['0', '']","['3,633', '']"
12703,r119,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,118,"['26,574', '']","['28,151', '']","['33,691', '']","['0', '']","['13,042', '']","['7,269', '']","['70', '']","['7,186', '']","['0', '']","['0', '']","['5,644', '']","['480', '']"
12703,r120,All institutions -> Mercer U.,All institutions,Mercer U.,2,119,"['40,439', '']","['38,452', '']","['33,284', '']","['10,968', '']","['0', '']","['0', '']","['4', '']","['2,213', '']","['0', '']","['9,864', '']","['9,545', '']","['690', '']"
12703,r121,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,120,"['25,835', '']","['28,948', '']","['32,406', '']","['0', '']","['3,695', '']","['3,968', '']","['5,778', '']","['2,162', '']","['2,402', '']","['6,790', '']","['7,598', '']","['13', '']"
12703,r122,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,121,"['25,811', '']","['28,288', '']","['32,001', '']","['1,264', '']","['0', '']","['0', '']","['1,438', '']","['10,247', '']","['16,795', '']","['2,257', '']","['0', '']","['0', '']"
12703,r123,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,122,"['17,314', '']","['17,869', '']","['31,211', '']","['7,457', '']","['0', '']","['0', '']","['5,923', '']","['13,061', '']","['0', '']","['46', '']","['462', '']","['4,262', '']"
12703,r124,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,123,"['27,743', '']","['29,980', '']","['30,352', '']","['1,378', '']","['0', '']","['2,904', '']","['5,749', '']","['4,655', '']","['1,367', '']","['5,879', '']","['0', '']","['8,420', '']"
12703,r125,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,124,"['32,233', '']","['30,518', '']","['29,609', '']","['0', '']","['5,780', '']","['4,776', '']","['0', '']","['5,874', '']","['0', '']","['6,613', '']","['0', '']","['6,566', '']"
12703,r126,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,125,"['22,509', '']","['25,040', '']","['29,519', '']","['0', '']","['0', '']","['2,741', '']","['7,964', '']","['9,641', '']","['0', '']","['4,688', '']","['0', '']","['4,485', '']"
12703,r127,All institutions -> George Washington U.,All institutions,George Washington U.,2,126,"['22,749', '']","['23,736', '']","['29,442', '']","['2,293', '']","['4,917', '']","['0', '']","['3,750', '']","['7,335', '']","['3,954', '']","['3,297', '']","['156', '']","['3,740', '']"
12703,r128,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,127,"['23,966', '']","['24,574', '']","['29,058', '']","['0', '']","['1,004', '']","['0', '']","['5,055', '']","['11,262', '']","['0', '']","['3,220', '']","['0', '']","['8,517', '']"
12703,r129,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,128,"['46,844', '']","['30,637', '']","['28,505', '']","['6,089', '']","['10,224', '']","['103', '']","['2,010', '']","['1,917', '']","['0', '']","['6,943', '']","['0', '']","['1,219', '']"
12703,r130,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,129,"['20,874', '']","['22,869', '']","['28,126', '']","['0', '']","['2,960', '']","['1,109', '']","['108', '']","['7,463', '']","['2,935', '']","['2,162', '']","['0', '']","['11,389', '']"
12703,r131,All institutions -> Brown U.,All institutions,Brown U.,2,130,"['23,587', '']","['29,569', '']","['27,640', '']","['0', '']","['8,838', '']","['3,114', '']","['0', '']","['3,160', '']","['0', '']","['3,729', '']","['3,674', '']","['5,125', '']"
12703,r132,All institutions -> U. Georgia,All institutions,U. Georgia,2,131,"['20,289', '']","['22,379', '']","['27,420', '']","['0', '']","['2,048', '']","['7,545', '']","['12,416', '']","['4,262', '']","['0', '']","['0', '']","['0', '']","['1,149', '']"
12703,r133,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,132,"['24,254', '']","['21,556', '']","['27,413', '']","['5,888', '']","['1,268', '']","['0', '']","['354', '']","['5,448', '']","['666', '']","['5,614', '']","['2,518', '']","['5,657', '']"
12703,r134,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,133,"['18,285', '']","['23,078', '']","['27,249', '']","['0', '']","['4,086', '']","['0', '']","['0', '']","['3,540', '']","['0', '']","['3,584', '']","['15,464', '']","['575', '']"
12703,r135,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,134,"['20,162', '']","['19,599', '']","['26,923', '']","['0', '']","['0', '']","['4,755', '']","['4,345', '']","['8,018', '']","['1,352', '']","['8,425', '']","['0', '']","['28', '']"
12703,r136,All institutions -> Emory U.,All institutions,Emory U.,2,135,"['11,488', '']","['16,415', '']","['26,414', '']","['0', '']","['26,414', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12703,r137,All institutions -> U. Kansas,All institutions,U. Kansas,2,136,"['21,363', '']","['22,075', '']","['25,610', '']","['2,517', '']","['0', '']","['8,878', '']","['9,349', '']","['2,231', '']","['0', '']","['2,128', '']","['0', '']","['507', '']"
12703,r138,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,137,"['21,499', '']","['24,403', '']","['25,584', '']","['0', '']","['4,037', '']","['0', '']","['6,896', '']","['3,896', '']","['1,353', '']","['3,918', '']","['0', '']","['5,484', '']"
12703,r139,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,138,"['13,012', '']","['12,030', '']","['25,104', '']","['0', '']","['11,665', '']","['0', '']","['0', '']","['13,439', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12703,r140,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,139,"['13,963', '']","['20,187', '']","['25,034', '']","['710', '']","['0', '']","['111', '']","['10,524', '']","['1,985', '']","['1,397', '']","['3,003', '']","['243', '']","['7,061', '']"
12703,r141,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,140,"['24,698', '']","['21,602', '']","['24,796', '']","['11', '']","['5,098', '']","['82', '']","['2,877', '']","['8,560', '']","['0', '']","['7,052', '']","['0', '']","['1,116', '']"
12703,r142,All institutions -> U. Louisville,All institutions,U. Louisville,2,141,"['20,965', '']","['23,630', '']","['24,702', '']","['8', '']","['6,647', '']","['1,921', '']","['1,868', '']","['5,693', '']","['1,617', '']","['2,919', '']","['24', '']","['4,005', '']"
12703,r143,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,142,"['56,685', '']","['78,494', '']","['24,365', '']","['0', '']","['2,417', '']","['902', '']","['4,784', '']","['8,281', '']","['410', '']","['4,550', '']","['467', '']","['2,554', '']"
12703,r144,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,143,"['15,643', '']","['15,096', '']","['23,417', '']","['0', '']","['0', '']","['0', '']","['3,156', '']","['5,045', '']","['1,282', '']","['4,406', '']","['0', '']","['9,528', '']"
12703,r145,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,144,"['24,675', '']","['28,379', '']","['23,084', '']","['97', '']","['803', '']","['10,741', '']","['3,624', '']","['1,402', '']","['0', '']","['1,381', '']","['395', '']","['4,641', '']"
12703,r146,All institutions -> U. Rochester,All institutions,U. Rochester,2,145,"['16,780', '']","['22,179', '']","['22,767', '']","['0', '']","['6,882', '']","['1,409', '']","['0', '']","['6,847', '']","['0', '']","['6,732', '']","['0', '']","['897', '']"
12703,r147,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,146,"['34,710', '']","['36,189', '']","['21,627', '']","['0', '']","['5,613', '']","['2,608', '']","['3,277', '']","['7,435', '']","['0', '']","['2,381', '']","['0', '']","['313', '']"
12703,r148,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,147,"['13,854', '']","['11,997', '']","['21,052', '']","['0', '']","['2,450', '']","['138', '']","['325', '']","['0', '']","['0', '']","['4,288', '']","['1,968', '']","['11,883', '']"
12703,r149,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,148,"['11,616', '']","['18,186', '']","['20,925', '']","['0', '']","['1,083', '']","['28', '']","['2,297', '']","['5,181', '']","['1,590', '']","['3,067', '']","['0', '']","['7,679', '']"
12703,r150,All institutions -> Rowan U.,All institutions,Rowan U.,2,149,"['11,570', '']","['15,432', '']","['19,322', '']","['0', '']","['3,424', '']","['4,462', '']","['7,822', '']","['1,070', '']","['0', '']","['687', '']","['0', '']","['1,857', '']"
12703,r151,All institutions -> U. Vermont,All institutions,U. Vermont,2,150,"['11,914', '']","['11,621', '']","['18,270', '']","['2,512', '']","['0', '']","['0', '']","['5,611', '']","['1,946', '']","['0', '']","['2,765', '']","['0', '']","['5,436', '']"
12703,r152,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,151,"['17,064', '']","['16,449', '']","['17,629', '']","['156', '']","['0', '']","['224', '']","['2,663', '']","['35', '']","['0', '']","['0', '']","['0', '']","['14,551', '']"
12703,r153,All institutions -> Boise State U.,All institutions,Boise State U.,2,152,"['14,918', '']","['14,758', '']","['17,088', '']","['30', '']","['6,741', '']","['967', '']","['750', '']","['2,375', '']","['257', '']","['1,235', '']","['3,686', '']","['1,047', '']"
12703,r154,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,153,"['9,174', '']","['12,219', '']","['16,959', '']","['312', '']","['34', '']","['29', '']","['1,312', '']","['14,189', '']","['111', '']","['734', '']","['0', '']","['238', '']"
12703,r155,All institutions -> Ohio U.,All institutions,Ohio U.,2,154,"['16,645', '']","['17,216', '']","['16,193', '']","['3,555', '']","['0', '']","['4,322', '']","['2,827', '']","['624', '']","['7', '']","['574', '']","['281', '']","['4,003', '']"
12703,r156,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,155,"['10,715', '']","['14,193', '']","['16,138', '']","['1,698', '']","['47', '']","['0', '']","['4,589', '']","['3,992', '']","['0', '']","['5,518', '']","['0', '']","['294', '']"
12703,r157,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,156,"['13,658', '']","['17,162', '']","['15,552', '']","['0', '']","['1,497', '']","['5,091', '']","['1,126', '']","['355', '']","['49', '']","['806', '']","['4,347', '']","['2,281', '']"
12703,r158,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,157,"['11,257', '']","['11,673', '']","['15,078', '']","['0', '']","['3,052', '']","['2,790', '']","['3,028', '']","['884', '']","['479', '']","['4,845', '']","['0', '']","['0', '']"
12703,r159,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,158,"['12,371', '']","['14,519', '']","['15,061', '']","['0', '']","['8,152', '']","['1,448', '']","['467', '']","['2,019', '']","['0', '']","['2,749', '']","['0', '']","['226', '']"
12703,r160,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,159,"['13,526', '']","['13,373', '']","['14,960', '']","['0', '']","['14,960', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12703,r161,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,160,"['10,766', '']","['11,931', '']","['14,637', '']","['0', '']","['674', '']","['1,907', '']","['1,624', '']","['2,417', '']","['0', '']","['3,772', '']","['17', '']","['4,226', '']"
12703,r162,All institutions -> U. Memphis,All institutions,U. Memphis,2,161,"['9,464', '']","['11,825', '']","['14,577', '']","['242', '']","['3,061', '']","['0', '']","['5,839', '']","['2,264', '']","['41', '']","['1,924', '']","['0', '']","['1,206', '']"
12703,r163,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,162,"['10,113', '']","['12,446', '']","['14,568', '']","['31', '']","['55', '']","['2,051', '']","['4,044', '']","['4,291', '']","['0', '']","['3,584', '']","['74', '']","['438', '']"
12703,r164,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,163,"['8,058', '']","['9,515', '']","['14,491', '']","['787', '']","['905', '']","['7,067', '']","['951', '']","['703', '']","['244', '']","['2,437', '']","['207', '']","['1,190', '']"
12703,r165,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,164,"['10,667', '']","['12,665', '']","['13,866', '']","['0', '']","['64', '']","['0', '']","['4,674', '']","['2,605', '']","['0', '']","['4,754', '']","['0', '']","['1,769', '']"
12703,r166,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,165,"['11,279', '']","['16,049', '']","['13,774', '']","['12,932', '']","['0', '']","['0', '']","['255', '']","['0', '']","['0', '']","['538', '']","['0', '']","['49', '']"
12703,r167,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,166,"['11,675', '']","['13,632', '']","['13,718', '']","['0', '']","['1,922', '']","['2,254', '']","['3,174', '']","['2,862', '']","['1,309', '']","['738', '']","['0', '']","['1,459', '']"
12703,r168,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,167,"['13,737', '']","['12,502', '']","['13,311', '']","['1,115', '']","['4,526', '']","['1,051', '']","['1,269', '']","['3,660', '']","['64', '']","['618', '']","['75', '']","['933', '']"
12703,r169,All institutions -> U. Idaho,All institutions,U. Idaho,2,168,"['12,944', '']","['13,720', '']","['13,229', '']","['1,580', '']","['1,281', '']","['749', '']","['1,418', '']","['980', '']","['71', '']","['1,691', '']","['255', '']","['5,204', '']"
12703,r170,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,169,"['7,024', '']","['8,630', '']","['12,633', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,633', '']","['0', '']"
12703,r171,All institutions -> Marquette U.,All institutions,Marquette U.,2,170,"['9,027', '']","['10,278', '']","['12,351', '']","['0', '']","['3,711', '']","['0', '']","['2,444', '']","['2,098', '']","['0', '']","['3,251', '']","['0', '']","['847', '']"
12703,r172,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,171,"['8,049', '']","['8,480', '']","['11,936', '']","['0', '']","['1,183', '']","['0', '']","['2,686', '']","['4,349', '']","['0', '']","['3,266', '']","['0', '']","['452', '']"
12703,r173,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,172,"['6,033', '']","['8,095', '']","['11,818', '']","['46', '']","['2,475', '']","['2,340', '']","['3,286', '']","['994', '']","['0', '']","['1,586', '']","['751', '']","['340', '']"
12703,r174,All institutions -> U. Toledo,All institutions,U. Toledo,2,173,"['10,299', '']","['11,957', '']","['11,520', '']","['293', '']","['1,019', '']","['2,210', '']","['1,557', '']","['2,292', '']","['0', '']","['3,983', '']","['0', '']","['166', '']"
12703,r175,All institutions -> Baylor U.,All institutions,Baylor U.,2,174,"['7,241', '']","['9,061', '']","['11,454', '']","['2,280', '']","['224', '']","['0', '']","['23', '']","['3,510', '']","['0', '']","['4,882', '']","['0', '']","['535', '']"
12703,r176,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,175,"['5,986', '']","['8,253', '']","['11,433', '']","['0', '']","['0', '']","['0', '']","['11,036', '']","['248', '']","['0', '']","['149', '']","['0', '']","['0', '']"
12703,r177,All institutions -> Villanova U.,All institutions,Villanova U.,2,176,"['9,484', '']","['9,453', '']","['11,370', '']","['0', '']","['0', '']","['1,255', '']","['3,820', '']","['1,979', '']","['0', '']","['2,253', '']","['0', '']","['2,063', '']"
12703,r178,All institutions -> Howard U.,All institutions,Howard U.,2,177,"['9,535', '']","['10,431', '']","['11,221', '']","['0', '']","['0', '']","['1,146', '']","['2,264', '']","['5,030', '']","['0', '']","['1,204', '']","['0', '']","['1,577', '']"
12703,r179,All institutions -> Texas State U.,All institutions,Texas State U.,2,178,"['9,321', '']","['9,722', '']","['11,165', '']","['472', '']","['168', '']","['0', '']","['853', '']","['1,081', '']","['0', '']","['163', '']","['2,148', '']","['6,280', '']"
12703,r180,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,179,"['5,354', '']","['7,844', '']","['11,028', '']","['29', '']","['289', '']","['5', '']","['774', '']","['1,235', '']","['2,107', '']","['3,778', '']","['317', '']","['2,494', '']"
12703,r181,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,180,"['10,926', '']","['9,554', '']","['10,991', '']","['0', '']","['0', '']","['1,018', '']","['0', '']","['867', '']","['0', '']","['2,774', '']","['0', '']","['6,332', '']"
12703,r182,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,181,"['5,963', '']","['7,380', '']","['10,921', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10,891', '']"
12703,r183,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,182,"['8,031', '']","['8,375', '']","['10,725', '']","['183', '']","['0', '']","['0', '']","['3,260', '']","['4,242', '']","['203', '']","['31', '']","['0', '']","['2,806', '']"
12703,r184,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,183,"['6,668', '']","['8,140', '']","['10,631', '']","['486', '']","['2,479', '']","['482', '']","['977', '']","['2,784', '']","['240', '']","['2,455', '']","['82', '']","['646', '']"
12703,r185,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,184,"['8,455', '']","['7,436', '']","['9,802', '']","['0', '']","['0', '']","['505', '']","['1,698', '']","['2,147', '']","['365', '']","['4,595', '']","['0', '']","['492', '']"
12703,r186,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,185,"['8,577', '']","['8,246', '']","['9,725', '']","['0', '']","['494', '']","['0', '']","['1,928', '']","['2,440', '']","['253', '']","['2,212', '']","['1,270', '']","['1,128', '']"
12703,r187,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,186,"['5,222', '']","['5,752', '']","['9,530', '']","['0', '']","['0', '']","['2,864', '']","['1,100', '']","['1,616', '']","['1,303', '']","['1,317', '']","['0', '']","['1,330', '']"
12703,r188,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,187,"['6,590', '']","['8,737', '']","['9,507', '']","['7,493', '']","['95', '']","['0', '']","['581', '']","['203', '']","['1', '']","['611', '']","['0', '']","['523', '']"
12703,r189,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,188,"['3,664', '']","['6,968', '']","['9,496', '']","['14', '']","['1,117', '']","['859', '']","['620', '']","['2,160', '']","['591', '']","['1,397', '']","['0', '']","['2,738', '']"
12703,r190,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,189,"['6,604', '']","['6,626', '']","['9,390', '']","['0', '']","['2,099', '']","['0', '']","['60', '']","['2,422', '']","['0', '']","['3,806', '']","['0', '']","['1,003', '']"
12703,r191,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,190,"['5,522', '']","['8,472', '']","['9,181', '']","['3,288', '']","['1,051', '']","['0', '']","['1,689', '']","['67', '']","['15', '']","['872', '']","['7', '']","['2,192', '']"
12703,r192,All institutions -> Oakland U.,All institutions,Oakland U.,2,191,"['4,437', '']","['14,783', '']","['9,138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,003', '']","['1,261', '']","['3,172', '']","['0', '']","['2,702', '']"
12703,r193,All institutions -> U. Akron,All institutions,U. Akron,2,192,"['7,714', '']","['7,558', '']","['8,851', '']","['7', '']","['840', '']","['1,737', '']","['1,456', '']","['838', '']","['0', '']","['3,951', '']","['0', '']","['22', '']"
12703,r194,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,193,"['7,161', '']","['8,977', '']","['8,819', '']","['0', '']","['0', '']","['0', '']","['1,379', '']","['367', '']","['0', '']","['1,285', '']","['0', '']","['5,788', '']"
12703,r195,All institutions -> Temple U.,All institutions,Temple U.,2,194,"['8,279', '']","['8,898', '']","['8,815', '']","['0', '']","['2,228', '']","['0', '']","['2,155', '']","['1,601', '']","['0', '']","['1,350', '']","['0', '']","['1,481', '']"
12703,r196,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,195,"['9,972', '']","['7,313', '']","['8,535', '']","['0', '']","['0', '']","['0', '']","['1,248', '']","['2,209', '']","['0', '']","['1,191', '']","['0', '']","['3,887', '']"
12703,r197,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,196,"['6,223', '']","['6,703', '']","['8,414', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,177', '']","['1,980', '']","['2,052', '']","['0', '']","['205', '']"
12703,r198,All institutions -> U. Miami,All institutions,U. Miami,2,197,"['4,527', '']","['5,961', '']","['8,034', '']","['426', '']","['0', '']","['769', '']","['4,092', '']","['759', '']","['0', '']","['486', '']","['0', '']","['1,502', '']"
12703,r199,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,198,"['7,560', '']","['7,427', '']","['7,828', '']","['0', '']","['7,828', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12703,r200,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,199,"['7,772', '']","['6,640', '']","['7,462', '']","['0', '']","['0', '']","['151', '']","['224', '']","['1,704', '']","['1,545', '']","['2,353', '']","['0', '']","['1,485', '']"
12703,r201,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,200,"['11,397', '']","['8,482', '']","['7,401', '']","['0', '']","['0', '']","['1,627', '']","['1,485', '']","['2,982', '']","['239', '']","['485', '']","['9', '']","['574', '']"
