table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022_all_non_s_e_fields,field_2022_business_management_and_business_administration,field_2022_communication_and_communications_technologies,field_2022_education,field_2022_humanities,field_2022_law,field_2022_social_work,field_2022_visual_and_performing_arts,field_2022_other
10150,r107,All institutions -> Duke U.,All institutions,Duke U.,2,106,"['16,429', '']","['15,403', '']","['15,868', '']","['12,685', '']","['0', '']","['0', '']","['1,534', '']","['761', '']","['0', '']","['235', '']","['653', '']"
10150,r108,All institutions -> Kent State U.,All institutions,Kent State U.,2,107,"['16,378', '']","['14,368', '']","['15,735', '']","['5,030', '']","['1,309', '']","['4,742', '']","['2,113', '']","['0', '']","['0', '']","['1,004', '']","['1,537', '']"
10150,r109,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,108,"['18,201', '']","['17,811', '']","['15,453', '']","['57', '']","['0', '']","['8,693', '']","['6,703', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10150,r110,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,109,"['13,443', '']","['14,906', '']","['15,399', '']","['655', '']","['44', '']","['825', '']","['6,413', '']","['63', '']","['0', '']","['1,222', '']","['6,177', '']"
10150,r111,All institutions -> Tulane U.,All institutions,Tulane U.,2,110,"['13,706', '']","['13,338', '']","['15,158', '']","['7', '']","['142', '']","['0', '']","['1,596', '']","['5,648', '']","['0', '']","['329', '']","['7,436', '']"
10150,r112,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,111,"['11,057', '']","['14,573', '']","['14,692', '']","['4,272', '']","['718', '']","['3,399', '']","['3,690', '']","['827', '']","['776', '']","['522', '']","['488', '']"
10150,r113,All institutions -> Baylor U.,All institutions,Baylor U.,2,112,"['8,452', '']","['6,722', '']","['14,487', '']","['3,751', '']","['496', '']","['787', '']","['7,848', '']","['23', '']","['705', '']","['225', '']","['652', '']"
10150,r114,All institutions -> U. Vermont,All institutions,U. Vermont,2,113,"['12,319', '']","['13,013', '']","['14,448', '']","['3,363', '']","['363', '']","['2,473', '']","['6,150', '']","['0', '']","['304', '']","['1,670', '']","['125', '']"
10150,r115,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,114,"['14,161', '']","['13,647', '']","['13,919', '']","['2,059', '']","['302', '']","['2,847', '']","['1,652', '']","['0', '']","['0', '']","['1,339', '']","['5,720', '']"
10150,r116,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,115,"['7,908', '']","['9,030', '']","['13,913', '']","['1,364', '']","['613', '']","['1,504', '']","['597', '']","['145', '']","['819', '']","['132', '']","['8,739', '']"
10150,r117,All institutions -> U. Chicago,All institutions,U. Chicago,2,116,"['10,487', '']","['8,646', '']","['13,451', '']","['1,490', '']","['0', '']","['3,422', '']","['882', '']","['181', '']","['5,171', '']","['11', '']","['2,294', '']"
10150,r118,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,117,"['11,543', '']","['10,441', '']","['13,160', '']","['3,551', '']","['370', '']","['1,057', '']","['1,492', '']","['124', '']","['1,854', '']","['697', '']","['4,015', '']"
10150,r119,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,118,"['12,019', '']","['12,023', '']","['13,147', '']","['255', '']","['431', '']","['7,479', '']","['809', '']","['555', '']","['0', '']","['3,590', '']","['28', '']"
10150,r120,All institutions -> Fordham U.,All institutions,Fordham U.,2,119,"['14,984', '']","['11,252', '']","['12,878', '']","['3,255', '']","['425', '']","['1,230', '']","['3,231', '']","['2,704', '']","['975', '']","['0', '']","['1,058', '']"
10150,r121,All institutions -> Brown U.,All institutions,Brown U.,2,120,"['9,256', '']","['12,193', '']","['12,850', '']","['16', '']","['10', '']","['5,899', '']","['2,862', '']","['3', '']","['0', '']","['292', '']","['3,768', '']"
10150,r122,All institutions -> Chapman U.,All institutions,Chapman U.,2,121,"['12,709', '']","['9,226', '']","['12,712', '']","['779', '']","['544', '']","['2,075', '']","['145', '']","['837', '']","['0', '']","['37', '']","['8,295', '']"
10150,r123,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,122,"['12,911', '']","['16,161', '']","['12,454', '']","['7,794', '']","['291', '']","['2,519', '']","['1,747', '']","['0', '']","['0', '']","['103', '']","['0', '']"
10150,r124,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,123,"['2,117', '']","['11,909', '']","['12,207', '']","['3,685', '']","['417', '']","['3,007', '']","['2,640', '']","['390', '']","['15', '']","['1,453', '']","['600', '']"
10150,r125,All institutions -> U. Louisville,All institutions,U. Louisville,2,124,"['13,949', '']","['12,590', '']","['12,133', '']","['3,084', '']","['346', '']","['2,552', '']","['792', '']","['514', '']","['3,056', '']","['890', '']","['899', '']"
10150,r126,All institutions -> William & Mary,All institutions,William & Mary,2,125,"['10,906', '']","['10,738', '']","['11,811', '']","['1,540', '']","['0', '']","['7,023', '']","['1,247', '']","['1,928', '']","['0', '']","['40', '']","['33', '']"
10150,r127,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,126,"['9,681', '']","['7,879', '']","['11,712', '']","['25', '']","['2', '']","['6,627', '']","['95', '']","['0', '']","['446', '']","['0', '']","['4,517', '']"
10150,r128,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,127,"['8,714', '']","['9,277', '']","['11,706', '']","['914', '']","['260', '']","['3,093', '']","['1,108', '']","['772', '']","['4,950', '']","['0', '']","['609', '']"
10150,r129,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,128,"['9,092', '']","['9,737', '']","['11,699', '']","['3,149', '']","['349', '']","['1,720', '']","['686', '']","['0', '']","['449', '']","['1,388', '']","['3,958', '']"
10150,r130,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,129,"['16,812', '']","['23,397', '']","['11,694', '']","['1,928', '']","['0', '']","['7,065', '']","['945', '']","['0', '']","['0', '']","['0', '']","['1,756', '']"
10150,r131,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,130,"['3,557', '']","['4,748', '']","['11,585', '']","['1,625', '']","['63', '']","['9,355', '']","['101', '']","['0', '']","['37', '']","['45', '']","['359', '']"
10150,r132,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,131,"['9,616', '']","['10,565', '']","['11,435', '']","['1,175', '']","['456', '']","['4,019', '']","['1,603', '']","['1,807', '']","['158', '']","['860', '']","['1,357', '']"
10150,r133,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,132,"['7,032', '']","['5,920', '']","['11,396', '']","['2,328', '']","['636', '']","['3,033', '']","['3,083', '']","['86', '']","['491', '']","['1,405', '']","['334', '']"
10150,r134,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,133,"['23,258', '']","['15,066', '']","['11,372', '']","['289', '']","['288', '']","['6,036', '']","['3,308', '']","['622', '']","['396', '']","['363', '']","['70', '']"
10150,r135,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,134,"['9,382', '']","['9,883', '']","['11,352', '']","['0', '']","['0', '']","['0', '']","['353', '']","['10,827', '']","['0', '']","['15', '']","['157', '']"
10150,r136,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,135,"['13,506', '']","['12,825', '']","['11,251', '']","['216', '']","['37', '']","['2,923', '']","['379', '']","['26', '']","['6,286', '']","['174', '']","['1,210', '']"
10150,r137,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,136,"['8,922', '']","['13,166', '']","['11,158', '']","['1,830', '']","['685', '']","['817', '']","['707', '']","['748', '']","['669', '']","['176', '']","['5,526', '']"
10150,r138,All institutions -> U. Maine,All institutions,U. Maine,2,137,"['9,184', '']","['10,082', '']","['10,851', '']","['1,627', '']","['1,043', '']","['1,865', '']","['2,278', '']","['0', '']","['751', '']","['548', '']","['2,739', '']"
10150,r139,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,138,"['9,734', '']","['6,239', '']","['10,677', '']","['1,684', '']","['165', '']","['1,597', '']","['1,029', '']","['96', '']","['3,091', '']","['1,515', '']","['1,500', '']"
10150,r140,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,139,"['12,685', '']","['10,594', '']","['10,492', '']","['452', '']","['13', '']","['4,545', '']","['288', '']","['387', '']","['2,059', '']","['7', '']","['2,741', '']"
10150,r141,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,140,"['12,661', '']","['9,866', '']","['10,177', '']","['8,070', '']","['0', '']","['640', '']","['1,467', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10150,r142,All institutions -> Johns Hopkins U.<sup>d</sup>,All institutions,Johns Hopkins U.<sup>d</sup>,2,141,"['5,825', 'i']","['6,448', 'i']","['10,120', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['9,994', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['126', 'i']"
10150,r143,All institutions -> Marquette U.,All institutions,Marquette U.,2,142,"['7,984', '']","['7,718', '']","['9,767', '']","['900', '']","['1,234', '']","['138', '']","['2,154', '']","['914', '']","['0', '']","['201', '']","['4,226', '']"
10150,r144,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,143,"['8,656', '']","['9,361', '']","['9,760', '']","['1,174', '']","['4', '']","['7,685', '']","['12', '']","['0', '']","['875', '']","['0', '']","['10', '']"
10150,r145,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,144,"['4,198', '']","['2,760', '']","['9,562', '']","['28', '']","['29', '']","['3,669', '']","['3,358', '']","['0', '']","['186', '']","['1,022', '']","['1,270', '']"
10150,r146,All institutions -> Drexel U.,All institutions,Drexel U.,2,145,"['8,331', '']","['8,650', '']","['9,359', '']","['1', '']","['16', '']","['2,953', '']","['717', '']","['13', '']","['0', '']","['257', '']","['5,402', '']"
10150,r147,All institutions -> U. North Florida,All institutions,U. North Florida,2,146,"['8,083', '']","['10,424', '']","['9,343', '']","['3,935', '']","['13', '']","['4,842', '']","['177', '']","['0', '']","['0', '']","['155', '']","['221', '']"
10150,r148,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,147,"['5,778', '']","['14,067', '']","['8,936', '']","['5,340', '']","['491', '']","['257', '']","['1,067', '']","['0', '']","['0', '']","['525', '']","['1,256', '']"
10150,r149,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,148,"['7,326', '']","['7,902', '']","['8,906', '']","['2,817', '']","['105', '']","['4,886', '']","['700', '']","['0', '']","['4', '']","['363', '']","['31', '']"
10150,r150,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,149,"['7,125', '']","['11,179', '']","['8,850', '']","['766', '']","['0', '']","['2,206', '']","['0', '']","['364', '']","['0', '']","['0', '']","['5,514', '']"
10150,r151,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,150,"['6,870', '']","['7,397', '']","['8,832', '']","['3,282', '']","['0', '']","['2,129', '']","['2,000', '']","['0', '']","['0', '']","['598', '']","['823', '']"
10150,r152,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,151,"['10,697', '']","['9,609', '']","['8,709', '']","['2,857', '']","['3', '']","['3,039', '']","['624', '']","['0', '']","['506', '']","['18', '']","['1,662', '']"
10150,r153,All institutions -> Yale U.,All institutions,Yale U.,2,152,"['14,439', '']","['17,371', '']","['8,568', '']","['1,992', '']","['0', '']","['1,230', '']","['3,782', '']","['44', '']","['0', '']","['251', '']","['1,269', '']"
10150,r154,All institutions -> Portland State U.,All institutions,Portland State U.,2,153,"['10,013', '']","['8,215', '']","['8,466', '']","['42', '']","['310', '']","['1,824', '']","['733', '']","['0', '']","['1,797', '']","['105', '']","['3,655', '']"
10150,r155,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,154,"['1,122', '']","['8,991', '']","['8,156', '']","['0', '']","['0', '']","['0', '']","['3,174', '']","['73', '']","['142', '']","['0', '']","['4,767', '']"
10150,r156,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,155,"['7,826', '']","['6,970', '']","['8,034', '']","['44', '']","['9', '']","['4,206', '']","['681', '']","['0', '']","['1', '']","['864', '']","['2,229', '']"
10150,r157,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,156,"['8,103', '']","['8,956', '']","['8,001', '']","['2,383', '']","['290', '']","['2,190', '']","['483', '']","['171', '']","['69', '']","['39', '']","['2,376', '']"
10150,r158,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,157,"['6,097', '']","['5,477', '']","['7,970', '']","['1,799', '']","['0', '']","['2,225', '']","['4', '']","['1,001', '']","['37', '']","['0', '']","['2,904', '']"
10150,r159,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,158,"['3,917', '']","['8,291', '']","['7,900', '']","['605', '']","['668', '']","['602', '']","['3,878', '']","['0', '']","['56', '']","['1,174', '']","['917', '']"
10150,r160,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,159,"['8,205', '']","['7,530', '']","['7,817', '']","['12', '']","['2', '']","['5,679', '']","['211', '']","['0', '']","['0', '']","['1,512', '']","['401', '']"
10150,r161,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,160,"['4,394', '']","['2,962', '']","['7,692', '']","['0', '']","['0', '']","['2,644', '']","['1,812', '']","['0', '']","['2,531', '']","['391', '']","['314', '']"
10150,r162,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,161,"['3,754', '']","['1,979', '']","['7,540', '']","['45', '']","['0', '']","['108', '']","['10', '']","['30', '']","['0', '']","['0', '']","['7,347', '']"
10150,r163,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,162,"['7,301', '']","['6,475', '']","['7,478', '']","['1,667', '']","['4', '']","['1,691', '']","['898', '']","['34', '']","['1,207', '']","['433', '']","['1,544', '']"
10150,r164,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,163,"['8,367', '']","['8,476', '']","['7,477', '']","['2,491', '']","['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['947', '']","['3,970', '']"
10150,r165,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,164,"['3,372', '']","['5,051', '']","['7,369', '']","['0', '']","['90', '']","['505', '']","['5,252', '']","['339', '']","['0', '']","['445', '']","['738', '']"
10150,r166,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,165,"['1,323', '']","['972', '']","['7,226', '']","['2,644', '']","['400', '']","['1,475', '']","['1,185', '']","['104', '']","['185', '']","['573', '']","['660', '']"
10150,r167,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,166,"['2,908', '']","['3,581', '']","['7,222', '']","['188', '']","['0', '']","['11', '']","['629', '']","['0', '']","['0', '']","['0', '']","['6,394', '']"
10150,r168,All institutions -> Villanova U.,All institutions,Villanova U.,2,167,"['5,091', '']","['5,526', '']","['7,073', '']","['989', '']","['83', '']","['379', '']","['3,535', '']","['358', '']","['0', '']","['53', '']","['1,676', '']"
10150,r169,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,168,"['9,191', '']","['7,642', '']","['6,918', '']","['49', '']","['18', '']","['6,369', '']","['131', '']","['0', '']","['276', '']","['69', '']","['6', '']"
10150,r170,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,169,"['2,704', '']","['7,383', '']","['6,745', '']","['303', '']","['272', '']","['4,321', '']","['1,269', '']","['530', '']","['0', '']","['0', '']","['50', '']"
10150,r171,All institutions -> New School,All institutions,New School,2,170,"['3,931', '']","['4,119', '']","['6,625', '']","['28', '']","['350', '']","['2,358', '']","['643', '']","['0', '']","['975', '']","['1,332', '']","['939', '']"
10150,r172,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,171,"['4,769', '']","['5,562', '']","['6,482', '']","['1,243', '']","['0', '']","['1,018', '']","['0', '']","['0', '']","['165', '']","['0', '']","['4,056', '']"
10150,r173,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,172,"['8,745', '']","['5,904', '']","['6,348', '']","['868', '']","['0', '']","['387', '']","['0', '']","['0', '']","['0', '']","['269', '']","['4,824', '']"
10150,r174,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,173,"['6,287', '']","['6,083', '']","['6,317', '']","['26', '']","['322', '']","['822', '']","['2,908', '']","['0', '']","['724', '']","['184', '']","['1,331', '']"
10150,r175,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,174,"['5,064', '']","['5,596', '']","['6,262', '']","['816', '']","['64', '']","['2,428', '']","['178', '']","['2', '']","['1,843', '']","['39', '']","['892', '']"
10150,r176,All institutions -> High Tech High Graduate School of Ed.,All institutions,High Tech High Graduate School of Ed.,2,175,"['3,304', '']","['5,032', '']","['6,203', '']","['0', '']","['0', '']","['6,203', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10150,r177,All institutions -> Miami U.,All institutions,Miami U.,2,176,"['2,681', '']","['2,093', '']","['6,144', '']","['1,213', '']","['331', '']","['1,693', '']","['1,271', '']","['0', '']","['14', '']","['164', '']","['1,458', '']"
10150,r178,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,177,"['7,030', '']","['6,202', '']","['5,979', '']","['52', '']","['0', '']","['4,265', '']","['414', '']","['0', '']","['0', '']","['223', '']","['1,025', '']"
10150,r179,All institutions -> James Madison U.,All institutions,James Madison U.,2,178,"['4,078', '']","['6,000', '']","['5,976', '']","['1,151', '']","['306', '']","['1,529', '']","['553', '']","['0', '']","['0', '']","['1,008', '']","['1,429', '']"
10150,r180,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,179,"['5,959', '']","['5,737', '']","['5,928', '']","['0', '']","['0', '']","['93', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,835', '']"
10150,r181,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,180,"['5,007', '']","['9,099', '']","['5,924', '']","['309', '']","['19', '']","['685', '']","['107', '']","['0', '']","['0', '']","['0', '']","['4,804', '']"
10150,r182,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,181,"['6,973', '']","['6,186', '']","['5,900', '']","['109', '']","['0', '']","['2,359', '']","['1,416', '']","['0', '']","['0', '']","['24', '']","['1,992', '']"
10150,r183,All institutions -> Rice U.,All institutions,Rice U.,2,182,"['6,468', '']","['6,601', '']","['5,892', '']","['694', '']","['0', '']","['3,633', '']","['1,262', '']","['0', '']","['0', '']","['32', '']","['271', '']"
10150,r184,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,183,"['6,126', '']","['5,184', '']","['5,803', '']","['610', '']","['875', '']","['2,416', '']","['441', '']","['523', '']","['0', '']","['155', '']","['783', '']"
10150,r185,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,184,"['3,478', 'i']","['3,999', '']","['5,582', '']","['300', '']","['0', '']","['4,755', '']","['0', '']","['0', '']","['527', '']","['0', '']","['0', '']"
10150,r186,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,185,"['3,399', '']","['4,719', '']","['5,577', '']","['2,197', '']","['481', '']","['816', '']","['1,609', '']","['0', '']","['377', '']","['22', '']","['75', '']"
10150,r187,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,186,"['5,038', '']","['3,954', '']","['5,562', '']","['3,384', '']","['0', '']","['2,178', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10150,r188,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,187,"['6,214', '']","['6,637', '']","['5,207', '']","['3,434', '']","['245', '']","['341', '']","['394', '']","['0', '']","['0', '']","['654', '']","['139', '']"
10150,r189,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,188,"['4,627', '']","['6,861', '']","['5,161', '']","['1,853', '']","['63', '']","['732', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,513', '']"
10150,r190,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,189,"['4,888', '']","['3,602', '']","['5,039', '']","['2,322', '']","['0', '']","['137', '']","['169', '']","['1,814', '']","['1', '']","['81', '']","['515', '']"
10150,r191,All institutions -> U. San Diego,All institutions,U. San Diego,2,190,"['4,707', '']","['3,806', '']","['5,029', '']","['589', '']","['128', '']","['1,680', '']","['1,038', '']","['1,019', '']","['0', '']","['143', '']","['432', '']"
10150,r192,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,191,"['1,457', '']","['2,183', '']","['4,998', '']","['0', '']","['14', '']","['2,612', '']","['0', '']","['3', '']","['0', '']","['27', '']","['2,342', '']"
10150,r193,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,192,"['3,629', '']","['3,776', '']","['4,989', '']","['0', '']","['133', '']","['393', '']","['3,088', '']","['0', '']","['0', '']","['1,375', '']","['0', '']"
10150,r194,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,193,"['6,842', '']","['3,854', '']","['4,982', '']","['479', '']","['13', '']","['2,959', '']","['210', '']","['0', '']","['0', '']","['81', '']","['1,240', '']"
10150,r195,All institutions -> Ohio U.,All institutions,Ohio U.,2,194,"['9,545', '']","['5,565', '']","['4,975', '']","['1,198', '']","['55', '']","['1,325', '']","['672', '']","['0', '']","['271', '']","['406', '']","['1,048', '']"
10150,r196,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,195,"['na', '']","['4,972', '']","['4,957', '']","['377', '']","['42', '']","['2,804', '']","['77', '']","['220', '']","['46', '']","['100', '']","['1,291', '']"
10150,r197,All institutions -> Utah State U.,All institutions,Utah State U.,2,196,"['3,362', '']","['3,084', '']","['4,887', '']","['31', '']","['85', '']","['2,186', '']","['278', '']","['0', '']","['48', '']","['281', '']","['1,978', '']"
10150,r198,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,197,"['4,759', '']","['4,163', '']","['4,876', '']","['1,175', '']","['51', '']","['983', '']","['1,462', '']","['193', '']","['0', '']","['308', '']","['704', '']"
10150,r199,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,198,"['4,869', '']","['4,419', '']","['4,862', '']","['585', '']","['10', '']","['2,244', '']","['541', '']","['0', '']","['337', '']","['59', '']","['1,086', '']"
10150,r200,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,199,"['3,078', 'i']","['3,958', 'i']","['4,841', '']","['0', '']","['65', '']","['4,776', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10150,r201,All institutions -> U. Toledo,All institutions,U. Toledo,2,200,"['2,257', '']","['1,540', '']","['4,834', '']","['220', '']","['7', '']","['3,811', '']","['114', '']","['0', '']","['471', '']","['12', '']","['199', '']"
10150,r202,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,201,"['5,847', '']","['6,065', '']","['4,831', '']","['531', '']","['254', '']","['3,837', '']","['0', '']","['0', '']","['0', '']","['0', '']","['209', '']"
10150,r203,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,202,"['1,403', '']","['1,233', '']","['4,758', '']","['278', '']","['107', '']","['769', '']","['41', '']","['0', '']","['0', '']","['0', '']","['3,563', '']"
10150,r204,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,203,"['2,545', '']","['6,097', '']","['4,702', '']","['355', '']","['14', '']","['1,032', '']","['925', '']","['0', '']","['0', '']","['672', '']","['1,704', '']"
10150,r205,All institutions -> Naval War C.,All institutions,Naval War C.,2,204,"['5,220', '']","['4,748', '']","['4,600', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,600', '']"
10150,r206,All institutions -> U. Miami,All institutions,U. Miami,2,205,"['940', '']","['711', '']","['4,537', '']","['1', '']","['26', '']","['1,524', '']","['326', '']","['2,605', '']","['0', '']","['55', '']","['0', '']"
10150,r207,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,206,"['5,179', '']","['4,317', '']","['4,535', '']","['0', '']","['0', '']","['4,535', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10150,r208,All institutions -> Tufts U.,All institutions,Tufts U.,2,207,"['6,958', '']","['3,927', '']","['4,449', '']","['76', '']","['0', '']","['1,503', '']","['1,188', '']","['211', '']","['91', '']","['292', '']","['1,088', '']"
10150,r209,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,208,"['3,267', '']","['4,113', '']","['4,347', '']","['110', '']","['580', '']","['355', '']","['1,507', '']","['0', '']","['1,004', '']","['659', '']","['132', '']"
10150,r210,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,209,"['274', '']","['1,740', '']","['4,304', '']","['458', '']","['0', '']","['2,851', '']","['103', '']","['0', '']","['441', '']","['0', '']","['451', '']"
10150,r211,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,210,"['472', '']","['2,643', '']","['4,242', '']","['744', '']","['657', '']","['575', '']","['1,398', '']","['0', '']","['7', '']","['542', '']","['319', '']"
10150,r212,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,211,"['6,679', '']","['6,893', '']","['4,219', '']","['76', '']","['17', '']","['2,338', '']","['91', '']","['387', '']","['0', '']","['43', '']","['1,267', '']"
10150,r213,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,212,"['4,513', '']","['4,646', '']","['4,182', '']","['1,081', '']","['21', '']","['457', '']","['922', '']","['614', '']","['535', '']","['444', '']","['108', '']"
10150,r214,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,213,"['2,926', '']","['3,412', '']","['4,155', '']","['2,798', '']","['32', '']","['1,012', '']","['313', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10150,r215,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,214,"['3,404', '']","['3,608', '']","['4,082', '']","['23', '']","['22', '']","['3,852', '']","['7', '']","['0', '']","['12', '']","['43', '']","['123', '']"
10150,r216,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,215,"['4,038', '']","['3,430', '']","['4,023', '']","['174', '']","['4', '']","['1,371', '']","['29', '']","['0', '']","['0', '']","['18', '']","['2,427', '']"
10150,r217,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,216,"['2,892', '']","['3,753', '']","['4,006', '']","['0', '']","['0', '']","['3,096', '']","['0', '']","['0', '']","['821', '']","['0', '']","['89', '']"
10150,r218,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,217,"['3,217', '']","['3,140', '']","['3,879', '']","['5', '']","['8', '']","['2,394', '']","['0', '']","['44', '']","['48', '']","['12', '']","['1,368', '']"
10150,r219,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,218,"['11,598', '']","['11,757', '']","['3,761', '']","['0', '']","['0', '']","['0', '']","['0', '']","['120', '']","['0', '']","['0', '']","['3,641', '']"
10150,r220,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,219,"['4,631', '']","['3,867', '']","['3,635', '']","['865', '']","['200', '']","['1,211', '']","['960', '']","['0', '']","['38', '']","['333', '']","['28', '']"
