table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_dod_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5441,r113,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,112,"['10,359', '']","['48', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']","['10,096', '']","['0', '']"
5441,r114,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,113,"['10,332', '']","['1,798', '']","['0', '']","['0', '']","['508', '']","['348', '']","['2,477', '']","['0', '']","['0', '']","['4,747', '']","['454', '']"
5441,r115,All institutions -> Florida International U.,All institutions,Florida International U.,2,114,"['10,180', '']","['2,173', '']","['718', '']","['907', '']","['0', '']","['1,193', '']","['0', '']","['775', '']","['0', '']","['4,414', '']","['0', '']"
5441,r116,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,115,"['9,899', '']","['0', '']","['0', '']","['2,924', '']","['0', '']","['3,486', '']","['0', '']","['0', '']","['0', '']","['3,489', '']","['0', '']"
5441,r117,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,116,"['9,875', '']","['1,441', '']","['0', '']","['8,307', '']","['0', '']","['6', '']","['0', '']","['97', '']","['24', '']","['0', '']","['0', '']"
5441,r118,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,117,"['9,809', '']","['53', '']","['1,298', '']","['2,331', '']","['0', '']","['438', '']","['115', '']","['297', '']","['0', '']","['4,953', '']","['324', '']"
5441,r119,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,118,"['9,664', '']","['4,465', '']","['125', '']","['3,101', '']","['753', '']","['644', '']","['0', '']","['159', '']","['0', '']","['417', '']","['0', '']"
5441,r120,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,119,"['9,593', '']","['722', '']","['171', '']","['110', '']","['97', '']","['1,244', '']","['0', '']","['0', '']","['0', '']","['7,142', '']","['107', '']"
5441,r121,All institutions -> Temple U.,All institutions,Temple U.,2,120,"['9,097', '']","['319', '']","['0', '']","['4,964', '']","['0', '']","['2,174', '']","['0', '']","['27', '']","['0', '']","['984', '']","['629', '']"
5441,r122,All institutions -> Washington State U.,All institutions,Washington State U.,2,121,"['8,962', '']","['603', '']","['377', '']","['3,506', '']","['212', '']","['2,112', '']","['238', '']","['61', '']","['0', '']","['1,853', '']","['0', '']"
5441,r123,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,122,"['8,647', '']","['0', '']","['0', '']","['331', '']","['1', '']","['1,894', '']","['38', '']","['0', '']","['0', '']","['6,383', '']","['0', '']"
5441,r124,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,123,"['8,404', '']","['2,460', '']","['0', '']","['1,537', '']","['117', '']","['358', '']","['679', '']","['0', '']","['0', '']","['3,253', '']","['0', '']"
5441,r125,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,124,"['8,390', '']","['796', '']","['142', '']","['223', '']","['28', '']","['1,755', '']","['89', '']","['0', '']","['0', '']","['5,338', '']","['19', '']"
5441,r126,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,125,"['7,973', '']","['0', '']","['0', '']","['7,973', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r127,All institutions -> George Washington U.,All institutions,George Washington U.,2,126,"['7,873', '']","['381', '']","['0', '']","['1,464', '']","['221', '']","['252', '']","['218', '']","['1,011', '']","['155', '']","['4,103', '']","['68', '']"
5441,r128,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,127,"['7,857', '']","['0', '']","['0', '']","['7,857', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r129,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,128,"['7,839', '']","['0', '']","['0', '']","['7,729', '']","['21', '']","['0', '']","['0', '']","['89', '']","['0', '']","['0', '']","['0', '']"
5441,r130,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,129,"['7,835', '']","['1,958', '']","['69', '']","['0', '']","['50', '']","['80', '']","['0', '']","['0', '']","['0', '']","['5,678', '']","['0', '']"
5441,r131,All institutions -> Drexel U.,All institutions,Drexel U.,2,130,"['7,803', '']","['435', '']","['0', '']","['812', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['6,555', '']","['0', '']"
5441,r132,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,131,"['7,549', '']","['70', '']","['0', '']","['735', '']","['82', '']","['42', '']","['15', '']","['59', '']","['0', '']","['6,250', '']","['296', '']"
5441,r133,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,132,"['7,444', '']","['0', '']","['0', '']","['7,444', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r134,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,133,"['7,279', '']","['467', '']","['98', '']","['295', '']","['0', '']","['806', '']","['4', '']","['19', '']","['0', '']","['5,252', '']","['338', '']"
5441,r135,All institutions -> U. Kansas,All institutions,U. Kansas,2,134,"['7,246', '']","['1,406', '']","['778', '']","['2,568', '']","['117', '']","['18', '']","['0', '']","['28', '']","['0', '']","['2,325', '']","['6', '']"
5441,r136,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,135,"['7,198', '']","['367', '']","['0', '']","['4,256', '']","['0', '']","['126', '']","['138', '']","['0', '']","['0', '']","['2,059', '']","['252', '']"
5441,r137,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,136,"['6,934', '']","['1,132', '']","['0', '']","['1,372', '']","['0', '']","['489', '']","['186', '']","['0', '']","['0', '']","['3,755', '']","['0', '']"
5441,r138,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,137,"['6,870', '']","['1,183', '']","['0', '']","['0', '']","['281', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,272', '']","['134', '']"
5441,r139,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,138,"['6,854', '']","['189', '']","['0', '']","['468', '']","['0', '']","['314', '']","['0', '']","['0', '']","['0', '']","['5,883', '']","['0', '']"
5441,r140,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,139,"['6,850', '']","['59', '']","['0', '']","['4,360', '']","['0', '']","['133', '']","['537', '']","['0', '']","['0', '']","['1,761', '']","['0', '']"
5441,r141,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,140,"['6,772', '']","['0', '']","['0', '']","['6,772', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r142,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,141,"['6,693', '']","['185', '']","['0', '']","['18', '']","['0', '']","['327', '']","['148', '']","['104', '']","['0', '']","['5,425', '']","['486', '']"
5441,r143,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,142,"['6,494', '']","['894', '']","['0', '']","['0', '']","['194', '']","['1,897', '']","['5', '']","['0', '']","['0', '']","['3,486', '']","['18', '']"
5441,r144,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,143,"['6,418', '']","['0', '']","['0', '']","['4,656', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,762', '']","['0', '']"
5441,r145,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,144,"['6,346', '']","['0', '']","['14', '']","['3,931', '']","['155', '']","['802', '']","['0', '']","['0', '']","['0', '']","['1,413', '']","['31', '']"
5441,r146,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,145,"['6,042', '']","['0', '']","['0', '']","['6,042', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r147,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,146,"['6,022', '']","['0', '']","['6', '']","['423', '']","['0', '']","['415', '']","['251', '']","['0', '']","['0', '']","['4,712', '']","['215', '']"
5441,r148,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,147,"['6,009', '']","['1,992', '']","['0', '']","['1,286', '']","['481', '']","['1,129', '']","['0', '']","['0', '']","['31', '']","['1,090', '']","['0', '']"
5441,r149,All institutions -> Naval War C.,All institutions,Naval War C.,2,148,"['5,944', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['724', '']","['0', '']","['0', '']","['5,220', '']"
5441,r150,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,149,"['5,485', '']","['1,037', '']","['0', '']","['397', '']","['0', '']","['566', '']","['121', '']","['0', '']","['0', '']","['3,158', '']","['206', '']"
5441,r151,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,150,"['5,403', '']","['0', '']","['0', '']","['5,403', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r152,All institutions -> Clemson U.,All institutions,Clemson U.,2,151,"['5,394', '']","['159', '']","['0', '']","['280', '']","['479', '']","['101', '']","['0', '']","['0', '']","['0', '']","['4,358', '']","['17', '']"
5441,r153,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,152,"['5,334', '']","['1,500', '']","['16', '']","['2,726', '']","['81', '']","['260', '']","['0', '']","['203', '']","['0', '']","['536', '']","['12', '']"
5441,r154,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,153,"['5,165', '']","['0', '']","['2,852', '']","['2,015', '']","['0', '']","['0', '']","['298', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r155,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,154,"['5,097', '']","['0', '']","['5,097', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r156,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,155,"['4,948', '']","['1,077', '']","['0', '']","['985', '']","['0', '']","['272', '']","['414', '']","['367', '']","['0', '']","['1,790', '']","['43', '']"
5441,r157,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,156,"['4,913', '']","['0', '']","['1,365', '']","['259', '']","['0', '']","['113', '']","['0', '']","['75', '']","['0', '']","['2,872', '']","['229', '']"
5441,r158,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,157,"['4,854', '']","['199', '']","['8', '']","['434', '']","['0', '']","['692', '']","['0', '']","['0', '']","['0', '']","['3,521', '']","['0', '']"
5441,r159,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,158,"['4,758', '']","['0', '']","['2,612', '']","['721', '']","['0', '']","['155', '']","['132', '']","['62', '']","['0', '']","['974', '']","['102', '']"
5441,r160,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,159,"['4,714', '']","['682', '']","['0', '']","['418', '']","['285', '']","['798', '']","['261', '']","['616', '']","['0', '']","['1,641', '']","['13', '']"
5441,r161,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,160,"['4,693', '']","['0', '']","['0', '']","['4,693', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r162,All institutions -> Rowan U.,All institutions,Rowan U.,2,161,"['4,659', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,659', '']","['0', '']"
5441,r163,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,162,"['4,636', '']","['979', '']","['0', '']","['2,072', '']","['0', '']","['174', '']","['0', '']","['166', '']","['4', '']","['1,110', '']","['131', '']"
5441,r164,All institutions -> National Defense U.,All institutions,National Defense U.,2,163,"['4,583', '']","['0', '']","['0', '']","['200', '']","['0', '']","['0', '']","['0', '']","['2,383', '']","['0', '']","['0', '']","['2,000', '']"
5441,r165,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,164,"['4,503', '']","['20', '']","['2,437', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,898', '']","['20', '']"
5441,r166,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,165,"['4,488', '']","['110', '']","['174', '']","['928', '']","['179', '']","['0', '']","['0', '']","['402', '']","['0', '']","['2,497', '']","['198', '']"
5441,r167,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,166,"['4,451', '']","['1,412', '']","['0', '']","['892', '']","['0', '']","['877', '']","['77', '']","['51', '']","['0', '']","['1,142', '']","['0', '']"
5441,r168,All institutions -> U. Houston,All institutions,U. Houston,2,167,"['4,371', '']","['0', '']","['0', '']","['516', '']","['193', '']","['315', '']","['153', '']","['39', '']","['0', '']","['3,155', '']","['0', '']"
5441,r169,All institutions -> Tulane U.,All institutions,Tulane U.,2,168,"['4,274', '']","['1,342', '']","['164', '']","['2,288', '']","['0', '']","['480', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r170,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,169,"['4,238', '']","['0', '']","['0', '']","['19', '']","['0', '']","['443', '']","['134', '']","['0', '']","['0', '']","['3,642', '']","['0', '']"
5441,r171,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,170,"['4,148', '']","['782', '']","['0', '']","['1,350', '']","['56', '']","['137', '']","['50', '']","['24', '']","['0', '']","['1,404', '']","['345', '']"
5441,r172,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,171,"['4,135', '']","['168', '']","['1,654', '']","['48', '']","['0', '']","['90', '']","['0', '']","['73', '']","['0', '']","['2,102', '']","['0', '']"
5441,r173,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,172,"['4,112', '']","['738', '']","['0', '']","['132', '']","['4', '']","['642', '']","['0', '']","['0', '']","['0', '']","['1,354', '']","['1,242', '']"
5441,r174,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,173,"['3,964', '']","['72', '']","['26', '']","['2,138', '']","['144', '']","['266', '']","['0', '']","['0', '']","['0', '']","['1,123', '']","['195', '']"
5441,r175,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,174,"['3,787', '']","['1,906', '']","['0', '']","['1,879', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']"
5441,r176,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,175,"['3,490', '']","['0', '']","['0', '']","['1,360', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,130', '']","['0', '']"
5441,r177,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,176,"['3,470', '']","['327', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,108', '']","['35', '']"
5441,r178,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,177,"['3,410', '']","['1,269', '']","['0', '']","['153', '']","['8', '']","['727', '']","['0', '']","['0', '']","['0', '']","['1,187', '']","['66', '']"
5441,r179,All institutions -> Boston C.,All institutions,Boston C.,2,178,"['3,386', '']","['0', '']","['2,739', '']","['141', '']","['0', '']","['506', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r180,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,179,"['3,335', '']","['660', '']","['110', '']","['235', '']","['0', '']","['108', '']","['182', '']","['0', '']","['0', '']","['2,040', '']","['0', '']"
5441,r181,All institutions -> U. Oregon,All institutions,U. Oregon,2,180,"['3,325', '']","['473', '']","['0', '']","['707', '']","['0', '']","['679', '']","['367', '']","['241', '']","['0', '']","['0', '']","['858', '']"
5441,r182,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,181,"['3,318', '']","['246', '']","['408', '']","['602', '']","['27', '']","['108', '']","['0', '']","['197', '']","['0', '']","['1,596', '']","['134', '']"
5441,r183,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,182,"['3,247', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,740', '']","['0', '']","['0', '']","['0', '']","['507', '']","['0', '']"
5441,r184,All institutions -> U. Louisville,All institutions,U. Louisville,2,183,"['3,236', '']","['0', '']","['0', '']","['2,251', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['948', '']","['0', '']"
5441,r185,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,184,"['3,229', '']","['0', '']","['0', '']","['3,170', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
5441,r186,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,185,"['3,140', '']","['548', '']","['0', '']","['0', '']","['113', '']","['57', '']","['0', '']","['0', '']","['0', '']","['2,406', '']","['16', '']"
5441,r187,All institutions -> Texas State U.,All institutions,Texas State U.,2,186,"['3,102', '']","['189', '']","['1,449', '']","['0', '']","['0', '']","['646', '']","['0', '']","['818', '']","['0', '']","['0', '']","['0', '']"
5441,r188,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,187,"['3,044', '']","['45', '']","['0', '']","['270', '']","['0', '']","['487', '']","['0', '']","['0', '']","['0', '']","['1,930', '']","['312', '']"
5441,r189,All institutions -> U. Georgia,All institutions,U. Georgia,2,188,"['3,039', '']","['109', '']","['3', '']","['1,515', '']","['0', '']","['157', '']","['135', '']","['245', '']","['0', '']","['784', '']","['91', '']"
5441,r190,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,189,"['3,018', '']","['116', '']","['0', '']","['0', '']","['904', '']","['1,121', '']","['0', '']","['0', '']","['0', '']","['877', '']","['0', '']"
5441,r191,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,190,"['2,943', '']","['0', '']","['0', '']","['2,943', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r192,All institutions -> U. Toledo,All institutions,U. Toledo,2,191,"['2,828', '']","['0', '']","['0', '']","['339', '']","['0', '']","['2,219', '']","['0', '']","['0', '']","['0', '']","['270', '']","['0', '']"
5441,r193,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,192,"['2,802', '']","['262', '']","['18', '']","['139', '']","['3', '']","['83', '']","['0', '']","['14', '']","['0', '']","['2,283', '']","['0', '']"
5441,r194,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,193,"['2,798', '']","['0', '']","['0', '']","['430', '']","['24', '']","['149', '']","['0', '']","['0', '']","['0', '']","['2,195', '']","['0', '']"
5441,r195,All institutions -> U. Akron,All institutions,U. Akron,2,194,"['2,779', '']","['0', '']","['0', '']","['387', '']","['11', '']","['889', '']","['4', '']","['0', '']","['0', '']","['1,488', '']","['0', '']"
5441,r196,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,195,"['2,724', '']","['1,410', '']","['436', '']","['207', '']","['0', '']","['0', '']","['128', '']","['392', '']","['0', '']","['0', '']","['151', '']"
5441,r197,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,196,"['2,717', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,717', '']","['0', '']"
5441,r198,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,197,"['2,644', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,644', '']","['0', '']"
5441,r199,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,198,"['2,640', '']","['0', '']","['0', '']","['2,640', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r200,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,199,"['2,606', '']","['0', '']","['0', '']","['2,606', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r201,All institutions -> Howard U.,All institutions,Howard U.,2,200,"['2,569', '']","['115', '']","['0', '']","['512', '']","['0', '']","['122', '']","['34', '']","['0', '']","['0', '']","['1,786', '']","['0', '']"
5441,r202,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,201,"['2,561', '']","['0', '']","['466', '']","['2,095', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r203,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,202,"['2,517', '']","['0', '']","['0', '']","['36', '']","['0', '']","['1,476', '']","['0', '']","['21', '']","['0', '']","['0', '']","['984', '']"
5441,r204,All institutions -> Portland State U.,All institutions,Portland State U.,2,203,"['2,512', '']","['306', '']","['31', '']","['204', '']","['260', '']","['0', '']","['250', '']","['0', '']","['0', '']","['1,383', '']","['78', '']"
5441,r205,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,204,"['2,355', '']","['2,001', '']","['0', '']","['0', '']","['0', '']","['354', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r206,All institutions -> Boise State U.,All institutions,Boise State U.,2,205,"['2,338', '']","['152', '']","['0', '']","['657', '']","['76', '']","['434', '']","['0', '']","['363', '']","['0', '']","['638', '']","['18', '']"
5441,r207,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,206,"['2,331', 'i']","['0', 'i']","['0', 'i']","['2,331', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5441,r208,All institutions -> U. Vermont,All institutions,U. Vermont,2,207,"['2,321', '']","['454', '']","['0', '']","['1,231', '']","['118', '']","['2', '']","['0', '']","['0', '']","['0', '']","['516', '']","['0', '']"
5441,r209,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,208,"['2,320', '']","['65', '']","['80', '']","['5', '']","['37', '']","['431', '']","['0', '']","['36', '']","['0', '']","['1,624', '']","['42', '']"
5441,r210,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,209,"['2,319', '']","['49', '']","['0', '']","['0', '']","['94', '']","['269', '']","['0', '']","['0', '']","['0', '']","['1,907', '']","['0', '']"
5441,r211,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,210,"['2,296', '']","['0', '']","['0', '']","['2,277', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r212,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,211,"['2,093', '']","['726', '']","['0', '']","['12', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['1,343', '']","['9', '']"
5441,r213,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,212,"['2,078', '']","['0', '']","['696', '']","['681', '']","['0', '']","['59', '']","['0', '']","['474', '']","['152', '']","['2', '']","['14', '']"
5441,r214,All institutions -> William & Mary,All institutions,William & Mary,2,213,"['2,057', '']","['17', '']","['319', '']","['120', '']","['138', '']","['903', '']","['0', '']","['69', '']","['0', '']","['0', '']","['491', '']"
5441,r215,All institutions -> U. Guam,All institutions,U. Guam,2,214,"['2,012', '']","['0', '']","['255', '']","['1,757', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r216,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,215,"['1,948', '']","['1,889', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
5441,r217,All institutions -> U. Idaho,All institutions,U. Idaho,2,216,"['1,915', '']","['0', '']","['19', '']","['1,307', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['589', '']","['0', '']"
5441,r218,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,217,"['1,893', '']","['90', '']","['0', '']","['276', '']","['40', '']","['780', '']","['0', '']","['0', '']","['0', '']","['660', '']","['47', '']"
5441,r219,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,218,"['1,863', '']","['72', '']","['1,022', '']","['335', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['394', '']","['0', '']"
5441,r220,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,219,"['1,800', '']","['263', '']","['4', '']","['1,180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['353', '']","['0', '']"
5441,r221,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,220,"['1,763', '']","['0', '']","['0', '']","['1,350', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['370', '']","['0', '']"
5441,r222,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,221,"['1,715', '']","['0', '']","['0', '']","['1,715', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r223,All institutions -> Haverford C.,All institutions,Haverford C.,2,222,"['1,696', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,696', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5441,r224,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,223,"['1,634', '']","['1,013', '']","['620', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5441,r225,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,224,"['1,572', '']","['182', '']","['0', '']","['0', '']","['11', '']","['218', '']","['82', '']","['0', '']","['0', '']","['1,079', '']","['0', '']"
5441,r226,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,225,"['1,475', '']","['289', '']","['0', '']","['986', '']","['0', '']","['0', '']","['0', '']","['77', '']","['0', '']","['0', '']","['123', '']"
5441,r227,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,226,"['1,461', '']","['147', '']","['0', '']","['145', '']","['349', '']","['0', '']","['0', '']","['0', '']","['0', '']","['727', '']","['93', '']"
5441,r228,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,227,"['1,413', '']","['0', '']","['0', '']","['55', '']","['0', '']","['913', '']","['0', '']","['0', '']","['0', '']","['445', '']","['0', '']"
5441,r229,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,228,"['1,410', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,410', '']","['0', '']","['0', '']"
5441,r230,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,228,"['1,410', '']","['0', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,345', '']","['0', '']"
5441,r231,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,230,"['1,403', '']","['11', '']","['21', '']","['290', '']","['0', '']","['374', '']","['31', '']","['0', '']","['0', '']","['676', '']","['0', '']"
