table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_dod_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10152,r112,All institutions -> Drexel U.,All institutions,Drexel U.,2,111,"['12,246', '']","['914', '']","['0', '']","['1,491', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']","['9,637', '']","['141', '']"
10152,r113,All institutions -> U. Louisville,All institutions,U. Louisville,2,112,"['12,225', '']","['35', '']","['0', '']","['10,691', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,499', '']","['0', '']"
10152,r114,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,113,"['12,224', '']","['0', '']","['0', '']","['11,960', '']","['8', '']","['0', '']","['0', '']","['256', '']","['0', '']","['0', '']","['0', '']"
10152,r115,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,114,"['12,091', '']","['3,255', '']","['0', '']","['0', '']","['145', '']","['358', '']","['1,764', '']","['0', '']","['0', '']","['5,935', '']","['634', '']"
10152,r116,All institutions -> Emory U.,All institutions,Emory U.,2,115,"['12,007', '']","['170', '']","['0', '']","['8,639', '']","['137', '']","['1,802', '']","['0', '']","['4', '']","['0', '']","['1,240', '']","['15', '']"
10152,r117,All institutions -> Wright State U.,All institutions,Wright State U.,2,116,"['11,960', '']","['4,239', '']","['0', '']","['1,144', '']","['0', '']","['323', '']","['1,121', '']","['0', '']","['54', '']","['4,970', '']","['109', '']"
10152,r118,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,117,"['11,932', '']","['0', '']","['11,932', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r119,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,118,"['11,889', '']","['807', '']","['95', '']","['6,005', '']","['0', '']","['192', '']","['1', '']","['0', '']","['0', '']","['4,278', '']","['511', '']"
10152,r120,All institutions -> George Washington U.,All institutions,George Washington U.,2,119,"['11,839', '']","['741', '']","['0', '']","['3,650', '']","['14', '']","['1,124', '']","['161', '']","['897', '']","['39', '']","['5,173', '']","['40', '']"
10152,r121,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,120,"['11,785', '']","['108', '']","['0', '']","['9,787', '']","['25', '']","['168', '']","['254', '']","['0', '']","['0', '']","['1,442', '']","['1', '']"
10152,r122,All institutions -> Clemson U.,All institutions,Clemson U.,2,121,"['11,729', '']","['1,012', '']","['0', '']","['655', '']","['310', '']","['185', '']","['0', '']","['0', '']","['0', '']","['9,567', '']","['0', '']"
10152,r123,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,122,"['11,677', '']","['193', '']","['119', '']","['8', '']","['0', '']","['880', '']","['78', '']","['30', '']","['0', '']","['10,315', '']","['54', '']"
10152,r124,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,123,"['11,635', '']","['2,936', '']","['0', '']","['1,836', '']","['35', '']","['1,897', '']","['249', '']","['0', '']","['0', '']","['4,682', '']","['0', '']"
10152,r125,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,124,"['11,603', '']","['1,081', '']","['122', '']","['87', '']","['23', '']","['1,079', '']","['0', '']","['0', '']","['0', '']","['9,211', '']","['0', '']"
10152,r126,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,125,"['11,228', '']","['435', '']","['0', '']","['1,442', '']","['11', '']","['309', '']","['0', '']","['0', '']","['0', '']","['8,938', '']","['93', '']"
10152,r127,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,126,"['10,755', '']","['0', '']","['0', '']","['10,628', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['127', '']","['0', '']"
10152,r128,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,127,"['10,629', '']","['0', '']","['0', '']","['10,629', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r129,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,128,"['10,556', '']","['204', '']","['0', '']","['103', '']","['237', '']","['416', '']","['0', '']","['0', '']","['0', '']","['8,815', '']","['781', '']"
10152,r130,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,129,"['10,250', '']","['722', '']","['0', '']","['2,613', '']","['1,866', '']","['441', '']","['648', '']","['161', '']","['0', '']","['3,799', '']","['0', '']"
10152,r131,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,130,"['9,863', '']","['1,010', '']","['43', '']","['1,605', '']","['0', '']","['1,039', '']","['155', '']","['69', '']","['0', '']","['5,942', '']","['0', '']"
10152,r132,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,131,"['9,775', '']","['138', '']","['202', '']","['882', '']","['296', '']","['0', '']","['0', '']","['277', '']","['0', '']","['7,894', '']","['86', '']"
10152,r133,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,132,"['9,674', '']","['0', '']","['0', '']","['9,674', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r134,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,133,"['9,627', '']","['0', '']","['0', '']","['9,613', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r135,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,134,"['9,281', '']","['0', '']","['1,436', '']","['290', '']","['0', '']","['813', '']","['0', '']","['77', '']","['278', '']","['5,924', '']","['463', '']"
10152,r136,All institutions -> Temple U.,All institutions,Temple U.,2,135,"['9,238', '']","['50', '']","['0', '']","['3,990', '']","['0', '']","['3,001', '']","['0', '']","['15', '']","['0', '']","['1,322', '']","['860', '']"
10152,r137,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,136,"['9,210', '']","['849', '']","['2,733', '']","['11', '']","['0', '']","['353', '']","['1', '']","['108', '']","['0', '']","['5,155', '']","['0', '']"
10152,r138,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,137,"['9,173', '']","['1,132', '']","['0', '']","['7,561', '']","['0', '']","['0', '']","['0', '']","['480', '']","['0', '']","['0', '']","['0', '']"
10152,r139,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,138,"['9,152', '']","['746', '']","['454', '']","['0', '']","['1,097', '']","['1,050', '']","['0', '']","['0', '']","['0', '']","['5,805', '']","['0', '']"
10152,r140,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,139,"['9,100', '']","['993', '']","['0', '']","['0', '']","['488', '']","['150', '']","['0', '']","['0', '']","['0', '']","['7,435', '']","['34', '']"
10152,r141,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,140,"['8,788', '']","['846', '']","['0', '']","['0', '']","['133', '']","['2,407', '']","['30', '']","['0', '']","['0', '']","['5,372', '']","['0', '']"
10152,r142,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,141,"['8,457', '']","['128', '']","['0', '']","['4,295', '']","['15', '']","['1,794', '']","['0', '']","['0', '']","['0', '']","['2,216', '']","['9', '']"
10152,r143,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,142,"['8,289', '']","['0', '']","['0', '']","['8,289', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r144,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,143,"['8,287', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8,236', '']","['0', '']"
10152,r145,All institutions -> Washington State U.,All institutions,Washington State U.,2,144,"['8,251', '']","['971', '']","['640', '']","['2,282', '']","['139', '']","['1,342', '']","['440', '']","['100', '']","['0', '']","['2,337', '']","['0', '']"
10152,r146,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,145,"['8,127', '']","['2,561', '']","['64', '']","['4,100', '']","['47', '']","['165', '']","['117', '']","['121', '']","['0', '']","['916', '']","['36', '']"
10152,r147,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,146,"['8,085', '']","['829', '']","['111', '']","['463', '']","['0', '']","['1,400', '']","['152', '']","['0', '']","['0', '']","['5,087', '']","['43', '']"
10152,r148,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,147,"['7,934', '']","['0', '']","['0', '']","['138', '']","['0', '']","['372', '']","['0', '']","['0', '']","['0', '']","['7,424', '']","['0', '']"
10152,r149,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,148,"['7,687', '']","['0', '']","['0', '']","['5,911', '']","['0', '']","['353', '']","['60', '']","['0', '']","['0', '']","['1,363', '']","['0', '']"
10152,r150,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,149,"['7,422', '']","['0', '']","['241', '']","['829', '']","['2', '']","['320', '']","['153', '']","['34', '']","['0', '']","['5,695', '']","['148', '']"
10152,r151,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,150,"['7,398', '']","['1,355', '']","['757', '']","['828', '']","['0', '']","['1,115', '']","['476', '']","['146', '']","['0', '']","['2,721', '']","['0', '']"
10152,r152,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,151,"['7,174', '']","['0', '']","['0', '']","['1,170', '']","['0', '']","['4,199', '']","['0', '']","['0', '']","['0', '']","['1,776', '']","['29', '']"
10152,r153,All institutions -> U. Kansas,All institutions,U. Kansas,2,152,"['7,049', '']","['728', '']","['700', '']","['1,611', '']","['180', '']","['47', '']","['570', '']","['304', '']","['1', '']","['2,270', '']","['638', '']"
10152,r154,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,153,"['6,900', '']","['0', '']","['0', '']","['6,900', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r155,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,154,"['6,838', '']","['314', '']","['55', '']","['552', '']","['0', '']","['113', '']","['88', '']","['156', '']","['0', '']","['5,444', '']","['116', '']"
10152,r156,All institutions -> U. Georgia,All institutions,U. Georgia,2,155,"['6,816', '']","['736', '']","['124', '']","['2,157', '']","['0', '']","['449', '']","['179', '']","['839', '']","['0', '']","['2,192', '']","['140', '']"
10152,r157,All institutions -> U. Toledo,All institutions,U. Toledo,2,156,"['6,713', '']","['0', '']","['0', '']","['690', '']","['0', '']","['3,007', '']","['0', '']","['0', '']","['0', '']","['2,152', '']","['864', '']"
10152,r158,All institutions -> Boston C.,All institutions,Boston C.,2,157,"['6,683', '']","['0', '']","['5,817', '']","['0', '']","['0', '']","['866', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r159,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,158,"['6,553', '']","['436', '']","['0', '']","['50', '']","['0', '']","['266', '']","['0', '']","['0', '']","['0', '']","['5,801', '']","['0', '']"
10152,r160,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,159,"['6,289', '']","['81', '']","['41', '']","['813', '']","['167', '']","['266', '']","['48', '']","['0', '']","['0', '']","['4,862', '']","['11', '']"
10152,r161,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,160,"['6,283', '']","['0', '']","['0', '']","['6,283', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r162,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,161,"['6,153', '']","['282', '']","['113', '']","['7', '']","['4', '']","['3,071', '']","['123', '']","['192', '']","['0', '']","['2,361', '']","['0', '']"
10152,r163,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,162,"['5,969', '']","['0', '']","['0', '']","['5,969', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r164,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,163,"['5,888', '']","['371', '']","['0', '']","['112', '']","['0', '']","['554', '']","['69', '']","['0', '']","['0', '']","['4,782', '']","['0', '']"
10152,r165,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,164,"['5,874', '']","['0', '']","['0', '']","['5,271', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['603', '']","['0', '']"
10152,r166,All institutions -> Rowan U.,All institutions,Rowan U.,2,165,"['5,845', '']","['105', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,633', '']","['52', '']"
10152,r167,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,166,"['5,729', '']","['0', '']","['26', '']","['0', '']","['0', '']","['5,432', '']","['0', '']","['0', '']","['0', '']","['271', '']","['0', '']"
10152,r168,All institutions -> U. Houston,All institutions,U. Houston,2,167,"['5,695', '']","['1,388', '']","['0', '']","['236', '']","['46', '']","['509', '']","['463', '']","['0', '']","['0', '']","['2,699', '']","['354', '']"
10152,r169,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,168,"['5,598', '']","['0', '']","['0', '']","['5,565', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r170,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,169,"['5,544', '']","['57', '']","['4,019', '']","['70', '']","['0', '']","['30', '']","['262', '']","['17', '']","['0', '']","['984', '']","['105', '']"
10152,r171,All institutions -> Naval War C.,All institutions,Naval War C.,2,170,"['5,529', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['929', '']","['0', '']","['0', '']","['4,600', '']"
10152,r172,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,171,"['5,213', '']","['0', '']","['0', '']","['508', '']","['1', '']","['347', '']","['0', '']","['0', '']","['0', '']","['4,314', '']","['43', '']"
10152,r173,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,172,"['5,109', '']","['0', '']","['0', '']","['5,032', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['77', '']","['0', '']"
10152,r174,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,173,"['5,102', '']","['87', '']","['0', '']","['2', '']","['0', '']","['2,908', '']","['0', '']","['0', '']","['0', '']","['1,992', '']","['113', '']"
10152,r175,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,174,"['4,748', '']","['3,237', '']","['9', '']","['83', '']","['0', '']","['742', '']","['0', '']","['0', '']","['0', '']","['677', '']","['0', '']"
10152,r176,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,175,"['4,743', '']","['401', '']","['309', '']","['963', '']","['162', '']","['403', '']","['0', '']","['49', '']","['0', '']","['2,325', '']","['131', '']"
10152,r177,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,176,"['4,464', '']","['170', '']","['0', '']","['2,997', '']","['0', '']","['12', '']","['0', '']","['189', '']","['0', '']","['977', '']","['119', '']"
10152,r178,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,177,"['4,401', '']","['539', '']","['121', '']","['103', '']","['30', '']","['666', '']","['0', '']","['0', '']","['0', '']","['2,228', '']","['714', '']"
10152,r179,All institutions -> Boise State U.,All institutions,Boise State U.,2,178,"['4,362', '']","['280', '']","['0', '']","['50', '']","['90', '']","['1,475', '']","['0', '']","['113', '']","['0', '']","['2,354', '']","['0', '']"
10152,r180,All institutions -> Texas State U.,All institutions,Texas State U.,2,179,"['4,281', '']","['160', '']","['956', '']","['2,153', '']","['66', '']","['684', '']","['0', '']","['1', '']","['0', '']","['261', '']","['0', '']"
10152,r181,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,180,"['4,274', '']","['0', '']","['0', '']","['4,274', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r182,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,181,"['4,211', '']","['319', '']","['0', '']","['5', '']","['0', '']","['378', '']","['149', '']","['0', '']","['0', '']","['3,360', '']","['0', '']"
10152,r183,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,182,"['4,195', '']","['1', '']","['118', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,043', '']","['0', '']"
10152,r184,All institutions -> U. Vermont,All institutions,U. Vermont,2,183,"['4,170', '']","['368', '']","['0', '']","['2,480', '']","['46', '']","['134', '']","['0', '']","['0', '']","['0', '']","['1,142', '']","['0', '']"
10152,r185,All institutions -> U. West Florida,All institutions,U. West Florida,2,184,"['4,146', '']","['2,971', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['1,124', '']"
10152,r186,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,185,"['4,058', '']","['65', '']","['2,834', '']","['90', '']","['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['925', '']","['0', '']"
10152,r187,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,186,"['4,027', '']","['0', '']","['4,027', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r188,All institutions -> National Defense U.,All institutions,National Defense U.,2,187,"['3,920', '']","['0', '']","['0', '']","['400', '']","['0', '']","['0', '']","['0', '']","['3,020', '']","['0', '']","['0', '']","['500', '']"
10152,r189,All institutions -> Tulane U.,All institutions,Tulane U.,2,188,"['3,902', '']","['0', '']","['87', '']","['3,545', '']","['0', '']","['270', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r190,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,189,"['3,878', '']","['42', '']","['120', '']","['384', '']","['0', '']","['2,503', '']","['0', '']","['0', '']","['0', '']","['703', '']","['126', '']"
10152,r191,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,190,"['3,709', '']","['1,188', '']","['0', '']","['0', '']","['66', '']","['0', '']","['207', '']","['0', '']","['0', '']","['2,248', '']","['0', '']"
10152,r192,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,191,"['3,686', '']","['0', '']","['0', '']","['1,829', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,857', '']","['0', '']"
10152,r193,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,192,"['3,657', '']","['0', '']","['1,750', '']","['1,863', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['10', '']"
10152,r194,All institutions -> U. Oregon,All institutions,U. Oregon,2,193,"['3,577', '']","['796', '']","['0', '']","['253', '']","['0', '']","['1,715', '']","['192', '']","['46', '']","['0', '']","['404', '']","['171', '']"
10152,r195,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,194,"['3,541', '']","['0', '']","['2,730', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['30', '']","['751', '']","['0', '']"
10152,r196,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,195,"['3,504', '']","['184', '']","['156', '']","['195', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,966', '']","['3', '']"
10152,r197,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,196,"['3,376', '']","['0', '']","['9', '']","['0', '']","['0', '']","['1,671', '']","['6', '']","['0', '']","['0', '']","['1,690', '']","['0', '']"
10152,r198,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,197,"['3,369', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['3,308', '']","['0', '']"
10152,r199,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,198,"['3,252', '']","['1,163', '']","['0', '']","['322', '']","['0', '']","['265', '']","['274', '']","['259', '']","['0', '']","['960', '']","['9', '']"
10152,r200,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,199,"['3,162', '']","['0', '']","['0', '']","['3,162', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r201,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,200,"['3,091', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,091', '']","['0', '']"
10152,r202,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,201,"['3,084', '']","['374', '']","['93', '']","['2,016', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['601', '']"
10152,r203,All institutions -> U. Memphis,All institutions,U. Memphis,2,202,"['2,975', '']","['705', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['294', '']","['0', '']","['1,688', '']","['212', '']"
10152,r204,All institutions -> Howard U.,All institutions,Howard U.,2,203,"['2,972', '']","['155', '']","['0', '']","['530', '']","['0', '']","['125', '']","['65', '']","['0', '']","['0', '']","['2,097', '']","['0', '']"
10152,r205,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,204,"['2,827', '']","['54', '']","['0', '']","['325', '']","['0', '']","['911', '']","['0', '']","['13', '']","['0', '']","['1,268', '']","['256', '']"
10152,r206,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,205,"['2,784', '']","['0', '']","['0', '']","['2,784', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r207,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,206,"['2,761', '']","['1,603', '']","['0', '']","['1,158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r208,All institutions -> Marshall U.,All institutions,Marshall U.,2,207,"['2,666', '']","['0', '']","['0', '']","['402', '']","['0', '']","['115', '']","['0', '']","['0', '']","['0', '']","['1,730', '']","['419', '']"
10152,r209,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,208,"['2,650', '']","['0', '']","['0', '']","['2,650', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r210,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,209,"['2,607', '']","['238', '']","['0', '']","['256', '']","['107', '']","['441', '']","['328', '']","['123', '']","['0', '']","['1,103', '']","['11', '']"
10152,r211,All institutions -> U. Guam,All institutions,U. Guam,2,210,"['2,584', '']","['0', '']","['432', '']","['2,152', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r212,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,211,"['2,553', '']","['0', '']","['0', '']","['2,553', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r213,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,212,"['2,523', '']","['504', '']","['362', '']","['202', '']","['0', '']","['71', '']","['112', '']","['0', '']","['0', '']","['1,181', '']","['91', '']"
10152,r214,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,213,"['2,507', '']","['2,505', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r215,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,214,"['2,434', '']","['2,434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r216,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,215,"['2,427', '']","['0', '']","['0', '']","['2,427', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r217,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,216,"['2,400', '']","['1,686', '']","['0', '']","['707', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']"
10152,r218,All institutions -> William & Mary,All institutions,William & Mary,2,217,"['2,376', '']","['0', '']","['859', '']","['157', '']","['182', '']","['691', '']","['0', '']","['0', '']","['0', '']","['0', '']","['487', '']"
10152,r219,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,218,"['2,370', '']","['207', '']","['0', '']","['0', '']","['0', '']","['557', '']","['0', '']","['0', '']","['0', '']","['1,604', '']","['2', '']"
10152,r220,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,219,"['2,301', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,301', '']","['0', '']"
10152,r221,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,220,"['2,287', '']","['0', '']","['434', '']","['1,853', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r222,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,221,"['2,238', '']","['0', '']","['257', '']","['1,054', '']","['0', '']","['0', '']","['0', '']","['79', '']","['0', '']","['454', '']","['394', '']"
10152,r223,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,222,"['2,236', '']","['0', '']","['127', '']","['65', '']","['187', '']","['1,857', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10152,r224,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,223,"['2,208', '']","['1,626', '']","['329', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['251', '']"
10152,r225,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,224,"['2,199', '']","['534', '']","['0', '']","['50', '']","['0', '']","['213', '']","['0', '']","['0', '']","['0', '']","['1,402', '']","['0', '']"
10152,r226,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,225,"['2,188', '']","['0', '']","['0', '']","['739', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,449', '']","['0', '']"
10152,r227,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,226,"['2,170', '']","['174', '']","['0', '']","['0', '']","['99', '']","['60', '']","['0', '']","['0', '']","['0', '']","['1,701', '']","['136', '']"
10152,r228,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,227,"['1,983', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,983', '']","['0', '']"
10152,r229,All institutions -> Portland State U.,All institutions,Portland State U.,2,228,"['1,971', '']","['45', '']","['152', '']","['73', '']","['199', '']","['0', '']","['240', '']","['62', '']","['0', '']","['1,200', '']","['0', '']"
10152,r230,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,229,"['1,933', '']","['20', '']","['61', '']","['628', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['850', '']","['299', '']"
