table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_r_d_expenditures,field_dod,field_doe,field_hhs,field_nasa,field_nsf,field_usda,field_othera
7965,r128,All institutions -> Drexel U.,All institutions,Drexel U.,2,127,"['93,517', '']","['7,806', '']","['3,060', '']","['58,955', '']","['499', '']","['14,399', '']","['1,581', '']","['7,217', '']"
7965,r129,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,128,"['91,157', '']","['18,413', '']","['6,372', '']","['15,778', '']","['6,492', '']","['10,226', '']","['18,227', '']","['15,649', '']"
7965,r130,All institutions -> Clemson U.,All institutions,Clemson U.,2,129,"['89,883', '']","['8,213', '']","['7,012', '']","['15,079', '']","['1,798', '']","['17,932', '']","['6,387', '']","['33,462', '']"
7965,r131,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,130,"['89,802', '']","['5,945', '']","['13,023', '']","['41,751', '']","['3,878', '']","['9,945', '']","['7,977', '']","['7,283', '']"
7965,r132,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,131,"['86,263', '']","['5,925', '']","['4,963', '']","['44,933', '']","['3,638', '']","['13,870', '']","['1,306', '']","['11,628', '']"
7965,r133,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,132,"['83,387', '']","['973', '']","['0', '']","['78,995', '']","['228', '']","['336', '']","['404', '']","['2,451', '']"
7965,r134,All institutions -> U. Oregon,All institutions,U. Oregon,2,133,"['82,242', '']","['2,699', '']","['6,447', '']","['44,837', '']","['964', '']","['14,016', '']","['722', '']","['12,557', '']"
7965,r135,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,134,"['79,834', '']","['1,085', '']","['1,477', '']","['53,947', '']","['781', '']","['8,515', '']","['259', '']","['13,770', '']"
7965,r136,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,135,"['78,923', '']","['6,546', '']","['1,096', '']","['20,897', '']","['873', '']","['19,473', '']","['5,129', '']","['24,909', '']"
7965,r137,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,136,"['77,779', '']","['4,250', '']","['9,016', '']","['15,633', '']","['678', '']","['14,066', '']","['22,553', '']","['11,583', '']"
7965,r138,All institutions -> U. Houston,All institutions,U. Houston,2,137,"['77,489', '']","['5,634', '']","['8,249', '']","['37,957', '']","['2,935', '']","['14,994', '']","['83', '']","['7,637', '']"
7965,r139,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,138,"['77,427', '']","['40,514', '']","['244', '']","['6,050', '']","['1,670', '']","['1,698', '']","['221', '']","['27,030', '']"
7965,r140,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,139,"['77,246', '']","['7,009', '']","['5,542', '']","['29,519', '']","['1,302', '']","['12,778', '']","['6,119', '']","['14,977', '']"
7965,r141,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,140,"['77,057', '']","['16,638', '']","['1,106', '']","['11,135', '']","['2,513', '']","['10,324', '']","['243', '']","['35,098', '']"
7965,r142,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,141,"['76,886', '']","['6,843', '']","['674', '']","['55,055', '']","['751', '']","['3,939', '']","['5,986', '']","['3,638', '']"
7965,r143,All institutions -> Rush U.,All institutions,Rush U.,2,142,"['73,279', '']","['388', '']","['0', '']","['72,659', '']","['168', '']","['64', '']","['0', '']","['0', '']"
7965,r144,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,143,"['70,686', '']","['4,037', '']","['559', '']","['36,299', '']","['1,840', '']","['12,999', '']","['5,006', '']","['9,946', '']"
7965,r145,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,144,"['65,436', '']","['2,436', '']","['1,758', '']","['18,940', '']","['808', '']","['4,776', '']","['3,679', '']","['33,039', '']"
7965,r146,All institutions -> U. Maine,All institutions,U. Maine,2,145,"['65,249', '']","['17,105', '']","['6,709', '']","['2,537', '']","['1,319', '']","['11,636', '']","['15,518', '']","['10,425', '']"
7965,r147,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,146,"['64,699', '']","['20,082', '']","['7,214', '']","['8,028', '']","['3,974', '']","['12,458', '']","['9,378', '']","['3,565', '']"
7965,r148,All institutions -> Augusta U.,All institutions,Augusta U.,2,147,"['61,943', '']","['1,910', '']","['0', '']","['58,641', '']","['72', '']","['180', '']","['0', '']","['1,140', '']"
7965,r149,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,148,"['61,421', '']","['15,048', '']","['20,880', '']","['2,926', '']","['2,550', '']","['14,905', '']","['843', '']","['4,269', '']"
7965,r150,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,149,"['59,882', '']","['3,678', '']","['1,182', '']","['15,208', '']","['25,359', '']","['11,141', '']","['461', '']","['2,853', '']"
7965,r151,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,150,"['58,463', '']","['2,424', '']","['30,942', '']","['16,119', '']","['2,483', '']","['2,725', '']","['1,436', '']","['2,334', '']"
7965,r152,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,151,"['58,249', '']","['11,441', '']","['4,106', '']","['25,506', '']","['2,254', '']","['14,529', '']","['25', '']","['388', '']"
7965,r153,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,152,"['56,907', '']","['1,154', '']","['1,279', '']","['47,891', '']","['0', '']","['4,826', '']","['1,626', '']","['131', '']"
7965,r154,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,153,"['56,425', '']","['1,767', '']","['1,015', '']","['40,527', '']","['511', '']","['7,863', '']","['280', '']","['4,462', '']"
7965,r155,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,154,"['56,021', '']","['2,837', '']","['0', '']","['52,273', '']","['0', '']","['115', '']","['0', '']","['796', '']"
7965,r156,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,155,"['54,855', '']","['50,967', '']","['983', '']","['0', '']","['1,467', '']","['881', '']","['0', '']","['557', '']"
7965,r157,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,156,"['54,444', '']","['2,087', '']","['10,265', '']","['14,768', '']","['1,223', '']","['17,125', '']","['3,142', '']","['5,834', '']"
7965,r158,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,157,"['53,880', '']","['7,238', '']","['5,763', '']","['11,545', '']","['1,688', '']","['13,801', '']","['595', '']","['13,250', '']"
7965,r159,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,158,"['52,465', '']","['12,484', '']","['11,968', '']","['11,882', '']","['2,994', '']","['10,817', '']","['172', '']","['2,148', '']"
7965,r160,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,159,"['52,147', '']","['270', '']","['1,185', '']","['33,748', '']","['158', '']","['5,621', '']","['0', '']","['11,165', '']"
7965,r161,All institutions -> U. Idaho,All institutions,U. Idaho,2,160,"['51,021', '']","['1,073', '']","['5,409', '']","['8,987', '']","['2,339', '']","['14,048', '']","['14,711', '']","['4,454', '']"
7965,r162,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,161,"['48,534', '']","['4,583', '']","['5,961', '']","['5,622', '']","['1,162', '']","['14,101', '']","['11,136', '']","['5,969', '']"
7965,r163,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,162,"['48,179', '']","['19,101', '']","['3,302', '']","['13,709', '']","['1,957', '']","['6,447', '']","['235', '']","['3,428', '']"
7965,r164,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,163,"['47,428', '']","['4,199', '']","['7,152', '']","['9,313', '']","['1,729', '']","['9,134', '']","['10,229', '']","['5,672', '']"
7965,r165,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,164,"['47,402', '']","['3,769', '']","['127', '']","['41,691', '']","['172', '']","['1,096', '']","['272', '']","['275', '']"
7965,r166,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,165,"['46,946', '']","['8,786', '']","['2,462', '']","['10,353', '']","['1,753', '']","['9,340', '']","['225', '']","['14,027', '']"
7965,r167,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,166,"['44,401', '']","['13,655', '']","['254', '']","['5,023', '']","['1,897', '']","['4,732', '']","['1,317', '']","['17,523', '']"
7965,r168,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,167,"['43,930', '']","['6,445', '']","['2,302', '']","['14,720', '']","['2,699', '']","['11,223', '']","['454', '']","['6,087', '']"
7965,r169,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,168,"['43,473', '']","['4,150', '']","['1,148', '']","['27,182', '']","['804', '']","['7,803', '']","['167', '']","['2,219', '']"
7965,r170,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,169,"['42,952', '']","['5,252', '']","['5,954', '']","['14,320', '']","['2,341', '']","['8,001', '']","['295', '']","['6,789', '']"
7965,r171,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,170,"['42,824', '']","['4,605', '']","['556', '']","['7,105', '']","['112', '']","['9,637', '']","['12,525', '']","['8,284', '']"
7965,r172,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,171,"['41,744', '']","['8,665', '']","['1,889', '']","['10,356', '']","['3,977', '']","['9,634', '']","['4,199', '']","['3,024', '']"
7965,r173,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,172,"['41,505', '']","['17,082', '']","['5,838', '']","['2,305', '']","['4,344', '']","['6,820', '']","['1,291', '']","['3,825', '']"
7965,r174,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,173,"['41,411', '']","['1,577', '']","['285', '']","['34,263', '']","['208', '']","['2,799', '']","['67', '']","['2,212', '']"
7965,r175,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,174,"['36,761', '']","['945', '']","['1,649', '']","['5,692', '']","['258', '']","['4,413', '']","['8,232', '']","['15,572', '']"
7965,r176,All institutions -> Howard U.,All institutions,Howard U.,2,175,"['35,443', '']","['2,624', '']","['253', '']","['24,932', '']","['225', '']","['6,166', '']","['0', '']","['1,243', '']"
7965,r177,All institutions -> Mercer U.,All institutions,Mercer U.,2,176,"['34,413', '']","['31,981', '']","['0', '']","['2,281', '']","['11', '']","['140', '']","['0', '']","['0', '']"
7965,r178,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,177,"['34,272', '']","['189', '']","['0', '']","['32,938', '']","['59', '']","['481', '']","['0', '']","['605', '']"
7965,r179,All institutions -> Boston C.,All institutions,Boston C.,2,178,"['34,257', '']","['5,438', '']","['929', '']","['16,891', '']","['160', '']","['6,635', '']","['0', '']","['4,204', '']"
7965,r180,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,179,"['34,218', '']","['1,993', '']","['1,694', '']","['9,780', '']","['2,201', '']","['11,056', '']","['135', '']","['7,359', '']"
7965,r181,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,180,"['34,200', '']","['3,257', '']","['2,182', '']","['11,713', '']","['197', '']","['12,585', '']","['843', '']","['3,423', '']"
7965,r182,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,181,"['33,998', '']","['21,258', '']","['1,673', '']","['1,883', '']","['720', '']","['6,391', '']","['0', '']","['2,073', '']"
7965,r183,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,182,"['33,938', '']","['6,600', '']","['5,014', '']","['5,899', '']","['2,812', '']","['7,510', '']","['2,321', '']","['3,782', '']"
7965,r184,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,183,"['33,262', '']","['0', '']","['0', '']","['30,815', '']","['265', '']","['1,216', '']","['0', '']","['966', '']"
7965,r185,All institutions -> U. Toledo,All institutions,U. Toledo,2,184,"['32,601', '']","['5,014', '']","['2,865', '']","['14,760', '']","['4,620', '']","['2,637', '']","['1,066', '']","['1,639', '']"
7965,r186,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,185,"['32,464', '']","['724', '']","['0', '']","['29,933', '']","['9', '']","['42', '']","['16', '']","['1,740', '']"
7965,r187,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,186,"['31,818', '']","['31,818', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7965,r188,All institutions -> Boise State U.,All institutions,Boise State U.,2,187,"['31,357', '']","['2,926', '']","['5,341', '']","['5,834', '']","['1,820', '']","['11,953', '']","['978', '']","['2,505', '']"
7965,r189,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,188,"['31,187', '']","['9,802', '']","['1,970', '']","['5,029', '']","['2,950', '']","['9,216', '']","['76', '']","['2,144', '']"
7965,r190,All institutions -> Texas State U.,All institutions,Texas State U.,2,189,"['31,116', '']","['3,690', '']","['188', '']","['4,348', '']","['4,032', '']","['4,006', '']","['657', '']","['14,195', '']"
7965,r191,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,190,"['30,877', '']","['1,049', '']","['488', '']","['1,957', '']","['20,113', '']","['1,698', '']","['97', '']","['5,475', '']"
7965,r192,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,191,"['30,439', '']","['5,306', '']","['4,949', '']","['7,274', '']","['1,765', '']","['8,317', '']","['807', '']","['2,021', '']"
7965,r193,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,192,"['30,290', '']","['1,338', '']","['831', '']","['18,586', '']","['118', '']","['6,271', '']","['125', '']","['3,021', '']"
7965,r194,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,193,"['30,166', '']","['8,391', '']","['2,733', '']","['4,175', '']","['348', '']","['10,889', '']","['301', '']","['3,329', '']"
7965,r195,All institutions -> William & Mary,All institutions,William & Mary,2,194,"['29,928', '']","['1,729', '']","['2,534', '']","['1,569', '']","['285', '']","['6,095', '']","['253', '']","['17,463', '']"
7965,r196,All institutions -> Portland State U.,All institutions,Portland State U.,2,195,"['29,842', '']","['2,333', '']","['1,288', '']","['11,037', '']","['1,024', '']","['6,865', '']","['992', '']","['6,303', '']"
7965,r197,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,196,"['29,051', '']","['3,372', '']","['4,508', '']","['6,853', '']","['150', '']","['11,749', '']","['0', '']","['2,419', '']"
7965,r198,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,197,"['28,510', '']","['5,985', '']","['519', '']","['8,977', '']","['592', '']","['4,111', '']","['2,351', '']","['5,975', '']"
7965,r199,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,198,"['27,620', '']","['1,228', '']","['0', '']","['26,289', '']","['0', '']","['38', '']","['0', '']","['65', '']"
7965,r200,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,199,"['27,178', '']","['377', '']","['3,057', '']","['9,163', '']","['2,095', '']","['4,880', '']","['1,997', '']","['5,609', '']"
7965,r201,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,200,"['27,145', '']","['3,599', '']","['3,259', '']","['5,850', '']","['109', '']","['10,744', '']","['236', '']","['3,348', '']"
7965,r202,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,201,"['27,025', '']","['24,584', '']","['167', '']","['0', '']","['2', '']","['0', '']","['0', '']","['2,272', '']"
7965,r203,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,202,"['26,793', '']","['704', '']","['0', '']","['22,428', '']","['47', '']","['2,349', '']","['168', '']","['1,097', '']"
7965,r204,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,203,"['26,164', '']","['6,147', '']","['6,096', '']","['727', '']","['867', '']","['6,504', '']","['404', '']","['5,419', '']"
7965,r205,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,204,"['25,755', '']","['2,554', '']","['1,270', '']","['3,283', '']","['1,098', '']","['9,073', '']","['5,837', '']","['2,640', '']"
7965,r206,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,205,"['25,514', '']","['6,609', '']","['4,215', '']","['4,053', '']","['1,663', '']","['5,120', '']","['114', '']","['3,740', '']"
7965,r207,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,206,"['25,427', '']","['20,113', '']","['1,140', '']","['1,362', '']","['114', '']","['2,311', '']","['0', '']","['387', '']"
7965,r208,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,207,"['25,181', '']","['0', '']","['0', '']","['24,533', '']","['0', '']","['463', '']","['0', '']","['185', '']"
7965,r209,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,208,"['24,974', '']","['1,914', '']","['0', '']","['22,895', '']","['0', '']","['83', '']","['34', '']","['48', '']"
7965,r210,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,209,"['24,900', '']","['7,389', '']","['7,422', '']","['580', '']","['698', '']","['6,970', '']","['0', '']","['1,841', '']"
7965,r211,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,210,"['24,762', '']","['669', '']","['4,859', '']","['11,865', '']","['479', '']","['5,506', '']","['532', '']","['852', '']"
7965,r212,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,211,"['24,423', '']","['620', '']","['27', '']","['10,068', '']","['13', '']","['2,717', '']","['674', '']","['10,304', '']"
7965,r213,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,212,"['24,397', '']","['826', '']","['2,503', '']","['9,238', '']","['87', '']","['9,028', '']","['342', '']","['2,373', '']"
7965,r214,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,213,"['23,758', '']","['973', '']","['1,326', '']","['12,786', '']","['182', '']","['4,207', '']","['306', '']","['3,978', '']"
7965,r215,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,214,"['23,673', '']","['869', '']","['16', '']","['10,062', '']","['543', '']","['4,775', '']","['0', '']","['7,408', '']"
7965,r216,All institutions -> U. Denver,All institutions,U. Denver,2,215,"['23,415', '']","['395', '']","['62', '']","['16,284', '']","['167', '']","['2,704', '']","['0', '']","['3,803', '']"
7965,r217,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,216,"['23,225', '']","['5,241', '']","['1,289', '']","['8,792', '']","['1', '']","['6,535', '']","['0', '']","['1,367', '']"
7965,r218,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,217,"['23,166', '']","['921', '']","['784', '']","['19,542', '']","['128', '']","['1,386', '']","['0', '']","['405', '']"
7965,r219,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,218,"['23,128', '']","['225', '']","['5,338', '']","['2,378', '']","['13,378', '']","['1,149', '']","['0', '']","['660', '']"
7965,r220,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,219,"['22,813', '']","['1,285', '']","['216', '']","['12,999', '']","['108', '']","['3,758', '']","['154', '']","['4,293', '']"
7965,r221,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,220,"['22,231', '']","['636', '']","['230', '']","['21,365', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7965,r222,All institutions -> U. Memphis,All institutions,U. Memphis,2,221,"['21,578', '']","['897', '']","['188', '']","['10,023', '']","['205', '']","['4,496', '']","['74', '']","['5,695', '']"
7965,r223,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,222,"['21,203', '']","['7,061', '']","['19', '']","['11,302', '']","['237', '']","['1,696', '']","['0', '']","['888', '']"
7965,r224,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,223,"['20,675', '']","['17,024', '']","['0', '']","['637', '']","['0', '']","['823', '']","['0', '']","['2,191', '']"
7965,r225,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,224,"['20,378', 'i']","['936', 'i']","['934', 'i']","['3,904', 'i']","['418', 'i']","['3,267', 'i']","['10,744', 'i']","['175', 'i']"
7965,r226,All institutions -> Wright State U.,All institutions,Wright State U.,2,225,"['19,617', '']","['11,336', '']","['151', '']","['6,185', '']","['200', '']","['663', '']","['284', '']","['798', '']"
7965,r227,All institutions -> Ohio U.,All institutions,Ohio U.,2,226,"['19,164', '']","['1,600', '']","['2,936', '']","['6,824', '']","['312', '']","['2,838', '']","['444', '']","['4,210', '']"
7965,r228,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,227,"['18,702', '']","['5,459', '']","['2,567', '']","['2,165', '']","['764', '']","['5,805', '']","['301', '']","['1,641', '']"
7965,r229,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,228,"['18,621', '']","['1,636', '']","['2,170', '']","['4,839', '']","['453', '']","['6,067', '']","['1,557', '']","['1,899', '']"
7965,r230,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,229,"['18,607', '']","['1,039', '']","['628', '']","['3,845', '']","['626', '']","['2,142', '']","['7,540', '']","['2,787', '']"
7965,r231,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,230,"['18,284', '']","['0', '']","['0', '']","['18,284', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7965,r232,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,231,"['17,886', '']","['4,366', '']","['2,355', '']","['3,648', '']","['556', '']","['5,167', '']","['63', '']","['1,731', '']"
7965,r233,All institutions -> Rowan U.,All institutions,Rowan U.,2,232,"['17,400', '']","['4,843', '']","['31', '']","['8,228', '']","['198', '']","['3,215', '']","['45', '']","['840', '']"
7965,r234,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,233,"['16,641', '']","['4,626', '']","['5,701', '']","['425', '']","['956', '']","['1,557', '']","['876', '']","['2,500', '']"
7965,r235,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,234,"['16,460', '']","['144', '']","['3', '']","['4,739', '']","['1,272', '']","['3,244', '']","['2,791', '']","['4,267', '']"
7965,r236,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,235,"['16,319', '']","['1,533', '']","['18', '']","['5,750', '']","['3,395', '']","['3,149', '']","['67', '']","['2,407', '']"
7965,r237,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,236,"['16,281', '']","['2,290', '']","['393', '']","['8,362', '']","['0', '']","['5,041', '']","['56', '']","['139', '']"
7965,r238,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,237,"['15,993', '']","['1,013', '']","['310', '']","['9,172', '']","['94', '']","['4,297', '']","['28', '']","['1,079', '']"
7965,r239,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,238,"['15,424', '']","['564', '']","['1,645', '']","['1,900', '']","['39', '']","['5,608', '']","['5,460', '']","['208', '']"
7965,r240,All institutions -> Kent State U.,All institutions,Kent State U.,2,239,"['15,179', '']","['1,011', '']","['1,679', '']","['6,795', '']","['169', '']","['4,203', '']","['2', '']","['1,320', '']"
7965,r241,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,240,"['15,108', '']","['292', '']","['34', '']","['4,442', '']","['2,155', '']","['7,136', '']","['534', '']","['515', '']"
7965,r242,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,241,"['15,079', '']","['1,910', '']","['52', '']","['3,111', '']","['159', '']","['2,959', '']","['31', '']","['6,857', '']"
7965,r243,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,242,"['14,859', '']","['1,602', '']","['41', '']","['168', '']","['1,117', '']","['2,626', '']","['133', '']","['9,172', '']"
7965,r244,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,243,"['14,774', '']","['406', '']","['0', '']","['6,998', '']","['677', '']","['0', '']","['0', '']","['6,693', '']"
7965,r245,All institutions -> U. Guam,All institutions,U. Guam,2,244,"['14,316', '']","['2,241', '']","['0', '']","['2,502', '']","['352', '']","['3,650', '']","['3,536', '']","['2,035', '']"
7965,r246,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,245,"['14,072', '']","['182', '']","['493', '']","['70', '']","['1,014', '']","['3,142', '']","['365', '']","['8,806', '']"
7965,r247,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,246,"['14,038', '']","['1,251', '']","['219', '']","['3,130', '']","['51', '']","['6,726', '']","['0', '']","['2,661', '']"
7965,r248,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,247,"['13,989', '']","['528', '']","['298', '']","['7,537', '']","['1,056', '']","['3,948', '']","['108', '']","['514', '']"
7965,r249,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,248,"['13,944', '']","['796', '']","['2,722', '']","['2,522', '']","['373', '']","['3,750', '']","['0', '']","['3,781', '']"
7965,r250,All institutions -> Marquette U.,All institutions,Marquette U.,2,249,"['13,918', '']","['261', '']","['811', '']","['8,237', '']","['94', '']","['4,056', '']","['148', '']","['311', '']"
7965,r251,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,250,"['13,784', '']","['219', '']","['0', '']","['13,310', '']","['0', '']","['7', '']","['0', '']","['248', '']"
7965,r252,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,251,"['13,708', '']","['12,655', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']","['997', '']"
7965,r253,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,252,"['13,503', '']","['869', '']","['0', '']","['5,706', '']","['271', '']","['2,517', '']","['0', '']","['4,140', '']"
7965,r254,All institutions -> U. West Florida,All institutions,U. West Florida,2,253,"['13,313', '']","['2,443', '']","['397', '']","['912', '']","['0', '']","['618', '']","['7', '']","['8,936', '']"
7965,r255,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,254,"['13,166', '']","['160', '']","['0', '']","['13,006', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7965,r256,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,255,"['13,099', '']","['0', '']","['0', '']","['982', '']","['776', '']","['5,892', '']","['4,251', '']","['1,198', '']"
7965,r257,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,256,"['13,073', '']","['1,313', '']","['226', '']","['1,016', '']","['148', '']","['5,980', '']","['1,044', '']","['3,346', '']"
7965,r258,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,257,"['13,049', '']","['3,776', '']","['537', '']","['828', '']","['1,649', '']","['2,107', '']","['211', '']","['3,941', '']"
7965,r259,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,258,"['13,018', '']","['1,762', '']","['53', '']","['6,094', '']","['33', '']","['2,650', '']","['1,602', '']","['824', '']"
