table_id,row_id,time_period,gdp_level_1,gdp_level_2,gdp_level_3,gdp_hierarchy_depth,value
5930,r387,1982,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.06
5930,r388,1982,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.22
5930,r389,1982,R&D/ GDP (%),"R&D, by source of funding",Federal,3,1.11
5930,r390,1982,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.09
5930,r391,1983,GDP,Current $billions,,2,3634.0
5930,r392,1983,GDP,Constant 2012 $billions,,2,7117.7
5930,r393,1983,GDP,Deflatora (2012 = 1.00000),,2,0.51056
5930,r394,1983,Total R&D,Current $billions,,2,89.9
5930,r395,1983,Total R&D,Constant 2012 $billions,,2,176.2
5930,r396,1983,R&D/ GDP (%),Total,,2,2.48
5930,r397,1983,R&D/ GDP (%),"R&D, by performer",Business,3,1.75
5930,r398,1983,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.44
5930,r399,1983,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.23
5930,r400,1983,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.06
5930,r401,1983,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.25
5930,r402,1983,R&D/ GDP (%),"R&D, by source of funding",Federal,3,1.14
5930,r403,1983,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.09
5930,r404,1984,GDP,Current $billions,,2,4037.6
5930,r405,1984,GDP,Constant 2012 $billions,,2,7632.8
5930,r406,1984,GDP,Deflatora (2012 = 1.00000),,2,0.52898
5930,r407,1984,Total R&D,Current $billions,,2,102.2
5930,r408,1984,Total R&D,Constant 2012 $billions,,2,193.3
5930,r409,1984,R&D/ GDP (%),Total,,2,2.53
5930,r410,1984,R&D/ GDP (%),"R&D, by performer",Business,3,1.81
5930,r411,1984,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.43
5930,r412,1984,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.23
5930,r413,1984,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.06
5930,r414,1984,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.29
5930,r415,1984,R&D/ GDP (%),"R&D, by source of funding",Federal,3,1.15
5930,r416,1984,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.09
5930,r417,1985,GDP,Current $billions,,2,4339.0
5930,r418,1985,GDP,Constant 2012 $billions,,2,7951.1
5930,r419,1985,GDP,Deflatora (2012 = 1.00000),,2,0.54571
5930,r420,1985,Total R&D,Current $billions,,2,114.7
5930,r421,1985,Total R&D,Constant 2012 $billions,,2,210.1
5930,r422,1985,R&D/ GDP (%),Total,,2,2.64
5930,r423,1985,R&D/ GDP (%),"R&D, by performer",Business,3,1.9
5930,r424,1985,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.44
5930,r425,1985,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.24
5930,r426,1985,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.06
5930,r427,1985,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.34
5930,r428,1985,R&D/ GDP (%),"R&D, by source of funding",Federal,3,1.21
5930,r429,1985,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.09
5930,r430,1986,GDP,Current $billions,,2,4579.6
5930,r431,1986,GDP,Constant 2012 $billions,,2,8226.4
5930,r432,1986,GDP,Deflatora (2012 = 1.00000),,2,0.5567
5930,r433,1986,Total R&D,Current $billions,,2,120.2
5930,r434,1986,Total R&D,Constant 2012 $billions,,2,216.0
5930,r435,1986,R&D/ GDP (%),Total,,2,2.63
5930,r436,1986,R&D/ GDP (%),"R&D, by performer",Business,3,1.88
5930,r437,1986,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.43
5930,r438,1986,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.25
5930,r439,1986,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.06
5930,r440,1986,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.33
5930,r441,1986,R&D/ GDP (%),"R&D, by source of funding",Federal,3,1.19
5930,r442,1986,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.1
5930,r443,1987,GDP,Current $billions,,2,4855.2
5930,r444,1987,GDP,Constant 2012 $billions,,2,8511.0
5930,r445,1987,GDP,Deflatora (2012 = 1.00000),,2,0.57046
5930,r446,1987,Total R&D,Current $billions,,2,126.4
5930,r447,1987,Total R&D,Constant 2012 $billions,,2,221.5
5930,r448,1987,R&D/ GDP (%),Total,,2,2.6
5930,r449,1987,R&D/ GDP (%),"R&D, by performer",Business,3,1.86
5930,r450,1987,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.42
5930,r451,1987,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.26
5930,r452,1987,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.06
5930,r453,1987,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.29
5930,r454,1987,R&D/ GDP (%),"R&D, by source of funding",Federal,3,1.21
5930,r455,1987,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.11
5930,r456,1988,GDP,Current $billions,,2,5236.4
5930,r457,1988,GDP,Constant 2012 $billions,,2,8866.5
5930,r458,1988,GDP,Deflatora (2012 = 1.00000),,2,0.59058
5930,r459,1988,Total R&D,Current $billions,,2,133.9
5930,r460,1988,Total R&D,Constant 2012 $billions,,2,226.7
5930,r461,1988,R&D/ GDP (%),Total,,2,2.56
5930,r462,1988,R&D/ GDP (%),"R&D, by performer",Business,3,1.81
5930,r463,1988,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.41
5930,r464,1988,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.27
5930,r465,1988,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.06
5930,r466,1988,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.3
5930,r467,1988,R&D/ GDP (%),"R&D, by source of funding",Federal,3,1.15
5930,r468,1988,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.11
5930,r469,1989,GDP,Current $billions,,2,5641.6
5930,r470,1989,GDP,Constant 2012 $billions,,2,9192.1
5930,r471,1989,GDP,Deflatora (2012 = 1.00000),,2,0.61374
5930,r472,1989,Total R&D,Current $billions,,2,141.9
5930,r473,1989,Total R&D,Constant 2012 $billions,,2,231.2
5930,r474,1989,R&D/ GDP (%),Total,,2,2.52
5930,r475,1989,R&D/ GDP (%),"R&D, by performer",Business,3,1.77
5930,r476,1989,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.4
5930,r477,1989,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.28
5930,r478,1989,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.07
5930,r479,1989,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.33
5930,r480,1989,R&D/ GDP (%),"R&D, by source of funding",Federal,3,1.07
5930,r481,1989,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.11
5930,r482,1990,GDP,Current $billions,,2,5963.1
5930,r483,1990,GDP,Constant 2012 $billions,,2,9365.5
5930,r484,1990,GDP,Deflatora (2012 = 1.00000),,2,0.63671
5930,r485,1990,Total R&D,Current $billions,,2,152.0
5930,r486,1990,Total R&D,Constant 2012 $billions,,2,238.7
5930,r487,1990,R&D/ GDP (%),Total,,2,2.55
5930,r488,1990,R&D/ GDP (%),"R&D, by performer",Business,3,1.8
5930,r489,1990,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.39
5930,r490,1990,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.28
5930,r491,1990,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.07
5930,r492,1990,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.4
5930,r493,1990,R&D/ GDP (%),"R&D, by source of funding",Federal,3,1.03
5930,r494,1990,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.12
5930,r495,1991,GDP,Current $billions,,2,6158.1
5930,r496,1991,GDP,Constant 2012 $billions,,2,9355.4
5930,r497,1991,GDP,Deflatora (2012 = 1.00000),,2,0.65824
5930,r498,1991,Total R&D,Current $billions,,2,160.9
5930,r499,1991,Total R&D,Constant 2012 $billions,,2,244.4
5930,r500,1991,R&D/ GDP (%),Total,,2,2.61
5930,r501,1991,R&D/ GDP (%),"R&D, by performer",Business,3,1.86
5930,r502,1991,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.38
5930,r503,1991,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.3
5930,r504,1991,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.08
5930,r505,1991,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.5
5930,r506,1991,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.99
5930,r507,1991,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.13
5930,r508,1992,GDP,Current $billions,,2,6520.3
5930,r509,1992,GDP,Constant 2012 $billions,,2,9684.9
5930,r510,1992,GDP,Deflatora (2012 = 1.00000),,2,0.67324
5930,r511,1992,Total R&D,Current $billions,,2,165.4
5930,r512,1992,Total R&D,Constant 2012 $billions,,2,245.6
5930,r513,1992,R&D/ GDP (%),Total,,2,2.54
5930,r514,1992,R&D/ GDP (%),"R&D, by performer",Business,3,1.79
5930,r515,1992,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.37
5930,r516,1992,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.3
5930,r517,1992,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.08
5930,r518,1992,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.48
5930,r519,1992,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.93
5930,r520,1992,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.13
5930,r521,1993,GDP,Current $billions,,2,6858.6
5930,r522,1993,GDP,Constant 2012 $billions,,2,9951.5
5930,r523,1993,GDP,Deflatora (2012 = 1.00000),,2,0.6892
5930,r524,1993,Total R&D,Current $billions,,2,165.7
5930,r525,1993,Total R&D,Constant 2012 $billions,,2,240.5
5930,r526,1993,R&D/ GDP (%),Total,,2,2.42
5930,r527,1993,R&D/ GDP (%),"R&D, by performer",Business,3,1.68
5930,r528,1993,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.36
5930,r529,1993,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.3
5930,r530,1993,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.08
5930,r531,1993,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.41
5930,r532,1993,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.88
5930,r533,1993,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.13
5930,r534,1994,GDP,Current $billions,,2,7287.2
5930,r535,1994,GDP,Constant 2012 $billions,,2,10352.4
5930,r536,1994,GDP,Deflatora (2012 = 1.00000),,2,0.70391
5930,r537,1994,Total R&D,Current $billions,,2,169.2
5930,r538,1994,Total R&D,Constant 2012 $billions,,2,240.4
5930,r539,1994,R&D/ GDP (%),Total,,2,2.32
5930,r540,1994,R&D/ GDP (%),"R&D, by performer",Business,3,1.61
5930,r541,1994,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.34
5930,r542,1994,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.3
5930,r543,1994,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.08
5930,r544,1994,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.36
5930,r545,1994,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.83
5930,r546,1994,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.13
5930,r547,1995,GDP,Current $billions,,2,7639.7
5930,r548,1995,GDP,Constant 2012 $billions,,2,10630.3
5930,r549,1995,GDP,Deflatora (2012 = 1.00000),,2,0.71867
5930,r550,1995,Total R&D,Current $billions,,2,183.6
5930,r551,1995,Total R&D,Constant 2012 $billions,,2,255.5
5930,r552,1995,R&D/ GDP (%),Total,,2,2.4
5930,r553,1995,R&D/ GDP (%),"R&D, by performer",Business,3,1.7
5930,r554,1995,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.33
5930,r555,1995,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.3
5930,r556,1995,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.08
5930,r557,1995,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.45
5930,r558,1995,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.82
5930,r559,1995,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.13
5930,r560,1996,GDP,Current $billions,,2,8073.1
5930,r561,1996,GDP,Constant 2012 $billions,,2,11031.4
5930,r562,1996,GDP,Deflatora (2012 = 1.00000),,2,0.73183
5930,r563,1996,Total R&D,Current $billions,,2,197.3
5930,r564,1996,Total R&D,Constant 2012 $billions,,2,269.7
5930,r565,1996,R&D/ GDP (%),Total,,2,2.44
5930,r566,1996,R&D/ GDP (%),"R&D, by performer",Business,3,1.76
5930,r567,1996,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.31
5930,r568,1996,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.29
5930,r569,1996,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.08
5930,r570,1996,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.53
5930,r571,1996,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.79
5930,r572,1996,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.13
5930,r573,1997,GDP,Current $billions,,2,8577.6
5930,r574,1997,GDP,Constant 2012 $billions,,2,11521.9
5930,r575,1997,GDP,Deflatora (2012 = 1.00000),,2,0.74446
5930,r576,1997,Total R&D,Current $billions,,2,211.9
5930,r577,1997,Total R&D,Constant 2012 $billions,,2,284.6
5930,r578,1997,R&D/ GDP (%),Total,,2,2.47
5930,r579,1997,R&D/ GDP (%),"R&D, by performer",Business,3,1.81
5930,r580,1997,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.29
5930,r581,1997,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.29
5930,r582,1997,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.08
5930,r583,1997,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.59
5930,r584,1997,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.75
5930,r585,1997,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.13
5930,r586,1998,GDP,Current $billions,,2,9062.8
5930,r587,1998,GDP,Constant 2012 $billions,,2,12038.3
5930,r588,1998,GDP,Deflatora (2012 = 1.00000),,2,0.75283
5930,r589,1998,Total R&D,Current $billions,,2,225.8
5930,r590,1998,Total R&D,Constant 2012 $billions,,2,299.9
5930,r591,1998,R&D/ GDP (%),Total,,2,2.49
5930,r592,1998,R&D/ GDP (%),"R&D, by performer",Business,3,1.84
5930,r593,1998,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.29
5930,r594,1998,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.28
5930,r595,1998,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.08
5930,r596,1998,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.63
5930,r597,1998,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.73
5930,r598,1998,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.13
5930,r599,1999,GDP,Current $billions,,2,9630.7
5930,r600,1999,GDP,Constant 2012 $billions,,2,12610.5
5930,r601,1999,GDP,Deflatora (2012 = 1.00000),,2,0.7637
5930,r602,1999,Total R&D,Current $billions,,2,244.5
5930,r603,1999,Total R&D,Constant 2012 $billions,,2,320.1
5930,r604,1999,R&D/ GDP (%),Total,,2,2.54
5930,r605,1999,R&D/ GDP (%),"R&D, by performer",Business,3,1.89
5930,r606,1999,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.28
5930,r607,1999,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.29
5930,r608,1999,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.08
5930,r609,1999,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.71
5930,r610,1999,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.69
5930,r611,1999,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.14
5930,r612,2000,GDP,Current $billions,,2,10251.0
5930,r613,2000,GDP,Constant 2012 $billions,,2,13138.0
5930,r614,2000,GDP,Deflatora (2012 = 1.00000),,2,0.78026
5930,r615,2000,Total R&D,Current $billions,,2,267.9
5930,r616,2000,Total R&D,Constant 2012 $billions,,2,343.4
5930,r617,2000,R&D/ GDP (%),Total,,2,2.61
5930,r618,2000,R&D/ GDP (%),"R&D, by performer",Business,3,1.95
5930,r619,2000,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.28
5930,r620,2000,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.29
5930,r621,2000,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.09
5930,r622,2000,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.81
5930,r623,2000,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.66
5930,r624,2000,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.14
5930,r625,2001,GDP,Current $billions,,2,10581.9
5930,r626,2001,GDP,Constant 2012 $billions,,2,13263.4
5930,r627,2001,GDP,Deflatora (2012 = 1.00000),,2,0.79783
5930,r628,2001,Total R&D,Current $billions,,2,278.5
5930,r629,2001,Total R&D,Constant 2012 $billions,,2,349.1
5930,r630,2001,R&D/ GDP (%),Total,,2,2.63
5930,r631,2001,R&D/ GDP (%),"R&D, by performer",Business,3,1.91
5930,r632,2001,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.31
5930,r633,2001,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.31
5930,r634,2001,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.1
5930,r635,2001,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.78
5930,r636,2001,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.7
5930,r637,2001,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.15
5930,r638,2002,GDP,Current $billions,,2,10929.1
5930,r639,2002,GDP,Constant 2012 $billions,,2,13488.4
5930,r640,2002,GDP,Deflatora (2012 = 1.00000),,2,0.81026
5930,r641,2002,Total R&D,Current $billions,,2,277.9
5930,r642,2002,Total R&D,Constant 2012 $billions,,2,343.0
5930,r643,2002,R&D/ GDP (%),Total,,2,2.54
5930,r644,2002,R&D/ GDP (%),"R&D, by performer",Business,3,1.77
5930,r645,2002,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.32
5930,r646,2002,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.34
5930,r647,2002,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.11
5930,r648,2002,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.65
5930,r649,2002,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.72
5930,r650,2002,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.17
5930,r651,2003,GDP,Current $billions,,2,11456.5
5930,r652,2003,GDP,Constant 2012 $billions,,2,13865.5
5930,r653,2003,GDP,Deflatora (2012 = 1.00000),,2,0.82626
5930,r654,2003,Total R&D,Current $billions,,2,291.4
5930,r655,2003,Total R&D,Constant 2012 $billions,,2,352.6
5930,r656,2003,R&D/ GDP (%),Total,,2,2.54
5930,r657,2003,R&D/ GDP (%),"R&D, by performer",Business,3,1.75
5930,r658,2003,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.33
5930,r659,2003,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.35
5930,r660,2003,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.11
5930,r661,2003,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.63
5930,r662,2003,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.74
5930,r663,2003,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.18
5930,r664,2004,GDP,Current $billions,,2,12217.2
5930,r665,2004,GDP,Constant 2012 $billions,,2,14399.7
5930,r666,2004,GDP,Deflatora (2012 = 1.00000),,2,0.84843
5930,r667,2004,Total R&D,Current $billions,,2,302.7
5930,r668,2004,Total R&D,Constant 2012 $billions,,2,356.8
5930,r669,2004,R&D/ GDP (%),Total,,2,2.48
5930,r670,2004,R&D/ GDP (%),"R&D, by performer",Business,3,1.7
5930,r671,2004,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.31
5930,r672,2004,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.35
5930,r673,2004,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.11
5930,r674,2004,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.57
5930,r675,2004,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.74
5930,r676,2004,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.17
5930,r677,2005,GDP,Current $billions,,2,13039.2
5930,r678,2005,GDP,Constant 2012 $billions,,2,14901.3
5930,r679,2005,GDP,Deflatora (2012 = 1.00000),,2,0.87504
5930,r680,2005,Total R&D,Current $billions,,2,325.3
5930,r681,2005,Total R&D,Constant 2012 $billions,,2,371.7
5930,r682,2005,R&D/ GDP (%),Total,,2,2.49
5930,r683,2005,R&D/ GDP (%),"R&D, by performer",Business,3,1.73
5930,r684,2005,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.3
5930,r685,2005,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.35
5930,r686,2005,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.11
5930,r687,2005,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.59
5930,r688,2005,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.73
5930,r689,2005,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.17
5930,r690,2006,GDP,Current $billions,,2,13815.6
5930,r691,2006,GDP,Constant 2012 $billions,,2,15315.9
5930,r692,2006,GDP,Deflatora (2012 = 1.00000),,2,0.90204
5930,r693,2006,Total R&D,Current $billions,,2,350.9
5930,r694,2006,Total R&D,Constant 2012 $billions,,2,389.0
5930,r695,2006,R&D/ GDP (%),Total,,2,2.54
5930,r696,2006,R&D/ GDP (%),"R&D, by performer",Business,3,1.79
5930,r697,2006,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.3
5930,r698,2006,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.34
5930,r699,2006,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.1
5930,r700,2006,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.64
5930,r701,2006,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.72
5930,r702,2006,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.17
5930,r703,2007,GDP,Current $billions,,2,14474.2
5930,r704,2007,GDP,Constant 2012 $billions,,2,15623.9
5930,r705,2007,GDP,Deflatora (2012 = 1.00000),,2,0.92641
5930,r706,2007,Total R&D,Current $billions,,2,377.9
5930,r707,2007,Total R&D,Constant 2012 $billions,,2,407.9
5930,r708,2007,R&D/ GDP (%),Total,,2,2.61
5930,r709,2007,R&D/ GDP (%),"R&D, by performer",Business,3,1.86
5930,r710,2007,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.3
5930,r711,2007,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.34
5930,r712,2007,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.1
5930,r713,2007,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.71
5930,r714,2007,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.73
5930,r715,2007,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.18
5930,r716,2008,GDP,Current $billions,,2,14769.9
5930,r717,2008,GDP,Constant 2012 $billions,,2,15643.0
5930,r718,2008,GDP,Deflatora (2012 = 1.00000),,2,0.94419
5930,r719,2008,Total R&D,Current $billions,,2,404.8
5930,r720,2008,Total R&D,Constant 2012 $billions,,2,428.7
5930,r721,2008,R&D/ GDP (%),Total,,2,2.74
5930,r722,2008,R&D/ GDP (%),"R&D, by performer",Business,3,1.97
5930,r723,2008,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.31
5930,r724,2008,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.35
5930,r725,2008,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.11
5930,r726,2008,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.75
5930,r727,2008,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.8
5930,r728,2008,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.2
5930,r729,2009,GDP,Current $billions,,2,14478.1
5930,r730,2009,GDP,Constant 2012 $billions,,2,15236.3
5930,r731,2009,GDP,Deflatora (2012 = 1.00000),,2,0.95024
5930,r732,2009,Total R&D,Current $billions,,2,402.9
5930,r733,2009,Total R&D,Constant 2012 $billions,,2,424.0
5930,r734,2009,R&D/ GDP (%),Total,,2,2.78
5930,r735,2009,R&D/ GDP (%),"R&D, by performer",Business,3,1.95
5930,r736,2009,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.33
5930,r737,2009,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.38
5930,r738,2009,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.12
5930,r739,2009,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.7
5930,r740,2009,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.87
5930,r741,2009,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.21
5930,r742,2010,GDP,Current $billions,,2,15049.0
5930,r743,2010,GDP,Constant 2012 $billions,,2,15649.0
5930,r744,2010,GDP,Deflatora (2012 = 1.00000),,2,0.96166
5930,r745,2010,Total R&D,Current $billions,,2,406.6
5930,r746,2010,Total R&D,Constant 2012 $billions,,2,422.8
5930,r747,2010,R&D/ GDP (%),Total,,2,2.7
5930,r748,2010,R&D/ GDP (%),"R&D, by performer",Business,3,1.85
5930,r749,2010,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.34
5930,r750,2010,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.39
5930,r751,2010,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.12
5930,r752,2010,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.65
5930,r753,2010,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.84
5930,r754,2010,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.21
5930,r755,2011,GDP,Current $billions,,2,15599.7
5930,r756,2011,GDP,Constant 2012 $billions,,2,15891.5
5930,r757,2011,GDP,Deflatora (2012 = 1.00000),,2,0.98164
5930,r758,2011,Total R&D,Current $billions,,2,426.2
5930,r759,2011,Total R&D,Constant 2012 $billions,,2,434.2
5930,r760,2011,R&D/ GDP (%),Total,,2,2.73
5930,r761,2011,R&D/ GDP (%),"R&D, by performer",Business,3,1.89
5930,r762,2011,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.34
5930,r763,2011,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.39
5930,r764,2011,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.12
5930,r765,2011,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.71
5930,r766,2011,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.81
5930,r767,2011,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.21
5930,r768,2012,GDP,Current $billions,,2,16254.0
5930,r769,2012,GDP,Constant 2012 $billions,,2,16254.0
5930,r770,2012,GDP,Deflatora (2012 = 1.00000),,2,1.0
5930,r771,2012,Total R&D,Current $billions,,2,433.7
5930,r772,2012,Total R&D,Constant 2012 $billions,,2,433.7
5930,r773,2012,R&D/ GDP (%),Total,,2,2.67
