table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2020,field_2021,field_2022,field_2023_all_physical_sciences,field_2023_astronomy_and_astrophysics,field_2023_chemistry,field_2023_materials_science,field_2023_physics,field_2023_physical_sciences_nec
12696,r122,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,121,"['4,523', '']","['4,453', '']","['5,326', '']","['7,052', '']","['162', '']","['1,505', '']","['545', '']","['4,827', '']","['13', '']"
12696,r123,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,122,"['1,348', '']","['1,139', '']","['1,645', '']","['6,995', '']","['0', '']","['0', '']","['0', '']","['6,995', '']","['0', '']"
12696,r124,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,123,"['9,305', '']","['7,625', '']","['6,788', '']","['6,754', '']","['0', '']","['4,213', '']","['0', '']","['2,541', '']","['0', '']"
12696,r125,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,124,"['7,642', '']","['5,541', '']","['5,229', '']","['6,688', '']","['0', '']","['5,542', '']","['0', '']","['1,146', '']","['0', '']"
12696,r126,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,125,"['5,428', '']","['6,313', '']","['5,843', '']","['6,654', '']","['0', '']","['1,762', '']","['0', '']","['292', '']","['4,600', '']"
12696,r127,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,126,"['4,257', '']","['4,537', '']","['5,077', '']","['6,551', '']","['0', '']","['4,691', '']","['0', '']","['1,860', '']","['0', '']"
12696,r128,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,127,"['4,041', '']","['4,501', '']","['5,296', '']","['6,422', '']","['0', '']","['3,743', '']","['0', '']","['2,679', '']","['0', '']"
12696,r129,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,128,"['5,010', '']","['7,800', '']","['7,058', '']","['6,420', '']","['4,448', '']","['1,132', '']","['0', '']","['840', '']","['0', '']"
12696,r130,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,129,"['4,073', '']","['4,170', '']","['4,861', '']","['6,399', '']","['617', '']","['3,165', '']","['0', '']","['2,617', '']","['0', '']"
12696,r131,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,130,"['1,859', '']","['2,482', '']","['4,744', '']","['6,290', '']","['14', '']","['0', '']","['0', '']","['279', '']","['5,997', '']"
12696,r132,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,131,"['3,018', '']","['4,719', '']","['7,392', '']","['6,092', '']","['0', '']","['1,940', '']","['0', '']","['4,152', '']","['0', '']"
12696,r133,All institutions -> U. Miami,All institutions,U. Miami,2,132,"['4,172', '']","['4,482', '']","['5,415', '']","['5,934', '']","['0', '']","['1,971', '']","['0', '']","['3,963', '']","['0', '']"
12696,r134,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,133,"['4,601', '']","['4,475', '']","['5,033', '']","['5,894', '']","['0', '']","['2,362', '']","['0', '']","['3,532', '']","['0', '']"
12696,r135,All institutions -> George Mason U.,All institutions,George Mason U.,2,134,"['4,656', '']","['3,561', '']","['5,050', '']","['5,856', '']","['3,077', '']","['1,022', '']","['1,253', '']","['447', '']","['57', '']"
12696,r136,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,135,"['2,267', '']","['2,399', '']","['4,142', '']","['5,802', '']","['17', '']","['1,498', '']","['2,363', '']","['1,924', '']","['0', '']"
12696,r137,All institutions -> Howard U.,All institutions,Howard U.,2,136,"['4,381', '']","['4,733', '']","['4,953', '']","['5,764', '']","['1,633', '']","['3,694', '']","['0', '']","['437', '']","['0', '']"
12696,r138,All institutions -> George Washington U.,All institutions,George Washington U.,2,137,"['5,366', '']","['4,872', '']","['5,637', '']","['5,740', '']","['0', '']","['1,853', '']","['0', '']","['3,887', '']","['0', '']"
12696,r139,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,138,"['2,992', '']","['2,931', '']","['4,613', '']","['5,712', '']","['421', '']","['4,438', '']","['0', '']","['853', '']","['0', '']"
12696,r140,All institutions -> William & Mary,All institutions,William & Mary,2,139,"['4,428', '']","['4,140', '']","['4,946', '']","['5,641', '']","['0', '']","['561', '']","['0', '']","['5,080', '']","['0', '']"
12696,r141,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,140,"['739', '']","['703', '']","['1,540', '']","['5,282', '']","['0', '']","['1,335', '']","['0', '']","['3,947', '']","['0', '']"
12696,r142,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,141,"['4,184', '']","['4,033', '']","['4,338', '']","['5,155', '']","['0', '']","['4,013', '']","['0', '']","['1,142', '']","['0', '']"
12696,r143,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,142,"['2,888', '']","['2,990', '']","['4,596', '']","['5,092', 'i']","['0', 'i']","['382', 'i']","['0', 'i']","['4,710', 'i']","['0', 'i']"
12696,r144,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,143,"['4,702', '']","['5,338', '']","['5,547', '']","['5,045', '']","['0', '']","['2,356', '']","['0', '']","['2,689', '']","['0', '']"
12696,r145,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,144,"['3,713', '']","['3,668', '']","['4,712', '']","['4,986', '']","['0', '']","['1,903', '']","['0', '']","['3,083', '']","['0', '']"
12696,r146,All institutions -> Boise State U.,All institutions,Boise State U.,2,145,"['2,678', '']","['4,976', '']","['4,686', '']","['4,961', '']","['132', '']","['774', '']","['3,613', '']","['442', '']","['0', '']"
12696,r147,All institutions -> U. Georgia,All institutions,U. Georgia,2,146,"['4,815', '']","['4,936', '']","['4,090', '']","['4,938', '']","['448', '']","['3,667', '']","['0', '']","['823', '']","['0', '']"
12696,r148,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,147,"['2,878', '']","['2,577', '']","['2,574', '']","['4,854', '']","['0', '']","['2,426', '']","['0', '']","['2,428', '']","['0', '']"
12696,r149,All institutions -> U. Akron,All institutions,U. Akron,2,148,"['4,238', '']","['4,026', '']","['4,811', '']","['4,844', '']","['0', '']","['4,844', '']","['0', '']","['0', '']","['0', '']"
12696,r150,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,149,"['4,891', '']","['2,865', '']","['4,363', '']","['4,779', '']","['0', '']","['1,783', '']","['0', '']","['2,586', '']","['410', '']"
12696,r151,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,150,"['1,595', 'i']","['1,833', '']","['3,172', '']","['4,727', '']","['101', '']","['1,015', '']","['6', '']","['3,605', '']","['0', '']"
12696,r152,All institutions -> Kent State U.,All institutions,Kent State U.,2,151,"['3,715', '']","['3,843', '']","['3,722', '']","['4,710', '']","['160', '']","['1,204', '']","['748', '']","['2,421', '']","['177', '']"
12696,r153,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,152,"['3,427', '']","['4,104', '']","['4,386', '']","['4,606', '']","['80', '']","['3,052', '']","['0', '']","['1,474', '']","['0', '']"
12696,r154,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,153,"['4,217', '']","['4,067', '']","['4,026', '']","['4,550', '']","['0', '']","['2,401', '']","['288', '']","['1,861', '']","['0', '']"
12696,r155,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,154,"['3,147', '']","['3,885', '']","['3,894', '']","['4,508', '']","['2,881', '']","['46', '']","['111', '']","['718', '']","['752', '']"
12696,r156,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,155,"['7,203', '']","['7,538', '']","['7,764', '']","['4,507', '']","['176', '']","['2,419', '']","['0', '']","['1,912', '']","['0', '']"
12696,r157,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,156,"['3,552', '']","['4,840', '']","['4,191', '']","['4,500', '']","['0', '']","['3,048', '']","['0', '']","['1,303', '']","['149', '']"
12696,r158,All institutions -> Baylor U.,All institutions,Baylor U.,2,157,"['2,110', '']","['2,661', '']","['3,708', '']","['4,451', '']","['25', '']","['2,792', '']","['393', '']","['1,241', '']","['0', '']"
12696,r159,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,158,"['5,306', '']","['4,803', '']","['5,335', '']","['4,431', '']","['0', '']","['2,324', '']","['0', '']","['1,777', '']","['330', '']"
12696,r160,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,159,"['4,133', '']","['4,414', '']","['5,323', '']","['4,348', '']","['0', '']","['1,783', '']","['0', '']","['2,565', '']","['0', '']"
12696,r161,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,160,"['2,612', '']","['2,761', '']","['4,149', '']","['4,306', '']","['0', '']","['2,553', '']","['1,753', '']","['0', '']","['0', '']"
12696,r162,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,161,"['3,934', '']","['4,292', '']","['3,395', '']","['4,247', '']","['0', '']","['1,511', '']","['4', '']","['2,732', '']","['0', '']"
12696,r163,All institutions -> Utah State U.,All institutions,Utah State U.,2,162,"['3,982', '']","['3,395', '']","['3,837', '']","['4,246', '']","['0', '']","['2,046', '']","['0', '']","['2,200', '']","['0', '']"
12696,r164,All institutions -> Tulane U.,All institutions,Tulane U.,2,163,"['3,343', '']","['3,041', '']","['3,091', '']","['4,173', '']","['0', '']","['1,990', '']","['0', '']","['2,183', '']","['0', '']"
12696,r165,All institutions -> Ohio U.,All institutions,Ohio U.,2,164,"['3,467', '']","['4,143', '']","['4,370', '']","['4,116', '']","['0', '']","['360', '']","['0', '']","['3,756', '']","['0', '']"
12696,r166,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,165,"['2,166', '']","['2,534', '']","['3,322', '']","['4,084', '']","['0', '']","['1,757', '']","['0', '']","['2,327', '']","['0', '']"
12696,r167,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,166,"['8,513', '']","['5,658', '']","['4,668', '']","['4,038', '']","['0', '']","['647', '']","['88', '']","['2,580', '']","['723', '']"
12696,r168,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,167,"['2,870', '']","['2,640', '']","['3,379', '']","['3,955', '']","['0', '']","['2,020', '']","['0', '']","['1,935', '']","['0', '']"
12696,r169,All institutions -> Texas State U.,All institutions,Texas State U.,2,168,"['1,798', '']","['2,774', '']","['2,960', '']","['3,905', '']","['0', '']","['2,938', '']","['0', '']","['967', '']","['0', '']"
12696,r170,All institutions -> Hampton U.,All institutions,Hampton U.,2,169,"['3,142', '']","['3,409', '']","['4,282', '']","['3,898', '']","['0', '']","['342', '']","['0', '']","['3,556', '']","['0', '']"
12696,r171,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,170,"['4,255', '']","['4,085', '']","['4,910', '']","['3,807', '']","['0', '']","['3,516', '']","['0', '']","['291', '']","['0', '']"
12696,r172,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,171,"['3,917', '']","['3,663', '']","['2,984', '']","['3,759', '']","['0', '']","['3,039', '']","['0', '']","['720', '']","['0', '']"
12696,r173,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,172,"['2,194', '']","['2,348', '']","['2,560', '']","['3,547', '']","['0', '']","['2,408', '']","['0', '']","['1,139', '']","['0', '']"
12696,r174,All institutions -> Miami U.,All institutions,Miami U.,2,173,"['408', '']","['2,638', '']","['2,078', '']","['3,444', '']","['0', '']","['2,978', '']","['0', '']","['209', '']","['257', '']"
12696,r175,All institutions -> American U.,All institutions,American U.,2,174,"['3,401', '']","['3,136', '']","['3,078', '']","['3,433', '']","['0', '']","['342', '']","['0', '']","['3,091', '']","['0', '']"
12696,r176,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,175,"['1,384', '']","['1,504', '']","['2,305', '']","['3,214', '']","['0', '']","['1,399', '']","['0', '']","['1,815', '']","['0', '']"
12696,r177,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,176,"['393', '']","['759', '']","['2,225', '']","['3,173', '']","['0', '']","['745', '']","['0', '']","['2,384', '']","['44', '']"
12696,r178,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,177,"['2,329', '']","['2,696', '']","['3,134', '']","['3,162', '']","['0', '']","['2,115', '']","['0', '']","['1,047', '']","['0', '']"
12696,r179,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,178,"['1,163', '']","['1,125', '']","['1,996', '']","['3,084', '']","['0', '']","['1,616', '']","['0', '']","['1,468', '']","['0', '']"
12696,r180,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,179,"['2,579', '']","['2,203', '']","['2,698', '']","['3,062', '']","['0', '']","['2,057', '']","['0', '']","['155', '']","['850', '']"
12696,r181,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,180,"['4,591', '']","['2,652', '']","['2,838', '']","['3,055', '']","['0', '']","['2,300', '']","['0', '']","['755', '']","['0', '']"
12696,r182,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,181,"['1,422', '']","['1,407', '']","['2,379', '']","['2,956', '']","['0', '']","['2,826', '']","['0', '']","['130', '']","['0', '']"
12696,r183,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,182,"['1,302', '']","['1,237', '']","['2,088', '']","['2,955', '']","['0', '']","['2,955', '']","['0', '']","['0', '']","['0', '']"
12696,r184,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,183,"['1,448', '']","['1,809', '']","['2,413', '']","['2,947', '']","['0', '']","['1,951', '']","['40', '']","['956', '']","['0', '']"
12696,r185,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,184,"['3,335', '']","['2,355', '']","['2,402', '']","['2,846', '']","['0', '']","['1,045', '']","['389', '']","['1,412', '']","['0', '']"
12696,r186,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,185,"['1,436', '']","['2,020', '']","['2,906', '']","['2,839', '']","['0', '']","['2,320', '']","['0', '']","['519', '']","['0', '']"
12696,r187,All institutions -> U. Maine,All institutions,U. Maine,2,186,"['1,868', '']","['2,289', '']","['2,278', '']","['2,820', '']","['0', '']","['0', '']","['0', '']","['2,820', '']","['0', '']"
12696,r188,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,187,"['1,517', '']","['1,831', '']","['2,393', '']","['2,813', '']","['0', '']","['390', '']","['0', '']","['354', '']","['2,069', '']"
12696,r189,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,188,"['1,603', '']","['2,171', '']","['1,869', '']","['2,787', '']","['0', '']","['1,408', '']","['0', '']","['1,379', '']","['0', '']"
12696,r190,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,189,"['2,855', '']","['3,420', '']","['3,652', '']","['2,774', '']","['0', '']","['1,050', '']","['0', '']","['1,724', '']","['0', '']"
12696,r191,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,190,"['2,882', '']","['3,581', '']","['2,185', '']","['2,713', '']","['0', '']","['2,534', '']","['0', '']","['179', '']","['0', '']"
12696,r192,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,191,"['2,035', '']","['2,129', '']","['2,376', '']","['2,663', '']","['0', '']","['1,180', '']","['0', '']","['1,167', '']","['316', '']"
12696,r193,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,192,"['2,021', '']","['1,964', '']","['2,487', '']","['2,603', '']","['537', '']","['2,066', '']","['0', '']","['0', '']","['0', '']"
12696,r194,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,193,"['2,502', '']","['2,574', '']","['2,698', '']","['2,589', '']","['435', '']","['2,122', '']","['32', '']","['0', '']","['0', '']"
12696,r195,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,194,"['2,734', '']","['2,909', '']","['3,072', '']","['2,552', '']","['0', '']","['131', '']","['0', '']","['2,421', '']","['0', '']"
12696,r196,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,195,"['1,374', '']","['1,871', '']","['1,998', '']","['2,535', '']","['0', '']","['1,527', '']","['0', '']","['1,008', '']","['0', '']"
12696,r197,All institutions -> Troy U.,All institutions,Troy U.,2,196,"['1,216', '']","['1,094', '']","['1,910', '']","['2,525', '']","['0', '']","['0', '']","['2,525', '']","['0', '']","['0', '']"
12696,r198,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,197,"['845', '']","['1,297', '']","['1,779', '']","['2,491', '']","['0', '']","['2,115', '']","['0', '']","['376', '']","['0', '']"
12696,r199,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,198,"['1,206', '']","['1,748', '']","['1,541', '']","['2,469', '']","['362', '']","['1,036', '']","['54', '']","['983', '']","['34', '']"
12696,r200,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,199,"['1,968', '']","['1,754', '']","['1,877', '']","['2,467', '']","['0', '']","['1,158', '']","['0', '']","['1,309', '']","['0', '']"
12696,r201,All institutions -> Oakland U.,All institutions,Oakland U.,2,200,"['1,852', '']","['2,062', '']","['2,522', '']","['2,411', '']","['0', '']","['1,135', '']","['0', '']","['1,276', '']","['0', '']"
12696,r202,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,201,"['1,058', '']","['1,448', '']","['1,312', '']","['2,403', '']","['0', '']","['2,295', '']","['0', '']","['108', '']","['0', '']"
12696,r203,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,202,"['1,648', '']","['1,500', '']","['1,257', '']","['2,206', '']","['0', '']","['735', '']","['267', '']","['1,204', '']","['0', '']"
12696,r204,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,203,"['1,366', '']","['1,344', '']","['1,874', '']","['2,169', '']","['0', '']","['83', '']","['0', '']","['2,086', '']","['0', '']"
12696,r205,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,203,"['2,215', '']","['1,083', '']","['1,299', '']","['2,169', '']","['873', '']","['67', '']","['114', '']","['1,115', '']","['0', '']"
12696,r206,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,205,"['166', '']","['169', '']","['1,910', '']","['2,135', '']","['0', '']","['40', '']","['1,944', '']","['151', '']","['0', '']"
12696,r207,All institutions -> Rowan U.,All institutions,Rowan U.,2,206,"['407', '']","['1,404', '']","['1,309', '']","['2,031', '']","['52', '']","['1,655', '']","['0', '']","['322', '']","['2', '']"
12696,r208,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,207,"['989', '']","['1,321', '']","['1,629', '']","['2,021', '']","['269', '']","['1,506', '']","['246', '']","['0', '']","['0', '']"
12696,r209,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,208,"['2,044', '']","['1,814', '']","['2,053', '']","['1,960', '']","['432', '']","['34', '']","['69', '']","['1,425', '']","['0', '']"
12696,r210,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,209,"['2,096', '']","['1,499', '']","['1,515', '']","['1,959', '']","['0', '']","['807', '']","['0', '']","['1,152', '']","['0', '']"
12696,r211,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,210,"['2,239', '']","['2,420', '']","['1,793', '']","['1,925', '']","['0', '']","['1,498', '']","['0', '']","['427', '']","['0', '']"
12696,r212,All institutions -> Fisk U.,All institutions,Fisk U.,2,211,"['212', '']","['1,525', '']","['1,693', '']","['1,879', '']","['0', '']","['80', '']","['437', '']","['1,362', '']","['0', '']"
12696,r213,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,212,"['904', '']","['687', '']","['1,280', '']","['1,857', '']","['0', '']","['1,214', '']","['95', '']","['548', '']","['0', '']"
12696,r214,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,213,"['1,317', '']","['1,135', '']","['1,498', '']","['1,837', '']","['195', '']","['1,076', '']","['0', '']","['566', '']","['0', '']"
12696,r215,All institutions -> U. Vermont,All institutions,U. Vermont,2,214,"['2,710', '']","['2,061', '']","['2,302', '']","['1,828', '']","['0', '']","['1,201', '']","['0', '']","['627', '']","['0', '']"
12696,r216,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,215,"['na', '']","['1,561', '']","['1,798', '']","['1,809', '']","['0', '']","['1,301', '']","['0', '']","['508', '']","['0', '']"
12696,r217,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,216,"['511', '']","['923', '']","['1,219', '']","['1,711', '']","['0', '']","['1,020', '']","['0', '']","['691', '']","['0', '']"
12696,r218,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,217,"['1,069', '']","['1,036', '']","['874', '']","['1,673', '']","['0', '']","['996', '']","['0', '']","['416', '']","['261', '']"
12696,r219,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,218,"['2,714', '']","['2,348', '']","['2,175', '']","['1,669', '']","['1,094', '']","['0', '']","['0', '']","['575', '']","['0', '']"
12696,r220,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,219,"['912', '']","['853', '']","['1,037', '']","['1,658', '']","['0', '']","['1,048', '']","['0', '']","['610', '']","['0', '']"
12696,r221,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,220,"['767', '']","['422', '']","['1,636', '']","['1,653', '']","['0', '']","['935', '']","['0', '']","['150', '']","['568', '']"
12696,r222,All institutions -> Villanova U.,All institutions,Villanova U.,2,221,"['1,658', '']","['1,412', '']","['1,467', '']","['1,634', '']","['499', '']","['430', '']","['0', '']","['705', '']","['0', '']"
12696,r223,All institutions -> Drexel U.,All institutions,Drexel U.,2,222,"['1,582', '']","['1,429', '']","['1,597', '']","['1,615', '']","['0', '']","['433', '']","['0', '']","['1,182', '']","['0', '']"
12696,r224,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,223,"['922', '']","['899', '']","['1,014', '']","['1,600', '']","['217', '']","['420', '']","['867', '']","['96', '']","['0', '']"
12696,r225,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,224,"['1,282', '']","['1,248', '']","['1,659', '']","['1,591', '']","['0', '']","['977', '']","['0', '']","['614', '']","['0', '']"
12696,r226,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,225,"['1,540', '']","['1,429', '']","['1,542', '']","['1,567', '']","['303', '']","['822', '']","['0', '']","['442', '']","['0', '']"
12696,r227,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,226,"['ne', '']","['ne', '']","['1,339', '']","['1,534', '']","['0', '']","['531', '']","['0', '']","['1,003', '']","['0', '']"
12696,r228,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,227,"['1,202', '']","['932', '']","['1,347', '']","['1,523', '']","['0', '']","['451', '']","['0', '']","['1,072', '']","['0', '']"
12696,r229,All institutions -> Chapman U.,All institutions,Chapman U.,2,228,"['1,655', '']","['936', '']","['1,434', '']","['1,511', '']","['0', '']","['510', '']","['0', '']","['112', '']","['889', '']"
12696,r230,All institutions -> Barnard C.,All institutions,Barnard C.,2,229,"['805', '']","['1,246', '']","['1,411', '']","['1,485', '']","['795', '']","['690', '']","['0', '']","['0', '']","['0', '']"
12696,r231,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,230,"['1,499', '']","['1,470', '']","['1,310', '']","['1,482', '']","['0', '']","['383', '']","['0', '']","['1,099', '']","['0', '']"
12696,r232,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,231,"['1,041', '']","['1,475', '']","['1,488', '']","['1,455', '']","['0', '']","['1,148', '']","['0', '']","['307', '']","['0', '']"
12696,r233,All institutions -> U. Denver,All institutions,U. Denver,2,232,"['3,373', '']","['2,532', '']","['2,877', '']","['1,452', '']","['67', '']","['981', '']","['79', '']","['325', '']","['0', '']"
12696,r234,All institutions -> U. Louisville,All institutions,U. Louisville,2,233,"['1,446', '']","['1,406', '']","['1,481', '']","['1,382', '']","['76', '']","['1,002', '']","['37', '']","['96', '']","['171', '']"
12696,r235,All institutions -> James Madison U.,All institutions,James Madison U.,2,234,"['531', '']","['919', '']","['1,195', '']","['1,367', '']","['157', '']","['817', '']","['0', '']","['204', '']","['189', '']"
12696,r236,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,235,"['2,109', '']","['2,448', '']","['951', '']","['1,343', '']","['299', '']","['203', '']","['0', '']","['725', '']","['116', '']"
12696,r237,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,236,"['2,264', '']","['1,467', '']","['1,401', '']","['1,336', '']","['0', '']","['0', '']","['0', '']","['1,336', '']","['0', '']"
12696,r238,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,237,"['1,393', '']","['1,105', '']","['1,229', '']","['1,329', '']","['1,123', '']","['205', '']","['0', '']","['1', '']","['0', '']"
12696,r239,All institutions -> Creighton U.,All institutions,Creighton U.,2,238,"['806', 'i']","['881', 'i']","['1,234', 'i']","['1,302', 'i']","['0', 'i']","['458', 'i']","['0', 'i']","['844', 'i']","['0', 'i']"
12696,r240,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,239,"['1,250', '']","['808', '']","['1,169', '']","['1,297', '']","['0', '']","['49', '']","['0', '']","['0', '']","['1,248', '']"
12696,r241,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,240,"['489', '']","['807', '']","['1,881', '']","['1,287', '']","['0', '']","['687', '']","['470', '']","['130', '']","['0', '']"
12696,r242,All institutions -> Portland State U.,All institutions,Portland State U.,2,241,"['1,937', '']","['1,462', '']","['1,762', '']","['1,285', '']","['0', '']","['1,255', '']","['0', '']","['30', '']","['0', '']"
12696,r243,All institutions -> U. Idaho,All institutions,U. Idaho,2,242,"['771', '']","['831', '']","['1,224', '']","['1,265', '']","['823', '']","['152', '']","['92', '']","['198', '']","['0', '']"
12696,r244,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,243,"['1,270', '']","['1,081', '']","['1,027', '']","['1,263', '']","['58', '']","['729', '']","['0', '']","['445', '']","['31', '']"
12696,r245,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,244,"['1,135', '']","['1,387', '']","['1,216', '']","['1,260', '']","['0', '']","['1,004', '']","['0', '']","['256', '']","['0', '']"
12696,r246,All institutions -> Marquette U.,All institutions,Marquette U.,2,245,"['1,649', '']","['2,614', '']","['1,620', '']","['1,259', '']","['0', '']","['1,053', '']","['0', '']","['206', '']","['0', '']"
12696,r247,All institutions -> Marshall U.,All institutions,Marshall U.,2,246,"['99', '']","['155', '']","['1,068', '']","['1,229', '']","['0', '']","['1,206', '']","['0', '']","['23', '']","['0', '']"
12696,r248,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,247,"['571', '']","['546', '']","['690', '']","['1,220', '']","['0', '']","['20', '']","['0', '']","['1,200', '']","['0', '']"
12696,r249,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,248,"['610', '']","['716', '']","['1,253', '']","['1,188', '']","['0', '']","['990', '']","['0', '']","['198', '']","['0', '']"
