table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12711,r117,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,116,"['2,313', '']","['0', '']","['33', '']","['0', '']","['0', '']","['2,280', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r118,All institutions -> Boise State U.,All institutions,Boise State U.,2,117,"['2,296', '']","['6', '']","['237', '']","['375', '']","['4', '']","['132', '']","['0', '']","['0', '']","['0', '']","['1,542', '']","['0', '']"
12711,r119,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,118,"['2,278', '']","['0', '']","['250', '']","['707', '']","['0', '']","['966', '']","['0', '']","['0', '']","['0', '']","['355', '']","['0', '']"
12711,r120,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,119,"['2,233', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,667', '']","['0', '']","['0', '']","['0', '']","['566', '']","['0', '']"
12711,r121,All institutions -> Duke U.,All institutions,Duke U.,2,120,"['2,223', '']","['0', '']","['180', '']","['780', '']","['0', '']","['317', '']","['0', '']","['0', '']","['0', '']","['946', '']","['0', '']"
12711,r122,All institutions -> C. Charleston,All institutions,C. Charleston,2,121,"['2,212', '']","['0', '']","['1,308', '']","['63', '']","['0', '']","['320', '']","['0', '']","['0', '']","['0', '']","['521', '']","['0', '']"
12711,r123,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,122,"['2,205', '']","['0', '']","['1,031', '']","['0', '']","['0', '']","['981', '']","['0', '']","['20', '']","['0', '']","['171', '']","['2', '']"
12711,r124,All institutions -> Clemson U.,All institutions,Clemson U.,2,123,"['2,098', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,062', '']","['0', '']","['0', '']","['0', '']","['0', '']","['36', '']"
12711,r125,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,124,"['1,983', '']","['10', '']","['230', '']","['0', '']","['0', '']","['957', '']","['0', '']","['0', '']","['0', '']","['786', '']","['0', '']"
12711,r126,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,125,"['1,961', '']","['0', '']","['4', '']","['0', '']","['5', '']","['1,949', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
12711,r127,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,126,"['1,945', '']","['11', '']","['455', '']","['61', '']","['0', '']","['634', '']","['0', '']","['0', '']","['0', '']","['784', '']","['0', '']"
12711,r128,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,127,"['1,944', '']","['88', '']","['286', '']","['0', '']","['214', '']","['681', '']","['182', '']","['102', '']","['0', '']","['391', '']","['0', '']"
12711,r129,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,128,"['1,911', '']","['100', '']","['196', '']","['26', '']","['0', '']","['532', '']","['0', '']","['556', '']","['0', '']","['501', '']","['0', '']"
12711,r130,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,129,"['1,908', '']","['0', '']","['51', '']","['0', '']","['48', '']","['453', '']","['0', '']","['0', '']","['0', '']","['1,356', '']","['0', '']"
12711,r131,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,130,"['1,887', '']","['0', '']","['1,203', '']","['170', '']","['0', '']","['485', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']"
12711,r132,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,131,"['1,870', '']","['59', '']","['972', '']","['122', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']","['367', '']","['0', '']"
12711,r133,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,131,"['1,870', '']","['9', '']","['1,359', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['441', '']","['5', '']"
12711,r134,All institutions -> New York U.,All institutions,New York U.,2,133,"['1,829', '']","['210', '']","['2', '']","['0', '']","['295', '']","['1,002', '']","['0', '']","['187', '']","['0', '']","['133', '']","['0', '']"
12711,r135,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,134,"['1,822', '']","['0', '']","['390', '']","['1,329', '']","['0', '']","['17', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']"
12711,r136,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,135,"['1,805', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,805', '']","['0', '']"
12711,r137,All institutions -> U. Vermont,All institutions,U. Vermont,2,136,"['1,797', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,797', '']","['0', '']"
12711,r138,All institutions -> U. Rochester,All institutions,U. Rochester,2,137,"['1,766', '']","['0', '']","['474', '']","['630', '']","['0', '']","['622', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']"
12711,r139,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,138,"['1,763', '']","['0', '']","['0', '']","['1,165', '']","['143', '']","['369', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']"
12711,r140,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,139,"['1,728', '']","['87', '']","['674', '']","['64', '']","['0', '']","['605', '']","['0', '']","['0', '']","['0', '']","['298', '']","['0', '']"
12711,r141,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,139,"['1,728', '']","['0', '']","['1,030', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['698', '']","['0', '']"
12711,r142,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,141,"['1,717', '']","['0', '']","['0', '']","['1,717', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r143,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,142,"['1,714', '']","['0', '']","['56', '']","['1,658', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r144,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,143,"['1,570', '']","['0', '']","['1,553', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']"
12711,r145,All institutions -> U. Oregon,All institutions,U. Oregon,2,144,"['1,566', '']","['0', '']","['936', '']","['33', '']","['0', '']","['220', '']","['0', '']","['377', '']","['0', '']","['0', '']","['0', '']"
12711,r146,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,145,"['1,483', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,449', '']","['0', '']"
12711,r147,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,146,"['1,388', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,388', '']","['0', '']"
12711,r148,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,147,"['1,376', '']","['0', '']","['1,376', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r149,All institutions -> U. Akron,All institutions,U. Akron,2,148,"['1,364', '']","['0', '']","['0', '']","['4', '']","['0', '']","['154', '']","['0', '']","['0', '']","['0', '']","['1,206', '']","['0', '']"
12711,r150,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,149,"['1,345', '']","['0', '']","['70', '']","['7', '']","['0', '']","['156', '']","['0', '']","['0', '']","['0', '']","['1,112', '']","['0', '']"
12711,r151,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,150,"['1,209', '']","['3', '']","['0', '']","['227', '']","['0', '']","['98', '']","['0', '']","['97', '']","['0', '']","['784', '']","['0', '']"
12711,r152,All institutions -> Tufts U.,All institutions,Tufts U.,2,151,"['1,192', '']","['0', '']","['0', '']","['133', '']","['0', '']","['230', '']","['0', '']","['0', '']","['0', '']","['829', '']","['0', '']"
12711,r153,All institutions -> U. Georgia,All institutions,U. Georgia,2,152,"['1,184', '']","['0', '']","['160', '']","['47', '']","['0', '']","['569', '']","['84', '']","['324', '']","['0', '']","['0', '']","['0', '']"
12711,r154,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,153,"['1,159', '']","['2', '']","['0', '']","['0', '']","['12', '']","['5', '']","['0', '']","['0', '']","['0', '']","['1,140', '']","['0', '']"
12711,r155,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,154,"['1,145', '']","['0', '']","['65', '']","['211', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['866', '']","['0', '']"
12711,r156,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,155,"['1,131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['753', '']","['0', '']","['0', '']","['0', '']","['376', '']","['2', '']"
12711,r157,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,156,"['1,125', '']","['0', '']","['0', '']","['1,125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r158,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,157,"['1,090', '']","['0', '']","['529', '']","['561', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r159,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,158,"['1,089', '']","['11', '']","['511', '']","['0', '']","['313', '']","['73', '']","['0', '']","['0', '']","['0', '']","['161', '']","['20', '']"
12711,r160,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,159,"['1,084', '']","['0', '']","['0', '']","['1,084', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r161,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,160,"['1,038', '']","['2', '']","['186', '']","['0', '']","['0', '']","['398', '']","['0', '']","['0', '']","['0', '']","['452', '']","['0', '']"
12711,r162,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,161,"['1,022', '']","['0', '']","['123', '']","['10', '']","['0', '']","['398', '']","['0', '']","['0', '']","['2', '']","['489', '']","['0', '']"
12711,r163,All institutions -> Washington State U.,All institutions,Washington State U.,2,162,"['1,021', '']","['0', '']","['130', '']","['323', '']","['0', '']","['270', '']","['0', '']","['12', '']","['0', '']","['155', '']","['131', '']"
12711,r164,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,163,"['977', '']","['72', '']","['241', '']","['294', '']","['0', '']","['305', '']","['1', '']","['64', '']","['0', '']","['0', '']","['0', '']"
12711,r165,All institutions -> Villanova U.,All institutions,Villanova U.,2,164,"['973', '']","['0', '']","['0', '']","['0', '']","['0', '']","['973', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r166,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,165,"['946', '']","['0', '']","['240', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['610', '']","['33', '']"
12711,r167,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,166,"['938', '']","['0', '']","['148', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['790', '']","['0', '']"
12711,r168,All institutions -> Emory U.,All institutions,Emory U.,2,167,"['937', '']","['0', '']","['0', '']","['824', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r169,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,168,"['910', '']","['0', '']","['24', '']","['116', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['702', '']","['0', '']"
12711,r170,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,169,"['901', '']","['164', '']","['0', '']","['583', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['154', '']","['0', '']"
12711,r171,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,170,"['885', '']","['0', '']","['22', '']","['227', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['636', '']","['0', '']"
12711,r172,All institutions -> U. Hartford,All institutions,U. Hartford,2,171,"['879', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['879', '']","['0', '']"
12711,r173,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,172,"['873', '']","['0', '']","['19', '']","['726', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['108', '']","['0', '']"
12711,r174,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,173,"['867', '']","['0', '']","['274', '']","['69', '']","['0', '']","['204', '']","['0', '']","['0', '']","['0', '']","['248', '']","['72', '']"
12711,r175,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,174,"['860', '']","['70', '']","['0', '']","['0', '']","['0', '']","['790', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r176,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,175,"['851', '']","['0', '']","['0', '']","['851', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r177,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,176,"['816', '']","['0', '']","['2', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['804', '']","['0', '']"
12711,r178,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,176,"['816', '']","['0', '']","['216', '']","['294', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['306', '']"
12711,r179,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>c</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>c</sup>",2,178,"['805', '']","['170', '']","['0', '']","['185', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['426', '']","['11', '']"
12711,r180,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,179,"['795', '']","['293', '']","['386', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r181,All institutions -> Tulane U.,All institutions,Tulane U.,2,180,"['793', '']","['0', '']","['591', '']","['141', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r182,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,181,"['778', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['763', '']","['0', '']"
12711,r183,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,182,"['776', '']","['0', '']","['187', '']","['0', '']","['0', '']","['269', '']","['0', '']","['0', '']","['0', '']","['320', '']","['0', '']"
12711,r184,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,183,"['763', '']","['0', '']","['471', '']","['0', '']","['0', '']","['142', '']","['0', '']","['0', '']","['0', '']","['150', '']","['0', '']"
12711,r185,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,184,"['753', '']","['638', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['56', '']","['46', '']"
12711,r186,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,185,"['748', '']","['0', '']","['427', '']","['0', '']","['172', '']","['0', '']","['0', '']","['0', '']","['0', '']","['149', '']","['0', '']"
12711,r187,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,186,"['746', '']","['148', '']","['0', '']","['20', '']","['0', '']","['94', '']","['0', '']","['200', '']","['66', '']","['218', '']","['0', '']"
12711,r188,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,187,"['745', '']","['0', '']","['85', '']","['250', '']","['111', '']","['105', '']","['0', '']","['15', '']","['0', '']","['158', '']","['21', '']"
12711,r189,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,188,"['719', '']","['0', '']","['66', '']","['0', '']","['0', '']","['590', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']"
12711,r190,All institutions -> U. Guam,All institutions,U. Guam,2,189,"['682', '']","['0', '']","['511', '']","['0', '']","['0', '']","['171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r191,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,190,"['671', '']","['0', '']","['0', '']","['671', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r192,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,191,"['632', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['632', '']","['0', '']"
12711,r193,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,192,"['629', '']","['0', '']","['0', '']","['629', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r194,All institutions -> Portland State U.,All institutions,Portland State U.,2,193,"['610', '']","['0', '']","['311', '']","['141', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['128', '']","['0', '']"
12711,r195,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,194,"['606', '']","['0', '']","['0', '']","['606', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r196,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,195,"['595', '']","['0', '']","['0', '']","['22', '']","['0', '']","['573', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r197,All institutions -> U. Colorado Anschutz Medical Campus,All institutions,U. Colorado Anschutz Medical Campus,2,196,"['580', '']","['0', '']","['0', '']","['580', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r198,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,197,"['577', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['538', '']","['0', '']"
12711,r199,All institutions -> Baylor U.,All institutions,Baylor U.,2,198,"['570', '']","['30', '']","['236', '']","['15', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['283', '']","['0', '']"
12711,r200,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,199,"['558', '']","['29', '']","['0', '']","['0', '']","['0', '']","['74', '']","['0', '']","['54', '']","['0', '']","['289', '']","['112', '']"
12711,r201,All institutions -> Howard U.,All institutions,Howard U.,2,200,"['554', '']","['0', '']","['0', '']","['0', '']","['0', '']","['547', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']"
12711,r202,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,201,"['551', '']","['0', '']","['270', '']","['0', '']","['0', '']","['281', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r203,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,202,"['541', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['541', '']","['0', '']"
12711,r204,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,203,"['528', '']","['0', '']","['0', '']","['528', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r205,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,204,"['516', '']","['0', '']","['0', '']","['0', '']","['0', '']","['506', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
12711,r206,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,205,"['503', '']","['0', '']","['330', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']"
12711,r207,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,206,"['485', '']","['58', '']","['96', '']","['0', '']","['0', '']","['95', '']","['0', '']","['0', '']","['44', '']","['192', '']","['0', '']"
12711,r208,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,207,"['460', '']","['0', '']","['0', '']","['460', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r209,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,208,"['454', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['454', '']","['0', '']"
12711,r210,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,209,"['448', '']","['26', '']","['266', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['119', '']","['0', '']"
12711,r211,All institutions -> Drexel U.,All institutions,Drexel U.,2,210,"['434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['428', '']","['0', '']"
12711,r212,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,211,"['425', '']","['0', '']","['390', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']"
12711,r213,All institutions -> Ohio U.,All institutions,Ohio U.,2,212,"['424', '']","['0', '']","['0', '']","['260', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']","['17', '']"
12711,r214,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,213,"['416', '']","['0', '']","['355', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']"
12711,r215,All institutions -> U. Louisville,All institutions,U. Louisville,2,214,"['415', '']","['0', '']","['0', '']","['96', '']","['0', '']","['30', '']","['0', '']","['17', '']","['0', '']","['267', '']","['5', '']"
12711,r216,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,215,"['391', '']","['0', '']","['140', '']","['0', '']","['0', '']","['239', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']"
12711,r217,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,216,"['390', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['390', '']","['0', '']"
12711,r218,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,217,"['371', '']","['0', '']","['0', '']","['371', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r219,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,218,"['361', '']","['0', '']","['0', '']","['271', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['50', '']","['0', '']"
12711,r220,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,219,"['354', '']","['255', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r221,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,220,"['349', '']","['0', '']","['61', '']","['117', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['140', '']","['0', '']"
12711,r222,All institutions -> DePaul U.,All institutions,DePaul U.,2,221,"['345', '']","['0', '']","['345', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r223,All institutions -> U. Dayton,All institutions,U. Dayton,2,222,"['341', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['249', '']","['0', '']"
12711,r224,All institutions -> Boston C.,All institutions,Boston C.,2,223,"['332', '']","['0', '']","['312', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r225,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,224,"['326', '']","['0', '']","['0', '']","['293', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']"
12711,r226,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,225,"['324', '']","['0', '']","['244', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']"
12711,r227,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,226,"['314', '']","['236', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r228,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,227,"['311', '']","['0', '']","['0', '']","['0', '']","['0', '']","['311', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r229,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,228,"['305', '']","['0', '']","['195', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['91', '']","['19', '']"
12711,r230,All institutions -> Andrews U.,All institutions,Andrews U.,2,229,"['304', '']","['0', '']","['0', '']","['0', '']","['0', '']","['304', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r231,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,230,"['292', '']","['0', '']","['0', '']","['163', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['102', '']","['0', '']"
12711,r232,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,231,"['287', '']","['0', '']","['0', '']","['287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r233,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,232,"['285', '']","['0', '']","['177', '']","['25', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['21', '']","['4', '']"
12711,r234,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,233,"['278', '']","['0', '']","['266', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r235,All institutions -> Haverford C.,All institutions,Haverford C.,2,234,"['277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r236,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,235,"['270', '']","['0', '']","['0', '']","['0', '']","['0', '']","['270', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r237,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,236,"['267', '']","['0', '']","['0', '']","['267', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r238,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,236,"['267', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['168', '']","['0', '']","['0', '']"
