table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020_all_non_s_e_fields,field_2020_business_management_and_business_administration,field_2020_communication_and_communications_technologies,field_2020_education,field_2020_humanities,field_2020_law,field_2020_social_work,field_2020_visual_and_performing_arts,field_2020_other
5439,r108,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,107,"['13,165', '']","['13,364', '']","['13,865', '']","['8,364', '']","['0', '']","['91', '']","['4,430', '']","['0', '']","['0', '']","['876', '']","['104', '']"
5439,r109,All institutions -> Tulane U.,All institutions,Tulane U.,2,108,"['13,481', '']","['14,489', '']","['13,706', '']","['0', '']","['68', '']","['6', '']","['1,226', '']","['5,547', '']","['0', '']","['483', '']","['6,376', '']"
5439,r110,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,109,"['8,369', '']","['9,825', '']","['13,602', '']","['65', '']","['12', '']","['10,009', '']","['140', '']","['0', '']","['717', '']","['353', '']","['2,306', '']"
5439,r111,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,110,"['8,628', '']","['9,145', '']","['13,506', '']","['380', '']","['52', '']","['2,749', '']","['186', '']","['33', '']","['7,898', '']","['185', '']","['2,023', '']"
5439,r112,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,111,"['11,815', '']","['13,681', '']","['12,911', '']","['8,112', '']","['348', '']","['2,853', '']","['1,391', '']","['0', '']","['0', '']","['105', '']","['102', '']"
5439,r113,All institutions -> Chapman U.,All institutions,Chapman U.,2,112,"['4,246', '']","['7,094', '']","['12,709', '']","['0', '']","['585', '']","['3,318', '']","['362', '']","['939', '']","['0', '']","['6', '']","['7,499', '']"
5439,r114,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,113,"['10,751', '']","['12,205', '']","['12,685', '']","['1,291', '']","['16', '']","['6,804', '']","['598', '']","['630', '']","['1,433', '']","['90', '']","['1,823', '']"
5439,r115,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,114,"['12,365', '']","['13,101', '']","['12,661', '']","['7,877', '']","['0', '']","['750', '']","['4,034', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5439,r116,All institutions -> U. Vermont,All institutions,U. Vermont,2,115,"['114', '']","['186', '']","['12,319', '']","['3,386', '']","['346', '']","['1,897', '']","['5,059', '']","['0', '']","['139', '']","['1,492', '']","['0', '']"
5439,r117,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,116,"['14,057', '']","['13,098', '']","['12,019', '']","['206', '']","['559', '']","['6,678', '']","['1,140', '']","['652', '']","['0', '']","['2,775', '']","['9', '']"
5439,r118,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,117,"['8,834', '']","['10,851', '']","['11,950', '']","['1,503', '']","['78', '']","['3,284', '']","['3,691', '']","['0', '']","['346', '']","['333', '']","['2,715', '']"
5439,r119,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,118,"['6,762', '']","['8,977', '']","['11,598', '']","['0', '']","['0', '']","['166', '']","['0', '']","['749', '']","['0', '']","['0', '']","['10,683', '']"
5439,r120,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,119,"['10,061', '']","['12,197', '']","['11,543', '']","['4,446', '']","['320', '']","['792', '']","['330', '']","['74', '']","['1,454', '']","['602', '']","['3,525', '']"
5439,r121,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,120,"['13,052', '']","['11,354', '']","['11,057', '']","['3,485', '']","['43', '']","['4,869', '']","['1,414', '']","['228', '']","['911', '']","['0', '']","['107', '']"
5439,r122,All institutions -> William & Mary,All institutions,William & Mary,2,121,"['10,761', '']","['9,148', '']","['10,906', '']","['1,031', '']","['0', '']","['6,609', '']","['1,440', '']","['725', '']","['0', '']","['120', '']","['981', '']"
5439,r123,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,122,"['3,008', '']","['7,999', '']","['10,697', '']","['3,403', '']","['58', '']","['4,426', '']","['1,476', '']","['0', '']","['141', '']","['126', '']","['1,067', '']"
5439,r124,All institutions -> U. Chicago,All institutions,U. Chicago,2,123,"['11,202', '']","['10,908', '']","['10,487', '']","['897', '']","['0', '']","['4,249', '']","['784', '']","['0', '']","['4,021', '']","['0', '']","['536', '']"
5439,r125,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,124,"['10,165', '']","['9,513', '']","['10,266', '']","['1,090', '']","['776', '']","['3,209', '']","['570', '']","['1,883', '']","['0', '']","['199', '']","['2,539', '']"
5439,r126,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,125,"['11,061', '']","['9,815', '']","['10,169', '']","['3,232', '']","['159', '']","['2,437', '']","['461', '']","['0', '']","['73', '']","['522', '']","['3,285', '']"
5439,r127,All institutions -> Portland State U.,All institutions,Portland State U.,2,126,"['10,385', '']","['11,319', '']","['10,013', '']","['0', '']","['7', '']","['2,068', '']","['84', '']","['5', '']","['3,000', '']","['0', '']","['4,849', '']"
5439,r128,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,127,"['12,859', '']","['12,730', '']","['9,734', '']","['939', '']","['245', '']","['1,874', '']","['1,287', '']","['102', '']","['2,885', '']","['607', '']","['1,795', '']"
5439,r129,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,128,"['13,147', '']","['12,502', '']","['9,681', '']","['94', '']","['0', '']","['1,767', '']","['1', '']","['0', '']","['268', '']","['0', '']","['7,551', '']"
5439,r130,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,129,"['9,804', '']","['9,995', '']","['9,616', '']","['1,208', '']","['406', '']","['2,654', '']","['1,619', '']","['886', '']","['149', '']","['806', '']","['1,888', '']"
5439,r131,All institutions -> Ohio U.,All institutions,Ohio U.,2,130,"['3,785', 'i']","['8,154', '']","['9,545', '']","['3,389', '']","['388', '']","['1,508', '']","['1,343', '']","['0', '']","['1,559', '']","['586', '']","['772', '']"
5439,r132,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,131,"['8,417', '']","['9,309', '']","['9,382', '']","['184', '']","['4', '']","['51', '']","['9', '']","['9,011', '']","['0', '']","['0', '']","['123', '']"
5439,r133,All institutions -> Brown U.,All institutions,Brown U.,2,132,"['11,149', '']","['11,071', '']","['9,256', '']","['65', '']","['0', '']","['3,906', '']","['2,735', '']","['16', '']","['0', '']","['212', '']","['2,322', '']"
5439,r134,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,133,"['5,271', '']","['9,911', '']","['9,191', '']","['61', '']","['19', '']","['8,877', '']","['49', '']","['0', '']","['12', '']","['160', '']","['13', '']"
5439,r135,All institutions -> U. Maine,All institutions,U. Maine,2,134,"['884', '']","['8,292', '']","['9,184', '']","['1,684', '']","['865', '']","['1,452', '']","['2,366', '']","['0', '']","['548', '']","['651', '']","['1,618', '']"
5439,r136,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,135,"['1,502', '']","['9,302', '']","['9,092', '']","['1,793', '']","['381', '']","['1,460', '']","['753', '']","['0', '']","['277', '']","['1,225', '']","['3,203', '']"
5439,r137,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,136,"['8,651', '']","['9,294', '']","['8,922', '']","['1,351', '']","['442', '']","['480', '']","['717', '']","['489', '']","['114', '']","['61', '']","['5,268', '']"
5439,r138,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,137,"['2,458', '']","['9,001', '']","['8,889', '']","['802', '']","['0', '']","['7,841', '']","['0', '']","['0', '']","['0', '']","['0', '']","['246', '']"
5439,r139,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,138,"['4,315', '']","['8,233', '']","['8,745', '']","['808', '']","['2', '']","['474', '']","['0', '']","['4', '']","['0', '']","['196', '']","['7,261', '']"
5439,r140,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,139,"['4,467', '']","['8,419', '']","['8,714', '']","['785', '']","['234', '']","['2,832', '']","['1,269', '']","['685', '']","['2,793', '']","['0', '']","['116', '']"
5439,r141,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,140,"['8,511', '']","['8,671', '']","['8,656', '']","['780', '']","['0', '']","['7,054', '']","['0', '']","['0', '']","['822', '']","['0', '']","['0', '']"
5439,r142,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,141,"['6,231', '']","['9,485', '']","['8,596', '']","['1,324', '']","['53', '']","['1,281', '']","['1,267', '']","['78', '']","['1,183', '']","['368', '']","['3,042', '']"
5439,r143,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,142,"['4,889', '']","['4,087', '']","['8,539', '']","['0', '']","['0', '']","['2,004', '']","['0', '']","['0', '']","['0', '']","['79', '']","['6,456', '']"
5439,r144,All institutions -> Baylor U.,All institutions,Baylor U.,2,143,"['6,647', '']","['7,013', '']","['8,452', '']","['2,173', '']","['429', '']","['296', '']","['3,366', '']","['0', '']","['1,444', '']","['96', '']","['648', '']"
5439,r145,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,144,"['9,025', '']","['9,578', '']","['8,387', '']","['664', '']","['1,164', '']","['2,515', '']","['2,131', '']","['0', '']","['0', '']","['1,428', '']","['485', '']"
5439,r146,All institutions -> Drexel U.,All institutions,Drexel U.,2,145,"['7,801', '']","['8,574', '']","['8,331', '']","['76', '']","['12', '']","['4,014', '']","['208', '']","['17', '']","['0', '']","['320', '']","['3,684', '']"
5439,r147,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,146,"['5,734', '']","['8,226', '']","['8,205', '']","['31', '']","['8', '']","['5,753', '']","['241', '']","['0', '']","['0', '']","['1,374', '']","['798', '']"
5439,r148,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,147,"['9,028', '']","['8,937', '']","['8,103', '']","['1,884', '']","['84', '']","['1,309', '']","['248', '']","['162', '']","['94', '']","['55', '']","['4,267', '']"
5439,r149,All institutions -> U. North Florida,All institutions,U. North Florida,2,148,"['4,328', '']","['6,902', '']","['8,083', '']","['3,645', '']","['16', '']","['4,140', '']","['151', '']","['0', '']","['0', '']","['104', '']","['27', '']"
5439,r150,All institutions -> Marquette U.,All institutions,Marquette U.,2,149,"['7,848', '']","['8,921', '']","['7,984', '']","['397', '']","['825', '']","['158', '']","['1,464', '']","['1,109', '']","['0', '']","['62', '']","['3,969', '']"
5439,r151,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,150,"['6,219', '']","['7,731', '']","['7,908', '']","['1,001', '']","['1,438', '']","['2,289', '']","['88', '']","['2', '']","['0', '']","['0', '']","['3,090', '']"
5439,r152,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,151,"['11,551', '']","['11,215', '']","['7,826', '']","['103', '']","['0', '']","['73', '']","['873', '']","['0', '']","['235', '']","['1', '']","['6,541', '']"
5439,r153,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,152,"['6,635', '']","['4,413', '']","['7,403', '']","['89', '']","['23', '']","['0', '']","['153', '']","['488', '']","['16', '']","['750', '']","['5,884', '']"
5439,r154,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,153,"['4,886', '']","['4,920', '']","['7,326', '']","['2,675', '']","['136', '']","['3,385', '']","['739', '']","['0', '']","['0', '']","['391', '']","['0', '']"
5439,r155,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,154,"['7,782', '']","['6,913', '']","['7,162', '']","['324', '']","['32', '']","['4,440', '']","['167', '']","['0', '']","['193', '']","['0', '']","['2,006', '']"
5439,r156,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,155,"['5,245', '']","['5,865', '']","['7,125', '']","['811', '']","['0', '']","['1,394', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,920', '']"
5439,r157,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,156,"['3,015', '']","['7,628', '']","['7,032', '']","['935', '']","['311', '']","['3,965', '']","['1,005', '']","['25', '']","['198', '']","['487', '']","['106', '']"
5439,r158,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,157,"['8,421', '']","['6,914', '']","['7,030', '']","['32', '']","['339', '']","['5,638', '']","['372', '']","['0', '']","['3', '']","['572', '']","['74', '']"
5439,r159,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,158,"['20,131', '']","['21,334', '']","['6,988', '']","['1,019', '']","['143', '']","['1,191', '']","['1,827', '']","['2,016', '']","['75', '']","['335', '']","['382', '']"
5439,r160,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,159,"['5,793', '']","['5,509', '']","['6,973', '']","['23', '']","['0', '']","['3,335', '']","['1,670', '']","['0', '']","['0', '']","['19', '']","['1,926', '']"
5439,r161,All institutions -> Tufts U.,All institutions,Tufts U.,2,160,"['15,979', '']","['16,726', '']","['6,958', '']","['109', '']","['0', '']","['3,128', '']","['1,135', '']","['0', '']","['11', '']","['156', '']","['2,419', '']"
5439,r162,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,161,"['7,206', '']","['7,226', '']","['6,870', '']","['2,273', '']","['0', '']","['2,106', '']","['1,772', '']","['0', '']","['0', '']","['542', '']","['177', '']"
5439,r163,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,162,"['8,574', '']","['7,567', '']","['6,842', '']","['365', '']","['0', '']","['5,761', '']","['311', '']","['0', '']","['0', '']","['214', '']","['191', '']"
5439,r164,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,163,"['3,114', '']","['4,491', '']","['6,827', '']","['5,751', '']","['4', '']","['4', '']","['62', '']","['0', '']","['108', '']","['0', '']","['898', '']"
5439,r165,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,164,"['1,530', '']","['3,265', '']","['6,679', '']","['146', '']","['8', '']","['5,435', '']","['12', '']","['0', '']","['0', '']","['16', '']","['1,062', '']"
5439,r166,All institutions -> Rice U.,All institutions,Rice U.,2,165,"['4,479', '']","['5,438', '']","['6,468', '']","['877', '']","['0', '']","['3,996', '']","['1,286', '']","['0', '']","['0', '']","['75', '']","['234', '']"
5439,r167,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,166,"['2,186', '']","['2,823', '']","['6,287', '']","['298', '']","['396', '']","['788', '']","['2,598', '']","['0', '']","['672', '']","['300', '']","['1,235', '']"
5439,r168,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,167,"['6,566', '']","['6,383', '']","['6,214', '']","['4,781', '']","['0', '']","['380', '']","['461', '']","['0', '']","['0', '']","['471', '']","['121', '']"
5439,r169,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,168,"['5,922', '']","['6,386', '']","['6,126', '']","['749', '']","['1,020', '']","['2,025', '']","['578', '']","['593', '']","['380', '']","['16', '']","['765', '']"
5439,r170,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,169,"['6,438', '']","['6,223', '']","['6,097', '']","['1,901', '']","['0', '']","['1,984', '']","['0', '']","['897', '']","['60', '']","['0', '']","['1,255', '']"
5439,r171,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,170,"['4,574', '']","['4,875', '']","['6,067', '']","['0', '']","['0', '']","['159', '']","['4,236', '']","['0', '']","['1,247', '']","['266', '']","['159', '']"
5439,r172,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,171,"['5,749', '']","['5,895', '']","['5,959', '']","['0', '']","['0', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['5,865', '']"
5439,r173,All institutions -> U. Delaware,All institutions,U. Delaware,2,172,"['6,632', '']","['5,335', '']","['5,928', '']","['478', '']","['444', '']","['4,703', '']","['303', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5439,r174,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,173,"['6,736', '']","['5,594', '']","['5,847', '']","['293', '']","['41', '']","['5,469', '']","['0', '']","['0', '']","['0', '']","['0', '']","['44', '']"
5439,r175,All institutions -> Johns Hopkins U.<sup>c</sup>,All institutions,Johns Hopkins U.<sup>c</sup>,2,174,"['4,881', 'i']","['4,156', 'i']","['5,825', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['5,696', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['129', 'i']"
5439,r176,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,175,"['5,162', '']","['6,658', '']","['5,778', '']","['2,362', '']","['639', '']","['560', '']","['1,118', '']","['0', '']","['0', '']","['589', '']","['510', '']"
5439,r177,All institutions -> Naval War C.,All institutions,Naval War C.,2,176,"['0', '']","['4,381', '']","['5,220', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,220', '']"
5439,r178,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,177,"['5,812', '']","['6,246', '']","['5,179', '']","['0', '']","['0', '']","['5,179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5439,r179,All institutions -> Villanova U.,All institutions,Villanova U.,2,178,"['4,354', '']","['4,612', '']","['5,091', '']","['2,382', '']","['95', '']","['380', '']","['1,506', '']","['254', '']","['0', '']","['29', '']","['445', '']"
5439,r180,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,179,"['4,252', '']","['4,498', '']","['5,064', '']","['683', '']","['127', '']","['2,016', '']","['141', '']","['1', '']","['1,402', '']","['69', '']","['625', '']"
5439,r181,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,180,"['5,590', 'i']","['6,081', '']","['5,038', '']","['455', '']","['0', '']","['3,127', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,456', '']"
5439,r182,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,181,"['3,196', '']","['6,069', '']","['5,007', '']","['93', '']","['0', '']","['301', '']","['164', '']","['0', '']","['269', '']","['0', '']","['4,180', '']"
5439,r183,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,182,"['4,016', '']","['5,370', '']","['4,888', '']","['2,436', '']","['0', '']","['4', '']","['208', '']","['672', '']","['20', '']","['190', '']","['1,358', '']"
5439,r184,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,183,"['5,018', '']","['4,490', '']","['4,869', '']","['1,267', '']","['3', '']","['2,035', '']","['347', '']","['0', '']","['330', '']","['30', '']","['857', '']"
5439,r185,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,184,"['3,426', '']","['4,042', '']","['4,769', '']","['1,524', '']","['0', '']","['996', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,249', '']"
5439,r186,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,185,"['6,479', '']","['6,307', '']","['4,759', '']","['963', '']","['0', '']","['1,634', '']","['1,788', '']","['146', '']","['0', '']","['0', '']","['228', '']"
5439,r187,All institutions -> U. San Diego,All institutions,U. San Diego,2,186,"['2,151', '']","['2,294', '']","['4,707', '']","['671', '']","['149', '']","['1,150', '']","['754', '']","['1,419', '']","['0', '']","['190', '']","['374', '']"
5439,r188,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,187,"['5,765', '']","['5,698', '']","['4,631', '']","['1,001', '']","['249', '']","['1,564', '']","['1,496', '']","['0', '']","['0', '']","['321', '']","['0', '']"
5439,r189,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,188,"['6,662', '']","['6,801', '']","['4,627', '']","['2,955', '']","['128', '']","['914', '']","['0', '']","['127', '']","['0', '']","['0', '']","['503', '']"
5439,r190,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,189,"['3,775', '']","['3,572', '']","['4,513', '']","['887', '']","['268', '']","['752', '']","['491', '']","['515', '']","['220', '']","['429', '']","['951', '']"
5439,r191,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,190,"['3,950', '']","['4,705', '']","['4,394', '']","['0', '']","['8', '']","['2,015', '']","['529', '']","['0', '']","['1,818', '']","['24', '']","['0', '']"
5439,r192,All institutions -> Boise State U.,All institutions,Boise State U.,2,191,"['3,423', '']","['4,296', '']","['4,388', '']","['1,018', '']","['122', '']","['2,313', '']","['318', '']","['0', '']","['36', '']","['380', '']","['201', '']"
5439,r193,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,192,"['3,876', '']","['4,253', '']","['4,366', 'i']","['1', 'i']","['0', 'i']","['4,225', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['140', 'i']"
5439,r194,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,193,"['7,618', '']","['3,837', '']","['4,242', '']","['435', '']","['303', '']","['2,754', '']","['328', '']","['55', '']","['30', '']","['32', '']","['305', '']"
5439,r195,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,194,"['1,123', '']","['3,714', '']","['4,198', '']","['1,198', '']","['0', '']","['449', '']","['89', '']","['0', '']","['0', '']","['143', '']","['2,319', '']"
5439,r196,All institutions -> James Madison U.,All institutions,James Madison U.,2,195,"['332', '']","['3,758', '']","['4,078', '']","['937', '']","['124', '']","['451', '']","['517', '']","['3', '']","['629', '']","['101', '']","['1,316', '']"
5439,r197,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,196,"['2,176', '']","['3,648', '']","['4,038', '']","['14', '']","['2', '']","['1,033', '']","['15', '']","['2', '']","['0', '']","['35', '']","['2,937', '']"
5439,r198,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,197,"['1,506', '']","['2,575', '']","['4,013', '']","['0', '']","['0', '']","['836', '']","['1,642', '']","['12', '']","['0', '']","['41', '']","['1,482', '']"
5439,r199,All institutions -> New School,All institutions,New School,2,198,"['5,494', '']","['4,242', '']","['3,931', '']","['713', '']","['73', '']","['570', '']","['693', '']","['0', '']","['544', '']","['523', '']","['815', '']"
5439,r200,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,199,"['3,397', '']","['3,199', '']","['3,917', '']","['114', '']","['73', '']","['1,208', '']","['2,465', '']","['0', '']","['37', '']","['0', '']","['20', '']"
5439,r201,All institutions -> Long Island U.,All institutions,Long Island U.,2,200,"['674', '']","['255', '']","['3,849', '']","['0', '']","['942', '']","['202', '']","['1,825', '']","['0', '']","['0', '']","['815', '']","['65', '']"
5439,r202,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,201,"['3,390', '']","['4,686', '']","['3,843', '']","['816', '']","['0', '']","['514', '']","['0', '']","['0', '']","['26', '']","['0', '']","['2,487', '']"
5439,r203,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,202,"['2,084', '']","['3,087', '']","['3,754', '']","['36', '']","['0', '']","['59', '']","['8', '']","['0', '']","['0', '']","['0', '']","['3,651', '']"
5439,r204,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,203,"['3,299', '']","['3,771', '']","['3,634', '']","['1,188', '']","['0', '']","['1,071', '']","['615', '']","['412', '']","['0', '']","['18', '']","['330', '']"
5439,r205,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,204,"['4,317', '']","['4,503', '']","['3,629', '']","['0', '']","['162', '']","['387', '']","['2,283', '']","['0', '']","['0', '']","['797', '']","['0', '']"
5439,r206,All institutions -> U. Idaho,All institutions,U. Idaho,2,205,"['6,012', '']","['5,756', '']","['3,626', '']","['28', '']","['88', '']","['1,939', '']","['83', '']","['65', '']","['0', '']","['40', '']","['1,383', '']"
5439,r207,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,206,"['ne', '']","['ne', '']","['3,557', '']","['1,044', '']","['43', '']","['2,189', '']","['149', '']","['0', '']","['24', '']","['88', '']","['20', '']"
5439,r208,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,207,"['3,093', '']","['2,990', '']","['3,552', '']","['557', '']","['71', '']","['566', '']","['488', '']","['0', '']","['164', '']","['283', '']","['1,423', '']"
5439,r209,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,208,"['3,412', '']","['3,265', '']","['3,514', '']","['817', '']","['0', '']","['1,735', '']","['402', '']","['0', '']","['248', '']","['125', '']","['187', '']"
5439,r210,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,209,"['4,173', '']","['2,867', '']","['3,459', '']","['639', '']","['57', '']","['687', '']","['1,358', '']","['0', '']","['216', '']","['346', '']","['156', '']"
5439,r211,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,210,"['5,167', '']","['3,643', '']","['3,404', '']","['0', '']","['0', '']","['3,397', '']","['0', '']","['0', '']","['4', '']","['0', '']","['3', '']"
5439,r212,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,211,"['3,208', '']","['10,186', '']","['3,399', '']","['2,072', '']","['420', '']","['346', '']","['378', '']","['0', '']","['53', '']","['26', '']","['104', '']"
5439,r213,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,212,"['380', '']","['2,439', '']","['3,372', '']","['119', '']","['119', '']","['972', '']","['1,796', '']","['70', '']","['0', '']","['261', '']","['35', '']"
5439,r214,All institutions -> Utah State U.,All institutions,Utah State U.,2,213,"['3,403', '']","['3,441', '']","['3,362', '']","['655', '']","['0', '']","['1,130', '']","['132', '']","['59', '']","['0', '']","['9', '']","['1,377', '']"
5439,r215,All institutions -> High Tech High Graduate School of Ed.,All institutions,High Tech High Graduate School of Ed.,2,214,"['861', '']","['ne', '']","['3,304', '']","['0', '']","['0', '']","['3,304', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5439,r216,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,215,"['4,067', '']","['3,765', '']","['3,267', '']","['135', '']","['637', '']","['397', '']","['1,358', '']","['0', '']","['378', '']","['261', '']","['101', '']"
5439,r217,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,216,"['1,956', '']","['2,527', '']","['3,256', '']","['667', '']","['0', '']","['1,632', '']","['21', '']","['0', '']","['0', '']","['46', '']","['890', '']"
5439,r218,All institutions -> Marshall U.,All institutions,Marshall U.,2,217,"['2,007', '']","['1,799', '']","['3,230', '']","['484', '']","['0', '']","['1,746', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,000', '']"
5439,r219,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,218,"['3,373', '']","['4,437', '']","['3,217', '']","['900', '']","['0', '']","['2,203', '']","['3', '']","['38', '']","['0', '']","['7', '']","['66', '']"
5439,r220,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,219,"['3,484', '']","['3,590', '']","['3,196', '']","['1,557', '']","['0', '']","['266', '']","['1,078', '']","['0', '']","['0', '']","['295', '']","['0', '']"
5439,r221,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,220,"['6,634', '']","['3,734', '']","['3,131', '']","['0', '']","['1,231', '']","['1,530', '']","['134', '']","['38', '']","['0', '']","['86', '']","['112', '']"
