table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
5451,r198,United States -> Idaho -> Public -> U. Idaho,United States,Idaho,Public,U. Idaho,4,"['112,810', '']","['51,450', '']","['35,509', '']","['19,536', '']","['2,581', '']","['971', '']","['2,763', '']"
5451,r199,United States -> Illinois,United States,Illinois,,,2,"['2,764,954', '']","['1,665,534', '']","['38,947', '']","['696,506', '']","['168,728', '']","['155,815', '']","['39,424', '']"
5451,r200,United States -> Illinois -> Public,United States,Illinois,Public,,3,"['1,226,778', '']","['648,629', '']","['36,433', '']","['395,121', '']","['59,296', '']","['60,311', '']","['26,988', '']"
5451,r201,United States -> Illinois -> Public -> Illinois State U.,United States,Illinois,Public,Illinois State U.,4,"['32,260', '']","['8,719', '']","['1,250', '']","['21,288', '']","['122', '']","['871', '']","['10', '']"
5451,r202,United States -> Illinois -> Public -> Northeastern Illinois U.,United States,Illinois,Public,Northeastern Illinois U.,4,"['2,018', '']","['2,018', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5451,r203,United States -> Illinois -> Public -> Northern Illinois U.,United States,Illinois,Public,Northern Illinois U.,4,"['25,420', '']","['8,030', '']","['1,032', '']","['15,823', '']","['221', '']","['254', '']","['60', '']"
5451,r204,"United States -> Illinois -> Public -> Southern Illinois U., Carbondale",United States,Illinois,Public,"Southern Illinois U., Carbondale",4,"['41,617', '']","['12,735', '']","['467', '']","['21,176', '']","['6,777', '']","['462', '']","['0', '']"
5451,r205,"United States -> Illinois -> Public -> Southern Illinois U., Edwardsville",United States,Illinois,Public,"Southern Illinois U., Edwardsville",4,"['18,273', '']","['3,467', '']","['90', '']","['13,531', '']","['989', '']","['168', '']","['28', '']"
5451,r206,"United States -> Illinois -> Public -> U. Illinois, Chicago",United States,Illinois,Public,"U. Illinois, Chicago",4,"['412,147', '']","['223,030', '']","['6,772', '']","['135,744', '']","['14,766', '']","['24,288', '']","['7,547', '']"
5451,r207,"United States -> Illinois -> Public -> U. Illinois, Springfield",United States,Illinois,Public,"U. Illinois, Springfield",4,"['3,406', '']","['976', '']","['1,352', '']","['996', '']","['26', '']","['56', '']","['0', '']"
5451,r208,"United States -> Illinois -> Public -> U. Illinois, Urbana-Champaign",United States,Illinois,Public,"U. Illinois, Urbana-Champaign",4,"['689,176', '']","['387,853', '']","['25,302', '']","['186,309', '']","['36,178', '']","['34,212', '']","['19,322', '']"
5451,r209,United States -> Illinois -> Public -> Western Illinois U.,United States,Illinois,Public,Western Illinois U.,4,"['2,461', '']","['1,801', '']","['168', '']","['254', '']","['217', '']","['0', '']","['21', '']"
5451,r210,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['1,538,176', '']","['1,016,905', '']","['2,514', '']","['301,385', '']","['109,432', '']","['95,504', '']","['12,436', '']"
5451,r211,United States -> Illinois -> Private -> Bradley U.,United States,Illinois,Private,Bradley U.,4,"['851', '']","['235', '']","['86', '']","['207', '']","['301', '']","['0', '']","['22', '']"
5451,r212,United States -> Illinois -> Private -> DePaul U.,United States,Illinois,Private,DePaul U.,4,"['6,557', '']","['5,156', '']","['0', '']","['925', '']","['0', '']","['450', '']","['26', '']"
5451,r213,United States -> Illinois -> Private -> Erikson Institute,United States,Illinois,Private,Erikson Institute,4,"['1,992', '']","['1,006', '']","['0', '']","['96', '']","['0', '']","['890', '']","['0', '']"
5451,r214,United States -> Illinois -> Private -> Illinois Institute of Technology,United States,Illinois,Private,Illinois Institute of Technology,4,"['29,122', '']","['24,244', '']","['36', '']","['1,739', '']","['1,562', '']","['948', '']","['593', '']"
5451,r215,"United States -> Illinois -> Private -> Loyola U., Chicago",United States,Illinois,Private,"Loyola U., Chicago",4,"['39,365', '']","['24,018', '']","['164', '']","['7,961', '']","['3,384', '']","['2,860', '']","['978', '']"
5451,r216,United States -> Illinois -> Private -> Midwestern U.,United States,Illinois,Private,Midwestern U.,4,"['10,479', '']","['936', '']","['50', '']","['8,776', '']","['481', '']","['236', '']","['0', '']"
5451,r217,United States -> Illinois -> Private -> Northwestern U.,United States,Illinois,Private,Northwestern U.,4,"['874,671', '']","['531,654', '']","['12', '']","['233,695', '']","['52,440', '']","['48,087', '']","['8,783', '']"
5451,r218,United States -> Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,United States,Illinois,Private,Rosalind Franklin U. of Medicine and Science,4,"['14,601', '']","['8,504', '']","['56', '']","['4,474', '']","['958', '']","['609', '']","['0', '']"
5451,r219,United States -> Illinois -> Private -> Rush U.,United States,Illinois,Private,Rush U.,4,"['94,438', '']","['65,343', '']","['1,886', '']","['8,712', '']","['12,732', '']","['5,765', '']","['0', '']"
5451,r220,"United States -> Illinois -> Private -> Toyota Technological Institute, Chicago",United States,Illinois,Private,"Toyota Technological Institute, Chicago",4,"['5,887', '']","['3,038', '']","['0', '']","['1,513', '']","['1,230', '']","['106', '']","['0', '']"
5451,r221,United States -> Illinois -> Private -> U. Chicago,United States,Illinois,Private,U. Chicago,4,"['458,891', '']","['352,447', '']","['224', '']","['32,978', '']","['36,343', '']","['34,865', '']","['2,034', '']"
5451,r222,"United States -> Illinois -> Private -> Wheaton C., Wheaton",United States,Illinois,Private,"Wheaton C., Wheaton",4,"['1,322', '']","['324', '']","['0', '']","['309', '']","['1', '']","['688', '']","['0', '']"
5451,r223,United States -> Indiana,United States,Indiana,,,2,"['1,733,623', '']","['756,064', '']","['46,570', '']","['626,632', '']","['111,896', '']","['128,912', '']","['63,549', '']"
5451,r224,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['1,506,088', '']","['652,034', '']","['46,040', '']","['546,388', '']","['105,684', '']","['110,349', '']","['45,593', '']"
5451,r225,United States -> Indiana -> Public -> Ball State U.,United States,Indiana,Public,Ball State U.,4,"['9,429', '']","['2,397', '']","['453', '']","['5,703', '']","['605', '']","['271', '']","['0', '']"
5451,r226,United States -> Indiana -> Public -> Indiana State U.,United States,Indiana,Public,Indiana State U.,4,"['1,471', '']","['949', '']","['241', '']","['204', '']","['31', '']","['46', '']","['0', '']"
5451,r227,"United States -> Indiana -> Public -> Indiana U., Bloomington",United States,Indiana,Public,"Indiana U., Bloomington",4,"['728,554', '']","['343,876', '']","['3,434', '']","['281,536', '']","['26,506', '']","['71,676', '']","['1,526', '']"
5451,r228,"United States -> Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",United States,Indiana,Public,"Indiana U.-Purdue U., Indianapolis",4,"['71,387', '']","['31,622', '']","['1,467', '']","['28,006', '']","['2,214', '']","['7,950', '']","['128', '']"
5451,r229,"United States -> Indiana -> Public -> Purdue U., Fort Wayne",United States,Indiana,Public,"Purdue U., Fort Wayne",4,"['2,264', '']","['589', '']","['408', '']","['713', '']","['70', '']","['54', '']","['430', '']"
5451,r230,"United States -> Indiana -> Public -> Purdue U., Northwest",United States,Indiana,Public,"Purdue U., Northwest",4,"['5,839', '']","['1,996', '']","['786', '']","['1,549', '']","['759', '']","['147', '']","['602', '']"
5451,r231,"United States -> Indiana -> Public -> Purdue U., West Lafayette",United States,Indiana,Public,"Purdue U., West Lafayette",4,"['687,144', '']","['270,605', '']","['39,251', '']","['228,677', '']","['75,499', '']","['30,205', '']","['42,907', '']"
5451,r232,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['227,535', '']","['104,030', '']","['530', '']","['80,244', '']","['6,212', '']","['18,563', '']","['17,956', '']"
5451,r233,United States -> Indiana -> Private -> U. Notre Dame,United States,Indiana,Private,U. Notre Dame,4,"['227,535', '']","['104,030', '']","['530', '']","['80,244', '']","['6,212', '']","['18,563', '']","['17,956', '']"
5451,r234,United States -> Iowa,United States,Iowa,,,2,"['917,407', '']","['429,925', '']","['42,796', '']","['360,325', '']","['46,229', '']","['32,283', '']","['5,849', '']"
5451,r235,United States -> Iowa -> Public,United States,Iowa,Public,,3,"['904,660', '']","['427,432', '']","['42,541', '']","['351,429', '']","['46,226', '']","['31,728', '']","['5,304', '']"
5451,r236,United States -> Iowa -> Public -> Iowa State U.,United States,Iowa,Public,Iowa State U.,4,"['363,107', '']","['165,912', '']","['36,709', '']","['125,420', '']","['18,149', '']","['11,626', '']","['5,291', '']"
5451,r237,United States -> Iowa -> Public -> U. Iowa,United States,Iowa,Public,U. Iowa,4,"['538,583', '']","['259,639', '']","['5,489', '']","['225,307', '']","['28,073', '']","['20,062', '']","['13', '']"
5451,r238,United States -> Iowa -> Public -> U. Northern Iowa,United States,Iowa,Public,U. Northern Iowa,4,"['2,970', '']","['1,881', '']","['343', '']","['702', '']","['4', '']","['40', '']","['0', '']"
5451,r239,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['12,747', '']","['2,493', '']","['255', '']","['8,896', '']","['3', '']","['555', '']","['545', '']"
5451,r240,United States -> Iowa -> Private -> Des Moines U.,United States,Iowa,Private,Des Moines U.,4,"['5,021', '']","['449', '']","['255', '']","['4,068', '']","['3', '']","['246', '']","['0', '']"
5451,r241,United States -> Iowa -> Private -> Grinnell C.,United States,Iowa,Private,Grinnell C.,4,"['5,826', '']","['644', '']","['0', '']","['4,328', '']","['0', '']","['309', '']","['545', '']"
5451,r242,"United States -> Iowa -> Private -> Palmer C. of Chiropractic, Davenport",United States,Iowa,Private,"Palmer C. of Chiropractic, Davenport",4,"['1,900', '']","['1,400', '']","['0', '']","['500', '']","['0', '']","['0', '']","['0', '']"
5451,r243,United States -> Kansas,United States,Kansas,,,2,"['739,872', '']","['318,888', '']","['72,227', '']","['203,583', '']","['111,333', '']","['29,458', '']","['4,383', '']"
5451,r244,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['739,872', '']","['318,888', '']","['72,227', '']","['203,583', '']","['111,333', '']","['29,458', '']","['4,383', '']"
5451,r245,United States -> Kansas -> Public -> Fort Hays State U.,United States,Kansas,Public,Fort Hays State U.,4,"['1,172', '']","['764', '']","['24', '']","['168', '']","['209', '']","['7', '']","['0', '']"
5451,r246,United States -> Kansas -> Public -> Kansas State U.,United States,Kansas,Public,Kansas State U.,4,"['213,900', '']","['79,100', '']","['42,624', '']","['76,929', '']","['6,594', '']","['7,057', '']","['1,596', '']"
5451,r247,United States -> Kansas -> Public -> Pittsburg State U.,United States,Kansas,Public,Pittsburg State U.,4,"['2,173', '']","['477', '']","['570', '']","['NA', '']","['1,085', '']","['41', '']","['0', '']"
5451,r248,United States -> Kansas -> Public -> U. Kansas,United States,Kansas,Public,U. Kansas,4,"['368,811', '']","['185,007', '']","['22,364', '']","['116,482', '']","['22,089', '']","['22,243', '']","['626', '']"
5451,r249,United States -> Kansas -> Public -> Wichita State U.,United States,Kansas,Public,Wichita State U.,4,"['153,816', '']","['53,540', '']","['6,645', '']","['10,004', '']","['81,356', '']","['110', '']","['2,161', '']"
5451,r250,United States -> Kentucky,United States,Kentucky,,,2,"['641,301', '']","['302,255', '']","['49,722', '']","['201,630', '']","['21,919', '']","['19,738', '']","['46,037', '']"
5451,r251,United States -> Kentucky -> Public,United States,Kentucky,Public,,3,"['641,301', '']","['302,255', '']","['49,722', '']","['201,630', '']","['21,919', '']","['19,738', '']","['46,037', '']"
5451,r252,United States -> Kentucky -> Public -> Eastern Kentucky U.,United States,Kentucky,Public,Eastern Kentucky U.,4,"['1,010', '']","['554', '']","['66', '']","['309', '']","['4', '']","['77', '']","['0', '']"
5451,r253,United States -> Kentucky -> Public -> Kentucky State U.,United States,Kentucky,Public,Kentucky State U.,4,"['7,963', '']","['4,456', '']","['3,294', '']","['0', '']","['142', '']","['71', '']","['0', '']"
5451,r254,United States -> Kentucky -> Public -> Morehead State U.,United States,Kentucky,Public,Morehead State U.,4,"['1,883', '']","['1,674', '']","['50', '']","['133', '']","['0', '']","['26', '']","['0', '']"
5451,r255,United States -> Kentucky -> Public -> Murray State U.,United States,Kentucky,Public,Murray State U.,4,"['3,019', '']","['1,929', '']","['37', '']","['1,007', '']","['46', '']","['0', '']","['0', '']"
5451,r256,United States -> Kentucky -> Public -> Northern Kentucky U.,United States,Kentucky,Public,Northern Kentucky U.,4,"['2,693', '']","['1,462', '']","['86', '']","['854', '']","['5', '']","['286', '']","['0', '']"
5451,r257,United States -> Kentucky -> Public -> U. Kentucky,United States,Kentucky,Public,U. Kentucky,4,"['417,674', '']","['200,664', '']","['35,346', '']","['130,570', '']","['9,985', '']","['10,677', '']","['30,432', '']"
5451,r258,United States -> Kentucky -> Public -> U. Louisville,United States,Kentucky,Public,U. Louisville,4,"['198,818', '']","['88,251', '']","['10,365', '']","['64,507', '']","['11,584', '']","['8,518', '']","['15,593', '']"
5451,r259,United States -> Kentucky -> Public -> Western Kentucky U.,United States,Kentucky,Public,Western Kentucky U.,4,"['8,241', '']","['3,265', '']","['478', '']","['4,250', '']","['153', '']","['83', '']","['12', '']"
5451,r260,United States -> Louisiana,United States,Louisiana,,,2,"['798,373', '']","['309,352', '']","['96,798', '']","['227,320', '']","['99,014', '']","['40,441', '']","['25,448', '']"
5451,r261,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['580,033', '']","['191,182', '']","['90,833', '']","['174,093', '']","['93,425', '']","['20,062', '']","['10,438', '']"
5451,r262,United States -> Louisiana -> Public -> Grambling State U.,United States,Louisiana,Public,Grambling State U.,4,"['2,427', '']","['787', '']","['560', '']","['1,080', '']","['0', '']","['0', '']","['0', '']"
5451,r263,"United States -> Louisiana -> Public -> Louisiana State U., Baton Rouge",United States,Louisiana,Public,"Louisiana State U., Baton Rouge",4,"['286,733', '']","['87,895', '']","['72,026', '']","['99,412', '']","['10,461', '']","['9,391', '']","['7,548', '']"
5451,r264,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",4,"['43,419', '']","['31,381', '']","['196', '']","['5,881', '']","['2,109', '']","['3,290', '']","['562', '']"
5451,r265,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",4,"['25,321', '']","['11,452', '']","['58', '']","['9,902', '']","['340', '']","['3,569', '']","['0', '']"
5451,r266,United States -> Louisiana -> Public -> Louisiana Tech U.,United States,Louisiana,Public,Louisiana Tech U.,4,"['26,585', '']","['7,167', '']","['2,606', '']","['14,576', '']","['903', '']","['0', '']","['1,333', '']"
5451,r267,United States -> Louisiana -> Public -> Northwestern State U. Louisiana,United States,Louisiana,Public,Northwestern State U. Louisiana,4,"['1,940', '']","['598', '']","['1,105', '']","['237', '']","['0', '']","['0', '']","['0', '']"
5451,r268,United States -> Louisiana -> Public -> Southeastern Louisiana U.,United States,Louisiana,Public,Southeastern Louisiana U.,4,"['2,258', '']","['884', '']","['213', '']","['913', '']","['61', '']","['187', '']","['0', '']"
5451,r269,"United States -> Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",United States,Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",4,"['4,475', '']","['2,085', '']","['2,338', '']","['52', '']","['0', '']","['0', '']","['0', '']"
5451,r270,"United States -> Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",United States,Louisiana,Public,"Southern U. and A&M C., Baton Rouge",4,"['3,849', '']","['2,996', '']","['23', '']","['441', '']","['389', '']","['0', '']","['0', '']"
5451,r271,"United States -> Louisiana -> Public -> U. Louisiana, Lafayette",United States,Louisiana,Public,"U. Louisiana, Lafayette",4,"['164,070', '']","['40,044', '']","['10,812', '']","['32,175', '']","['78,591', '']","['2,448', '']","['0', '']"
5451,r272,"United States -> Louisiana -> Public -> U. Louisiana, Monroe",United States,Louisiana,Public,"U. Louisiana, Monroe",4,"['2,362', '']","['2,025', '']","['210', '']","['69', '']","['22', '']","['36', '']","['0', '']"
5451,r273,United States -> Louisiana -> Public -> U. New Orleans,United States,Louisiana,Public,U. New Orleans,4,"['16,594', '']","['3,868', '']","['686', '']","['9,355', '']","['549', '']","['1,141', '']","['995', '']"
5451,r274,United States -> Louisiana -> Private,United States,Louisiana,Private,,3,"['218,340', '']","['118,170', '']","['5,965', '']","['53,227', '']","['5,589', '']","['20,379', '']","['15,010', '']"
5451,r275,United States -> Louisiana -> Private -> Dillard U.,United States,Louisiana,Private,Dillard U.,4,"['2,523', '']","['1,200', '']","['87', '']","['771', '']","['0', '']","['98', '']","['367', '']"
5451,r276,United States -> Louisiana -> Private -> Tulane U.,United States,Louisiana,Private,Tulane U.,4,"['204,430', '']","['107,290', '']","['5,103', '']","['51,577', '']","['5,589', '']","['20,228', '']","['14,643', '']"
5451,r277,United States -> Louisiana -> Private -> Xavier U. Louisiana,United States,Louisiana,Private,Xavier U. Louisiana,4,"['11,387', '']","['9,680', '']","['775', '']","['879', '']","['0', '']","['53', '']","['0', '']"
5451,r278,United States -> Maine,United States,Maine,,,2,"['151,263', '']","['66,227', '']","['21,534', '']","['54,140', '']","['3,032', '']","['4,127', '']","['2,203', '']"
5451,r279,United States -> Maine -> Public,United States,Maine,Public,,3,"['137,819', '']","['56,607', '']","['21,500', '']","['51,135', '']","['3,005', '']","['3,815', '']","['1,757', '']"
5451,r280,United States -> Maine -> Public -> U. Maine,United States,Maine,Public,U. Maine,4,"['132,184', '']","['54,376', '']","['18,487', '']","['50,890', '']","['3,005', '']","['3,685', '']","['1,741', '']"
5451,r281,United States -> Maine -> Public -> U. Southern Maine,United States,Maine,Public,U. Southern Maine,4,"['5,635', '']","['2,231', '']","['3,013', '']","['245', '']","['0', '']","['130', '']","['16', '']"
5451,r282,United States -> Maine -> Private,United States,Maine,Private,,3,"['13,444', '']","['9,620', '']","['34', '']","['3,005', '']","['27', '']","['312', '']","['446', '']"
5451,r283,United States -> Maine -> Private -> Bates C.,United States,Maine,Private,Bates C.,4,"['2,303', '']","['1,885', '']","['0', '']","['212', '']","['0', '']","['104', '']","['102', '']"
5451,r284,United States -> Maine -> Private -> Bowdoin C.,United States,Maine,Private,Bowdoin C.,4,"['2,719', '']","['1,862', '']","['33', '']","['707', '']","['1', '']","['116', '']","['0', '']"
5451,r285,United States -> Maine -> Private -> Colby C.,United States,Maine,Private,Colby C.,4,"['1,536', '']","['809', '']","['0', '']","['388', '']","['0', '']","['0', '']","['339', '']"
5451,r286,United States -> Maine -> Private -> U. New England,United States,Maine,Private,U. New England,4,"['6,886', '']","['5,064', '']","['1', '']","['1,698', '']","['26', '']","['92', '']","['5', '']"
5451,r287,United States -> Maryland,United States,Maryland,,,2,"['4,745,030', '']","['3,734,526', '']","['87,487', '']","['550,090', '']","['136,913', '']","['225,317', '']","['10,697', '']"
5451,r288,United States -> Maryland -> Public,United States,Maryland,Public,,3,"['1,634,536', '']","['1,052,116', '']","['81,780', '']","['392,863', '']","['31,007', '']","['69,589', '']","['7,181', '']"
5451,r289,United States -> Maryland -> Public -> Bowie State U.,United States,Maryland,Public,Bowie State U.,4,"['1,967', '']","['1,967', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5451,r290,United States -> Maryland -> Public -> Morgan State U.,United States,Maryland,Public,Morgan State U.,4,"['17,193', '']","['14,101', '']","['2,263', '']","['336', '']","['226', '']","['267', '']","['0', '']"
5451,r291,United States -> Maryland -> Public -> Salisbury U.,United States,Maryland,Public,Salisbury U.,4,"['9,496', '']","['2,413', '']","['3,638', '']","['3,359', '']","['11', '']","['75', '']","['0', '']"
5451,r292,United States -> Maryland -> Public -> Towson U.,United States,Maryland,Public,Towson U.,4,"['3,612', '']","['2,010', '']","['126', '']","['1,185', '']","['15', '']","['156', '']","['120', '']"
5451,r293,United States -> Maryland -> Public -> U. Baltimore,United States,Maryland,Public,U. Baltimore,4,"['15,054', '']","['11,748', '']","['2,218', '']","['NA', '']","['6', '']","['864', '']","['218', '']"
5451,r294,United States -> Maryland -> Public -> U. Maryland<sup>a</sup>,United States,Maryland,Public,U. Maryland<sup>a</sup>,4,"['1,103,062', '']","['689,125', '']","['39,195', '']","['282,188', '']","['28,881', '']","['57,662', '']","['6,011', '']"
5451,r295,United States -> Maryland -> Public -> U. Maryland Center for Environmental Science,United States,Maryland,Public,U. Maryland Center for Environmental Science,4,"['54,560', '']","['15,498', '']","['27,148', '']","['9,503', '']","['589', '']","['1,563', '']","['259', '']"
5451,r296,"United States -> Maryland -> Public -> U. Maryland, Baltimore County",United States,Maryland,Public,"U. Maryland, Baltimore County",4,"['83,867', '']","['59,391', '']","['7,192', '']","['13,493', '']","['1,271', '']","['1,947', '']","['573', '']"
5451,r297,"United States -> Maryland -> Public -> U. Maryland, Eastern Shore",United States,Maryland,Public,"U. Maryland, Eastern Shore",4,"['8,092', '']","['8,084', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']"
5451,r298,United States -> Maryland -> Public -> U.S. Naval Academy,United States,Maryland,Public,U.S. Naval Academy,4,"['13,123', '']","['12,577', '']","['0', '']","['186', '']","['0', '']","['360', '']","['0', '']"
5451,r299,United States -> Maryland -> Public -> Uniformed Services U. of the Health Sciences,United States,Maryland,Public,Uniformed Services U. of the Health Sciences,4,"['324,510', '']","['235,202', '']","['0', '']","['82,613', '']","['0', '']","['6,695', '']","['0', '']"
5451,r300,United States -> Maryland -> Private,United States,Maryland,Private,,3,"['3,110,494', '']","['2,682,410', '']","['5,707', '']","['157,227', '']","['105,906', '']","['155,728', '']","['3,516', '']"
5451,r301,United States -> Maryland -> Private -> Johns Hopkins U.<sup>b</sup>,United States,Maryland,Private,Johns Hopkins U.<sup>b</sup>,4,"['3,110,494', '']","['2,682,410', '']","['5,707', '']","['157,227', '']","['105,906', '']","['155,728', '']","['3,516', '']"
5451,r302,United States -> Massachusetts,United States,Massachusetts,,,2,"['4,361,466', '']","['2,413,765', '']","['42,451', '']","['996,243', '']","['329,957', '']","['426,280', '']","['152,770', '']"
5451,r303,United States -> Massachusetts -> Public,United States,Massachusetts,Public,,3,"['689,298', '']","['385,160', '']","['26,162', '']","['199,097', '']","['29,787', '']","['38,302', '']","['10,790', '']"
5451,r304,United States -> Massachusetts -> Public -> Framingham State U.,United States,Massachusetts,Public,Framingham State U.,4,"['2,317', '']","['179', '']","['0', '']","['0', '']","['78', '']","['2,060', '']","['0', '']"
5451,r305,"United States -> Massachusetts -> Public -> U. Massachusetts, Amherst",United States,Massachusetts,Public,"U. Massachusetts, Amherst",4,"['219,389', '']","['116,170', '']","['7,779', '']","['75,307', '']","['7,702', '']","['8,880', '']","['3,551', '']"
5451,r306,"United States -> Massachusetts -> Public -> U. Massachusetts, Boston",United States,Massachusetts,Public,"U. Massachusetts, Boston",4,"['64,219', '']","['27,575', '']","['3,325', '']","['25,435', '']","['2,075', '']","['5,618', '']","['191', '']"
5451,r307,"United States -> Massachusetts -> Public -> U. Massachusetts, central office",United States,Massachusetts,Public,"U. Massachusetts, central office",4,"['5,225', '']","['488', '']","['3,533', '']","['285', '']","['242', '']","['602', '']","['75', '']"
5451,r308,"United States -> Massachusetts -> Public -> U. Massachusetts, Dartmouth",United States,Massachusetts,Public,"U. Massachusetts, Dartmouth",4,"['26,836', '']","['6,506', '']","['1,644', '']","['16,761', '']","['1,354', '']","['307', '']","['264', '']"
5451,r309,"United States -> Massachusetts -> Public -> U. Massachusetts, Lowell",United States,Massachusetts,Public,"U. Massachusetts, Lowell",4,"['92,216', '']","['41,304', '']","['8,471', '']","['35,980', '']","['3,263', '']","['1,300', '']","['1,898', '']"
5451,r310,"United States -> Massachusetts -> Public -> U. Massachusetts, Medical School",United States,Massachusetts,Public,"U. Massachusetts, Medical School",4,"['279,096', '']","['192,938', '']","['1,410', '']","['45,329', '']","['15,073', '']","['19,535', '']","['4,811', '']"
5451,r311,United States -> Massachusetts -> Private,United States,Massachusetts,Private,,3,"['3,672,168', '']","['2,028,605', '']","['16,289', '']","['797,146', '']","['300,170', '']","['387,978', '']","['141,980', '']"
5451,r312,United States -> Massachusetts -> Private -> Amherst C.,United States,Massachusetts,Private,Amherst C.,4,"['4,906', '']","['1,775', '']","['0', '']","['2,230', '']","['0', '']","['10', '']","['891', '']"
5451,r313,United States -> Massachusetts -> Private -> Babson C.,United States,Massachusetts,Private,Babson C.,4,"['2,352', '']","['14', '']","['0', '']","['1,007', '']","['358', '']","['683', '']","['290', '']"
5451,r314,United States -> Massachusetts -> Private -> Boston C.,United States,Massachusetts,Private,Boston C.,4,"['63,063', '']","['31,038', '']","['1,801', '']","['13,420', '']","['872', '']","['15,173', '']","['759', '']"
5451,r315,United States -> Massachusetts -> Private -> Boston U.,United States,Massachusetts,Private,Boston U.,4,"['583,267', '']","['339,172', '']","['517', '']","['157,935', '']","['22,430', '']","['40,325', '']","['22,888', '']"
5451,r316,United States -> Massachusetts -> Private -> Brandeis U.,United States,Massachusetts,Private,Brandeis U.,4,"['63,201', '']","['41,440', '']","['1,028', '']","['10,612', '']","['294', '']","['8,699', '']","['1,128', '']"
5451,r317,United States -> Massachusetts -> Private -> Clark U.,United States,Massachusetts,Private,Clark U.,4,"['10,277', '']","['3,350', '']","['93', '']","['5,338', '']","['12', '']","['1,456', '']","['28', '']"
5451,r318,United States -> Massachusetts -> Private -> Emerson C.,United States,Massachusetts,Private,Emerson C.,4,"['919', '']","['84', '']","['171', '']","['279', '']","['27', '']","['202', '']","['156', '']"
5451,r319,United States -> Massachusetts -> Private -> Franklin W. Olin C. of Engineering,United States,Massachusetts,Private,Franklin W. Olin C. of Engineering,4,"['1,404', '']","['293', '']","['0', '']","['530', '']","['27', '']","['499', '']","['55', '']"
5451,r320,United States -> Massachusetts -> Private -> Harvard U.,United States,Massachusetts,Private,Harvard U.,4,"['1,239,983', '']","['605,603', '']","['2,351', '']","['391,127', '']","['49,561', '']","['171,566', '']","['19,775', '']"
5451,r321,United States -> Massachusetts -> Private -> Massachusetts Institute of Technology,United States,Massachusetts,Private,Massachusetts Institute of Technology,4,"['987,968', '']","['488,741', '']","['2,104', '']","['119,003', '']","['200,722', '']","['99,438', '']","['77,960', '']"
5451,r322,United States -> Massachusetts -> Private -> Merrimack C.,United States,Massachusetts,Private,Merrimack C.,4,"['503', '']","['306', '']","['0', '']","['72', '']","['0', '']","['125', '']","['0', '']"
5451,r323,United States -> Massachusetts -> Private -> MGH Institute of Health Professions,United States,Massachusetts,Private,MGH Institute of Health Professions,4,"['3,549', '']","['3,014', '']","['0', '']","['20', '']","['0', '']","['515', '']","['0', '']"
5451,r324,United States -> Massachusetts -> Private -> Mount Holyoke C.,United States,Massachusetts,Private,Mount Holyoke C.,4,"['2,016', '']","['1,442', '']","['0', '']","['227', '']","['0', '']","['347', '']","['0', '']"
5451,r325,United States -> Massachusetts -> Private -> New England C. of Optometry,United States,Massachusetts,Private,New England C. of Optometry,4,"['1,150', '']","['785', '']","['0', '']","['166', '']","['193', '']","['6', '']","['0', '']"
5451,r326,United States -> Massachusetts -> Private -> Northeastern U.,United States,Massachusetts,Private,Northeastern U.,4,"['200,068', '']","['136,273', '']","['3,767', '']","['41,810', '']","['9,060', '']","['8,568', '']","['590', '']"
5451,r327,United States -> Massachusetts -> Private -> Smith C.,United States,Massachusetts,Private,Smith C.,4,"['4,685', '']","['2,650', '']","['0', '']","['1,401', '']","['68', '']","['566', '']","['0', '']"
5451,r328,United States -> Massachusetts -> Private -> Stonehill C.,United States,Massachusetts,Private,Stonehill C.,4,"['833', '']","['674', '']","['0', '']","['159', '']","['0', '']","['0', '']","['0', '']"
