table_id,row_id,question_full_path,question_level_1,question_level_2,question_hierarchy_depth,field_survey_item,field_aggregate_amount
9640,r178,Company and financial information (US$millions) -> &nbsp;,Company and financial information (US$millions),&nbsp;,2,Application areas,"['&nbsp;', '&nbsp;']"
9640,r179,Company and financial information (US$millions) -> 5.19,Company and financial information (US$millions),5.19,2,Energy applications,"['2,109', 'i']"
9640,r180,Company and financial information (US$millions) -> 5.20,Company and financial information (US$millions),5.20,2,"Environmental protection applications, including pollution abatement","['1,098', 'i']"
9640,r181,Company and financial information (US$millions) -> 5.21,Company and financial information (US$millions),5.21,2,Defense applications,"['20,988', 'i']"
9640,r182,Company and financial information (US$millions) -> 5.22,Company and financial information (US$millions),5.22,2,Health or medical applications,"['35,506', 'i']"
9640,r183,Company and financial information (US$millions) -> 5.23,Company and financial information (US$millions),5.23,2,Agricultural applications,"['684', 'i']"
9640,r184,Company and financial information (US$millions) -> &nbsp;,Company and financial information (US$millions),&nbsp;,2,Technology focus areas,"['&nbsp;', '&nbsp;']"
9640,r185,Company and financial information (US$millions) -> 5.24,Company and financial information (US$millions),5.24,2,Software products and software embedded in other projects or products,"['13,151', 'i']"
9640,r186,Company and financial information (US$millions) -> 5.25,Company and financial information (US$millions),5.25,2,Biotechnology,"['20,928', '&nbsp;']"
9640,r187,Company and financial information (US$millions) -> 5.26,Company and financial information (US$millions),5.26,2,Nanotechnology,"['1,347', 'i']"
9640,r188,Company and financial information (US$millions) -> 5.27,Company and financial information (US$millions),5.27,2,Artificial intelligence,"['3,609', 'i']"
9640,r189,Company and financial information (US$millions) -> 5.28/ 3.8d,Company and financial information (US$millions),5.28/ 3.8d,2,Federally funded R&D performed by the company,"['23,582', '&nbsp;']"
9640,r190,Company and financial information (US$millions) -> &nbsp;,Company and financial information (US$millions),&nbsp;,2,Type of R&D (character of work),"['&nbsp;', '&nbsp;']"
9640,r191,Company and financial information (US$millions) -> 5.30b,Company and financial information (US$millions),5.30b,2,Basic research,"['2,344', 'i']"
9640,r192,Company and financial information (US$millions) -> 5.30a,Company and financial information (US$millions),5.30a,2,Applied research,"['3,250', '&nbsp;']"
9640,r193,Company and financial information (US$millions) -> 5.29b,Company and financial information (US$millions),5.29b,2,Development,"['17,987', '&nbsp;']"
9640,r194,Company and financial information (US$millions) -> &nbsp;,Company and financial information (US$millions),&nbsp;,2,Technology focus areas,"['&nbsp;', '&nbsp;']"
9640,r195,Company and financial information (US$millions) -> 5.31,Company and financial information (US$millions),5.31,2,Federally funded R&D performed by the company for software products and software embedded in other projects or products,"['5,468', '&nbsp;']"
9640,r196,Company and financial information (US$millions) -> 5.33c/ 5.32,Company and financial information (US$millions),5.33c/ 5.32,2,Foreign R&D paid for by others and performed by the company,"['15,142', 'i']"
9640,r197,Company and financial information (US$millions) -> 5.33a,Company and financial information (US$millions),5.33a,2,Research,"['4,537', 'i']"
9640,r198,Company and financial information (US$millions) -> 5.33b,Company and financial information (US$millions),5.33b,2,Development,"['10,605', 'i']"
9640,r199,Employees (thousands),Employees (thousands),,1,,"['', '']"
9640,r200,Employees (thousands) -> &nbsp;,Employees (thousands),&nbsp;,2,Worldwide,"['&nbsp;', '&nbsp;']"
9640,r201,Employees (thousands) -> 1.8/ 1.9(3)/ 6.1c(3),Employees (thousands),1.8/ 1.9(3)/ 6.1c(3),2,Total employees,"['35,574', '&nbsp;']"
9640,r202,Employees (thousands) -> 6.1b(3),Employees (thousands),6.1b(3),2,Non-R&D employees,"['32,413', '&nbsp;']"
9640,r203,Employees (thousands) -> 6.1a(3),Employees (thousands),6.1a(3),2,R&D employees,"['3,161', '&nbsp;']"
9640,r204,Employees (thousands) -> 6.4a(3),Employees (thousands),6.4a(3),2,Female,"['933', '&nbsp;']"
9640,r205,Employees (thousands) -> 6.4b(3),Employees (thousands),6.4b(3),2,Male,"['2,229', '&nbsp;']"
9640,r206,Employees (thousands) -> 6.5a(3),Employees (thousands),6.5a(3),2,Researchers,"['2,127', '&nbsp;']"
9640,r207,Employees (thousands) -> 6.5b(3),Employees (thousands),6.5b(3),2,Technicians,"['734', '&nbsp;']"
9640,r208,Employees (thousands) -> 6.5c(3),Employees (thousands),6.5c(3),2,Support staff,"['300', '&nbsp;']"
9640,r209,Employees (thousands) -> &nbsp;,Employees (thousands),&nbsp;,2,Domestic,"['&nbsp;', '&nbsp;']"
9640,r210,Employees (thousands) -> 1.9(1)/ 6.1c(1),Employees (thousands),1.9(1)/ 6.1c(1),2,Total employees,"['23,654', '&nbsp;']"
9640,r211,Employees (thousands) -> 6.1b(1),Employees (thousands),6.1b(1),2,Non-R&D employees,"['21,522', '&nbsp;']"
9640,r212,Employees (thousands) -> 6.1a(1),Employees (thousands),6.1a(1),2,R&D employees,"['2,132', '&nbsp;']"
9640,r213,Employees (thousands) -> 6.4a(1),Employees (thousands),6.4a(1),2,Female,"['596', '&nbsp;']"
9640,r214,Employees (thousands) -> 6.4b(1),Employees (thousands),6.4b(1),2,Male,"['1,536', '&nbsp;']"
9640,r215,Employees (thousands) -> 6.5a(1),Employees (thousands),6.5a(1),2,Researchers,"['1,426', '&nbsp;']"
9640,r216,Employees (thousands) -> 6.5b(1),Employees (thousands),6.5b(1),2,Technicians,"['501', '&nbsp;']"
9640,r217,Employees (thousands) -> 6.5c(1),Employees (thousands),6.5c(1),2,Support staff,"['205', '&nbsp;']"
9640,r218,Employees (thousands) -> &nbsp;,Employees (thousands),&nbsp;,2,Foreign,"['&nbsp;', '&nbsp;']"
9640,r219,Employees (thousands) -> 1.9(2)/ 6.1c(2),Employees (thousands),1.9(2)/ 6.1c(2),2,Total employees,"['11,920', '&nbsp;']"
9640,r220,Employees (thousands) -> 6.1b(2),Employees (thousands),6.1b(2),2,Non-R&D employees,"['10,891', '&nbsp;']"
9640,r221,Employees (thousands) -> 6.1a(2),Employees (thousands),6.1a(2),2,R&D employees,"['1,029', '&nbsp;']"
9640,r222,Employees (thousands) -> 6.4a(2),Employees (thousands),6.4a(2),2,Female,"['336', '&nbsp;']"
9640,r223,Employees (thousands) -> 6.4b(2),Employees (thousands),6.4b(2),2,Male,"['693', '&nbsp;']"
9640,r224,Employees (thousands) -> 6.5a(2),Employees (thousands),6.5a(2),2,Researchers,"['700', '&nbsp;']"
9640,r225,Employees (thousands) -> 6.5b(2),Employees (thousands),6.5b(2),2,Technicians,"['233', '&nbsp;']"
9640,r226,Employees (thousands) -> 6.5c(2),Employees (thousands),6.5c(2),2,Support staff,"['96', '&nbsp;']"
9640,r227,Employees (thousands) -> &nbsp;,Employees (thousands),&nbsp;,2,Researchers with PhD,"['&nbsp;', '&nbsp;']"
9640,r228,Employees (thousands) -> 6.6(3),Employees (thousands),6.6(3),2,Worldwide,"['169', '&nbsp;']"
9640,r229,Employees (thousands) -> 6.6(1),Employees (thousands),6.6(1),2,Domestic,"['130', '&nbsp;']"
9640,r230,Employees (thousands) -> 6.6(2),Employees (thousands),6.6(2),2,Foreign,"['38', '&nbsp;']"
9640,r231,Employees (thousands) -> &nbsp;,Employees (thousands),&nbsp;,2,Full-time equivalent,"['&nbsp;', '&nbsp;']"
9640,r232,Employees (thousands) -> 6.7d,Employees (thousands),6.7d,2,R&D employees,"['1,941', '&nbsp;']"
9640,r233,Employees (thousands) -> 6.7a,Employees (thousands),6.7a,2,Full-time R&D employees,"['1,590', '&nbsp;']"
9640,r234,Employees (thousands) -> 6.7b,Employees (thousands),6.7b,2,Full-time employees not solely working on R&D,"['327', '&nbsp;']"
9640,r235,Employees (thousands) -> 6.7c,Employees (thousands),6.7c,2,Part-time employees working on R&D,"['24', '&nbsp;']"
9640,r236,Employees (thousands) -> 6.8d,Employees (thousands),6.8d,2,Researchers,"['1,311', '&nbsp;']"
9640,r237,Employees (thousands) -> 6.8a,Employees (thousands),6.8a,2,Full-time R&D employees,"['1,113', '&nbsp;']"
9640,r238,Employees (thousands) -> 6.8b,Employees (thousands),6.8b,2,Full-time employees not solely working on R&D,"['187', '&nbsp;']"
9640,r239,Employees (thousands) -> 6.8c,Employees (thousands),6.8c,2,Part-time employees working on R&D,"['10', 'i']"
9640,r240,Employees (thousands) -> 6.9,Employees (thousands),6.9,2,Non-U.S. citizens employed as researchers under temporary visaa,"['70', '&nbsp;']"
9640,r241,Employees (thousands) -> 6.10d(1),Employees (thousands),6.10d(1),2,Total leased and temporary employees working on R&D,"['295', 'i']"
9640,r242,Employees (thousands) -> 6.10a(1),Employees (thousands),6.10a(1),2,Researchers,"['174', 'i']"
9640,r243,Employees (thousands) -> 6.10b(1),Employees (thousands),6.10b(1),2,Technicians,"['86', 'i']"
9640,r244,Employees (thousands) -> 6.10c(1),Employees (thousands),6.10c(1),2,Support staff,"['35', 'i']"
