table_id,row_id,_b_citizenship_ethnicity_race_and_field_b_full_path,_b_citizenship_ethnicity_race_and_field_b_level_1,_b_citizenship_ethnicity_race_and_field_b_level_2,_b_citizenship_ethnicity_race_and_field_b_level_3,_b_citizenship_ethnicity_race_and_field_b_level_4,_b_citizenship_ethnicity_race_and_field_b_level_5,_b_citizenship_ethnicity_race_and_field_b_level_6,_b_citizenship_ethnicity_race_and_field_b_hierarchy_depth,field_graduate_students_all_graduate_students_total_number,field_graduate_students_all_graduate_students_percent_female,field_graduate_students_master_s_total_number,field_graduate_students_master_s_percent_female,field_graduate_students_doctoral_total_number,field_graduate_students_doctoral_percent_female,field_postdoctoral_appointees_total_number,field_postdoctoral_appointees_percent_female,field_doctorate_holding_nonfaculty_researchers_total_number,field_doctorate_holding_nonfaculty_researchers_percent_female
8310,r083,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,791,21.4,494,19.2,297,24.9,49,42.9,na,na
8310,r084,"All surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering -> Temporary visa holders",All surveyed fields,Engineering,"Electrical, electronics, communications and computer engineering",Temporary visa holders,,,4,27684,25.5,15432,28.7,12252,21.5,883,16.4,na,na
8310,r085,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",,,,3,15870,29.9,11949,29.1,3921,32.2,127,26.8,107,24.3
8310,r086,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,,,4,8647,29.5,7148,29.3,1499,30.7,35,42.9,na,na
8310,r087,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1182,33.2,1069,33.1,113,34.5,5,60.0,na,na
8310,r088,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
8310,r089,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,27,40.7,21,42.9,6,33.3,0,-,na,na
8310,r090,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1112,33.5,919,33.6,193,32.6,5,20.0,na,na
8310,r091,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,642,33.6,506,32.4,136,38.2,1,100.0,na,na
8310,r092,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,12,8.3,11,9.1,1,0.0,0,-,na,na
8310,r093,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,4961,27.0,4061,26.8,900,28.1,17,41.2,na,na
8310,r094,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,285,35.1,229,32.8,56,44.6,1,0.0,na,na
8310,r095,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,426,27.9,332,28.0,94,27.7,6,50.0,na,na
8310,r096,"All surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research -> Temporary visa holders",All surveyed fields,Engineering,"Industrial, manufacturing, systems engineering and operations research",Temporary visa holders,,,4,7223,30.3,4801,28.8,2422,33.1,92,20.7,na,na
8310,r097,All surveyed fields -> Engineering -> Mechanical engineering,All surveyed fields,Engineering,Mechanical engineering,,,,3,27258,18.6,15718,17.2,11540,20.4,1200,19.5,529,19.7
8310,r098,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,,,4,15106,20.6,10255,19.1,4851,23.6,382,22.3,na,na
8310,r099,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,2055,20.2,1490,19.2,565,22.8,22,22.7,na,na
8310,r100,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
8310,r101,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,39,30.8,28,39.3,11,9.1,0,-,na,na
8310,r102,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,2018,22.9,1412,20.5,606,28.4,119,17.6,na,na
8310,r103,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,603,24.2,373,21.2,230,29.1,5,40.0,na,na
8310,r104,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,11,18.2,9,11.1,2,50.0,0,-,na,na
8310,r105,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,9167,19.4,6158,18.1,3009,22.1,193,22.3,na,na
8310,r106,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,612,25.8,405,24.4,207,28.5,14,42.9,na,na
8310,r107,All surveyed fields -> Engineering -> Mechanical engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Engineering,Mechanical engineering,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,601,22.1,380,21.6,221,23.1,29,27.6,na,na
8310,r108,All surveyed fields -> Engineering -> Mechanical engineering -> Temporary visa holders,All surveyed fields,Engineering,Mechanical engineering,Temporary visa holders,,,4,12152,16.1,5463,13.6,6689,18.1,818,18.2,na,na
8310,r109,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",,,,3,7422,31.7,2518,32.8,4904,31.2,562,23.0,259,23.6
8310,r110,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup>",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,,,4,4123,33.4,1641,34.2,2482,32.9,159,25.2,na,na
8310,r111,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,464,30.8,163,30.1,301,31.2,6,16.7,na,na
8310,r112,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
8310,r113,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,16,37.5,8,37.5,8,37.5,2,100.0,na,na
8310,r114,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,549,39.7,198,40.9,351,39.0,51,25.5,na,na
8310,r115,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,172,41.9,75,49.3,97,36.1,3,33.3,na,na
8310,r116,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,3,66.7,2,50.0,1,100.0,0,-,na,na
8310,r117,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,2602,31.5,1063,31.8,1539,31.3,85,25.9,na,na
8310,r118,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,199,37.2,83,38.6,116,36.2,2,0.0,na,na
8310,r119,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,118,38.1,49,42.9,69,34.8,10,10.0,na,na
8310,r120,"All surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields -> Temporary visa holders",All surveyed fields,Engineering,"Metallurgical, mining, materials and related engineering fields",Temporary visa holders,,,4,3299,29.6,877,30.1,2422,29.4,403,22.1,na,na
8310,r121,All surveyed fields -> Engineering -> Other engineering,All surveyed fields,Engineering,Other engineering,,,,3,20034,28.4,12276,28.4,7758,28.3,1148,27.6,823,25.2
8310,r122,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup>,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,,,4,11865,28.3,8158,27.7,3707,29.8,415,31.1,na,na
8310,r123,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Hispanic or Latino,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Hispanic or Latino,,5,1119,29.3,790,29.4,329,29.2,21,38.1,na,na
8310,r124,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,,5,,,,,,,,,,
8310,r125,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> American Indian or Alaska Native,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,American Indian or Alaska Native,6,44,45.5,36,38.9,8,75.0,1,0.0,na,na
8310,r126,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Asian,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Asian,6,1414,34.0,953,34.9,461,32.1,102,27.5,na,na
8310,r127,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Black or African American,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Black or African American,6,902,35.1,634,33.3,268,39.6,9,44.4,na,na
8310,r128,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,6,15,26.7,12,8.3,3,100.0,1,100.0,na,na
8310,r129,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> White,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,White,6,7442,26.1,5111,25.2,2331,28.1,222,32.9,na,na
8310,r130,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Not Hispanic or Latino -> More than one race,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Not Hispanic or Latino,More than one race,6,438,29.7,275,31.3,163,27.0,5,20.0,na,na
8310,r131,All surveyed fields -> Engineering -> Other engineering -> U.S. citizens and permanent residents<sup>a</sup> -> Unknown ethnicity and race,All surveyed fields,Engineering,Other engineering,U.S. citizens and permanent residents<sup>a</sup>,Unknown ethnicity and race,,5,491,27.7,347,25.9,144,31.9,54,25.9,na,na
8310,r132,All surveyed fields -> Engineering -> Other engineering -> Temporary visa holders,All surveyed fields,Engineering,Other engineering,Temporary visa holders,,,4,8169,28.4,4118,29.9,4051,26.9,733,25.6,na,na
