table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10163,r162,United States -> Florida -> Private -> Florida Institute of Technology,United States,Florida,Private,Florida Institute of Technology,4,"['17,706', '']","['5,289', '']","['1,985', '']","['1,313', '']","['298', '']","['1,682', '']","['1,261', '']","['0', '']","['0', '']","['5,100', '']","['778', '']"
10163,r163,United States -> Florida -> Private -> Nova Southeastern U.,United States,Florida,Private,Nova Southeastern U.,4,"['31,189', '']","['57', '']","['11,526', '']","['14,336', '']","['20', '']","['0', '']","['846', '']","['981', '']","['20', '']","['0', '']","['3,403', '']"
10163,r164,United States -> Florida -> Private -> U. Miami,United States,Florida,Private,U. Miami,4,"['439,300', '']","['1,620', '']","['59,693', '']","['342,103', '']","['1,257', '']","['5,939', '']","['16,155', '']","['1,907', '']","['128', '']","['5,961', '']","['4,537', '']"
10163,r165,United States -> Georgia,United States,Georgia,,,2,"['3,260,128', '']","['183,051', '']","['41,329', '']","['1,523,875', '']","['21,580', '']","['105,473', '']","['52,458', '']","['95,866', '']","['15,744', '']","['1,018,482', '']","['202,270', '']"
10163,r166,United States -> Georgia -> Public,United States,Georgia,Public,,3,"['2,191,995', '']","['177,355', '']","['38,537', '']","['591,648', '']","['18,936', '']","['69,549', '']","['46,738', '']","['90,942', '']","['13,570', '']","['963,574', '']","['181,146', '']"
10163,r167,United States -> Georgia -> Public -> Augusta U.,United States,Georgia,Public,Augusta U.,4,"['127,313', '']","['291', '']","['0', '']","['123,587', '']","['110', '']","['266', '']","['183', '']","['689', '']","['0', '']","['0', '']","['2,187', '']"
10163,r168,United States -> Georgia -> Public -> Fort Valley State U.,United States,Georgia,Public,Fort Valley State U.,4,"['9,969', '']","['0', '']","['79', '']","['9,807', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r169,United States -> Georgia -> Public -> Georgia Institute of Technology,United States,Georgia,Public,Georgia Institute of Technology,4,"['1,231,485', '']","['161,111', '']","['14,771', '']","['37,289', '']","['8,634', '']","['33,858', '']","['4,126', '']","['12,596', '']","['0', '']","['935,632', '']","['23,468', '']"
10163,r170,United States -> Georgia -> Public -> Georgia Southern U.,United States,Georgia,Public,Georgia Southern U.,4,"['36,362', '']","['1,104', '']","['642', '']","['6,734', '']","['1,344', '']","['5,740', '']","['994', '']","['4,176', '']","['119', '']","['3,302', '']","['12,207', '']"
10163,r171,United States -> Georgia -> Public -> Georgia State U.,United States,Georgia,Public,Georgia State U.,4,"['215,908', '']","['5,346', '']","['2,276', '']","['73,616', '']","['2,033', '']","['18,277', '']","['10,364', '']","['37,729', '']","['0', '']","['0', '']","['66,267', '']"
10163,r172,United States -> Georgia -> Public -> Kennesaw State U.,United States,Georgia,Public,Kennesaw State U.,4,"['21,705', '']","['3,538', '']","['0', '']","['5,744', '']","['1,114', '']","['1,096', '']","['112', '']","['1,661', '']","['1,211', '']","['1,652', '']","['5,577', '']"
10163,r173,United States -> Georgia -> Public -> Savannah State U.,United States,Georgia,Public,Savannah State U.,4,"['1,888', '']","['0', '']","['694', '']","['255', '']","['0', '']","['53', '']","['0', '']","['13', '']","['264', '']","['609', '']","['0', '']"
10163,r174,United States -> Georgia -> Public -> U. Georgia,United States,Georgia,Public,U. Georgia,4,"['545,631', '']","['5,509', '']","['19,938', '']","['334,447', '']","['5,701', '']","['10,161', '']","['30,933', '']","['33,930', '']","['11,976', '']","['22,379', '']","['70,657', '']"
10163,r175,United States -> Georgia -> Public -> U. North Georgia,United States,Georgia,Public,U. North Georgia,4,"['1,734', '']","['456', '']","['137', '']","['169', '']","['0', '']","['15', '']","['26', '']","['148', '']","['0', '']","['0', '']","['783', '']"
10163,r176,United States -> Georgia -> Private,United States,Georgia,Private,,3,"['1,068,133', '']","['5,696', '']","['2,792', '']","['932,227', '']","['2,644', '']","['35,924', '']","['5,720', '']","['4,924', '']","['2,174', '']","['54,908', '']","['21,124', '']"
10163,r177,United States -> Georgia -> Private -> Clark Atlanta U.,United States,Georgia,Private,Clark Atlanta U.,4,"['8,791', '']","['395', '']","['0', '']","['5,400', '']","['323', '']","['2,620', '']","['0', '']","['0', '']","['0', '']","['41', '']","['12', '']"
10163,r178,United States -> Georgia -> Private -> Emory U.,United States,Georgia,Private,Emory U.,4,"['958,281', '']","['4,730', '']","['2,792', '']","['874,729', '']","['1,385', '']","['28,576', '']","['4,796', '']","['4,780', '']","['0', '']","['16,415', '']","['20,078', '']"
10163,r179,United States -> Georgia -> Private -> Mercer U.,United States,Georgia,Private,Mercer U.,4,"['50,222', '']","['149', '']","['0', '']","['8,473', '']","['221', '']","['1,925', '']","['300', '']","['89', '']","['464', '']","['38,452', '']","['149', '']"
10163,r180,United States -> Georgia -> Private -> Morehouse C.,United States,Georgia,Private,Morehouse C.,4,"['5,664', '']","['396', '']","['0', '']","['451', '']","['47', '']","['2,393', '']","['59', '']","['0', '']","['1,710', '']","['0', '']","['608', '']"
10163,r181,United States -> Georgia -> Private -> Morehouse School of Medicine,United States,Georgia,Private,Morehouse School of Medicine,4,"['42,489', '']","['0', '']","['0', '']","['42,489', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r182,United States -> Georgia -> Private -> Spelman C.,United States,Georgia,Private,Spelman C.,4,"['2,686', '']","['26', '']","['0', '']","['685', '']","['668', '']","['410', '']","['565', '']","['55', '']","['0', '']","['0', '']","['277', '']"
10163,r183,United States -> Hawaii,United States,Hawaii,,,2,"['301,272', '']","['18,299', '']","['93,246', '']","['129,186', '']","['442', '']","['23,669', '']","['455', '']","['2,827', '']","['4,330', '']","['24,588', '']","['4,230', '']"
10163,r184,United States -> Hawaii -> Public,United States,Hawaii,Public,,3,"['297,970', '']","['18,299', '']","['92,299', '']","['127,755', '']","['442', '']","['23,669', '']","['455', '']","['2,745', '']","['4,330', '']","['24,574', '']","['3,402', '']"
10163,r185,"United States -> Hawaii -> Public -> U. Hawaii, Hilo",United States,Hawaii,Public,"U. Hawaii, Hilo",4,"['8,001', '']","['89', '']","['1,770', '']","['4,995', '']","['33', '']","['376', '']","['0', '']","['338', '']","['354', '']","['0', '']","['46', '']"
10163,r186,"United States -> Hawaii -> Public -> U. Hawaii, Manoa",United States,Hawaii,Public,"U. Hawaii, Manoa",4,"['277,323', '']","['17,690', '']","['78,404', '']","['122,760', '']","['409', '']","['23,293', '']","['455', '']","['2,407', '']","['3,976', '']","['24,574', '']","['3,355', '']"
10163,r187,"United States -> Hawaii -> Public -> U. Hawaii, system office",United States,Hawaii,Public,"U. Hawaii, system office",4,"['12,646', '']","['520', '']","['12,125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
10163,r188,United States -> Hawaii -> Private,United States,Hawaii,Private,,3,"['3,302', '']","['0', '']","['947', '']","['1,431', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']","['14', '']","['828', '']"
10163,r189,United States -> Hawaii -> Private -> Hawaii Pacific U.,United States,Hawaii,Private,Hawaii Pacific U.,4,"['3,302', '']","['0', '']","['947', '']","['1,431', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']","['14', '']","['828', '']"
10163,r190,United States -> Idaho,United States,Idaho,,,2,"['179,835', '']","['7,856', '']","['11,010', '']","['96,564', '']","['1,696', '']","['10,515', '']","['426', '']","['8,752', '']","['3,206', '']","['33,230', '']","['6,580', '']"
10163,r191,United States -> Idaho -> Public,United States,Idaho,Public,,3,"['179,835', '']","['7,856', '']","['11,010', '']","['96,564', '']","['1,696', '']","['10,515', '']","['426', '']","['8,752', '']","['3,206', '']","['33,230', '']","['6,580', '']"
10163,r192,United States -> Idaho -> Public -> Boise State U.,United States,Idaho,Public,Boise State U.,4,"['47,617', '']","['3,448', '']","['2,927', '']","['12,000', '']","['1,550', '']","['6,848', '']","['101', '']","['2,458', '']","['606', '']","['14,758', '']","['2,921', '']"
10163,r193,United States -> Idaho -> Public -> Idaho State U.,United States,Idaho,Public,Idaho State U.,4,"['16,615', '']","['735', '']","['2,092', '']","['6,213', '']","['18', '']","['1,490', '']","['200', '']","['334', '']","['527', '']","['4,752', '']","['254', '']"
10163,r194,United States -> Idaho -> Public -> U. Idaho,United States,Idaho,Public,U. Idaho,4,"['115,603', '']","['3,673', '']","['5,991', '']","['78,351', '']","['128', '']","['2,177', '']","['125', '']","['5,960', '']","['2,073', '']","['13,720', '']","['3,405', '']"
10163,r195,United States -> Illinois,United States,Illinois,,,2,"['3,160,587', '']","['169,494', '']","['23,308', '']","['1,947,188', '']","['16,607', '']","['276,724', '']","['36,112', '']","['79,018', '']","['48,936', '']","['427,983', '']","['135,217', '']"
10163,r196,United States -> Illinois -> Public,United States,Illinois,Public,,3,"['1,338,296', '']","['119,106', '']","['11,514', '']","['655,520', '']","['8,324', '']","['110,638', '']","['18,571', '']","['23,662', '']","['22,363', '']","['285,436', '']","['83,162', '']"
10163,r197,United States -> Illinois -> Public -> Chicago State U.,United States,Illinois,Public,Chicago State U.,4,"['3,701', '']","['78', '']","['0', '']","['2,223', '']","['0', '']","['1,341', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']"
10163,r198,United States -> Illinois -> Public -> Illinois State U.,United States,Illinois,Public,Illinois State U.,4,"['25,510', '']","['165', '']","['491', '']","['4,488', '']","['198', '']","['1,812', '']","['489', '']","['43', '']","['0', '']","['125', '']","['17,699', '']"
10163,r199,United States -> Illinois -> Public -> Northeastern Illinois U.,United States,Illinois,Public,Northeastern Illinois U.,4,"['2,224', '']","['104', '']","['54', '']","['1,447', '']","['43', '']","['0', '']","['0', '']","['8', '']","['0', '']","['7', '']","['561', '']"
10163,r200,United States -> Illinois -> Public -> Northern Illinois U.,United States,Illinois,Public,Northern Illinois U.,4,"['27,068', '']","['983', '']","['1,320', '']","['2,620', '']","['62', '']","['6,220', '']","['1,018', '']","['4,365', '']","['0', '']","['4,132', '']","['6,348', '']"
10163,r201,"United States -> Illinois -> Public -> Southern Illinois U., Carbondale",United States,Illinois,Public,"Southern Illinois U., Carbondale",4,"['46,967', '']","['389', '']","['1,522', '']","['38,470', '']","['9', '']","['1,825', '']","['252', '']","['1,358', '']","['834', '']","['2,308', '']","['0', '']"
10163,r202,"United States -> Illinois -> Public -> Southern Illinois U., Edwardsville",United States,Illinois,Public,"Southern Illinois U., Edwardsville",4,"['19,152', '']","['71', '']","['604', '']","['8,447', '']","['70', '']","['426', '']","['0', '']","['100', '']","['36', '']","['8,439', '']","['959', '']"
10163,r203,"United States -> Illinois -> Public -> U. Illinois, Chicago",United States,Illinois,Public,"U. Illinois, Chicago",4,"['440,573', '']","['12,880', '']","['948', '']","['325,514', '']","['4,213', '']","['21,497', '']","['3,620', '']","['8,851', '']","['5,584', '']","['39,656', '']","['17,810', '']"
10163,r204,"United States -> Illinois -> Public -> U. Illinois, Springfield",United States,Illinois,Public,"U. Illinois, Springfield",4,"['2,881', '']","['0', '']","['0', '']","['33', '']","['0', '']","['14', '']","['0', '']","['1,978', '']","['57', '']","['0', '']","['799', '']"
10163,r205,"United States -> Illinois -> Public -> U. Illinois, Urbana-Champaign",United States,Illinois,Public,"U. Illinois, Urbana-Champaign",4,"['765,909', '']","['104,436', '']","['6,575', '']","['270,361', '']","['3,729', '']","['77,419', '']","['13,192', '']","['6,718', '']","['15,852', '']","['228,786', '']","['38,841', '']"
10163,r206,United States -> Illinois -> Public -> Western Illinois U.,United States,Illinois,Public,Western Illinois U.,4,"['4,311', '']","['0', '']","['0', '']","['1,917', '']","['0', '']","['84', '']","['0', '']","['182', '']","['0', '']","['1,983', '']","['145', '']"
10163,r207,United States -> Illinois -> Private,United States,Illinois,Private,,3,"['1,822,291', '']","['50,388', '']","['11,794', '']","['1,291,668', '']","['8,283', '']","['166,086', '']","['17,541', '']","['55,356', '']","['26,573', '']","['142,547', '']","['52,055', '']"
10163,r208,United States -> Illinois -> Private -> DePaul U.,United States,Illinois,Private,DePaul U.,4,"['8,362', '']","['736', '']","['88', '']","['2,088', '']","['154', '']","['13', '']","['194', '']","['2,780', '']","['0', '']","['76', '']","['2,233', '']"
10163,r209,United States -> Illinois -> Private -> Erikson Institute,United States,Illinois,Private,Erikson Institute,4,"['2,068', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,068', '']"
10163,r210,United States -> Illinois -> Private -> Illinois Institute of Technology,United States,Illinois,Private,Illinois Institute of Technology,4,"['29,791', '']","['3,307', '']","['146', '']","['9,464', '']","['429', '']","['3,705', '']","['0', '']","['91', '']","['66', '']","['12,502', '']","['81', '']"
10163,r211,"United States -> Illinois -> Private -> Loyola U., Chicago",United States,Illinois,Private,"Loyola U., Chicago",4,"['46,169', '']","['456', '']","['0', '']","['39,546', '']","['90', '']","['1,691', '']","['1,115', '']","['1,189', '']","['0', '']","['95', '']","['1,987', '']"
10163,r212,United States -> Illinois -> Private -> Midwestern U.,United States,Illinois,Private,Midwestern U.,4,"['11,069', '']","['0', '']","['0', '']","['11,069', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r213,United States -> Illinois -> Private -> Northwestern U.,United States,Illinois,Private,Northwestern U.,4,"['1,000,695', '']","['10,117', '']","['1,443', '']","['721,230', '']","['2,215', '']","['90,194', '']","['4,231', '']","['24,515', '']","['26,507', '']","['88,008', '']","['32,235', '']"
10163,r214,United States -> Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,United States,Illinois,Private,Rosalind Franklin U. of Medicine and Science,4,"['12,988', '']","['0', '']","['0', '']","['12,579', '']","['0', '']","['0', '']","['409', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r215,United States -> Illinois -> Private -> Rush U.,United States,Illinois,Private,Rush U.,4,"['114,874', '']","['0', '']","['0', '']","['111,165', '']","['0', '']","['0', '']","['3,709', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r216,"United States -> Illinois -> Private -> Toyota Technological Institute, Chicago",United States,Illinois,Private,"Toyota Technological Institute, Chicago",4,"['4,470', '']","['4,470', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r217,United States -> Illinois -> Private -> U. Chicago,United States,Illinois,Private,U. Chicago,4,"['591,805', '']","['31,302', '']","['10,117', '']","['384,527', '']","['5,395', '']","['70,483', '']","['7,883', '']","['26,781', '']","['0', '']","['41,866', '']","['13,451', '']"
10163,r218,United States -> Indiana,United States,Indiana,,,2,"['1,872,200', '']","['100,214', '']","['18,743', '']","['870,248', '']","['10,600', '']","['133,218', '']","['32,836', '']","['80,508', '']","['34,261', '']","['437,685', '']","['153,887', '']"
10163,r219,United States -> Indiana -> Public,United States,Indiana,Public,,3,"['1,589,905', '']","['85,147', '']","['18,743', '']","['833,450', '']","['5,569', '']","['85,548', '']","['26,866', '']","['67,764', '']","['17,781', '']","['333,912', '']","['115,125', '']"
10163,r220,United States -> Indiana -> Public -> Ball State U.,United States,Indiana,Public,Ball State U.,4,"['9,932', '']","['348', '']","['0', '']","['4,876', '']","['83', '']","['1,106', '']","['219', '']","['772', '']","['0', '']","['0', '']","['2,528', '']"
10163,r221,United States -> Indiana -> Public -> Indiana State U.,United States,Indiana,Public,Indiana State U.,4,"['1,354', '']","['0', '']","['139', '']","['548', '']","['24', '']","['130', '']","['0', '']","['0', '']","['0', '']","['87', '']","['426', '']"
10163,r222,"United States -> Indiana -> Public -> Indiana U., Bloomington",United States,Indiana,Public,"Indiana U., Bloomington",4,"['751,309', '']","['40,488', '']","['9,084', '']","['550,148', '']","['2,329', '']","['31,360', '']","['13,583', '']","['40,995', '']","['12,406', '']","['12,030', '']","['38,886', '']"
10163,r223,"United States -> Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",United States,Indiana,Public,"Indiana U.-Purdue U., Indianapolis",4,"['64,162', '']","['5,049', '']","['1,393', '']","['21,631', '']","['177', '']","['2,736', '']","['4,196', '']","['11,122', '']","['3,754', '']","['6,626', '']","['7,478', '']"
10163,r224,"United States -> Indiana -> Public -> Purdue U., Fort Wayne",United States,Indiana,Public,"Purdue U., Fort Wayne",4,"['2,134', '']","['0', '']","['0', '']","['343', '']","['229', '']","['76', '']","['262', '']","['105', '']","['179', '']","['169', '']","['771', '']"
10163,r225,"United States -> Indiana -> Public -> Purdue U., Northwest",United States,Indiana,Public,"Purdue U., Northwest",4,"['6,387', '']","['394', '']","['0', '']","['1,120', '']","['0', '']","['202', '']","['9', '']","['0', '']","['288', '']","['2,606', '']","['1,768', '']"
10163,r226,"United States -> Indiana -> Public -> Purdue U., West Lafayette",United States,Indiana,Public,"Purdue U., West Lafayette",4,"['754,627', '']","['38,868', '']","['8,127', '']","['254,784', '']","['2,727', '']","['49,938', '']","['8,597', '']","['14,770', '']","['1,154', '']","['312,394', '']","['63,268', '']"
10163,r227,United States -> Indiana -> Private,United States,Indiana,Private,,3,"['282,295', '']","['15,067', '']","['0', '']","['36,798', '']","['5,031', '']","['47,670', '']","['5,970', '']","['12,744', '']","['16,480', '']","['103,773', '']","['38,762', '']"
10163,r228,United States -> Indiana -> Private -> Butler U.,United States,Indiana,Private,Butler U.,4,"['1,691', '']","['0', '']","['0', '']","['1,276', '']","['0', '']","['154', '']","['48', '']","['15', '']","['0', '']","['0', '']","['198', '']"
10163,r229,United States -> Indiana -> Private -> U. Notre Dame,United States,Indiana,Private,U. Notre Dame,4,"['280,604', '']","['15,067', '']","['0', '']","['35,522', '']","['5,031', '']","['47,516', '']","['5,922', '']","['12,729', '']","['16,480', '']","['103,773', '']","['38,564', '']"
10163,r230,United States -> Iowa,United States,Iowa,,,2,"['1,005,800', '']","['10,271', '']","['9,289', '']","['599,319', '']","['20,818', '']","['87,568', '']","['14,588', '']","['17,408', '']","['2,285', '']","['181,708', '']","['62,546', '']"
10163,r231,United States -> Iowa -> Public,United States,Iowa,Public,,3,"['990,885', '']","['9,974', '']","['8,689', '']","['592,333', '']","['20,623', '']","['86,489', '']","['14,251', '']","['16,032', '']","['2,285', '']","['181,708', '']","['58,501', '']"
10163,r232,United States -> Iowa -> Public -> Iowa State U.,United States,Iowa,Public,Iowa State U.,4,"['393,184', '']","['5,782', '']","['4,897', '']","['160,235', '']","['19,927', '']","['30,440', '']","['3,852', '']","['10,305', '']","['375', '']","['132,475', '']","['24,896', '']"
10163,r233,United States -> Iowa -> Public -> U. Iowa,United States,Iowa,Public,U. Iowa,4,"['594,215', '']","['4,187', '']","['3,663', '']","['431,761', '']","['690', '']","['55,128', '']","['10,399', '']","['3,682', '']","['1,910', '']","['49,233', '']","['33,562', '']"
10163,r234,United States -> Iowa -> Public -> U. Northern Iowa,United States,Iowa,Public,U. Northern Iowa,4,"['3,486', '']","['5', '']","['129', '']","['337', '']","['6', '']","['921', '']","['0', '']","['2,045', '']","['0', '']","['0', '']","['43', '']"
10163,r235,United States -> Iowa -> Private,United States,Iowa,Private,,3,"['14,915', '']","['297', '']","['600', '']","['6,986', '']","['195', '']","['1,079', '']","['337', '']","['1,376', '']","['0', '']","['0', '']","['4,045', '']"
10163,r236,United States -> Iowa -> Private -> Des Moines U.,United States,Iowa,Private,Des Moines U.,4,"['5,307', '']","['0', '']","['600', '']","['4,128', '']","['0', '']","['36', '']","['36', '']","['280', '']","['0', '']","['0', '']","['227', '']"
10163,r237,United States -> Iowa -> Private -> Drake U.,United States,Iowa,Private,Drake U.,4,"['1,691', '']","['19', '']","['0', '']","['536', '']","['109', '']","['220', '']","['6', '']","['9', '']","['0', '']","['0', '']","['792', '']"
10163,r238,United States -> Iowa -> Private -> Grinnell C.,United States,Iowa,Private,Grinnell C.,4,"['5,867', '']","['278', '']","['0', '']","['272', '']","['86', '']","['823', '']","['295', '']","['1,087', '']","['0', '']","['0', '']","['3,026', '']"
10163,r239,"United States -> Iowa -> Private -> Palmer C. of Chiropractic, Davenport",United States,Iowa,Private,"Palmer C. of Chiropractic, Davenport",4,"['2,050', '']","['0', '']","['0', '']","['2,050', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r240,United States -> Kansas,United States,Kansas,,,2,"['882,644', '']","['8,381', '']","['15,012', '']","['378,280', '']","['3,765', '']","['32,562', '']","['16,776', '']","['13,656', '']","['17,307', '']","['280,475', '']","['116,430', '']"
10163,r241,United States -> Kansas -> Public,United States,Kansas,Public,,3,"['882,644', '']","['8,381', '']","['15,012', '']","['378,280', '']","['3,765', '']","['32,562', '']","['16,776', '']","['13,656', '']","['17,307', '']","['280,475', '']","['116,430', '']"
10163,r242,United States -> Kansas -> Public -> Kansas State U.,United States,Kansas,Public,Kansas State U.,4,"['212,974', '']","['3,900', '']","['1,295', '']","['124,308', '']","['2,956', '']","['14,709', '']","['4,337', '']","['10,049', '']","['7,521', '']","['29,980', '']","['13,919', '']"
10163,r243,United States -> Kansas -> Public -> Pittsburg State U.,United States,Kansas,Public,Pittsburg State U.,4,"['2,884', '']","['0', '']","['0', '']","['526', '']","['0', '']","['27', '']","['0', '']","['22', '']","['0', '']","['2,309', '']","['0', '']"
10163,r244,United States -> Kansas -> Public -> U. Kansas,United States,Kansas,Public,U. Kansas,4,"['405,267', '']","['4,418', '']","['13,717', '']","['237,780', '']","['682', '']","['16,123', '']","['11,416', '']","['2,768', '']","['9,786', '']","['22,075', '']","['86,502', '']"
10163,r245,United States -> Kansas -> Public -> Wichita State U.,United States,Kansas,Public,Wichita State U.,4,"['261,519', '']","['63', '']","['0', '']","['15,666', '']","['127', '']","['1,703', '']","['1,023', '']","['817', '']","['0', '']","['226,111', '']","['16,009', '']"
10163,r246,United States -> Kentucky,United States,Kentucky,,,2,"['733,242', '']","['6,166', '']","['4,505', '']","['554,324', '']","['2,864', '']","['15,882', '']","['8,778', '']","['6,627', '']","['20,306', '']","['87,739', '']","['26,051', '']"
10163,r247,United States -> Kentucky -> Public,United States,Kentucky,Public,,3,"['733,242', '']","['6,166', '']","['4,505', '']","['554,324', '']","['2,864', '']","['15,882', '']","['8,778', '']","['6,627', '']","['20,306', '']","['87,739', '']","['26,051', '']"
10163,r248,United States -> Kentucky -> Public -> Kentucky State U.,United States,Kentucky,Public,Kentucky State U.,4,"['9,284', '']","['5', '']","['0', '']","['9,156', '']","['119', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
10163,r249,United States -> Kentucky -> Public -> Morehead State U.,United States,Kentucky,Public,Morehead State U.,4,"['2,880', '']","['0', '']","['0', '']","['517', '']","['0', '']","['10', '']","['41', '']","['0', '']","['0', '']","['2,312', '']","['0', '']"
10163,r250,United States -> Kentucky -> Public -> Murray State U.,United States,Kentucky,Public,Murray State U.,4,"['3,371', '']","['0', '']","['249', '']","['2,449', '']","['354', '']","['293', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']"
10163,r251,United States -> Kentucky -> Public -> Northern Kentucky U.,United States,Kentucky,Public,Northern Kentucky U.,4,"['3,888', '']","['122', '']","['0', '']","['2,148', '']","['73', '']","['875', '']","['405', '']","['126', '']","['28', '']","['0', '']","['111', '']"
10163,r252,United States -> Kentucky -> Public -> U. Kentucky,United States,Kentucky,Public,U. Kentucky,4,"['476,517', '']","['5,913', '']","['2,948', '']","['352,400', '']","['1,582', '']","['9,118', '']","['5,066', '']","['5,072', '']","['19,971', '']","['61,287', '']","['13,160', '']"
10163,r253,United States -> Kentucky -> Public -> U. Louisville,United States,Kentucky,Public,U. Louisville,4,"['229,582', '']","['119', '']","['166', '']","['185,107', '']","['661', '']","['3,872', '']","['2,457', '']","['1,130', '']","['307', '']","['23,630', '']","['12,133', '']"
10163,r254,United States -> Kentucky -> Public -> Western Kentucky U.,United States,Kentucky,Public,Western Kentucky U.,4,"['7,720', '']","['7', '']","['1,142', '']","['2,547', '']","['75', '']","['1,714', '']","['809', '']","['299', '']","['0', '']","['510', '']","['617', '']"
10163,r255,United States -> Louisiana,United States,Louisiana,,,2,"['941,868', '']","['50,458', '']","['44,614', '']","['549,349', '']","['12,390', '']","['53,555', '']","['3,953', '']","['20,852', '']","['14,956', '']","['108,840', '']","['82,901', '']"
10163,r256,United States -> Louisiana -> Public,United States,Louisiana,Public,,3,"['702,837', '']","['48,049', '']","['39,558', '']","['363,159', '']","['11,286', '']","['41,240', '']","['1,808', '']","['13,832', '']","['14,691', '']","['102,010', '']","['67,204', '']"
10163,r257,United States -> Louisiana -> Public -> Grambling State U.,United States,Louisiana,Public,Grambling State U.,4,"['2,306', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,345', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['961', 'i']"
10163,r258,"United States -> Louisiana -> Public -> Louisiana State U., Baton Rouge",United States,Louisiana,Public,"Louisiana State U., Baton Rouge",4,"['344,556', '']","['18,477', '']","['33,440', '']","['173,539', '']","['6,720', '']","['30,594', '']","['832', '']","['4,752', '']","['11,070', '']","['53,974', '']","['11,158', '']"
10163,r259,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",4,"['53,995', '']","['0', '']","['0', '']","['53,995', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r260,"United States -> Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",United States,Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",4,"['29,502', '']","['0', '']","['0', '']","['29,502', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r261,United States -> Louisiana -> Public -> Louisiana Tech U.,United States,Louisiana,Public,Louisiana Tech U.,4,"['26,591', '']","['1,938', '']","['0', '']","['3,703', '']","['914', '']","['2,110', '']","['261', '']","['785', '']","['0', '']","['11,673', '']","['5,207', '']"
10163,r262,United States -> Louisiana -> Public -> Northwestern State U. Louisiana,United States,Louisiana,Public,Northwestern State U. Louisiana,4,"['1,848', '']","['132', '']","['0', '']","['183', '']","['23', '']","['0', '']","['7', '']","['881', '']","['0', '']","['8', '']","['614', '']"
10163,r263,United States -> Louisiana -> Public -> Southeastern Louisiana U.,United States,Louisiana,Public,Southeastern Louisiana U.,4,"['2,407', '']","['38', '']","['0', '']","['1,022', '']","['0', '']","['606', '']","['0', '']","['10', '']","['0', '']","['24', '']","['707', '']"
10163,r264,"United States -> Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",United States,Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",4,"['7,048', '']","['0', '']","['0', '']","['7,048', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10163,r265,"United States -> Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",United States,Louisiana,Public,"Southern U. and A&M C., Baton Rouge",4,"['4,344', '']","['611', '']","['0', '']","['837', '']","['87', '']","['200', '']","['0', '']","['0', '']","['0', '']","['1,938', '']","['671', '']"
