table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3173,r112,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,111,"['39,136', '']","['0', '']","['0', '']","['39,136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r113,All institutions -> U. Oregon,All institutions,U. Oregon,2,112,"['38,545', '']","['0', '']","['42', '']","['25,409', '']","['0', '']","['783', '']","['10,422', '']","['47', '']","['0', '']","['381', '']","['1,461', '']"
3173,r114,All institutions -> U. Delaware,All institutions,U. Delaware,2,113,"['37,168', '']","['2,295', '']","['69', '']","['19,172', '']","['0', '']","['5,641', '']","['3,116', '']","['1,320', '']","['1,065', '']","['4,439', '']","['51', '']"
3173,r115,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,114,"['37,013', '']","['535', '']","['0', '']","['26,653', '']","['83', '']","['1,244', '']","['603', '']","['1,543', '']","['11', '']","['6,238', '']","['103', '']"
3173,r116,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,115,"['33,895', '']","['527', '']","['0', '']","['20,597', '']","['482', '']","['4,469', '']","['4,433', '']","['455', '']","['395', '']","['2,457', '']","['80', '']"
3173,r117,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,116,"['33,362', '']","['361', '']","['1,089', '']","['14,990', '']","['2,754', '']","['3,957', '']","['574', '']","['631', '']","['305', '']","['8,553', '']","['148', '']"
3173,r118,All institutions -> Florida International U.,All institutions,Florida International U.,2,117,"['33,326', '']","['44', '']","['0', '']","['15,090', '']","['0', '']","['2,165', '']","['11,961', '']","['2,902', '']","['0', '']","['1,011', '']","['153', '']"
3173,r119,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,118,"['33,109', '']","['0', '']","['95', '']","['29,982', '']","['65', '']","['1,412', '']","['98', '']","['187', '']","['0', '']","['857', '']","['413', '']"
3173,r120,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,119,"['32,874', '']","['9,494', '']","['200', '']","['7,712', '']","['652', '']","['1,862', '']","['4,111', '']","['2,439', '']","['599', '']","['5,805', '']","['0', '']"
3173,r121,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,120,"['32,432', '']","['0', '']","['0', '']","['32,432', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r122,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,121,"['32,112', '']","['0', '']","['41', '']","['28,811', '']","['18', '']","['973', '']","['1,312', '']","['62', '']","['0', '']","['719', '']","['176', '']"
3173,r123,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,122,"['30,293', '']","['0', '']","['0', '']","['30,293', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r124,All institutions -> U. Houston,All institutions,U. Houston,2,123,"['29,947', '']","['77', '']","['0', '']","['15,727', '']","['200', '']","['786', '']","['5,403', '']","['369', '']","['80', '']","['6,508', '']","['797', '']"
3173,r125,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,124,"['29,938', '']","['68', '']","['0', '']","['19,122', '']","['0', '']","['1,787', '']","['2,086', '']","['6,871', '']","['0', '']","['0', '']","['4', '']"
3173,r126,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,125,"['28,138', '']","['120', '']","['0', '']","['20,835', '']","['40', '']","['4,231', '']","['282', '']","['60', '']","['0', '']","['0', '']","['2,570', '']"
3173,r127,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,126,"['27,200', '']","['0', '']","['0', '']","['26,164', '']","['7', '']","['527', '']","['317', '']","['0', '']","['0', '']","['111', '']","['74', '']"
3173,r128,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,127,"['27,117', '']","['372', '']","['0', '']","['10,481', '']","['327', '']","['10,245', '']","['2,195', '']","['679', '']","['480', '']","['2,078', '']","['260', '']"
3173,r129,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,128,"['26,100', '']","['0', '']","['0', '']","['26,100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r130,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,129,"['25,939', '']","['76', '']","['468', '']","['16,446', '']","['926', '']","['3,246', '']","['2,214', '']","['193', '']","['671', '']","['1,584', '']","['115', '']"
3173,r131,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,130,"['25,643', '']","['0', '']","['0', '']","['19,354', '']","['8', '']","['894', '']","['3,294', '']","['102', '']","['0', '']","['1,709', '']","['282', '']"
3173,r132,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,131,"['24,842', '']","['68', '']","['0', '']","['11,031', '']","['334', '']","['4,022', '']","['2,026', '']","['5,500', '']","['0', '']","['1,853', '']","['8', '']"
3173,r133,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,132,"['23,965', '']","['0', '']","['0', '']","['23,580', '']","['0', '']","['0', '']","['0', '']","['385', '']","['0', '']","['0', '']","['0', '']"
3173,r134,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,133,"['23,821', '']","['0', '']","['0', '']","['13,846', '']","['11', '']","['1,332', '']","['8,105', '']","['49', '']","['0', '']","['0', '']","['478', '']"
3173,r135,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,134,"['23,631', '']","['0', '']","['0', '']","['17,306', '']","['212', '']","['2,044', '']","['98', '']","['65', '']","['3,059', '']","['771', '']","['76', '']"
3173,r136,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,135,"['23,247', '']","['290', '']","['0', '']","['19,026', '']","['0', '']","['197', '']","['0', '']","['0', '']","['0', '']","['3,734', '']","['0', '']"
3173,r137,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,136,"['22,770', '']","['0', '']","['0', '']","['19,483', '']","['147', '']","['672', '']","['19', '']","['199', '']","['16', '']","['2,234', '']","['0', '']"
3173,r138,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,137,"['22,389', '']","['0', '']","['0', '']","['22,389', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r139,All institutions -> Howard U.,All institutions,Howard U.,2,138,"['21,044', '']","['0', '']","['0', '']","['14,819', '']","['0', '']","['3,870', '']","['587', '']","['148', '']","['0', '']","['1,064', '']","['556', '']"
3173,r140,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,139,"['20,485', '']","['0', '']","['0', '']","['20,485', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r141,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,140,"['19,963', '']","['1,524', '']","['0', '']","['3,753', '']","['0', '']","['1,725', '']","['12,095', '']","['47', '']","['0', '']","['0', '']","['819', '']"
3173,r142,All institutions -> Boston C.,All institutions,Boston C.,2,141,"['19,255', '']","['126', '']","['0', '']","['10,703', '']","['0', '']","['4,230', '']","['1,845', '']","['158', '']","['0', '']","['0', '']","['2,193', '']"
3173,r143,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,142,"['19,176', '']","['142', '']","['0', '']","['11,386', '']","['129', '']","['1,624', '']","['4', '']","['0', '']","['0', '']","['5,740', '']","['151', '']"
3173,r144,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,143,"['19,072', '']","['84', '']","['0', '']","['15,589', '']","['0', '']","['511', '']","['1,686', '']","['0', '']","['371', '']","['592', '']","['239', '']"
3173,r145,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,144,"['19,039', '']","['43', '']","['0', '']","['17,679', '']","['0', '']","['352', '']","['426', '']","['0', '']","['0', '']","['0', '']","['539', '']"
3173,r146,All institutions -> Rice U.,All institutions,Rice U.,2,145,"['18,558', '']","['222', '']","['0', '']","['4,571', '']","['1,340', '']","['1,293', '']","['1,400', '']","['191', '']","['0', '']","['9,541', '']","['0', '']"
3173,r147,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,146,"['18,429', '']","['553', '']","['0', '']","['16,785', '']","['0', '']","['38', '']","['0', '']","['0', '']","['859', '']","['24', '']","['170', '']"
3173,r148,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,147,"['18,096', '']","['0', '']","['28', '']","['12,322', '']","['0', '']","['0', '']","['1,246', '']","['2,880', '']","['0', '']","['845', '']","['775', '']"
3173,r149,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,148,"['17,445', '']","['0', '']","['0', '']","['17,445', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r150,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,149,"['17,315', '']","['610', '']","['186', '']","['7,155', '']","['10', '']","['518', '']","['1,097', '']","['6,796', '']","['0', '']","['943', '']","['0', '']"
3173,r151,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,150,"['16,927', '']","['0', '']","['1,616', '']","['12,131', '']","['0', '']","['0', '']","['493', '']","['31', '']","['1,615', '']","['1', '']","['1,040', '']"
3173,r152,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,151,"['16,837', '']","['276', '']","['0', '']","['9,064', '']","['0', '']","['307', '']","['3,344', '']","['1,550', '']","['812', '']","['1,195', '']","['289', '']"
3173,r153,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,152,"['16,583', '']","['0', '']","['233', '']","['8,220', '']","['0', '']","['4,252', '']","['2,271', '']","['50', '']","['0', '']","['1,364', '']","['193', '']"
3173,r154,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,153,"['16,232', '']","['0', '']","['0', '']","['16,232', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r155,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,154,"['15,945', '']","['0', '']","['0', '']","['15,945', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r156,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,155,"['15,776', '']","['0', '']","['0', '']","['10,079', '']","['0', '']","['1,793', '']","['2,574', '']","['0', '']","['793', '']","['435', '']","['102', '']"
3173,r157,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,156,"['15,297', '']","['0', '']","['0', '']","['9,382', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['5,912', '']","['0', '']"
3173,r158,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,157,"['15,037', '']","['348', '']","['0', '']","['8,908', '']","['0', '']","['514', '']","['220', '']","['2,321', '']","['0', '']","['1,907', '']","['819', '']"
3173,r159,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,158,"['14,938', '']","['0', '']","['0', '']","['3,141', '']","['0', '']","['273', '']","['294', '']","['7,257', '']","['0', '']","['3,662', '']","['311', '']"
3173,r160,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,159,"['14,492', '']","['0', '']","['0', '']","['8,520', '']","['741', '']","['1,876', '']","['1,365', '']","['956', '']","['0', '']","['646', '']","['388', '']"
3173,r161,All institutions -> U. Denver,All institutions,U. Denver,2,160,"['14,344', '']","['0', '']","['0', '']","['2,014', '']","['0', '']","['1,822', '']","['3,460', '']","['0', '']","['0', '']","['401', '']","['6,647', '']"
3173,r162,All institutions -> U. Toledo,All institutions,U. Toledo,2,161,"['13,540', '']","['0', '']","['378', '']","['11,679', '']","['0', '']","['1,280', '']","['0', '']","['0', '']","['0', '']","['127', '']","['76', '']"
3173,r163,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,162,"['13,272', '']","['0', '']","['27', '']","['8,643', '']","['0', '']","['11', '']","['235', '']","['2,686', '']","['293', '']","['1,374', '']","['3', '']"
3173,r164,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,163,"['12,834', '']","['0', '']","['0', '']","['12,065', '']","['579', '']","['44', '']","['42', '']","['33', '']","['0', '']","['0', '']","['71', '']"
3173,r165,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,164,"['12,700', 'i']","['0', 'i']","['0', 'i']","['12,700', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3173,r166,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,165,"['12,562', '']","['0', '']","['0', '']","['12,042', '']","['0', '']","['182', '']","['144', '']","['0', '']","['0', '']","['194', '']","['0', '']"
3173,r167,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,166,"['12,526', '']","['60', '']","['0', '']","['8,788', '']","['0', '']","['1,026', '']","['568', '']","['488', '']","['0', '']","['1,339', '']","['257', '']"
3173,r168,All institutions -> Portland State U.,All institutions,Portland State U.,2,167,"['12,465', '']","['0', '']","['0', '']","['8,172', '']","['112', '']","['1,524', '']","['730', '']","['223', '']","['0', '']","['0', '']","['1,704', '']"
3173,r169,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,168,"['12,062', '']","['0', '']","['55', '']","['11,861', '']","['11', '']","['29', '']","['0', '']","['3', '']","['0', '']","['103', '']","['0', '']"
3173,r170,All institutions -> Clemson U.,All institutions,Clemson U.,2,169,"['11,826', '']","['0', '']","['0', '']","['5,120', '']","['0', '']","['1,010', '']","['31', '']","['59', '']","['0', '']","['5,429', '']","['177', '']"
3173,r171,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,170,"['11,750', '']","['0', '']","['0', '']","['11,750', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r172,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,171,"['11,475', '']","['0', '']","['0', '']","['11,475', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r173,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,172,"['11,312', '']","['0', '']","['0', '']","['10,910', '']","['0', '']","['333', '']","['0', '']","['0', '']","['0', '']","['0', '']","['69', '']"
3173,r174,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,173,"['10,825', '']","['230', '']","['0', '']","['3,673', '']","['0', '']","['550', '']","['1,918', '']","['1,200', '']","['0', '']","['0', '']","['3,254', '']"
3173,r175,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,174,"['10,402', '']","['458', '']","['0', '']","['2,400', '']","['117', '']","['600', '']","['17', '']","['0', '']","['0', '']","['5,292', '']","['1,518', '']"
3173,r176,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,175,"['10,354', '']","['0', '']","['0', '']","['10,354', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r177,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,176,"['10,218', 'i']","['0', 'i']","['0', 'i']","['10,218', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3173,r178,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,177,"['10,196', '']","['0', '']","['0', '']","['4,118', '']","['0', '']","['1,740', '']","['735', '']","['0', '']","['0', '']","['3,603', '']","['0', '']"
3173,r179,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,178,"['9,842', '']","['0', '']","['0', '']","['9,842', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r180,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,179,"['9,712', '']","['230', '']","['0', '']","['2,768', '']","['26', '']","['1,201', '']","['1,952', '']","['778', '']","['0', '']","['276', '']","['2,481', '']"
3173,r181,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,180,"['9,669', '']","['1,912', '']","['0', '']","['3,509', '']","['0', '']","['116', '']","['86', '']","['1,025', '']","['0', '']","['2,997', '']","['24', '']"
3173,r182,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,181,"['9,636', '']","['93', '']","['0', '']","['6,909', '']","['0', '']","['119', '']","['302', '']","['1,214', '']","['936', '']","['0', '']","['63', '']"
3173,r183,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,182,"['9,460', '']","['69', '']","['0', '']","['4,099', '']","['22', '']","['2,238', '']","['1,189', '']","['381', '']","['203', '']","['1,110', '']","['149', '']"
3173,r184,All institutions -> U. Idaho,All institutions,U. Idaho,2,183,"['9,409', '']","['31', '']","['0', '']","['5,962', '']","['67', '']","['0', '']","['0', '']","['0', '']","['2,221', '']","['280', '']","['848', '']"
3173,r185,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,184,"['9,385', '']","['0', '']","['0', '']","['7,339', '']","['0', '']","['1,134', '']","['401', '']","['66', '']","['26', '']","['195', '']","['224', '']"
3173,r186,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,185,"['9,199', '']","['0', '']","['0', '']","['8,499', '']","['0', '']","['220', '']","['0', '']","['335', '']","['0', '']","['97', '']","['48', '']"
3173,r187,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,186,"['9,083', '']","['0', '']","['0', '']","['4,578', '']","['0', '']","['2,610', '']","['974', '']","['248', '']","['0', '']","['0', '']","['673', '']"
3173,r188,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,187,"['9,004', '']","['0', '']","['128', '']","['6,641', '']","['0', '']","['785', '']","['333', '']","['252', '']","['649', '']","['17', '']","['199', '']"
3173,r189,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,188,"['8,952', '']","['0', '']","['0', '']","['8,952', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r190,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,189,"['8,598', '']","['0', '']","['0', '']","['5,348', '']","['0', '']","['534', '']","['2,284', '']","['41', '']","['5', '']","['268', '']","['118', '']"
3173,r191,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,190,"['8,531', '']","['0', '']","['0', '']","['8,419', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['41', '']","['5', '']"
3173,r192,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,191,"['8,486', '']","['0', '']","['0', '']","['7,896', '']","['0', '']","['4', '']","['0', '']","['87', '']","['0', '']","['423', '']","['76', '']"
3173,r193,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,192,"['8,339', '']","['0', '']","['0', '']","['8,339', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r194,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,193,"['8,301', '']","['40', '']","['17', '']","['6,194', '']","['0', '']","['850', '']","['996', '']","['196', '']","['0', '']","['0', '']","['8', '']"
3173,r195,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,194,"['8,251', '']","['17', '']","['0', '']","['1,551', '']","['0', '']","['1,294', '']","['4,224', '']","['0', '']","['0', '']","['909', '']","['256', '']"
3173,r196,All institutions -> George Mason U.,All institutions,George Mason U.,2,195,"['8,138', '']","['17', '']","['6', '']","['5,494', '']","['21', '']","['25', '']","['592', '']","['379', '']","['0', '']","['1,274', '']","['330', '']"
3173,r197,All institutions -> Marquette U.,All institutions,Marquette U.,2,196,"['8,115', '']","['0', '']","['0', '']","['4,996', '']","['188', '']","['796', '']","['363', '']","['0', '']","['0', '']","['1,593', '']","['179', '']"
3173,r198,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,197,"['7,898', '']","['199', '']","['0', '']","['5,020', '']","['0', '']","['575', '']","['1,278', '']","['55', '']","['0', '']","['741', '']","['30', '']"
3173,r199,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,198,"['7,840', '']","['0', '']","['0', '']","['7,742', '']","['0', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r200,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,199,"['7,802', '']","['0', '']","['376', '']","['3,058', '']","['0', '']","['426', '']","['2,848', '']","['1,003', '']","['0', '']","['91', '']","['0', '']"
3173,r201,All institutions -> Wright State U.,All institutions,Wright State U.,2,200,"['7,619', '']","['466', '']","['0', '']","['6,958', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']","['85', '']","['0', '']"
3173,r202,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,201,"['7,532', '']","['0', '']","['0', '']","['7,532', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3173,r203,All institutions -> U. Memphis,All institutions,U. Memphis,2,202,"['7,499', '']","['1,817', '']","['0', '']","['3,453', '']","['0', '']","['223', '']","['667', '']","['3', '']","['0', '']","['803', '']","['533', '']"
3173,r204,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,203,"['7,312', '']","['0', '']","['0', '']","['3,128', '']","['0', '']","['3,738', '']","['196', '']","['3', '']","['1', '']","['235', '']","['11', '']"
3173,r205,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,204,"['7,307', '']","['24', '']","['0', '']","['3,857', '']","['29', '']","['564', '']","['766', '']","['345', '']","['172', '']","['1,006', '']","['544', '']"
3173,r206,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,205,"['7,258', '']","['10', '']","['360', '']","['3,748', '']","['0', '']","['640', '']","['105', '']","['0', '']","['0', '']","['2,201', '']","['194', '']"
3173,r207,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,206,"['7,235', '']","['0', '']","['0', '']","['6,898', '']","['0', '']","['149', '']","['22', '']","['21', '']","['0', '']","['134', '']","['11', '']"
3173,r208,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,207,"['7,186', '']","['127', '']","['0', '']","['5,356', '']","['0', '']","['176', '']","['989', '']","['4', '']","['0', '']","['0', '']","['534', '']"
3173,r209,All institutions -> Utah State U.,All institutions,Utah State U.,2,208,"['7,018', '']","['0', '']","['0', '']","['4,032', '']","['44', '']","['655', '']","['1,583', '']","['465', '']","['0', '']","['239', '']","['0', '']"
3173,r210,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,209,"['6,822', '']","['0', '']","['0', '']","['6,659', '']","['0', '']","['0', '']","['161', '']","['0', '']","['0', '']","['2', '']","['0', '']"
3173,r211,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,210,"['6,761', '']","['0', '']","['0', '']","['6,386', '']","['0', '']","['107', '']","['163', '']","['0', '']","['0', '']","['0', '']","['105', '']"
3173,r212,All institutions -> Marshall U.,All institutions,Marshall U.,2,211,"['6,683', '']","['0', '']","['0', '']","['6,645', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']"
3173,r213,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,212,"['6,501', '']","['351', '']","['0', '']","['1,837', '']","['0', '']","['4,201', '']","['47', '']","['0', '']","['0', '']","['4', '']","['61', '']"
3173,r214,All institutions -> Rowan U.,All institutions,Rowan U.,2,213,"['6,444', '']","['0', '']","['0', '']","['6,029', '']","['0', '']","['39', '']","['194', '']","['0', '']","['0', '']","['182', '']","['0', '']"
3173,r215,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,214,"['6,250', '']","['167', '']","['0', '']","['2,815', '']","['59', '']","['409', '']","['556', '']","['480', '']","['0', '']","['1,276', '']","['488', '']"
3173,r216,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,215,"['6,158', '']","['0', '']","['0', '']","['1,736', '']","['0', '']","['234', '']","['898', '']","['332', '']","['0', '']","['1,002', '']","['1,956', '']"
3173,r217,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,216,"['6,153', '']","['0', '']","['0', '']","['5,595', '']","['0', '']","['379', '']","['13', '']","['0', '']","['157', '']","['9', '']","['0', '']"
3173,r218,All institutions -> Creighton U.,All institutions,Creighton U.,2,217,"['6,102', 'i']","['33', 'i']","['0', 'i']","['5,691', 'i']","['18', 'i']","['158', 'i']","['92', 'i']","['63', 'i']","['0', 'i']","['0', 'i']","['47', 'i']"
3173,r219,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,218,"['5,960', '']","['0', '']","['0', '']","['2,581', '']","['0', '']","['1,521', '']","['235', '']","['136', '']","['0', '']","['1,487', '']","['0', '']"
3173,r220,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,219,"['5,764', '']","['1,731', '']","['63', '']","['2,085', '']","['92', '']","['1,117', '']","['5', '']","['31', '']","['0', '']","['163', '']","['477', '']"
3173,r221,All institutions -> Kent State U.,All institutions,Kent State U.,2,220,"['5,638', '']","['0', '']","['0', '']","['2,341', '']","['0', '']","['200', '']","['2,168', '']","['427', '']","['0', '']","['477', '']","['25', '']"
3173,r222,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,221,"['5,626', 'i']","['0', 'i']","['0', 'i']","['5,626', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3173,r223,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,222,"['5,610', '']","['201', '']","['2', '']","['5,033', '']","['0', '']","['171', '']","['0', '']","['78', '']","['0', '']","['0', '']","['125', '']"
3173,r224,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,223,"['5,605', '']","['0', '']","['0', '']","['2,660', '']","['400', '']","['0', '']","['0', '']","['480', '']","['2,059', '']","['0', '']","['6', '']"
3173,r225,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,224,"['5,474', '']","['0', '']","['0', '']","['1,636', '']","['17', '']","['1,681', '']","['295', '']","['0', '']","['0', '']","['1,829', '']","['16', '']"
3173,r226,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,225,"['5,253', '']","['18', '']","['0', '']","['1,926', '']","['0', '']","['1,017', '']","['347', '']","['0', '']","['0', '']","['1,469', '']","['476', '']"
