table_id,row_id,time_period,_b_all_science_engineering_and_health_graduate_students_b_level_1,_b_all_science_engineering_and_health_graduate_students_b_level_2,_b_all_science_engineering_and_health_graduate_students_b_level_3,_b_all_science_engineering_and_health_graduate_students_b_hierarchy_depth,value
3479,r442,1997,"All science, engineering, and health graduate students",Full time,Number,3,327289
3479,r443,1997,"All science, engineering, and health graduate students",Full time,Percent,3,67.2
3479,r444,1997,"All science, engineering, and health graduate students",Part time,Number,3,159919
3479,r445,1997,"All science, engineering, and health graduate students",Part time,Percent,3,32.8
3479,r446,1997,All science graduate students,Total,,2,306482
3479,r447,1997,All science graduate students,Full time,Number,3,214981
3479,r448,1997,All science graduate students,Full time,Percent,3,70.1
3479,r449,1997,All science graduate students,Part time,Number,3,91501
3479,r450,1997,All science graduate students,Part time,Percent,3,29.9
3479,r451,1997,All engineering graduate students,Total,,2,101148
3479,r452,1997,All engineering graduate students,Full time,Number,3,65688
3479,r453,1997,All engineering graduate students,Full time,Percent,3,64.9
3479,r454,1997,All engineering graduate students,Part time,Number,3,35460
3479,r455,1997,All engineering graduate students,Part time,Percent,3,35.1
3479,r456,1997,All health graduate students,Total,,2,79578
3479,r457,1997,All health graduate students,Full time,Number,3,46620
3479,r458,1997,All health graduate students,Full time,Percent,3,58.6
3479,r459,1997,All health graduate students,Part time,Number,3,32958
3479,r460,1997,All health graduate students,Part time,Percent,3,41.4
3479,r461,1998,"All science, engineering, and health graduate students",Total,,2,485627
3479,r462,1998,"All science, engineering, and health graduate students",Full time,Number,3,327389
3479,r463,1998,"All science, engineering, and health graduate students",Full time,Percent,3,67.4
3479,r464,1998,"All science, engineering, and health graduate students",Part time,Number,3,158238
3479,r465,1998,"All science, engineering, and health graduate students",Part time,Percent,3,32.6
3479,r466,1998,All science graduate students,Total,,2,304818
3479,r467,1998,All science graduate students,Full time,Number,3,213508
3479,r468,1998,All science graduate students,Full time,Percent,3,70.0
3479,r469,1998,All science graduate students,Part time,Number,3,91310
3479,r470,1998,All science graduate students,Part time,Percent,3,30.0
3479,r471,1998,All engineering graduate students,Total,,2,100038
3479,r472,1998,All engineering graduate students,Full time,Number,3,65435
3479,r473,1998,All engineering graduate students,Full time,Percent,3,65.4
3479,r474,1998,All engineering graduate students,Part time,Number,3,34603
3479,r475,1998,All engineering graduate students,Part time,Percent,3,34.6
3479,r476,1998,All health graduate students,Total,,2,80771
3479,r477,1998,All health graduate students,Full time,Number,3,48446
3479,r478,1998,All health graduate students,Full time,Percent,3,60.0
3479,r479,1998,All health graduate students,Part time,Number,3,32325
3479,r480,1998,All health graduate students,Part time,Percent,3,40.0
3479,r481,1999,"All science, engineering, and health graduate students",Total,,2,493256
3479,r482,1999,"All science, engineering, and health graduate students",Full time,Number,3,334423
3479,r483,1999,"All science, engineering, and health graduate students",Full time,Percent,3,67.8
3479,r484,1999,"All science, engineering, and health graduate students",Part time,Number,3,158833
3479,r485,1999,"All science, engineering, and health graduate students",Part time,Percent,3,32.2
3479,r486,1999,All science graduate students,Total,,2,309491
3479,r487,1999,All science graduate students,Full time,Number,3,215870
3479,r488,1999,All science graduate students,Full time,Percent,3,69.8
3479,r489,1999,All science graduate students,Part time,Number,3,93621
3479,r490,1999,All science graduate students,Part time,Percent,3,30.2
3479,r491,1999,All engineering graduate students,Total,,2,101691
3479,r492,1999,All engineering graduate students,Full time,Number,3,68023
3479,r493,1999,All engineering graduate students,Full time,Percent,3,66.9
3479,r494,1999,All engineering graduate students,Part time,Number,3,33668
3479,r495,1999,All engineering graduate students,Part time,Percent,3,33.1
3479,r496,1999,All health graduate students,Total,,2,82074
3479,r497,1999,All health graduate students,Full time,Number,3,50530
3479,r498,1999,All health graduate students,Full time,Percent,3,61.6
3479,r499,1999,All health graduate students,Part time,Number,3,31544
3479,r500,1999,All health graduate students,Part time,Percent,3,38.4
3479,r501,2000,"All science, engineering, and health graduate students",Total,,2,493311
3479,r502,2000,"All science, engineering, and health graduate students",Full time,Number,3,341283
3479,r503,2000,"All science, engineering, and health graduate students",Full time,Percent,3,69.2
3479,r504,2000,"All science, engineering, and health graduate students",Part time,Number,3,152028
3479,r505,2000,"All science, engineering, and health graduate students",Part time,Percent,3,30.8
3479,r506,2000,All science graduate students,Total,,2,309424
3479,r507,2000,All science graduate students,Full time,Number,3,219079
3479,r508,2000,All science graduate students,Full time,Percent,3,70.8
3479,r509,2000,All science graduate students,Part time,Number,3,90345
3479,r510,2000,All science graduate students,Part time,Percent,3,29.2
3479,r511,2000,All engineering graduate students,Total,,2,104112
3479,r512,2000,All engineering graduate students,Full time,Number,3,72276
3479,r513,2000,All engineering graduate students,Full time,Percent,3,69.4
3479,r514,2000,All engineering graduate students,Part time,Number,3,31836
3479,r515,2000,All engineering graduate students,Part time,Percent,3,30.6
3479,r516,2000,All health graduate students,Total,,2,79775
3479,r517,2000,All health graduate students,Full time,Number,3,49928
3479,r518,2000,All health graduate students,Full time,Percent,3,62.6
3479,r519,2000,All health graduate students,Part time,Number,3,29847
3479,r520,2000,All health graduate students,Part time,Percent,3,37.4
3479,r521,2001,"All science, engineering, and health graduate students",Total,,2,509607
3479,r522,2001,"All science, engineering, and health graduate students",Full time,Number,3,354522
3479,r523,2001,"All science, engineering, and health graduate students",Full time,Percent,3,69.6
3479,r524,2001,"All science, engineering, and health graduate students",Part time,Number,3,155085
3479,r525,2001,"All science, engineering, and health graduate students",Part time,Percent,3,30.4
3479,r526,2001,All science graduate students,Total,,2,319736
3479,r527,2001,All science graduate students,Full time,Number,3,226573
3479,r528,2001,All science graduate students,Full time,Percent,3,70.9
3479,r529,2001,All science graduate students,Part time,Number,3,93163
3479,r530,2001,All science graduate students,Part time,Percent,3,29.1
3479,r531,2001,All engineering graduate students,Total,,2,109493
3479,r532,2001,All engineering graduate students,Full time,Number,3,77448
3479,r533,2001,All engineering graduate students,Full time,Percent,3,70.7
3479,r534,2001,All engineering graduate students,Part time,Number,3,32045
3479,r535,2001,All engineering graduate students,Part time,Percent,3,29.3
3479,r536,2001,All health graduate students,Total,,2,80378
3479,r537,2001,All health graduate students,Full time,Number,3,50501
3479,r538,2001,All health graduate students,Full time,Percent,3,62.8
3479,r539,2001,All health graduate students,Part time,Number,3,29877
3479,r540,2001,All health graduate students,Part time,Percent,3,37.2
3479,r541,2002,"All science, engineering, and health graduate students",Total,,2,540404
3479,r542,2002,"All science, engineering, and health graduate students",Full time,Number,3,378991
3479,r543,2002,"All science, engineering, and health graduate students",Full time,Percent,3,70.1
3479,r544,2002,"All science, engineering, and health graduate students",Part time,Number,3,161413
3479,r545,2002,"All science, engineering, and health graduate students",Part time,Percent,3,29.9
3479,r546,2002,All science graduate students,Total,,2,335166
3479,r547,2002,All science graduate students,Full time,Number,3,240020
3479,r548,2002,All science graduate students,Full time,Percent,3,71.6
3479,r549,2002,All science graduate students,Part time,Number,3,95146
3479,r550,2002,All science graduate students,Part time,Percent,3,28.4
3479,r551,2002,All engineering graduate students,Total,,2,119668
3479,r552,2002,All engineering graduate students,Full time,Number,3,85452
3479,r553,2002,All engineering graduate students,Full time,Percent,3,71.4
3479,r554,2002,All engineering graduate students,Part time,Number,3,34216
3479,r555,2002,All engineering graduate students,Part time,Percent,3,28.6
3479,r556,2002,All health graduate students,Total,,2,85570
3479,r557,2002,All health graduate students,Full time,Number,3,53519
3479,r558,2002,All health graduate students,Full time,Percent,3,62.5
3479,r559,2002,All health graduate students,Part time,Number,3,32051
3479,r560,2002,All health graduate students,Part time,Percent,3,37.5
3479,r561,2003,"All science, engineering, and health graduate students",Total,,2,567121
3479,r562,2003,"All science, engineering, and health graduate students",Full time,Number,3,397420
3479,r563,2003,"All science, engineering, and health graduate students",Full time,Percent,3,70.1
3479,r564,2003,"All science, engineering, and health graduate students",Part time,Number,3,169701
3479,r565,2003,"All science, engineering, and health graduate students",Part time,Percent,3,29.9
3479,r566,2003,All science graduate students,Total,,2,347268
3479,r567,2003,All science graduate students,Full time,Number,3,248812
3479,r568,2003,All science graduate students,Full time,Percent,3,71.6
3479,r569,2003,All science graduate students,Part time,Number,3,98456
3479,r570,2003,All science graduate students,Part time,Percent,3,28.4
3479,r571,2003,All engineering graduate students,Total,,2,127377
3479,r572,2003,All engineering graduate students,Full time,Number,3,90216
3479,r573,2003,All engineering graduate students,Full time,Percent,3,70.8
3479,r574,2003,All engineering graduate students,Part time,Number,3,37161
3479,r575,2003,All engineering graduate students,Part time,Percent,3,29.2
3479,r576,2003,All health graduate students,Total,,2,92476
3479,r577,2003,All health graduate students,Full time,Number,3,58392
3479,r578,2003,All health graduate students,Full time,Percent,3,63.1
3479,r579,2003,All health graduate students,Part time,Number,3,34084
3479,r580,2003,All health graduate students,Part time,Percent,3,36.9
3479,r581,2004,"All science, engineering, and health graduate students",Total,,2,574463
3479,r582,2004,"All science, engineering, and health graduate students",Full time,Number,3,402573
3479,r583,2004,"All science, engineering, and health graduate students",Full time,Percent,3,70.1
3479,r584,2004,"All science, engineering, and health graduate students",Part time,Number,3,171890
3479,r585,2004,"All science, engineering, and health graduate students",Part time,Percent,3,29.9
3479,r586,2004,All science graduate students,Total,,2,352307
3479,r587,2004,All science graduate students,Full time,Number,3,253574
3479,r588,2004,All science graduate students,Full time,Percent,3,72.0
3479,r589,2004,All science graduate students,Part time,Number,3,98733
3479,r590,2004,All science graduate students,Part time,Percent,3,28.0
3479,r591,2004,All engineering graduate students,Total,,2,123566
3479,r592,2004,All engineering graduate students,Full time,Number,3,86955
3479,r593,2004,All engineering graduate students,Full time,Percent,3,70.4
3479,r594,2004,All engineering graduate students,Part time,Number,3,36611
3479,r595,2004,All engineering graduate students,Part time,Percent,3,29.6
3479,r596,2004,All health graduate students,Total,,2,98590
3479,r597,2004,All health graduate students,Full time,Number,3,62044
3479,r598,2004,All health graduate students,Full time,Percent,3,62.9
3479,r599,2004,All health graduate students,Part time,Number,3,36546
3479,r600,2004,All health graduate students,Part time,Percent,3,37.1
3479,r601,2005,"All science, engineering, and health graduate students",Total,,2,582226
3479,r602,2005,"All science, engineering, and health graduate students",Full time,Number,3,406620
3479,r603,2005,"All science, engineering, and health graduate students",Full time,Percent,3,69.8
3479,r604,2005,"All science, engineering, and health graduate students",Part time,Number,3,175606
3479,r605,2005,"All science, engineering, and health graduate students",Part time,Percent,3,30.2
3479,r606,2005,All science graduate students,Total,,2,357710
3479,r607,2005,All science graduate students,Full time,Number,3,257283
3479,r608,2005,All science graduate students,Full time,Percent,3,71.9
3479,r609,2005,All science graduate students,Part time,Number,3,100427
3479,r610,2005,All science graduate students,Part time,Percent,3,28.1
3479,r611,2005,All engineering graduate students,Total,,2,120565
3479,r612,2005,All engineering graduate students,Full time,Number,3,84459
3479,r613,2005,All engineering graduate students,Full time,Percent,3,70.1
3479,r614,2005,All engineering graduate students,Part time,Number,3,36106
3479,r615,2005,All engineering graduate students,Part time,Percent,3,29.9
3479,r616,2005,All health graduate students,Total,,2,103951
3479,r617,2005,All health graduate students,Full time,Number,3,64878
3479,r618,2005,All health graduate students,Full time,Percent,3,62.4
3479,r619,2005,All health graduate students,Part time,Number,3,39073
3479,r620,2005,All health graduate students,Part time,Percent,3,37.6
3479,r621,2006,"All science, engineering, and health graduate students",Total,,2,597643
3479,r622,2006,"All science, engineering, and health graduate students",Full time,Number,3,419015
3479,r623,2006,"All science, engineering, and health graduate students",Full time,Percent,3,70.1
3479,r624,2006,"All science, engineering, and health graduate students",Part time,Number,3,178628
3479,r625,2006,"All science, engineering, and health graduate students",Part time,Percent,3,29.9
3479,r626,2006,All science graduate students,Total,,2,363246
3479,r627,2006,All science graduate students,Full time,Number,3,261984
3479,r628,2006,All science graduate students,Full time,Percent,3,72.1
3479,r629,2006,All science graduate students,Part time,Number,3,101262
3479,r630,2006,All science graduate students,Part time,Percent,3,27.9
3479,r631,2006,All engineering graduate students,Total,,2,123041
3479,r632,2006,All engineering graduate students,Full time,Number,3,87818
3479,r633,2006,All engineering graduate students,Full time,Percent,3,71.4
3479,r634,2006,All engineering graduate students,Part time,Number,3,35223
3479,r635,2006,All engineering graduate students,Part time,Percent,3,28.6
3479,r636,2006,All health graduate students,Total,,2,111356
3479,r637,2006,All health graduate students,Full time,Number,3,69213
3479,r638,2006,All health graduate students,Full time,Percent,3,62.2
3479,r639,2006,All health graduate students,Part time,Number,3,42143
3479,r640,2006,All health graduate students,Part time,Percent,3,37.8
3479,r641,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Total,,2,607823
3479,r642,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Full time,Number,3,430860
3479,r643,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,70.9
3479,r644,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Part time,Number,3,176963
3479,r645,2007old<sup>b</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,29.1
3479,r646,2007old<sup>b</sup>,All science graduate students,Total,,2,372120
3479,r647,2007old<sup>b</sup>,All science graduate students,Full time,Number,3,269821
3479,r648,2007old<sup>b</sup>,All science graduate students,Full time,Percent,3,72.5
3479,r649,2007old<sup>b</sup>,All science graduate students,Part time,Number,3,102299
3479,r650,2007old<sup>b</sup>,All science graduate students,Part time,Percent,3,27.5
3479,r651,2007old<sup>b</sup>,All engineering graduate students,Total,,2,130255
3479,r652,2007old<sup>b</sup>,All engineering graduate students,Full time,Number,3,93155
3479,r653,2007old<sup>b</sup>,All engineering graduate students,Full time,Percent,3,71.5
3479,r654,2007old<sup>b</sup>,All engineering graduate students,Part time,Number,3,37100
3479,r655,2007old<sup>b</sup>,All engineering graduate students,Part time,Percent,3,28.5
3479,r656,2007old<sup>b</sup>,All health graduate students,Total,,2,105448
3479,r657,2007old<sup>b</sup>,All health graduate students,Full time,Number,3,67884
3479,r658,2007old<sup>b</sup>,All health graduate students,Full time,Percent,3,64.4
3479,r659,2007old<sup>b</sup>,All health graduate students,Part time,Number,3,37564
3479,r660,2007old<sup>b</sup>,All health graduate students,Part time,Percent,3,35.6
3479,r661,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Total,,2,619499
3479,r662,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Full time,Number,3,437365
3479,r663,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,70.6
3479,r664,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Part time,Number,3,182134
3479,r665,2007new<sup>b</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,29.4
3479,r666,2007new<sup>b</sup>,All science graduate students,Total,,2,384523
3479,r667,2007new<sup>b</sup>,All science graduate students,Full time,Number,3,277229
3479,r668,2007new<sup>b</sup>,All science graduate students,Full time,Percent,3,72.1
3479,r669,2007new<sup>b</sup>,All science graduate students,Part time,Number,3,107294
3479,r670,2007new<sup>b</sup>,All science graduate students,Part time,Percent,3,27.9
3479,r671,2007new<sup>b</sup>,All engineering graduate students,Total,,2,131676
3479,r672,2007new<sup>b</sup>,All engineering graduate students,Full time,Number,3,94313
3479,r673,2007new<sup>b</sup>,All engineering graduate students,Full time,Percent,3,71.6
3479,r674,2007new<sup>b</sup>,All engineering graduate students,Part time,Number,3,37363
3479,r675,2007new<sup>b</sup>,All engineering graduate students,Part time,Percent,3,28.4
3479,r676,2007new<sup>b</sup>,All health graduate students,Total,,2,103300
3479,r677,2007new<sup>b</sup>,All health graduate students,Full time,Number,3,65823
3479,r678,2007new<sup>b</sup>,All health graduate students,Full time,Percent,3,63.7
3479,r679,2007new<sup>b</sup>,All health graduate students,Part time,Number,3,37477
3479,r680,2007new<sup>b</sup>,All health graduate students,Part time,Percent,3,36.3
3479,r681,2008,"All science, engineering, and health graduate students",Total,,2,631489
3479,r682,2008,"All science, engineering, and health graduate students",Full time,Number,3,449613
3479,r683,2008,"All science, engineering, and health graduate students",Full time,Percent,3,71.2
3479,r684,2008,"All science, engineering, and health graduate students",Part time,Number,3,181876
3479,r685,2008,"All science, engineering, and health graduate students",Part time,Percent,3,28.8
3479,r686,2008,All science graduate students,Total,,2,391419
3479,r687,2008,All science graduate students,Full time,Number,3,285305
3479,r688,2008,All science graduate students,Full time,Percent,3,72.9
3479,r689,2008,All science graduate students,Part time,Number,3,106114
3479,r690,2008,All science graduate students,Part time,Percent,3,27.1
3479,r691,2008,All engineering graduate students,Total,,2,137856
3479,r692,2008,All engineering graduate students,Full time,Number,3,98255
3479,r693,2008,All engineering graduate students,Full time,Percent,3,71.3
3479,r694,2008,All engineering graduate students,Part time,Number,3,39601
3479,r695,2008,All engineering graduate students,Part time,Percent,3,28.7
3479,r696,2008,All health graduate students,Total,,2,102214
3479,r697,2008,All health graduate students,Full time,Number,3,66053
3479,r698,2008,All health graduate students,Full time,Percent,3,64.6
3479,r699,2008,All health graduate students,Part time,Number,3,36161
3479,r700,2008,All health graduate students,Part time,Percent,3,35.4
3479,r701,2009,"All science, engineering, and health graduate students",Total,,2,631645
3479,r702,2009,"All science, engineering, and health graduate students",Full time,Number,3,456115
3479,r703,2009,"All science, engineering, and health graduate students",Full time,Percent,3,72.2
3479,r704,2009,"All science, engineering, and health graduate students",Part time,Number,3,175530
3479,r705,2009,"All science, engineering, and health graduate students",Part time,Percent,3,27.8
3479,r706,2009,All science graduate students,Total,,2,401008
3479,r707,2009,All science graduate students,Full time,Number,3,293561
3479,r708,2009,All science graduate students,Full time,Percent,3,73.2
3479,r709,2009,All science graduate students,Part time,Number,3,107447
3479,r710,2009,All science graduate students,Part time,Percent,3,26.8
3479,r711,2009,All engineering graduate students,Total,,2,144677
3479,r712,2009,All engineering graduate students,Full time,Number,3,104937
3479,r713,2009,All engineering graduate students,Full time,Percent,3,72.5
3479,r714,2009,All engineering graduate students,Part time,Number,3,39740
3479,r715,2009,All engineering graduate students,Part time,Percent,3,27.5
3479,r716,2009,All health graduate students,Total,,2,85960
3479,r717,2009,All health graduate students,Full time,Number,3,57617
3479,r718,2009,All health graduate students,Full time,Percent,3,67.0
3479,r719,2009,All health graduate students,Part time,Number,3,28343
3479,r720,2009,All health graduate students,Part time,Percent,3,33.0
3479,r721,2010,"All science, engineering, and health graduate students",Total,,2,632652
3479,r722,2010,"All science, engineering, and health graduate students",Full time,Number,3,461185
3479,r723,2010,"All science, engineering, and health graduate students",Full time,Percent,3,72.9
3479,r724,2010,"All science, engineering, and health graduate students",Part time,Number,3,171467
3479,r725,2010,"All science, engineering, and health graduate students",Part time,Percent,3,27.1
3479,r726,2010,All science graduate students,Total,,2,407291
3479,r727,2010,All science graduate students,Full time,Number,3,299315
3479,r728,2010,All science graduate students,Full time,Percent,3,73.5
3479,r729,2010,All science graduate students,Part time,Number,3,107976
3479,r730,2010,All science graduate students,Part time,Percent,3,26.5
3479,r731,2010,All engineering graduate students,Total,,2,149241
3479,r732,2010,All engineering graduate students,Full time,Number,3,109792
3479,r733,2010,All engineering graduate students,Full time,Percent,3,73.6
3479,r734,2010,All engineering graduate students,Part time,Number,3,39449
3479,r735,2010,All engineering graduate students,Part time,Percent,3,26.4
3479,r736,2010,All health graduate students,Total,,2,76120
3479,r737,2010,All health graduate students,Full time,Number,3,52078
3479,r738,2010,All health graduate students,Full time,Percent,3,68.4
3479,r739,2010,All health graduate students,Part time,Number,3,24042
3479,r740,2010,All health graduate students,Part time,Percent,3,31.6
3479,r741,2011,"All science, engineering, and health graduate students",Total,,2,626820
3479,r742,2011,"All science, engineering, and health graduate students",Full time,Number,3,457292
3479,r743,2011,"All science, engineering, and health graduate students",Full time,Percent,3,73.0
3479,r744,2011,"All science, engineering, and health graduate students",Part time,Number,3,169528
3479,r745,2011,"All science, engineering, and health graduate students",Part time,Percent,3,27.0
3479,r746,2011,All science graduate students,Total,,2,414440
3479,r747,2011,All science graduate students,Full time,Number,3,303015
3479,r748,2011,All science graduate students,Full time,Percent,3,73.1
3479,r749,2011,All science graduate students,Part time,Number,3,111425
3479,r750,2011,All science graduate students,Part time,Percent,3,26.9
3479,r751,2011,All engineering graduate students,Total,,2,146501
3479,r752,2011,All engineering graduate students,Full time,Number,3,108153
3479,r753,2011,All engineering graduate students,Full time,Percent,3,73.8
3479,r754,2011,All engineering graduate students,Part time,Number,3,38348
3479,r755,2011,All engineering graduate students,Part time,Percent,3,26.2
3479,r756,2011,All health graduate students,Total,,2,65879
3479,r757,2011,All health graduate students,Full time,Number,3,46124
3479,r758,2011,All health graduate students,Full time,Percent,3,70.0
3479,r759,2011,All health graduate students,Part time,Number,3,19755
3479,r760,2011,All health graduate students,Part time,Percent,3,30.0
3479,r761,2012,"All science, engineering, and health graduate students",Total,,2,627243
3479,r762,2012,"All science, engineering, and health graduate students",Full time,Number,3,459498
3479,r763,2012,"All science, engineering, and health graduate students",Full time,Percent,3,73.3
3479,r764,2012,"All science, engineering, and health graduate students",Part time,Number,3,167745
3479,r765,2012,"All science, engineering, and health graduate students",Part time,Percent,3,26.7
3479,r766,2012,All science graduate students,Total,,2,413033
3479,r767,2012,All science graduate students,Full time,Number,3,304795
3479,r768,2012,All science graduate students,Full time,Percent,3,73.8
3479,r769,2012,All science graduate students,Part time,Number,3,108238
3479,r770,2012,All science graduate students,Part time,Percent,3,26.2
3479,r771,2012,All engineering graduate students,Total,,2,148385
3479,r772,2012,All engineering graduate students,Full time,Number,3,109589
3479,r773,2012,All engineering graduate students,Full time,Percent,3,73.9
3479,r774,2012,All engineering graduate students,Part time,Number,3,38796
3479,r775,2012,All engineering graduate students,Part time,Percent,3,26.1
3479,r776,2012,All health graduate students,Total,,2,65825
3479,r777,2012,All health graduate students,Full time,Number,3,45114
3479,r778,2012,All health graduate students,Full time,Percent,3,68.5
3479,r779,2012,All health graduate students,Part time,Number,3,20711
3479,r780,2012,All health graduate students,Part time,Percent,3,31.5
3479,r781,2013,"All science, engineering, and health graduate students",Total,,2,633010
3479,r782,2013,"All science, engineering, and health graduate students",Full time,Number,3,468953
3479,r783,2013,"All science, engineering, and health graduate students",Full time,Percent,3,74.1
3479,r784,2013,"All science, engineering, and health graduate students",Part time,Number,3,164057
3479,r785,2013,"All science, engineering, and health graduate students",Part time,Percent,3,25.9
3479,r786,2013,All science graduate students,Total,,2,417251
3479,r787,2013,All science graduate students,Full time,Number,3,309756
3479,r788,2013,All science graduate students,Full time,Percent,3,74.2
3479,r789,2013,All science graduate students,Part time,Number,3,107495
3479,r790,2013,All science graduate students,Part time,Percent,3,25.8
3479,r791,2013,All engineering graduate students,Total,,2,153049
3479,r792,2013,All engineering graduate students,Full time,Number,3,114752
3479,r793,2013,All engineering graduate students,Full time,Percent,3,75.0
3479,r794,2013,All engineering graduate students,Part time,Number,3,38297
3479,r795,2013,All engineering graduate students,Part time,Percent,3,25.0
3479,r796,2013,All health graduate students,Total,,2,62710
3479,r797,2013,All health graduate students,Full time,Number,3,44445
3479,r798,2013,All health graduate students,Full time,Percent,3,70.9
3479,r799,2013,All health graduate students,Part time,Number,3,18265
3479,r800,2013,All health graduate students,Part time,Percent,3,29.1
3479,r801,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Total,,2,650738
3479,r802,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Full time,Number,3,484880
3479,r803,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,74.5
3479,r804,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Part time,Number,3,165858
3479,r805,2014old<sup>c</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,25.5
3479,r806,2014old<sup>c</sup>,All science graduate students,Total,,2,425148
3479,r807,2014old<sup>c</sup>,All science graduate students,Full time,Number,3,317881
3479,r808,2014old<sup>c</sup>,All science graduate students,Full time,Percent,3,74.8
3479,r809,2014old<sup>c</sup>,All science graduate students,Part time,Number,3,107267
3479,r810,2014old<sup>c</sup>,All science graduate students,Part time,Percent,3,25.2
3479,r811,2014old<sup>c</sup>,All engineering graduate students,Total,,2,162013
3479,r812,2014old<sup>c</sup>,All engineering graduate students,Full time,Number,3,122642
3479,r813,2014old<sup>c</sup>,All engineering graduate students,Full time,Percent,3,75.7
3479,r814,2014old<sup>c</sup>,All engineering graduate students,Part time,Number,3,39371
3479,r815,2014old<sup>c</sup>,All engineering graduate students,Part time,Percent,3,24.3
3479,r816,2014old<sup>c</sup>,All health graduate students,Total,,2,63577
3479,r817,2014old<sup>c</sup>,All health graduate students,Full time,Number,3,44357
3479,r818,2014old<sup>c</sup>,All health graduate students,Full time,Percent,3,69.8
3479,r819,2014old<sup>c</sup>,All health graduate students,Part time,Number,3,19220
3479,r820,2014old<sup>c</sup>,All health graduate students,Part time,Percent,3,30.2
3479,r821,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Total,,2,666586
3479,r822,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Full time,Number,3,492170
3479,r823,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,73.8
3479,r824,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Part time,Number,3,174416
3479,r825,2014new<sup>c</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,26.2
3479,r826,2014new<sup>c</sup>,All science graduate students,Total,,2,437395
3479,r827,2014new<sup>c</sup>,All science graduate students,Full time,Number,3,322714
3479,r828,2014new<sup>c</sup>,All science graduate students,Full time,Percent,3,73.8
3479,r829,2014new<sup>c</sup>,All science graduate students,Part time,Number,3,114681
3479,r830,2014new<sup>c</sup>,All science graduate students,Part time,Percent,3,26.2
3479,r831,2014new<sup>c</sup>,All engineering graduate students,Total,,2,164488
3479,r832,2014new<sup>c</sup>,All engineering graduate students,Full time,Number,3,124382
3479,r833,2014new<sup>c</sup>,All engineering graduate students,Full time,Percent,3,75.6
3479,r834,2014new<sup>c</sup>,All engineering graduate students,Part time,Number,3,40106
3479,r835,2014new<sup>c</sup>,All engineering graduate students,Part time,Percent,3,24.4
3479,r836,2014new<sup>c</sup>,All health graduate students,Total,,2,64703
3479,r837,2014new<sup>c</sup>,All health graduate students,Full time,Number,3,45074
3479,r838,2014new<sup>c</sup>,All health graduate students,Full time,Percent,3,69.7
3479,r839,2014new<sup>c</sup>,All health graduate students,Part time,Number,3,19629
3479,r840,2014new<sup>c</sup>,All health graduate students,Part time,Percent,3,30.3
3479,r841,2015,"All science, engineering, and health graduate students",Total,,2,685397
3479,r842,2015,"All science, engineering, and health graduate students",Full time,Number,3,506262
3479,r843,2015,"All science, engineering, and health graduate students",Full time,Percent,3,73.9
3479,r844,2015,"All science, engineering, and health graduate students",Part time,Number,3,179135
3479,r845,2015,"All science, engineering, and health graduate students",Part time,Percent,3,26.1
3479,r846,2015,All science graduate students,Total,,2,448654
3479,r847,2015,All science graduate students,Full time,Number,3,331293
3479,r848,2015,All science graduate students,Full time,Percent,3,73.8
3479,r849,2015,All science graduate students,Part time,Number,3,117361
3479,r850,2015,All science graduate students,Part time,Percent,3,26.2
3479,r851,2015,All engineering graduate students,Total,,2,169354
3479,r852,2015,All engineering graduate students,Full time,Number,3,128112
3479,r853,2015,All engineering graduate students,Full time,Percent,3,75.6
3479,r854,2015,All engineering graduate students,Part time,Number,3,41242
3479,r855,2015,All engineering graduate students,Part time,Percent,3,24.4
3479,r856,2015,All health graduate students,Total,,2,67389
3479,r857,2015,All health graduate students,Full time,Number,3,46857
3479,r858,2015,All health graduate students,Full time,Percent,3,69.5
3479,r859,2015,All health graduate students,Part time,Number,3,20532
3479,r860,2015,All health graduate students,Part time,Percent,3,30.5
3479,r861,2016,"All science, engineering, and health graduate students",Total,,2,684825
3479,r862,2016,"All science, engineering, and health graduate students",Full time,Number,3,508773
3479,r863,2016,"All science, engineering, and health graduate students",Full time,Percent,3,74.3
3479,r864,2016,"All science, engineering, and health graduate students",Part time,Number,3,176052
3479,r865,2016,"All science, engineering, and health graduate students",Part time,Percent,3,25.7
3479,r866,2016,All science graduate students,Total,,2,452046
