table_id,row_id,state_or_territory_control_and_institution_full_path,state_or_territory_control_and_institution_level_1,state_or_territory_control_and_institution_level_2,state_or_territory_control_and_institution_level_3,state_or_territory_control_and_institution_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other
3051,r184,"Illinois -> Public -> Southern Illinois U., Carbondale",Illinois,Public,"Southern Illinois U., Carbondale",3,"['328', '']","['129', '']","['70', '']","['*', '']","['39', '']","['6', '']","['42', '']","['*', '']","['5', '']","['22', '']","['10', '']","['4', '']","['0', '']"
3051,r185,"Illinois -> Public -> Southern Illinois U., Edwardsville",Illinois,Public,"Southern Illinois U., Edwardsville",3,"['85', '']","['5', '']","['38', '']","['0', '']","['14', '']","['1', '']","['6', '']","['2', '']","['2', '']","['10', '']","['0', '']","['6', '']","['1', '']"
3051,r186,"Illinois -> Public -> U. Illinois, Chicago",Illinois,Public,"U. Illinois, Chicago",3,"['1,062', '']","['0', '']","['341', '']","['16', '']","['93', '']","['7', '']","['425', '']","['3', '']","['1', '']","['91', '']","['12', '']","['18', '']","['56', '']"
3051,r187,"Illinois -> Public -> U. Illinois, Springfield",Illinois,Public,"U. Illinois, Springfield",3,"['12', '']","['0', '']","['5', '']","['1', '']","['1', '']","['1', '']","['*', '']","['0', '']","['2', '']","['1', '']","['1', '']","['1', '']","['0', '']"
3051,r188,"Illinois -> Public -> U. Illinois, Urbana-Champaign",Illinois,Public,"U. Illinois, Urbana-Champaign",3,"['3,080', '']","['815', '']","['349', '']","['158', '']","['635', '']","['20', '']","['160', '']","['5', '']","['318', '']","['210', '']","['71', '']","['24', '']","['315', '']"
3051,r189,Illinois -> Public -> Western Illinois U.,Illinois,Public,Western Illinois U.,3,"['118', '']","['4', '']","['46', '']","['3', '']","['15', '']","['5', '']","['4', '']","['0', '']","['0', '']","['32', '']","['4', '']","['5', '']","['0', '']"
3051,r190,Illinois -> Private,Illinois,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r191,Illinois -> Private -> Bradley U.,Illinois,Private,Bradley U.,3,"['51', '']","['0', '']","['13', '']","['1', '']","['23', '']","['0', '']","['1', '']","['0', '']","['0', '']","['8', '']","['4', '']","['*', '']","['0', '']"
3051,r192,Illinois -> Private -> DePaul U.,Illinois,Private,DePaul U.,3,"['67', '']","['3', '']","['19', '']","['7', '']","['0', '']","['0', '']","['0', '']","['4', '']","['3', '']","['17', '']","['6', '']","['10', '']","['0', '']"
3051,r193,Illinois -> Private -> Illinois Institute of Technology,Illinois,Private,Illinois Institute of Technology,3,"['141', '']","['4', '']","['8', '']","['7', '']","['93', '']","['0', '']","['0', '']","['7', '']","['0', '']","['18', '']","['3', '']","['0', '']","['0', '']"
3051,r194,"Illinois -> Private -> Loyola U., Chicago",Illinois,Private,"Loyola U., Chicago",3,"['370', '']","['3', '']","['269', '']","['6', '']","['3', '']","['0', '']","['59', '']","['6', '']","['3', '']","['14', '']","['2', '']","['6', '']","['0', '']"
3051,r195,Illinois -> Private -> Midwestern U.,Illinois,Private,Midwestern U.,3,"['123', '']","['*', '']","['95', '']","['0', '']","['0', '']","['1', '']","['27', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']","['0', '']"
3051,r196,Illinois -> Private -> Northwestern U.,Illinois,Private,Northwestern U.,3,"['1,173', '']","['0', '']","['210', '']","['6', '']","['166', '']","['8', '']","['448', '']","['4', '']","['3', '']","['134', '']","['12', '']","['19', '']","['163', '']"
3051,r197,Illinois -> Private -> Rosalind Franklin U. of Medicine and Science,Illinois,Private,Rosalind Franklin U. of Medicine and Science,3,"['399', '']","['0', '']","['384', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3051,r198,Illinois -> Private -> Rush U.,Illinois,Private,Rush U.,3,"['202', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['37', '']"
3051,r199,"Illinois -> Private -> Toyota Technological Institute, Chicago",Illinois,Private,"Toyota Technological Institute, Chicago",3,"['5', '']","['0', '']","['*', '']","['4', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3051,r200,Illinois -> Private -> U. Chicago,Illinois,Private,U. Chicago,3,"['1,334', '']","['0', '']","['619', '']","['14', '']","['70', '']","['33', '']","['364', '']","['5', '']","['0', '']","['175', '']","['39', '']","['14', '']","['2', '']"
3051,r201,"Illinois -> Private -> Wheaton C., Wheaton",Illinois,Private,"Wheaton C., Wheaton",3,"['41', '']","['0', '']","['15', '']","['1', '']","['0', '']","['6', '']","['4', '']","['1', '']","['2', '']","['8', '']","['2', '']","['2', '']","['0', '']"
3051,r202,Indiana,Indiana,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r203,Indiana -> Public,Indiana,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r204,Indiana -> Public -> Ball State U.,Indiana,Public,Ball State U.,3,"['100', '']","['9', '']","['24', '']","['5', '']","['0', '']","['7', '']","['14', '']","['0', '']","['3', '']","['22', '']","['5', '']","['11', '']","['0', '']"
3051,r205,"Indiana -> Public -> Indiana U., Bloomington",Indiana,Public,"Indiana U., Bloomington",3,"['564', '']","['0', '']","['150', '']","['3', '']","['16', '']","['35', '']","['50', '']","['0', '']","['5', '']","['170', '']","['71', '']","['42', '']","['22', '']"
3051,r206,"Indiana -> Public -> Indiana U.-Purdue U., Indianapolis",Indiana,Public,"Indiana U.-Purdue U., Indianapolis",3,"['752', '']","['0', '']","['161', '']","['15', '']","['27', '']","['14', '']","['495', '']","['*', '']","['0', '']","['25', '']","['11', '']","['3', '']","['0', '']"
3051,r207,"Indiana -> Public -> Purdue U., Fort Wayne",Indiana,Public,"Purdue U., Fort Wayne",3,"['58', '']","['5', '']","['14', '']","['1', '']","['8', '']","['3', '']","['1', '']","['3', '']","['3', '']","['11', '']","['3', '']","['6', '']","['0', '']"
3051,r208,"Indiana -> Public -> Purdue U., Northwest",Indiana,Public,"Purdue U., Northwest",3,"['28', '']","['0', '']","['5', '']","['2', '']","['11', '']","['0', '']","['*', '']","['0', '']","['4', '']","['3', '']","['1', '']","['1', '']","['0', '']"
3051,r209,"Indiana -> Public -> Purdue U., West Lafayette",Indiana,Public,"Purdue U., West Lafayette",3,"['1,567', '']","['458', '']","['145', '']","['46', '']","['513', '']","['18', '']","['140', '']","['7', '']","['27', '']","['153', '']","['21', '']","['13', '']","['28', '']"
3051,r210,Indiana -> Private,Indiana,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r211,Indiana -> Private -> U. Notre Dame,Indiana,Private,U. Notre Dame,3,"['619', '']","['0', '']","['111', '']","['2', '']","['221', '']","['7', '']","['28', '']","['25', '']","['0', '']","['195', '']","['15', '']","['16', '']","['0', '']"
3051,r212,Iowa,Iowa,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r213,Iowa -> Public,Iowa,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r214,Iowa -> Public -> Iowa State U.,Iowa,Public,Iowa State U.,3,"['1,511', '']","['977', '']","['191', '']","['4', '']","['168', '']","['2', '']","['10', '']","['2', '']","['8', '']","['90', '']","['4', '']","['5', '']","['50', '']"
3051,r215,Iowa -> Public -> U. Iowa,Iowa,Public,U. Iowa,3,"['670', '']","['0', '']","['211', '']","['4', '']","['120', '']","['3', '']","['228', '']","['1', '']","['0', '']","['81', '']","['19', '']","['3', '']","['1', '']"
3051,r216,Iowa -> Public -> U. Northern Iowa,Iowa,Public,U. Northern Iowa,3,"['84', '']","['0', '']","['35', '']","['1', '']","['6', '']","['4', '']","['1', '']","['0', '']","['0', '']","['18', '']","['6', '']","['2', '']","['12', '']"
3051,r217,Iowa -> Private,Iowa,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r218,Iowa -> Private -> Des Moines U.,Iowa,Private,Des Moines U.,3,"['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3051,r219,Iowa -> Private -> Grinnell C.,Iowa,Private,Grinnell C.,3,"['85', '']","['13', '']","['24', '']","['5', '']","['0', '']","['1', '']","['0', '']","['2', '']","['0', '']","['23', '']","['10', '']","['8', '']","['0', '']"
3051,r220,"Iowa -> Private -> Palmer C. of Chiropractic, Davenport",Iowa,Private,"Palmer C. of Chiropractic, Davenport",3,"['11', '']","['0', '']","['7', '']","['*', '']","['0', '']","['0', '']","['3', '']","['*', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3051,r221,Kansas,Kansas,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r222,Kansas -> Public,Kansas,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r223,Kansas -> Public -> Kansas State U.,Kansas,Public,Kansas State U.,3,"['1,218', '']","['225', '']","['241', '']","['19', '']","['312', '']","['13', '']","['96', '']","['13', '']","['89', '']","['153', '']","['22', '']","['35', '']","['0', '']"
3051,r224,Kansas -> Public -> Pittsburg State U.,Kansas,Public,Pittsburg State U.,3,"['42', '']","['1', '']","['26', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['5', '']","['0', '']","['0', '']"
3051,r225,Kansas -> Public -> U. Kansas,Kansas,Public,U. Kansas,3,"['1,078', '']","['0', '']","['402', '']","['11', '']","['107', '']","['54', '']","['326', '']","['9', '']","['22', '']","['101', '']","['19', '']","['26', '']","['0', '']"
3051,r226,Kansas -> Public -> Wichita State U.,Kansas,Public,Wichita State U.,3,"['846', '']","['0', '']","['15', '']","['0', '']","['774', '']","['8', '']","['6', '']","['0', '']","['0', '']","['26', '']","['7', '']","['6', '']","['2', '']"
3051,r227,Kentucky,Kentucky,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r228,Kentucky -> Public,Kentucky,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r229,Kentucky -> Public -> Eastern Kentucky U.,Kentucky,Public,Eastern Kentucky U.,3,"['47', '']","['1', '']","['23', '']","['*', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['19', '']","['1', '']","['0', '']","['0', '']"
3051,r230,Kentucky -> Public -> Kentucky State U.,Kentucky,Public,Kentucky State U.,3,"['24', '']","['21', '']","['1', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']"
3051,r231,Kentucky -> Public -> Morehead State U.,Kentucky,Public,Morehead State U.,3,"['32', '']","['0', '']","['7', '']","['0', '']","['9', '']","['0', '']","['2', '']","['0', '']","['0', '']","['2', '']","['4', '']","['8', '']","['0', '']"
3051,r232,Kentucky -> Public -> Murray State U.,Kentucky,Public,Murray State U.,3,"['169', '']","['46', '']","['19', '']","['11', '']","['24', '']","['5', '']","['19', '']","['2', '']","['16', '']","['12', '']","['3', '']","['8', '']","['3', '']"
3051,r233,Kentucky -> Public -> Northern Kentucky U.,Kentucky,Public,Northern Kentucky U.,3,"['38', '']","['0', '']","['16', '']","['1', '']","['1', '']","['*', '']","['2', '']","['*', '']","['0', '']","['8', '']","['8', '']","['2', '']","['0', '']"
3051,r234,Kentucky -> Public -> U. Kentucky,Kentucky,Public,U. Kentucky,3,"['2,780', '']","['910', '']","['642', '']","['9', '']","['365', '']","['102', '']","['605', '']","['5', '']","['19', '']","['70', '']","['23', '']","['31', '']","['0', '']"
3051,r235,Kentucky -> Public -> U. Louisville,Kentucky,Public,U. Louisville,3,"['571', '']","['*', '']","['74', '']","['0', '']","['94', '']","['0', '']","['332', '']","['0', '']","['0', '']","['47', '']","['17', '']","['6', '']","['1', '']"
3051,r236,Kentucky -> Public -> Western Kentucky U.,Kentucky,Public,Western Kentucky U.,3,"['124', '']","['5', '']","['15', '']","['12', '']","['27', '']","['10', '']","['4', '']","['7', '']","['0', '']","['39', '']","['4', '']","['0', '']","['0', '']"
3051,r237,Louisiana,Louisiana,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r238,Louisiana -> Public,Louisiana,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r239,Louisiana -> Public -> Grambling State U.,Louisiana,Public,Grambling State U.,3,"['23', '']","['0', '']","['3', '']","['1', '']","['10', '']","['1', '']","['0', '']","['3', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
3051,r240,"Louisiana -> Public -> Louisiana State U., Baton Rouge",Louisiana,Public,"Louisiana State U., Baton Rouge",3,"['1,375', '']","['503', '']","['126', '']","['5', '']","['215', '']","['162', '']","['103', '']","['4', '']","['39', '']","['154', '']","['12', '']","['22', '']","['32', '']"
3051,r241,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",3,"['220', '']","['0', '']","['161', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3051,r242,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",3,"['198', '']","['0', '']","['163', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']"
3051,r243,Louisiana -> Public -> Louisiana Tech U.,Louisiana,Public,Louisiana Tech U.,3,"['234', '']","['13', '']","['16', '']","['11', '']","['127', '']","['0', '']","['11', '']","['4', '']","['1', '']","['36', '']","['4', '']","['9', '']","['2', '']"
3051,r244,Louisiana -> Public -> Northwestern State U. Louisiana,Louisiana,Public,Northwestern State U. Louisiana,3,"['41', '']","['0', '']","['6', '']","['4', '']","['12', '']","['0', '']","['5', '']","['3', '']","['0', '']","['6', '']","['3', '']","['3', '']","['0', '']"
3051,r245,Louisiana -> Public -> Southeastern Louisiana U.,Louisiana,Public,Southeastern Louisiana U.,3,"['85', '']","['0', '']","['40', '']","['0', '']","['11', '']","['0', '']","['12', '']","['0', '']","['0', '']","['18', '']","['4', '']","['0', '']","['0', '']"
3051,r246,"Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",3,"['1', '']","['*', '']","['*', '']","['0', '']","['0', '']","['0', '']","['*', '']","['0', '']","['*', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3051,r247,"Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",Louisiana,Public,"Southern U. and A&M C., Baton Rouge",3,"['230', '']","['18', '']","['20', '']","['23', '']","['65', '']","['0', '']","['2', '']","['6', '']","['52', '']","['26', '']","['2', '']","['15', '']","['0', '']"
3051,r248,"Louisiana -> Public -> U. Louisiana, Lafayette",Louisiana,Public,"U. Louisiana, Lafayette",3,"['823', '']","['57', '']","['538', '']","['60', '']","['49', '']","['6', '']","['18', '']","['4', '']","['48', '']","['11', '']","['2', '']","['14', '']","['16', '']"
3051,r249,"Louisiana -> Public -> U. Louisiana, Monroe",Louisiana,Public,"U. Louisiana, Monroe",3,"['73', '']","['0', '']","['22', '']","['*', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['1', '']","['0', '']","['9', '']","['3', '']"
3051,r250,Louisiana -> Public -> U. New Orleans,Louisiana,Public,U. New Orleans,3,"['111', '']","['0', '']","['22', '']","['3', '']","['10', '']","['14', '']","['0', '']","['1', '']","['0', '']","['47', '']","['3', '']","['12', '']","['0', '']"
3051,r251,Louisiana -> Private,Louisiana,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r252,Louisiana -> Private -> Dillard U.,Louisiana,Private,Dillard U.,3,"['565', '']","['0', '']","['110', '']","['42', '']","['10', '']","['150', '']","['42', '']","['46', '']","['50', '']","['68', '']","['23', '']","['23', '']","['0', '']"
3051,r253,Louisiana -> Private -> Tulane U.,Louisiana,Private,Tulane U.,3,"['1,181', '']","['0', '']","['143', '']","['4', '']","['45', '']","['38', '']","['319', '']","['16', '']","['6', '']","['65', '']","['22', '']","['68', '']","['455', '']"
3051,r254,Louisiana -> Private -> Xavier U. Louisiana,Louisiana,Private,Xavier U. Louisiana,3,"['64', '']","['0', '']","['11', '']","['2', '']","['0', '']","['0', '']","['36', '']","['1', '']","['0', '']","['13', '']","['1', '']","['1', '']","['0', '']"
3051,r255,Maine,Maine,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r256,Maine -> Public,Maine,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r257,Maine -> Public -> Maine Maritime Academy,Maine,Public,Maine Maritime Academy,3,"['4', '']","['0', '']","['0', '']","['0', '']","['4', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3051,r258,Maine -> Public -> U. Maine,Maine,Public,U. Maine,3,"['686', '']","['302', '']","['60', '']","['17', '']","['214', '']","['26', '']","['1', '']","['*', '']","['31', '']","['15', '']","['13', '']","['6', '']","['*', '']"
3051,r259,Maine -> Public -> U. Southern Maine,Maine,Public,U. Southern Maine,3,"['10', '']","['2', '']","['1', '']","['4', '']","['1', '']","['0', '']","['0', '']","['0', '']","['2', '']","['1', '']","['0', '']","['0', '']","['0', '']"
3051,r260,Maine -> Private,Maine,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r261,Maine -> Private -> Bates C.,Maine,Private,Bates C.,3,"['31', '']","['0', '']","['9', '']","['0', '']","['0', '']","['3', '']","['0', '']","['*', '']","['1', '']","['10', '']","['2', '']","['2', '']","['5', '']"
3051,r262,Maine -> Private -> Bowdoin C.,Maine,Private,Bowdoin C.,3,"['54', '']","['0', '']","['15', '']","['2', '']","['0', '']","['11', '']","['0', '']","['1', '']","['1', '']","['13', '']","['4', '']","['5', '']","['2', '']"
3051,r263,Maine -> Private -> Colby C.,Maine,Private,Colby C.,3,"['66', '']","['0', '']","['25', '']","['2', '']","['0', '']","['6', '']","['0', '']","['1', '']","['3', '']","['21', '']","['6', '']","['2', '']","['0', '']"
3051,r264,Maine -> Private -> U. New England,Maine,Private,U. New England,3,"['47', '']","['4', '']","['19', '']","['0', '']","['0', '']","['6', '']","['10', '']","['0', '']","['3', '']","['2', '']","['0', '']","['1', '']","['2', '']"
3051,r265,Maryland,Maryland,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r266,Maryland -> Public,Maryland,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r267,Maryland -> Public -> Bowie State U.,Maryland,Public,Bowie State U.,3,"['10', '']","['0', '']","['6', '']","['3', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3051,r268,Maryland -> Public -> Morgan State U.,Maryland,Public,Morgan State U.,3,"['232', '']","['2', '']","['49', '']","['3', '']","['59', '']","['22', '']","['4', '']","['3', '']","['3', '']","['35', '']","['7', '']","['43', '']","['2', '']"
3051,r269,Maryland -> Public -> Salisbury U.,Maryland,Public,Salisbury U.,3,"['23', '']","['*', '']","['4', '']","['5', '']","['*', '']","['*', '']","['3', '']","['*', '']","['1', '']","['1', '']","['6', '']","['1', '']","['1', '']"
3051,r270,Maryland -> Public -> Towson U.,Maryland,Public,Towson U.,3,"['67', '']","['0', '']","['22', '']","['6', '']","['0', '']","['2', '']","['5', '']","['2', '']","['4', '']","['9', '']","['12', '']","['7', '']","['0', '']"
3051,r271,Maryland -> Public -> U. Baltimore,Maryland,Public,U. Baltimore,3,"['35', '']","['0', '']","['2', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['28', '']","['0', '']"
3051,r272,Maryland -> Public -> U. Maryland<sup>a</sup>,Maryland,Public,U. Maryland<sup>a</sup>,3,"['1,858', '']","['186', '']","['490', '']","['17', '']","['250', '']","['5', '']","['659', '']","['*', '']","['0', '']","['154', '']","['30', '']","['46', '']","['21', '']"
3051,r273,Maryland -> Public -> U. Maryland Center for Environmental Science,Maryland,Public,U. Maryland Center for Environmental Science,3,"['257', '']","['20', '']","['76', '']","['0', '']","['0', '']","['147', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
3051,r274,"Maryland -> Public -> U. Maryland, Baltimore County",Maryland,Public,"U. Maryland, Baltimore County",3,"['348', '']","['0', '']","['49', '']","['36', '']","['68', '']","['15', '']","['14', '']","['7', '']","['6', '']","['61', '']","['21', '']","['24', '']","['47', '']"
3051,r275,"Maryland -> Public -> U. Maryland, Eastern Shore",Maryland,Public,"U. Maryland, Eastern Shore",3,"['114', '']","['62', '']","['12', '']","['0', '']","['25', '']","['6', '']","['6', '']","['1', '']","['1', '']","['2', '']","['0', '']","['0', '']","['0', '']"
3051,r276,Maryland -> Private,Maryland,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r277,Maryland -> Private -> Johns Hopkins U.,Maryland,Private,Johns Hopkins U.,3,"['2,978', '']","['0', '']","['639', '']","['202', '']","['869', '']","['20', '']","['636', '']","['14', '']","['0', '']","['377', '']","['51', '']","['37', '']","['133', '']"
3051,r278,Massachusetts,Massachusetts,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r279,Massachusetts -> Public,Massachusetts,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r280,"Massachusetts -> Public -> U. Massachusetts, Amherst",Massachusetts,Public,"U. Massachusetts, Amherst",3,"['707', '']","['91', '']","['123', '']","['40', '']","['190', '']","['19', '']","['49', '']","['2', '']","['25', '']","['104', '']","['54', '']","['9', '']","['0', '']"
3051,r281,"Massachusetts -> Public -> U. Massachusetts, Boston",Massachusetts,Public,"U. Massachusetts, Boston",3,"['172', '']","['0', '']","['43', '']","['4', '']","['9', '']","['15', '']","['8', '']","['0', '']","['0', '']","['24', '']","['25', '']","['32', '']","['13', '']"
3051,r282,"Massachusetts -> Public -> U. Massachusetts, Dartmouth",Massachusetts,Public,"U. Massachusetts, Dartmouth",3,"['91', '']","['0', '']","['11', '']","['2', '']","['26', '']","['21', '']","['1', '']","['2', '']","['0', '']","['18', '']","['3', '']","['4', '']","['3', '']"
3051,r283,"Massachusetts -> Public -> U. Massachusetts, Lowell",Massachusetts,Public,"U. Massachusetts, Lowell",3,"['314', '']","['0', '']","['9', '']","['12', '']","['152', '']","['9', '']","['32', '']","['0', '']","['0', '']","['94', '']","['3', '']","['4', '']","['0', '']"
3051,r284,"Massachusetts -> Public -> U. Massachusetts, Medical School",Massachusetts,Public,"U. Massachusetts, Medical School",3,"['618', '']","['0', '']","['388', '']","['0', '']","['0', '']","['0', '']","['230', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3051,r285,Massachusetts -> Private,Massachusetts,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3051,r286,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,3,"['80', '']","['0', '']","['29', '']","['3', '']","['0', '']","['4', '']","['0', '']","['2', '']","['4', '']","['27', '']","['4', '']","['6', '']","['0', '']"
3051,r287,Massachusetts -> Private -> Babson C.,Massachusetts,Private,Babson C.,3,"['32', 'i']","['0', 'i']","['6', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['3', 'i']","['2', 'i']","['9', 'i']","['4', 'i']","['4', 'i']","['0', 'i']"
3051,r288,Massachusetts -> Private -> Boston C.,Massachusetts,Private,Boston C.,3,"['167', '']","['0', '']","['43', '']","['*', '']","['0', '']","['18', '']","['3', '']","['1', '']","['0', '']","['56', '']","['19', '']","['27', '']","['0', '']"
3051,r289,Massachusetts -> Private -> Boston U.,Massachusetts,Private,Boston U.,3,"['1,055', '']","['0', '']","['524', '']","['7', '']","['170', '']","['17', '']","['198', '']","['2', '']","['0', '']","['99', '']","['17', '']","['20', '']","['0', '']"
3051,r290,Massachusetts -> Private -> Brandeis U.,Massachusetts,Private,Brandeis U.,3,"['254', '']","['0', '']","['117', '']","['6', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['56', '']","['14', '']","['56', '']","['0', '']"
3051,r291,Massachusetts -> Private -> Clark U.,Massachusetts,Private,Clark U.,3,"['54', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['16', '']","['9', '']","['10', '']","['0', '']"
3051,r292,Massachusetts -> Private -> Emerson C.,Massachusetts,Private,Emerson C.,3,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['*', '']","['0', '']","['2', '']","['0', '']"
3051,r293,Massachusetts -> Private -> Harvard U.,Massachusetts,Private,Harvard U.,3,"['2,416', '']","['32', '']","['1,173', '']","['25', '']","['127', '']","['98', '']","['65', '']","['66', '']","['0', '']","['399', '']","['60', '']","['296', '']","['76', '']"
3051,r294,Massachusetts -> Private -> Massachusetts Institute of Technology,Massachusetts,Private,Massachusetts Institute of Technology,3,"['1,831', '']","['0', '']","['263', '']","['116', '']","['658', '']","['51', '']","['0', '']","['10', '']","['0', '']","['510', '']","['0', '']","['34', '']","['191', '']"
3051,r295,Massachusetts -> Private -> MGH Institute of Health Professions,Massachusetts,Private,MGH Institute of Health Professions,3,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
