table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2019,field_2020,field_2021_all_non_s_e_fields,field_2021_business_management_and_business_administration,field_2021_communication_and_communications_technologies,field_2021_education,field_2021_humanities,field_2021_law,field_2021_social_work,field_2021_visual_and_performing_arts,field_2021_other
8004,r108,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,107,"['10,851', '']","['11,950', '']","['14,075', '']","['1,562', '']","['85', '']","['3,487', '']","['4,806', '']","['0', '']","['374', '']","['268', '']","['3,493', '']"
8004,r109,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,108,"['6,658', '']","['5,778', '']","['14,067', '']","['11,450', '']","['448', '']","['392', '']","['952', '']","['0', '']","['0', '']","['376', '']","['449', '']"
8004,r110,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,109,"['16,378', '']","['14,161', '']","['13,647', '']","['1,954', '']","['322', '']","['3,244', '']","['1,658', '']","['0', '']","['0', '']","['1,286', '']","['5,183', '']"
8004,r111,All institutions -> Tulane U.,All institutions,Tulane U.,2,110,"['14,489', '']","['13,706', '']","['13,338', '']","['284', '']","['151', '']","['0', '']","['1,323', '']","['4,835', '']","['0', '']","['227', '']","['6,518', '']"
8004,r112,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,111,"['9,294', '']","['8,922', '']","['13,166', '']","['1,656', '']","['984', '']","['857', '']","['438', '']","['867', '']","['583', '']","['137', '']","['7,644', '']"
8004,r113,All institutions -> U. Vermont,All institutions,U. Vermont,2,112,"['186', '']","['12,319', '']","['13,013', '']","['3,234', '']","['342', '']","['2,417', '']","['5,442', '']","['0', '']","['242', '']","['1,336', '']","['0', '']"
8004,r114,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,113,"['9,145', '']","['13,506', '']","['12,825', '']","['187', '']","['18', '']","['3,590', '']","['274', '']","['175', '']","['6,420', '']","['27', '']","['2,134', '']"
8004,r115,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,114,"['19,292', '']","['14,391', '']","['12,637', '']","['1,463', '']","['223', '']","['4,014', '']","['1,624', '']","['39', '']","['0', '']","['348', '']","['4,926', '']"
8004,r116,All institutions -> U. Louisville,All institutions,U. Louisville,2,115,"['11,740', '']","['13,949', '']","['12,590', '']","['2,464', '']","['455', '']","['3,620', '']","['726', '']","['742', '']","['3,588', '']","['750', '']","['245', '']"
8004,r117,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,116,"['9,513', '']","['10,266', '']","['12,311', '']","['1,211', '']","['830', '']","['3,343', '']","['276', '']","['2,731', '']","['0', '']","['300', '']","['3,620', '']"
8004,r118,All institutions -> Brown U.,All institutions,Brown U.,2,117,"['11,071', '']","['9,256', '']","['12,193', '']","['16', '']","['0', '']","['5,091', '']","['2,722', '']","['10', '']","['0', '']","['166', '']","['4,188', '']"
8004,r119,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,118,"['13,098', '']","['12,019', '']","['12,023', '']","['221', '']","['283', '']","['6,543', '']","['929', '']","['869', '']","['0', '']","['3,147', '']","['31', '']"
8004,r120,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,119,"['1,532', '']","['2,117', '']","['11,909', '']","['3,816', '']","['284', '']","['3,056', '']","['2,701', '']","['102', '']","['0', '']","['1,477', '']","['473', '']"
8004,r121,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,120,"['8,977', '']","['11,598', '']","['11,757', '']","['40', '']","['0', '']","['184', '']","['0', '']","['1,087', '']","['0', '']","['0', '']","['10,446', '']"
8004,r122,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,121,"['21,334', '']","['6,988', '']","['11,646', '']","['1,392', '']","['52', '']","['1,080', '']","['1,826', '']","['2,238', '']","['58', '']","['228', '']","['4,772', '']"
8004,r123,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,122,"['4,491', '']","['6,827', '']","['11,569', '']","['7,233', '']","['262', '']","['889', '']","['1,219', '']","['0', '']","['322', '']","['799', '']","['845', '']"
8004,r124,All institutions -> Fordham U.,All institutions,Fordham U.,2,123,"['13,664', '']","['14,984', '']","['11,252', '']","['3,039', '']","['286', '']","['729', '']","['2,238', '']","['2,833', '']","['790', '']","['0', '']","['1,337', '']"
8004,r125,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,124,"['5,865', '']","['7,125', '']","['11,179', '']","['716', '']","['0', '']","['1,289', '']","['2', '']","['0', '']","['0', '']","['0', '']","['9,172', '']"
8004,r126,All institutions -> William & Mary,All institutions,William & Mary,2,125,"['9,148', '']","['10,906', '']","['10,738', '']","['1,587', '']","['0', '']","['6,993', '']","['904', '']","['994', '']","['0', '']","['93', '']","['167', '']"
8004,r127,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,126,"['12,205', '']","['12,685', '']","['10,594', '']","['453', '']","['4', '']","['5,690', '']","['266', '']","['153', '']","['1,723', '']","['1', '']","['2,304', '']"
8004,r128,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,127,"['9,995', '']","['9,616', '']","['10,565', '']","['1,070', '']","['304', '']","['3,015', '']","['1,676', '']","['1,955', '']","['166', '']","['808', '']","['1,571', '']"
8004,r129,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,128,"['9,815', '']","['10,169', '']","['10,563', '']","['3,748', '']","['445', '']","['1,992', '']","['534', '']","['0', '']","['72', '']","['413', '']","['3,359', '']"
8004,r130,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,129,"['12,197', '']","['11,543', '']","['10,441', '']","['3,829', '']","['115', '']","['684', '']","['647', '']","['240', '']","['749', '']","['578', '']","['3,599', '']"
8004,r131,All institutions -> U. North Florida,All institutions,U. North Florida,2,130,"['6,902', '']","['8,083', '']","['10,424', '']","['4,459', '']","['16', '']","['5,851', '']","['45', '']","['0', '']","['0', '']","['36', '']","['17', '']"
8004,r132,All institutions -> U. Maine,All institutions,U. Maine,2,131,"['8,292', '']","['9,184', '']","['10,082', '']","['1,570', '']","['1,042', '']","['1,849', '']","['2,305', '']","['0', '']","['596', '']","['675', '']","['2,045', '']"
8004,r133,All institutions -> Emory U.,All institutions,Emory U.,2,132,"['21,085', '']","['28,099', '']","['9,982', '']","['559', '']","['77', '']","['1,600', '']","['2,435', '']","['481', '']","['112', '']","['1,835', '']","['2,883', '']"
8004,r134,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,133,"['9,309', '']","['9,382', '']","['9,883', '']","['0', '']","['0', '']","['256', '']","['27', '']","['9,341', '']","['0', '']","['0', '']","['259', '']"
8004,r135,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,134,"['13,101', '']","['12,661', '']","['9,866', '']","['7,575', '']","['0', '']","['693', '']","['1,598', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8004,r136,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,135,"['9,302', '']","['9,092', '']","['9,737', '']","['1,950', '']","['361', '']","['1,510', '']","['778', '']","['0', '']","['338', '']","['1,229', '']","['3,571', '']"
8004,r137,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,136,"['7,999', '']","['10,697', '']","['9,609', '']","['2,338', '']","['0', '']","['4,633', '']","['153', '']","['0', '']","['242', '']","['3', '']","['2,240', '']"
8004,r138,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,137,"['8,671', '']","['8,656', '']","['9,361', '']","['1,106', '']","['0', '']","['7,204', '']","['2', '']","['0', '']","['1,046', '']","['3', '']","['0', '']"
8004,r139,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,138,"['8,419', '']","['8,714', '']","['9,277', '']","['897', '']","['189', '']","['2,566', '']","['1,211', '']","['745', '']","['3,653', '']","['0', '']","['16', '']"
8004,r140,All institutions -> Chapman U.,All institutions,Chapman U.,2,139,"['7,094', '']","['12,709', '']","['9,226', '']","['672', '']","['819', '']","['1,376', '']","['36', '']","['862', '']","['0', '']","['18', '']","['5,443', '']"
8004,r141,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,140,"['6,069', '']","['5,007', '']","['9,099', '']","['135', '']","['18', '']","['312', '']","['160', '']","['3', '']","['321', '']","['7', '']","['8,143', '']"
8004,r142,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,141,"['7,731', '']","['7,908', '']","['9,030', '']","['2,271', '']","['481', '']","['1,287', '']","['609', '']","['13', '']","['3', '']","['0', '']","['4,366', '']"
8004,r143,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,142,"['1,082', '']","['1,122', '']","['8,991', '']","['4,170', '']","['0', '']","['0', '']","['2,300', '']","['108', '']","['70', '']","['0', '']","['2,343', '']"
8004,r144,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,143,"['8,937', '']","['8,103', '']","['8,956', '']","['2,344', '']","['185', '']","['2,178', '']","['308', '']","['410', '']","['9', '']","['51', '']","['3,471', '']"
8004,r145,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,144,"['ne', '']","['3,557', '']","['8,817', '']","['1,723', '']","['137', '']","['6,733', '']","['71', '']","['2', '']","['37', '']","['0', '']","['114', '']"
8004,r146,All institutions -> Drexel U.,All institutions,Drexel U.,2,145,"['8,574', '']","['8,331', '']","['8,650', '']","['30', '']","['2', '']","['1,106', '']","['1,821', '']","['1', '']","['0', '']","['244', '']","['5,446', '']"
8004,r147,All institutions -> U. Chicago,All institutions,U. Chicago,2,146,"['10,908', '']","['10,487', '']","['8,646', '']","['421', '']","['0', '']","['3,595', '']","['557', '']","['14', '']","['3,766', '']","['0', '']","['293', '']"
8004,r148,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,147,"['4,413', '']","['8,367', '']","['8,476', '']","['2,302', '']","['103', '']","['0', '']","['0', '']","['0', '']","['0', '']","['959', '']","['5,112', '']"
8004,r149,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,148,"['3,199', '']","['3,917', '']","['8,291', '']","['706', '']","['730', '']","['670', '']","['4,198', '']","['0', '']","['34', '']","['1,266', '']","['687', '']"
8004,r150,All institutions -> Portland State U.,All institutions,Portland State U.,2,149,"['11,319', '']","['10,013', '']","['8,215', '']","['31', '']","['59', '']","['2,790', '']","['280', '']","['0', '']","['2,115', '']","['14', '']","['2,926', '']"
8004,r151,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,150,"['4,920', '']","['7,326', '']","['7,902', '']","['2,530', '']","['126', '']","['4,231', '']","['559', '']","['0', '']","['0', '']","['405', '']","['51', '']"
8004,r152,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,151,"['12,502', '']","['9,681', '']","['7,879', '']","['209', '']","['0', '']","['1,364', '']","['0', '']","['0', '']","['111', '']","['0', '']","['6,195', '']"
8004,r153,All institutions -> Marquette U.,All institutions,Marquette U.,2,152,"['8,921', '']","['7,984', '']","['7,718', '']","['854', '']","['959', '']","['105', '']","['1,145', '']","['921', '']","['0', '']","['0', '']","['3,734', '']"
8004,r154,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,153,"['9,911', '']","['9,191', '']","['7,642', '']","['52', '']","['0', '']","['7,334', '']","['29', '']","['0', '']","['158', '']","['7', '']","['62', '']"
8004,r155,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,154,"['8,226', '']","['8,205', '']","['7,530', '']","['26', '']","['0', '']","['5,413', '']","['113', '']","['0', '']","['0', '']","['1,358', '']","['620', '']"
8004,r156,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,155,"['7,226', '']","['6,870', '']","['7,397', '']","['3,276', '']","['0', '']","['1,921', '']","['1,673', '']","['0', '']","['0', '']","['471', '']","['56', '']"
8004,r157,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,156,"['2,950', '']","['2,704', '']","['7,383', '']","['613', '']","['50', '']","['2,379', '']","['1,057', '']","['1,322', '']","['0', '']","['49', '']","['1,913', '']"
8004,r158,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,157,"['11,215', '']","['7,826', '']","['6,970', '']","['44', '']","['1', '']","['149', '']","['697', '']","['0', '']","['19', '']","['1', '']","['6,059', '']"
8004,r159,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,158,"['3,265', '']","['6,679', '']","['6,893', '']","['44', '']","['1', '']","['5,854', '']","['126', '']","['0', '']","['0', '']","['27', '']","['841', '']"
8004,r160,All institutions -> U. Delaware,All institutions,U. Delaware,2,159,"['5,335', '']","['5,928', '']","['6,877', '']","['914', '']","['1,001', '']","['4,797', '']","['143', '']","['0', '']","['0', '']","['22', '']","['0', '']"
8004,r161,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,160,"['6,801', '']","['4,627', '']","['6,861', '']","['2,863', '']","['363', '']","['1,314', '']","['130', '']","['15', '']","['0', '']","['0', '']","['2,176', '']"
8004,r162,All institutions -> Baylor U.,All institutions,Baylor U.,2,161,"['7,013', '']","['8,452', '']","['6,722', '']","['958', '']","['563', '']","['462', '']","['3,004', '']","['0', '']","['1,221', '']","['122', '']","['392', '']"
8004,r163,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,162,"['6,383', '']","['6,214', '']","['6,637', '']","['4,425', '']","['307', '']","['423', '']","['592', '']","['0', '']","['0', '']","['572', '']","['318', '']"
8004,r164,All institutions -> Rice U.,All institutions,Rice U.,2,163,"['5,438', '']","['6,468', '']","['6,601', '']","['1,471', '']","['0', '']","['3,336', '']","['1,351', '']","['0', '']","['0', '']","['83', '']","['360', '']"
8004,r165,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,164,"['9,485', '']","['7,301', '']","['6,475', '']","['1,229', '']","['22', '']","['1,472', '']","['939', '']","['1', '']","['1,174', '']","['417', '']","['1,221', '']"
8004,r166,All institutions -> Johns Hopkins U.<sup>d</sup>,All institutions,Johns Hopkins U.<sup>d</sup>,2,165,"['4,156', 'i']","['5,825', 'i']","['6,448', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['6,255', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['193', 'i']"
8004,r167,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,166,"['12,730', '']","['9,734', '']","['6,239', '']","['870', '']","['200', '']","['1,155', '']","['433', '']","['111', '']","['1,521', '']","['587', '']","['1,362', '']"
8004,r168,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,167,"['6,914', '']","['7,030', '']","['6,202', '']","['145', '']","['11', '']","['4,149', '']","['495', '']","['0', '']","['0', '']","['434', '']","['968', '']"
8004,r169,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,168,"['5,509', '']","['6,973', '']","['6,186', '']","['2', '']","['0', '']","['2,695', '']","['1,295', '']","['0', '']","['0', '']","['32', '']","['2,162', '']"
8004,r170,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,169,"['2,279', '']","['2,545', '']","['6,097', '']","['536', '']","['3', '']","['3,691', '']","['588', '']","['0', '']","['0', '']","['442', '']","['837', '']"
8004,r171,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,170,"['2,823', '']","['6,287', '']","['6,083', '']","['247', '']","['389', '']","['638', '']","['2,674', '']","['0', '']","['504', '']","['119', '']","['1,512', '']"
8004,r172,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,171,"['5,594', '']","['5,847', '']","['6,065', '']","['167', '']","['0', '']","['5,858', '']","['3', '']","['0', '']","['0', '']","['0', '']","['37', '']"
8004,r173,All institutions -> James Madison U.,All institutions,James Madison U.,2,172,"['3,758', '']","['4,078', '']","['6,000', '']","['1,757', '']","['639', '']","['1,098', '']","['635', '']","['0', '']","['189', '']","['673', '']","['1,009', '']"
8004,r174,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,173,"['7,628', '']","['7,032', '']","['5,920', '']","['942', '']","['363', '']","['2,696', '']","['709', '']","['76', '']","['380', '']","['464', '']","['290', '']"
8004,r175,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,174,"['8,233', '']","['8,745', '']","['5,904', '']","['489', '']","['0', '']","['332', '']","['18', '']","['70', '']","['0', '']","['205', '']","['4,790', '']"
8004,r176,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,175,"['5,895', '']","['5,959', '']","['5,737', '']","['0', '']","['0', '']","['98', '']","['18', '']","['0', '']","['0', '']","['0', '']","['5,621', '']"
8004,r177,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,176,"['4,498', '']","['5,064', '']","['5,596', '']","['740', '']","['81', '']","['2,354', '']","['101', '']","['0', '']","['1,544', '']","['14', '']","['762', '']"
8004,r178,All institutions -> Ohio U.,All institutions,Ohio U.,2,177,"['8,154', '']","['9,545', '']","['5,565', '']","['1,942', '']","['153', '']","['1,422', '']","['784', '']","['0', '']","['64', '']","['613', '']","['587', '']"
8004,r179,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,178,"['4,042', '']","['4,769', '']","['5,562', '']","['1,589', '']","['0', '']","['860', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,113', '']"
8004,r180,All institutions -> Villanova U.,All institutions,Villanova U.,2,179,"['4,612', '']","['5,091', '']","['5,526', '']","['1,406', '']","['67', '']","['364', '']","['2,584', '']","['419', '']","['0', '']","['39', '']","['647', '']"
8004,r181,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,180,"['6,223', '']","['6,097', '']","['5,477', '']","['1,925', '']","['0', '']","['2,037', '']","['0', '']","['812', '']","['36', '']","['0', '']","['667', '']"
8004,r182,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,181,"['6,386', '']","['6,126', '']","['5,184', '']","['586', '']","['784', '']","['2,045', '']","['131', '']","['752', '']","['379', '']","['2', '']","['505', '']"
8004,r183,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,182,"['2,439', '']","['3,372', '']","['5,051', '']","['1', '']","['63', '']","['1,400', '']","['3,057', '']","['186', '']","['0', '']","['341', '']","['3', '']"
8004,r184,All institutions -> High Tech High Graduate School of Ed.,All institutions,High Tech High Graduate School of Ed.,2,183,"['ne', '']","['3,304', '']","['5,032', '']","['0', '']","['0', '']","['5,032', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8004,r185,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,184,"['na', '']","['na', '']","['4,972', '']","['333', '']","['35', '']","['2,579', '']","['111', '']","['0', '']","['59', '']","['94', '']","['1,761', '']"
8004,r186,All institutions -> Colorado C.,All institutions,Colorado C.,2,185,"['1,180', '']","['1,463', '']","['4,781', '']","['2,809', '']","['0', '']","['177', '']","['189', '']","['0', '']","['0', '']","['1,246', '']","['360', '']"
8004,r187,All institutions -> Naval War C.,All institutions,Naval War C.,2,186,"['4,381', '']","['5,220', '']","['4,748', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,748', '']"
8004,r188,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,187,"['3,837', '']","['4,242', '']","['4,738', '']","['35', '']","['297', '']","['4,228', '']","['35', '']","['25', '']","['30', '']","['33', '']","['55', '']"
8004,r189,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,188,"['2,530', '']","['3,399', '']","['4,719', '']","['2,276', '']","['681', '']","['625', '']","['449', '']","['26', '']","['355', '']","['201', '']","['106', '']"
8004,r190,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,189,"['3,572', '']","['4,513', '']","['4,646', '']","['945', '']","['267', '']","['955', '']","['621', '']","['496', '']","['217', '']","['424', '']","['721', '']"
8004,r191,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,190,"['4,253', '']","['4,366', 'i']","['4,508', 'i']","['1', 'i']","['0', 'i']","['4,361', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['146', 'i']"
8004,r192,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,191,"['2,575', '']","['4,013', '']","['4,441', '']","['0', '']","['0', '']","['0', '']","['2,603', '']","['0', '']","['0', '']","['660', '']","['1,178', '']"
8004,r193,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,192,"['4,490', '']","['4,869', '']","['4,419', '']","['840', '']","['9', '']","['1,640', '']","['452', '']","['0', '']","['230', '']","['71', '']","['1,177', '']"
8004,r194,All institutions -> Long Island U.,All institutions,Long Island U.,2,193,"['255', '']","['3,849', '']","['4,407', '']","['0', '']","['602', '']","['773', '']","['2,090', '']","['0', '']","['0', '']","['762', '']","['180', '']"
8004,r195,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,194,"['6,246', '']","['5,179', '']","['4,317', '']","['0', '']","['0', '']","['4,317', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8004,r196,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,195,"['4,875', '']","['6,067', '']","['4,184', '']","['0', '']","['0', '']","['171', '']","['3,273', '']","['0', '']","['626', '']","['114', '']","['0', '']"
8004,r197,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,196,"['6,307', '']","['4,759', '']","['4,163', '']","['1,111', '']","['9', '']","['730', '']","['1,617', '']","['100', '']","['0', '']","['0', '']","['596', '']"
8004,r198,All institutions -> New School,All institutions,New School,2,197,"['4,242', '']","['3,931', '']","['4,119', '']","['129', '']","['357', '']","['501', '']","['781', '']","['0', '']","['933', '']","['262', '']","['1,156', '']"
8004,r199,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,198,"['3,765', '']","['3,267', '']","['4,113', '']","['51', '']","['563', '']","['190', '']","['2,073', '']","['0', '']","['719', '']","['376', '']","['141', '']"
8004,r200,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,199,"['505', '']","['3,478', 'i']","['3,999', '']","['0', '']","['0', '']","['3,709', '']","['0', '']","['0', '']","['0', '']","['0', '']","['290', '']"
8004,r201,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,200,"['6,081', '']","['5,038', '']","['3,954', '']","['1,537', '']","['0', '']","['2,417', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8004,r202,All institutions -> Tufts U.,All institutions,Tufts U.,2,201,"['16,726', '']","['6,958', '']","['3,927', '']","['31', '']","['0', '']","['1,304', '']","['779', '']","['63', '']","['67', '']","['94', '']","['1,589', '']"
8004,r203,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,202,"['5,698', '']","['4,631', '']","['3,867', '']","['903', '']","['200', '']","['1,336', '']","['959', '']","['50', '']","['38', '']","['353', '']","['28', '']"
8004,r204,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,203,"['7,567', '']","['6,842', '']","['3,854', '']","['310', '']","['0', '']","['3,211', '']","['67', '']","['0', '']","['0', '']","['0', '']","['266', '']"
8004,r205,All institutions -> U. San Diego,All institutions,U. San Diego,2,204,"['2,294', '']","['4,707', '']","['3,806', '']","['86', '']","['0', '']","['1,836', '']","['918', '']","['530', '']","['0', '']","['42', '']","['394', '']"
8004,r206,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,205,"['4,503', '']","['3,629', '']","['3,776', '']","['0', '']","['179', '']","['254', '']","['2,378', '']","['0', '']","['0', '']","['965', '']","['0', '']"
8004,r207,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,206,"['2,370', '']","['2,892', '']","['3,753', '']","['0', '']","['0', '']","['2,930', '']","['0', '']","['0', '']","['822', '']","['0', '']","['1', '']"
8004,r208,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,207,"['3,265', '']","['3,514', '']","['3,627', '']","['721', '']","['0', '']","['2,129', '']","['258', '']","['0', '']","['198', '']","['79', '']","['242', '']"
8004,r209,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,208,"['3,643', '']","['3,404', '']","['3,608', '']","['9', '']","['2', '']","['3,456', '']","['0', '']","['0', '']","['5', '']","['4', '']","['132', '']"
8004,r210,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,209,"['5,370', '']","['4,888', '']","['3,602', '']","['1,732', '']","['0', '']","['118', '']","['77', '']","['781', '']","['3', '']","['33', '']","['858', '']"
8004,r211,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,210,"['2,615', '']","['2,908', '']","['3,581', '']","['179', '']","['0', '']","['382', '']","['1,082', '']","['0', '']","['0', '']","['480', '']","['1,458', '']"
8004,r212,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,211,"['4,196', '']","['2,670', '']","['3,535', '']","['133', '']","['4', '']","['1,118', '']","['845', '']","['141', '']","['226', '']","['26', '']","['1,042', '']"
8004,r213,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,212,"['4,686', '']","['3,843', '']","['3,491', '']","['1,265', '']","['0', '']","['544', '']","['1', '']","['0', '']","['90', '']","['0', '']","['1,591', '']"
8004,r214,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,213,"['3,648', '']","['4,038', '']","['3,430', '']","['90', '']","['1', '']","['1,045', '']","['58', '']","['1', '']","['0', '']","['22', '']","['2,213', '']"
8004,r215,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,214,"['295', '']","['2,926', '']","['3,412', '']","['2,755', '']","['70', '']","['367', '']","['210', '']","['0', '']","['0', '']","['0', '']","['10', '']"
8004,r216,All institutions -> U. Idaho,All institutions,U. Idaho,2,215,"['5,756', '']","['3,626', '']","['3,259', '']","['32', '']","['0', '']","['2,006', '']","['44', '']","['33', '']","['0', '']","['14', '']","['1,130', '']"
8004,r217,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,216,"['3,590', '']","['3,196', '']","['3,208', '']","['1,494', '']","['0', '']","['370', '']","['1,061', '']","['0', '']","['0', '']","['283', '']","['0', '']"
8004,r218,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,217,"['1,567', '']","['2,676', '']","['3,148', '']","['236', '']","['40', '']","['1,640', '']","['542', '']","['0', '']","['240', '']","['1', '']","['449', '']"
8004,r219,All institutions -> Kean U.,All institutions,Kean U.,2,218,"['ne', '']","['1,125', '']","['3,145', '']","['10', '']","['14', '']","['182', '']","['61', '']","['197', '']","['0', '']","['0', '']","['2,681', '']"
8004,r220,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,219,"['4,437', '']","['3,217', '']","['3,140', '']","['220', '']","['0', '']","['2,819', '']","['46', '']","['35', '']","['3', '']","['0', '']","['17', '']"
8004,r221,All institutions -> Utah State U.,All institutions,Utah State U.,2,220,"['3,441', '']","['3,362', '']","['3,084', '']","['1', '']","['0', '']","['1,310', '']","['455', '']","['0', '']","['0', '']","['2', '']","['1,316', '']"
