table_id,row_id,time_period,all_doctoral_scientists_and_engineers_level_1,all_doctoral_scientists_and_engineers_level_2,all_doctoral_scientists_and_engineers_level_3,all_doctoral_scientists_and_engineers_hierarchy_depth,value
6337,r236,Total -> Degree field -> Science -> Computer and information sciences,In United States in 2015,Total,SE,3,300
6337,r237,Total -> Degree field -> Science -> Computer and information sciences,In United States in 2015,In United States in 2017,Number,3,24950
6337,r238,Total -> Degree field -> Science -> Computer and information sciences,In United States in 2015,In United States in 2017,SE,3,350
6337,r239,Total -> Degree field -> Science -> Computer and information sciences,In United States in 2015,Out of United States in 2017,Number,3,350
6337,r240,Total -> Degree field -> Science -> Computer and information sciences,In United States in 2015,Out of United States in 2017,SE,3,100
6337,r241,Total -> Degree field -> Science -> Computer and information sciences,In United States in 2015,In United States in 2019,Number,3,24750
6337,r242,Total -> Degree field -> Science -> Computer and information sciences,In United States in 2015,In United States in 2019,SE,3,350
6337,r243,Total -> Degree field -> Science -> Computer and information sciences,In United States in 2015,Out of United States in 2019,Number,3,550
6337,r244,Total -> Degree field -> Science -> Computer and information sciences,In United States in 2015,Out of United States in 2019,SE,3,150
6337,r245,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,Total,Number,3,4300
6337,r246,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,Total,SE,3,275
6337,r247,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,In United States in 2017,Number,3,450
6337,r248,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,In United States in 2017,SE,3,175
6337,r249,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,Out of United States in 2017,Number,3,3850
6337,r250,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,Out of United States in 2017,SE,3,300
6337,r251,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,In United States in 2019,Number,3,500
6337,r252,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,In United States in 2019,SE,3,175
6337,r253,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,Out of United States in 2019,Number,3,3800
6337,r254,Total -> Degree field -> Science -> Computer and information sciences,Out of United States in 2015,Out of United States in 2019,SE,3,300
6337,r255,Total -> Degree field -> Science -> Mathematics and statistics,All doctoral scientists and engineers,Total,,2,37650
6337,r256,Total -> Degree field -> Science -> Mathematics and statistics,All doctoral scientists and engineers,SE,,2,425
6337,r257,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,Total,Number,3,30700
6337,r258,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,Total,SE,3,500
6337,r259,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,In United States in 2017,Number,3,30200
6337,r260,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,In United States in 2017,SE,3,500
6337,r261,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,Out of United States in 2017,Number,3,550
6337,r262,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,Out of United States in 2017,SE,3,175
6337,r263,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,In United States in 2019,Number,3,30200
6337,r264,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,In United States in 2019,SE,3,525
6337,r265,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,Out of United States in 2019,Number,3,550
6337,r266,Total -> Degree field -> Science -> Mathematics and statistics,In United States in 2015,Out of United States in 2019,SE,3,150
6337,r267,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,Total,Number,3,6950
6337,r268,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,Total,SE,3,350
6337,r269,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,In United States in 2017,Number,3,550
6337,r270,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,In United States in 2017,SE,3,150
6337,r271,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,Out of United States in 2017,Number,3,6350
6337,r272,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,Out of United States in 2017,SE,3,350
6337,r273,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,In United States in 2019,Number,3,500
6337,r274,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,In United States in 2019,SE,3,125
6337,r275,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,Out of United States in 2019,Number,3,6450
6337,r276,Total -> Degree field -> Science -> Mathematics and statistics,Out of United States in 2015,Out of United States in 2019,SE,3,350
6337,r277,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",All doctoral scientists and engineers,Total,,2,139100
6337,r278,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",All doctoral scientists and engineers,SE,,2,675
6337,r279,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,Total,Number,3,121800
6337,r280,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,Total,SE,3,825
6337,r281,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,In United States in 2017,Number,3,120300
6337,r282,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,In United States in 2017,SE,3,825
6337,r283,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,Out of United States in 2017,Number,3,1500
6337,r284,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,Out of United States in 2017,SE,3,225
6337,r285,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,In United States in 2019,Number,3,120100
6337,r286,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,In United States in 2019,SE,3,850
6337,r287,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,Out of United States in 2019,Number,3,1750
6337,r288,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",In United States in 2015,Out of United States in 2019,SE,3,225
6337,r289,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,Total,Number,3,17250
6337,r290,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,Total,SE,3,550
6337,r291,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,In United States in 2017,Number,3,1550
6337,r292,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,In United States in 2017,SE,3,225
6337,r293,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,Out of United States in 2017,Number,3,15700
6337,r294,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,Out of United States in 2017,SE,3,550
6337,r295,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,In United States in 2019,Number,3,1850
6337,r296,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,In United States in 2019,SE,3,225
6337,r297,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,Out of United States in 2019,Number,3,15400
6337,r298,"Total -> Degree field -> Science -> Physical sciences, geosciences, atmospheric, and ocean sciences",Out of United States in 2015,Out of United States in 2019,SE,3,575
6337,r299,Total -> Degree field -> Science -> Psychology,All doctoral scientists and engineers,Total,,2,105000
6337,r300,Total -> Degree field -> Science -> Psychology,All doctoral scientists and engineers,SE,,2,800
6337,r301,Total -> Degree field -> Science -> Psychology,In United States in 2015,Total,Number,3,100700
6337,r302,Total -> Degree field -> Science -> Psychology,In United States in 2015,Total,SE,3,900
6337,r303,Total -> Degree field -> Science -> Psychology,In United States in 2015,In United States in 2017,Number,3,100200
6337,r304,Total -> Degree field -> Science -> Psychology,In United States in 2015,In United States in 2017,SE,3,900
6337,r305,Total -> Degree field -> Science -> Psychology,In United States in 2015,Out of United States in 2017,Number,3,500
6337,r306,Total -> Degree field -> Science -> Psychology,In United States in 2015,Out of United States in 2017,SE,3,125
6337,r307,Total -> Degree field -> Science -> Psychology,In United States in 2015,In United States in 2019,Number,3,100150
6337,r308,Total -> Degree field -> Science -> Psychology,In United States in 2015,In United States in 2019,SE,3,875
6337,r309,Total -> Degree field -> Science -> Psychology,In United States in 2015,Out of United States in 2019,Number,3,600
6337,r310,Total -> Degree field -> Science -> Psychology,In United States in 2015,Out of United States in 2019,SE,3,150
6337,r311,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,Total,Number,3,4300
6337,r312,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,Total,SE,3,325
6337,r313,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,In United States in 2017,Number,3,400
6337,r314,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,In United States in 2017,SE,3,125
6337,r315,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,Out of United States in 2017,Number,3,3900
6337,r316,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,Out of United States in 2017,SE,3,300
6337,r317,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,In United States in 2019,Number,3,600
6337,r318,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,In United States in 2019,SE,3,150
6337,r319,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,Out of United States in 2019,Number,3,3700
6337,r320,Total -> Degree field -> Science -> Psychology,Out of United States in 2015,Out of United States in 2019,SE,3,275
6337,r321,Total -> Degree field -> Science -> Social sciences,All doctoral scientists and engineers,Total,,2,109250
6337,r322,Total -> Degree field -> Science -> Social sciences,All doctoral scientists and engineers,SE,,2,775
6337,r323,Total -> Degree field -> Science -> Social sciences,In United States in 2015,Total,Number,3,85550
6337,r324,Total -> Degree field -> Science -> Social sciences,In United States in 2015,Total,SE,3,900
6337,r325,Total -> Degree field -> Science -> Social sciences,In United States in 2015,In United States in 2017,Number,3,83650
6337,r326,Total -> Degree field -> Science -> Social sciences,In United States in 2015,In United States in 2017,SE,3,925
6337,r327,Total -> Degree field -> Science -> Social sciences,In United States in 2015,Out of United States in 2017,Number,3,1900
6337,r328,Total -> Degree field -> Science -> Social sciences,In United States in 2015,Out of United States in 2017,SE,3,225
6337,r329,Total -> Degree field -> Science -> Social sciences,In United States in 2015,In United States in 2019,Number,3,83750
6337,r330,Total -> Degree field -> Science -> Social sciences,In United States in 2015,In United States in 2019,SE,3,925
6337,r331,Total -> Degree field -> Science -> Social sciences,In United States in 2015,Out of United States in 2019,Number,3,1750
6337,r332,Total -> Degree field -> Science -> Social sciences,In United States in 2015,Out of United States in 2019,SE,3,200
6337,r333,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,Total,Number,3,23750
6337,r334,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,Total,SE,3,650
6337,r335,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,In United States in 2017,Number,3,1550
6337,r336,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,In United States in 2017,SE,3,225
6337,r337,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,Out of United States in 2017,Number,3,22200
6337,r338,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,Out of United States in 2017,SE,3,650
6337,r339,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,In United States in 2019,Number,3,2000
6337,r340,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,In United States in 2019,SE,3,250
6337,r341,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,Out of United States in 2019,Number,3,21750
6337,r342,Total -> Degree field -> Science -> Social sciences,Out of United States in 2015,Out of United States in 2019,SE,3,650
6337,r343,Total -> Degree field -> Engineering,All doctoral scientists and engineers,Total,,2,178050
6337,r344,Total -> Degree field -> Engineering,All doctoral scientists and engineers,SE,,2,700
6337,r345,Total -> Degree field -> Engineering,In United States in 2015,Total,Number,3,148950
6337,r346,Total -> Degree field -> Engineering,In United States in 2015,Total,SE,3,900
6337,r347,Total -> Degree field -> Engineering,In United States in 2015,In United States in 2017,Number,3,147100
6337,r348,Total -> Degree field -> Engineering,In United States in 2015,In United States in 2017,SE,3,925
6337,r349,Total -> Degree field -> Engineering,In United States in 2015,Out of United States in 2017,Number,3,1850
6337,r350,Total -> Degree field -> Engineering,In United States in 2015,Out of United States in 2017,SE,3,350
6337,r351,Total -> Degree field -> Engineering,In United States in 2015,In United States in 2019,Number,3,147050
6337,r352,Total -> Degree field -> Engineering,In United States in 2015,In United States in 2019,SE,3,900
6337,r353,Total -> Degree field -> Engineering,In United States in 2015,Out of United States in 2019,Number,3,1900
6337,r354,Total -> Degree field -> Engineering,In United States in 2015,Out of United States in 2019,SE,3,300
6337,r355,Total -> Degree field -> Engineering,Out of United States in 2015,Total,Number,3,29100
6337,r356,Total -> Degree field -> Engineering,Out of United States in 2015,Total,SE,3,800
6337,r357,Total -> Degree field -> Engineering,Out of United States in 2015,In United States in 2017,Number,3,1750
6337,r358,Total -> Degree field -> Engineering,Out of United States in 2015,In United States in 2017,SE,3,250
6337,r359,Total -> Degree field -> Engineering,Out of United States in 2015,Out of United States in 2017,Number,3,27350
6337,r360,Total -> Degree field -> Engineering,Out of United States in 2015,Out of United States in 2017,SE,3,775
6337,r361,Total -> Degree field -> Engineering,Out of United States in 2015,In United States in 2019,Number,3,2700
6337,r362,Total -> Degree field -> Engineering,Out of United States in 2015,In United States in 2019,SE,3,300
6337,r363,Total -> Degree field -> Engineering,Out of United States in 2015,Out of United States in 2019,Number,3,26400
6337,r364,Total -> Degree field -> Engineering,Out of United States in 2015,Out of United States in 2019,SE,3,750
6337,r365,Total -> Degree field -> Health,All doctoral scientists and engineers,Total,,2,37550
6337,r366,Total -> Degree field -> Health,All doctoral scientists and engineers,SE,,2,425
6337,r367,Total -> Degree field -> Health,In United States in 2015,Total,Number,3,33600
6337,r368,Total -> Degree field -> Health,In United States in 2015,Total,SE,3,575
6337,r369,Total -> Degree field -> Health,In United States in 2015,In United States in 2017,Number,3,33350
6337,r370,Total -> Degree field -> Health,In United States in 2015,In United States in 2017,SE,3,550
6337,r371,Total -> Degree field -> Health,In United States in 2015,Out of United States in 2017,Number,3,250
6337,r372,Total -> Degree field -> Health,In United States in 2015,Out of United States in 2017,SE,3,125
6337,r373,Total -> Degree field -> Health,In United States in 2015,In United States in 2019,Number,3,33350
6337,r374,Total -> Degree field -> Health,In United States in 2015,In United States in 2019,SE,3,550
6337,r375,Total -> Degree field -> Health,In United States in 2015,Out of United States in 2019,Number,3,250
6337,r376,Total -> Degree field -> Health,In United States in 2015,Out of United States in 2019,SE,3,100
6337,r377,Total -> Degree field -> Health,Out of United States in 2015,Total,Number,3,3950
6337,r378,Total -> Degree field -> Health,Out of United States in 2015,Total,SE,3,350
6337,r379,Total -> Degree field -> Health,Out of United States in 2015,In United States in 2017,Number,3,500
6337,r380,Total -> Degree field -> Health,Out of United States in 2015,In United States in 2017,SE,3,125
6337,r381,Total -> Degree field -> Health,Out of United States in 2015,Out of United States in 2017,Number,3,3500
6337,r382,Total -> Degree field -> Health,Out of United States in 2015,Out of United States in 2017,SE,3,325
6337,r383,Total -> Degree field -> Health,Out of United States in 2015,In United States in 2019,Number,3,500
6337,r384,Total -> Degree field -> Health,Out of United States in 2015,In United States in 2019,SE,3,150
6337,r385,Total -> Degree field -> Health,Out of United States in 2015,Out of United States in 2019,Number,3,3500
6337,r386,Total -> Degree field -> Health,Out of United States in 2015,Out of United States in 2019,SE,3,325
6337,r387,Total -> Years since degree -> &#8804; 10 years,All doctoral scientists and engineers,Total,,2,164250
6337,r388,Total -> Years since degree -> &#8804; 10 years,All doctoral scientists and engineers,SE,,2,675
6337,r389,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,Total,Number,3,141900
6337,r390,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,Total,SE,3,875
6337,r391,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,In United States in 2017,Number,3,139450
6337,r392,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,In United States in 2017,SE,3,950
6337,r393,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,Out of United States in 2017,Number,3,2450
6337,r394,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,Out of United States in 2017,SE,3,250
6337,r395,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,In United States in 2019,Number,3,139100
6337,r396,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,In United States in 2019,SE,3,925
6337,r397,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,Out of United States in 2019,Number,3,2750
6337,r398,Total -> Years since degree -> &#8804; 10 years,In United States in 2015,Out of United States in 2019,SE,3,250
6337,r399,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,Total,Number,3,22350
6337,r400,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,Total,SE,3,650
6337,r401,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,In United States in 2017,Number,3,2600
6337,r402,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,In United States in 2017,SE,3,275
6337,r403,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,Out of United States in 2017,Number,3,19750
6337,r404,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,Out of United States in 2017,SE,3,625
6337,r405,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,In United States in 2019,Number,3,4000
6337,r406,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,In United States in 2019,SE,3,325
6337,r407,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,Out of United States in 2019,Number,3,18350
6337,r408,Total -> Years since degree -> &#8804; 10 years,Out of United States in 2015,Out of United States in 2019,SE,3,575
6337,r409,Total -> Years since degree -> 11&#8211;20 years,All doctoral scientists and engineers,Total,,2,291850
6337,r410,Total -> Years since degree -> 11&#8211;20 years,All doctoral scientists and engineers,SE,,2,1000
6337,r411,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,Total,Number,3,252950
6337,r412,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,Total,SE,3,1250
6337,r413,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,In United States in 2017,Number,3,249700
6337,r414,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,In United States in 2017,SE,3,1325
6337,r415,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,Out of United States in 2017,Number,3,3250
6337,r416,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,Out of United States in 2017,SE,3,375
6337,r417,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,In United States in 2019,Number,3,249350
6337,r418,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,In United States in 2019,SE,3,1275
6337,r419,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,Out of United States in 2019,Number,3,3600
6337,r420,Total -> Years since degree -> 11&#8211;20 years,In United States in 2015,Out of United States in 2019,SE,3,325
6337,r421,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,Total,Number,3,38900
6337,r422,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,Total,SE,3,700
6337,r423,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,In United States in 2017,Number,3,2850
6337,r424,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,In United States in 2017,SE,3,300
6337,r425,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,Out of United States in 2017,Number,3,36050
6337,r426,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,Out of United States in 2017,SE,3,700
6337,r427,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,In United States in 2019,Number,3,3300
6337,r428,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,In United States in 2019,SE,3,275
6337,r429,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,Out of United States in 2019,Number,3,35600
6337,r430,Total -> Years since degree -> 11&#8211;20 years,Out of United States in 2015,Out of United States in 2019,SE,3,725
6337,r431,Total -> Years since degree -> 21&#8211;30 years,All doctoral scientists and engineers,Total,,2,243350
6337,r432,Total -> Years since degree -> 21&#8211;30 years,All doctoral scientists and engineers,SE,,2,1325
6337,r433,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,Total,Number,3,206950
6337,r434,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,Total,SE,3,1350
6337,r435,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,In United States in 2017,Number,3,204750
6337,r436,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,In United States in 2017,SE,3,1375
6337,r437,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,Out of United States in 2017,Number,3,2200
6337,r438,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,Out of United States in 2017,SE,3,275
6337,r439,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,In United States in 2019,Number,3,204800
6337,r440,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,In United States in 2019,SE,3,1375
6337,r441,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,Out of United States in 2019,Number,3,2150
6337,r442,Total -> Years since degree -> 21&#8211;30 years,In United States in 2015,Out of United States in 2019,SE,3,275
6337,r443,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,Total,Number,3,36400
6337,r444,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,Total,SE,3,775
6337,r445,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,In United States in 2017,Number,3,2000
6337,r446,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,In United States in 2017,SE,3,225
6337,r447,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,Out of United States in 2017,Number,3,34450
6337,r448,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,Out of United States in 2017,SE,3,750
6337,r449,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,In United States in 2019,Number,3,2350
6337,r450,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,In United States in 2019,SE,3,275
6337,r451,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,Out of United States in 2019,Number,3,34100
6337,r452,Total -> Years since degree -> 21&#8211;30 years,Out of United States in 2015,Out of United States in 2019,SE,3,725
6337,r453,Total -> Years since degree -> > 30 years,All doctoral scientists and engineers,Total,,2,156600
6337,r454,Total -> Years since degree -> > 30 years,All doctoral scientists and engineers,SE,,2,1225
6337,r455,Total -> Years since degree -> > 30 years,In United States in 2015,Total,Number,3,141000
6337,r456,Total -> Years since degree -> > 30 years,In United States in 2015,Total,SE,3,1300
6337,r457,Total -> Years since degree -> > 30 years,In United States in 2015,In United States in 2017,Number,3,140100
6337,r458,Total -> Years since degree -> > 30 years,In United States in 2015,In United States in 2017,SE,3,1325
6337,r459,Total -> Years since degree -> > 30 years,In United States in 2015,Out of United States in 2017,Number,3,900
6337,r460,Total -> Years since degree -> > 30 years,In United States in 2015,Out of United States in 2017,SE,3,200
6337,r461,Total -> Years since degree -> > 30 years,In United States in 2015,In United States in 2019,Number,3,140000
6337,r462,Total -> Years since degree -> > 30 years,In United States in 2015,In United States in 2019,SE,3,1325
6337,r463,Total -> Years since degree -> > 30 years,In United States in 2015,Out of United States in 2019,Number,3,950
6337,r464,Total -> Years since degree -> > 30 years,In United States in 2015,Out of United States in 2019,SE,3,225
6337,r465,Total -> Years since degree -> > 30 years,Out of United States in 2015,Total,Number,3,15600
6337,r466,Total -> Years since degree -> > 30 years,Out of United States in 2015,Total,SE,3,675
6337,r467,Total -> Years since degree -> > 30 years,Out of United States in 2015,In United States in 2017,Number,3,700
6337,r468,Total -> Years since degree -> > 30 years,Out of United States in 2015,In United States in 2017,SE,3,175
6337,r469,Total -> Years since degree -> > 30 years,Out of United States in 2015,Out of United States in 2017,Number,3,14950
6337,r470,Total -> Years since degree -> > 30 years,Out of United States in 2015,Out of United States in 2017,SE,3,650
6337,r471,Total -> Years since degree -> > 30 years,Out of United States in 2015,In United States in 2019,Number,3,1000
6337,r472,Total -> Years since degree -> > 30 years,Out of United States in 2015,In United States in 2019,SE,3,200
6337,r473,Total -> Years since degree -> > 30 years,Out of United States in 2015,Out of United States in 2019,Number,3,14600
6337,r474,Total -> Years since degree -> > 30 years,Out of United States in 2015,Out of United States in 2019,SE,3,650
6337,r475,Total -> Disability status in 2015 -> With disability,All doctoral scientists and engineers,Total,,2,71700
6337,r476,Total -> Disability status in 2015 -> With disability,All doctoral scientists and engineers,SE,,2,1250
6337,r477,Total -> Disability status in 2015 -> With disability,In United States in 2015,Total,Number,3,60100
6337,r478,Total -> Disability status in 2015 -> With disability,In United States in 2015,Total,SE,3,1175
6337,r479,Total -> Disability status in 2015 -> With disability,In United States in 2015,In United States in 2017,Number,3,59300
6337,r480,Total -> Disability status in 2015 -> With disability,In United States in 2015,In United States in 2017,SE,3,1175
6337,r481,Total -> Disability status in 2015 -> With disability,In United States in 2015,Out of United States in 2017,Number,3,850
6337,r482,Total -> Disability status in 2015 -> With disability,In United States in 2015,Out of United States in 2017,SE,3,175
6337,r483,Total -> Disability status in 2015 -> With disability,In United States in 2015,In United States in 2019,Number,3,59350
6337,r484,Total -> Disability status in 2015 -> With disability,In United States in 2015,In United States in 2019,SE,3,1175
6337,r485,Total -> Disability status in 2015 -> With disability,In United States in 2015,Out of United States in 2019,Number,3,750
6337,r486,Total -> Disability status in 2015 -> With disability,In United States in 2015,Out of United States in 2019,SE,3,175
6337,r487,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,Total,Number,3,11600
6337,r488,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,Total,SE,3,550
6337,r489,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,In United States in 2017,Number,3,600
6337,r490,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,In United States in 2017,SE,3,175
6337,r491,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,Out of United States in 2017,Number,3,11000
6337,r492,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,Out of United States in 2017,SE,3,550
6337,r493,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,In United States in 2019,Number,3,800
6337,r494,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,In United States in 2019,SE,3,150
6337,r495,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,Out of United States in 2019,Number,3,10800
6337,r496,Total -> Disability status in 2015 -> With disability,Out of United States in 2015,Out of United States in 2019,SE,3,550
6337,r497,Total -> Disability status in 2015 -> Without disability,All doctoral scientists and engineers,Total,,2,784350
6337,r498,Total -> Disability status in 2015 -> Without disability,All doctoral scientists and engineers,SE,,2,1950
6337,r499,Total -> Disability status in 2015 -> Without disability,In United States in 2015,Total,Number,3,682650
6337,r500,Total -> Disability status in 2015 -> Without disability,In United States in 2015,Total,SE,3,2125
6337,r501,Total -> Disability status in 2015 -> Without disability,In United States in 2015,In United States in 2017,Number,3,674750
6337,r502,Total -> Disability status in 2015 -> Without disability,In United States in 2015,In United States in 2017,SE,3,2125
6337,r503,Total -> Disability status in 2015 -> Without disability,In United States in 2015,Out of United States in 2017,Number,3,7900
6337,r504,Total -> Disability status in 2015 -> Without disability,In United States in 2015,Out of United States in 2017,SE,3,525
6337,r505,Total -> Disability status in 2015 -> Without disability,In United States in 2015,In United States in 2019,Number,3,673950
6337,r506,Total -> Disability status in 2015 -> Without disability,In United States in 2015,In United States in 2019,SE,3,2175
