table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5443,r112,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,111,"['42,077', '']","['4,138', '']","['0', '']","['4,430', '']","['276', '']","['3,352', '']","['489', '']","['10,116', '']","['0', '']","['16,826', '']","['2,450', '']"
5443,r113,All institutions -> U. Delaware,All institutions,U. Delaware,2,112,"['41,787', '']","['1,720', '']","['5', '']","['22,853', '']","['0', '']","['4,945', '']","['4,627', '']","['1,349', '']","['667', '']","['5,214', '']","['407', '']"
5443,r114,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,113,"['38,223', '']","['360', '']","['0', '']","['28,713', '']","['451', '']","['735', '']","['594', '']","['1,192', '']","['27', '']","['6,144', '']","['7', '']"
5443,r115,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,114,"['37,603', '']","['0', '']","['3,002', '']","['10,319', '']","['0', '']","['6,835', '']","['56', '']","['0', '']","['0', '']","['17,391', '']","['0', '']"
5443,r116,All institutions -> Florida International U.,All institutions,Florida International U.,2,115,"['36,501', '']","['168', '']","['0', '']","['17,056', '']","['0', '']","['2,279', '']","['14,669', '']","['742', '']","['0', '']","['1,579', '']","['8', '']"
5443,r117,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,116,"['35,769', '']","['367', '']","['904', '']","['16,317', '']","['2,713', '']","['4,271', '']","['494', '']","['1,053', '']","['657', '']","['8,847', '']","['146', '']"
5443,r118,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,117,"['35,063', '']","['9,212', '']","['105', '']","['8,115', '']","['289', '']","['1,741', '']","['5,719', '']","['1,875', '']","['510', '']","['7,477', '']","['20', '']"
5443,r119,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,118,"['34,939', '']","['512', '']","['0', '']","['20,515', '']","['537', '']","['5,845', '']","['4,380', '']","['485', '']","['327', '']","['2,318', '']","['20', '']"
5443,r120,All institutions -> U. Houston,All institutions,U. Houston,2,119,"['33,269', '']","['72', '']","['0', '']","['16,103', '']","['168', '']","['1,611', '']","['5,360', '']","['224', '']","['74', '']","['8,080', '']","['1,577', '']"
5443,r121,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,120,"['32,395', '']","['114', '']","['0', '']","['20,556', '']","['0', '']","['1,667', '']","['3,051', '']","['6,490', '']","['0', '']","['0', '']","['517', '']"
5443,r122,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,121,"['32,046', '']","['0', '']","['88', '']","['28,981', '']","['69', '']","['863', '']","['1,169', '']","['90', '']","['0', '']","['768', '']","['18', '']"
5443,r123,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,122,"['31,189', '']","['0', '']","['54', '']","['29,182', '']","['5', '']","['1,172', '']","['66', '']","['25', '']","['0', '']","['685', '']","['0', '']"
5443,r124,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,123,"['30,914', '']","['0', '']","['0', '']","['30,914', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r125,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,124,"['30,883', '']","['0', '']","['348', '']","['22,922', '']","['275', '']","['3,370', '']","['1,740', '']","['230', '']","['652', '']","['1,175', '']","['171', '']"
5443,r126,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,125,"['30,733', '']","['307', '']","['0', '']","['22,691', '']","['27', '']","['4,335', '']","['314', '']","['47', '']","['0', '']","['0', '']","['3,012', '']"
5443,r127,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,126,"['26,777', '']","['0', '']","['67', '']","['25,145', '']","['142', '']","['867', '']","['256', '']","['0', '']","['0', '']","['215', '']","['85', '']"
5443,r128,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,127,"['26,500', '']","['0', '']","['0', '']","['11,992', '']","['10', '']","['1,169', '']","['12,738', '']","['50', '']","['0', '']","['0', '']","['541', '']"
5443,r129,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,128,"['26,180', '']","['0', '']","['0', '']","['21,081', '']","['57', '']","['714', '']","['2,138', '']","['52', '']","['0', '']","['1,945', '']","['193', '']"
5443,r130,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,129,"['25,370', '']","['9', '']","['0', '']","['11,674', '']","['285', '']","['3,436', '']","['1,971', '']","['6,146', '']","['0', '']","['1,829', '']","['20', '']"
5443,r131,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,130,"['25,188', '']","['292', '']","['0', '']","['8,338', '']","['190', '']","['9,903', '']","['2,672', '']","['111', '']","['515', '']","['2,861', '']","['306', '']"
5443,r132,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,131,"['25,020', '']","['0', '']","['0', '']","['25,020', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r133,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,132,"['24,730', '']","['212', '']","['0', '']","['13,991', '']","['84', '']","['2,410', '']","['0', '']","['77', '']","['0', '']","['7,927', '']","['29', '']"
5443,r134,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,133,"['24,499', '']","['0', '']","['0', '']","['21,454', '']","['189', '']","['348', '']","['27', '']","['288', '']","['0', '']","['2,193', '']","['0', '']"
5443,r135,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,134,"['24,411', '']","['0', '']","['0', '']","['24,411', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r136,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,135,"['23,498', '']","['134', '']","['0', '']","['19,163', '']","['0', '']","['1,133', '']","['34', '']","['197', '']","['0', '']","['2,551', '']","['286', '']"
5443,r137,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,136,"['23,466', '']","['0', '']","['0', '']","['23,426', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']"
5443,r138,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,137,"['22,489', '']","['0', '']","['0', '']","['22,489', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r139,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,138,"['21,976', '']","['0', '']","['0', '']","['21,976', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r140,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,139,"['21,729', '']","['0', '']","['0', '']","['14,080', '']","['362', '']","['2,329', '']","['114', '']","['63', '']","['3,892', '']","['741', '']","['148', '']"
5443,r141,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,140,"['21,271', '']","['1,358', '']","['0', '']","['4,336', '']","['44', '']","['2,070', '']","['12,395', '']","['0', '']","['0', '']","['0', '']","['1,068', '']"
5443,r142,All institutions -> Howard U.,All institutions,Howard U.,2,141,"['20,121', '']","['0', '']","['0', '']","['14,239', '']","['0', '']","['3,659', '']","['563', '']","['137', '']","['0', '']","['1,052', '']","['471', '']"
5443,r143,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,142,"['20,003', '']","['74', '']","['0', '']","['18,419', '']","['0', '']","['235', '']","['648', '']","['20', '']","['0', '']","['0', '']","['607', '']"
5443,r144,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,143,"['19,871', '']","['0', '']","['0', '']","['13,214', '']","['0', '']","['0', '']","['273', '']","['4,886', '']","['0', '']","['710', '']","['788', '']"
5443,r145,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,144,"['19,303', '']","['64', '']","['0', '']","['15,612', '']","['0', '']","['3', '']","['705', '']","['231', '']","['2,567', '']","['121', '']","['0', '']"
5443,r146,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,145,"['19,042', '']","['531', '']","['0', '']","['11,035', '']","['0', '']","['495', '']","['2,729', '']","['162', '']","['0', '']","['2,899', '']","['1,191', '']"
5443,r147,All institutions -> Rice U.,All institutions,Rice U.,2,146,"['18,786', '']","['296', '']","['0', '']","['4,736', '']","['1,101', '']","['1,088', '']","['1,651', '']","['129', '']","['0', '']","['9,785', '']","['0', '']"
5443,r148,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,147,"['18,771', '']","['613', '']","['0', '']","['10,231', '']","['0', '']","['326', '']","['3,950', '']","['1,231', '']","['579', '']","['1,606', '']","['235', '']"
5443,r149,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,148,"['18,677', '']","['0', '']","['0', '']","['18,234', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['393', '']"
5443,r150,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,149,"['17,730', '']","['54', '']","['0', '']","['14,175', '']","['29', '']","['191', '']","['0', '']","['0', '']","['0', '']","['3,061', '']","['220', '']"
5443,r151,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,150,"['17,588', '']","['0', '']","['0', '']","['17,588', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r152,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,151,"['17,409', '']","['0', '']","['300', '']","['8,135', '']","['0', '']","['3,987', '']","['1,951', '']","['0', '']","['0', '']","['2,895', '']","['141', '']"
5443,r153,All institutions -> Boston C.,All institutions,Boston C.,2,152,"['16,628', '']","['163', '']","['0', '']","['6,688', '']","['0', '']","['4,318', '']","['1,746', '']","['185', '']","['0', '']","['0', '']","['3,528', '']"
5443,r154,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,153,"['16,526', '']","['0', '']","['0', '']","['16,526', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r155,All institutions -> U. Denver,All institutions,U. Denver,2,154,"['16,293', '']","['0', '']","['0', '']","['2,139', '']","['0', '']","['2,088', '']","['3,954', '']","['0', '']","['0', '']","['547', '']","['7,565', '']"
5443,r156,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,155,"['16,001', '']","['0', '']","['0', '']","['11,086', '']","['0', '']","['311', '']","['401', '']","['2,354', '']","['169', '']","['1,497', '']","['183', '']"
5443,r157,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,156,"['15,355', '']","['52', '']","['54', '']","['6,931', '']","['6', '']","['738', '']","['911', '']","['5,476', '']","['0', '']","['1,133', '']","['54', '']"
5443,r158,All institutions -> Clemson U.,All institutions,Clemson U.,2,157,"['15,201', '']","['0', '']","['0', '']","['7,141', '']","['13', '']","['999', '']","['0', '']","['64', '']","['0', '']","['6,963', '']","['21', '']"
5443,r159,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,158,"['15,079', '']","['0', '']","['0', '']","['14,621', '']","['0', '']","['133', '']","['228', '']","['0', '']","['0', '']","['97', '']","['0', '']"
5443,r160,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,159,"['15,066', '']","['0', '']","['0', '']","['10,432', '']","['0', '']","['1,324', '']","['2,318', '']","['0', '']","['427', '']","['550', '']","['15', '']"
5443,r161,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,160,"['14,008', '']","['0', '']","['0', '']","['7,372', '']","['1,045', '']","['2,611', '']","['1,208', '']","['453', '']","['0', '']","['450', '']","['869', '']"
5443,r162,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,161,"['13,112', 'i']","['0', 'i']","['0', 'i']","['13,112', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5443,r163,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,162,"['13,096', '']","['55', '']","['0', '']","['9,266', '']","['0', '']","['793', '']","['602', '']","['494', '']","['0', '']","['1,659', '']","['227', '']"
5443,r164,All institutions -> U. Toledo,All institutions,U. Toledo,2,163,"['13,084', '']","['0', '']","['44', '']","['11,409', '']","['0', '']","['1,272', '']","['43', '']","['0', '']","['0', '']","['186', '']","['130', '']"
5443,r165,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,164,"['13,053', '']","['0', '']","['0', '']","['11,864', '']","['358', '']","['0', '']","['496', '']","['0', '']","['319', '']","['0', '']","['16', '']"
5443,r166,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,165,"['12,774', '']","['0', '']","['0', '']","['12,369', '']","['0', '']","['112', '']","['288', '']","['0', '']","['0', '']","['5', '']","['0', '']"
5443,r167,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,166,"['12,583', '']","['0', '']","['0', '']","['12,583', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r168,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,167,"['12,317', '']","['0', '']","['0', '']","['12,317', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r169,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,168,"['12,181', '']","['0', '']","['198', '']","['11,814', '']","['32', '']","['25', '']","['0', '']","['0', '']","['0', '']","['107', '']","['5', '']"
5443,r170,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,169,"['12,126', '']","['0', '']","['0', '']","['12,126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r171,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,170,"['11,638', '']","['0', '']","['0', '']","['11,638', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r172,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,171,"['11,470', '']","['0', '']","['0', '']","['7,891', '']","['0', '']","['175', '']","['0', '']","['0', '']","['0', '']","['3,404', '']","['0', '']"
5443,r173,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,172,"['11,380', '']","['0', '']","['0', '']","['10,740', '']","['0', '']","['517', '']","['14', '']","['0', '']","['0', '']","['61', '']","['48', '']"
5443,r174,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,173,"['11,326', '']","['406', '']","['0', '']","['2,963', '']","['108', '']","['842', '']","['21', '']","['0', '']","['0', '']","['4,687', '']","['2,299', '']"
5443,r175,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,174,"['11,228', '']","['0', '']","['0', '']","['11,228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r176,All institutions -> Portland State U.,All institutions,Portland State U.,2,175,"['11,165', '']","['0', '']","['0', '']","['7,527', '']","['133', '']","['1,177', '']","['644', '']","['246', '']","['0', '']","['0', '']","['1,438', '']"
5443,r177,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,176,"['11,112', '']","['0', '']","['0', '']","['4,531', '']","['0', '']","['298', '']","['249', '']","['5,686', '']","['28', '']","['304', '']","['16', '']"
5443,r178,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,177,"['11,080', '']","['0', '']","['0', '']","['11,080', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r179,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,178,"['10,929', '']","['0', '']","['0', '']","['9,238', '']","['0', '']","['1,066', '']","['209', '']","['39', '']","['215', '']","['98', '']","['64', '']"
5443,r180,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,179,"['10,650', '']","['2,322', '']","['0', '']","['4,060', '']","['0', '']","['617', '']","['29', '']","['1,408', '']","['0', '']","['2,187', '']","['27', '']"
5443,r181,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,180,"['10,419', '']","['141', '']","['0', '']","['3,376', '']","['2', '']","['562', '']","['1,294', '']","['1,438', '']","['0', '']","['0', '']","['3,606', '']"
5443,r182,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,181,"['10,245', '']","['0', '']","['0', '']","['10,245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r183,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,182,"['10,040', 'i']","['97', 'i']","['0', 'i']","['7,199', 'i']","['0', 'i']","['124', 'i']","['315', 'i']","['1,265', 'i']","['975', 'i']","['0', 'i']","['65', 'i']"
5443,r184,All institutions -> Northern Arizona U.,All institutions,Northern Arizona U.,2,183,"['9,638', '']","['0', '']","['0', '']","['9,010', '']","['0', '']","['184', '']","['0', '']","['32', '']","['16', '']","['380', '']","['16', '']"
5443,r185,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,184,"['9,505', '']","['0', '']","['441', '']","['3,536', '']","['0', '']","['189', '']","['3,067', '']","['1,874', '']","['0', '']","['397', '']","['1', '']"
5443,r186,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,185,"['9,470', '']","['26', '']","['72', '']","['6,014', '']","['39', '']","['1,172', '']","['46', '']","['0', '']","['0', '']","['1,901', '']","['200', '']"
5443,r187,All institutions -> Utah State U.,All institutions,Utah State U.,2,186,"['9,460', '']","['0', '']","['0', '']","['5,480', '']","['0', '']","['484', '']","['2,286', '']","['691', '']","['0', '']","['326', '']","['193', '']"
5443,r188,All institutions -> George Mason U.,All institutions,George Mason U.,2,187,"['9,327', '']","['116', '']","['0', '']","['3,855', '']","['54', '']","['0', '']","['750', '']","['2,159', '']","['0', '']","['2,132', '']","['261', '']"
5443,r189,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,188,"['9,307', '']","['66', '']","['0', '']","['5,173', '']","['0', '']","['330', '']","['2,692', '']","['98', '']","['5', '']","['580', '']","['363', '']"
5443,r190,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,189,"['9,089', '']","['231', '']","['0', '']","['2,730', '']","['0', '']","['1,421', '']","['1,585', '']","['798', '']","['0', '']","['341', '']","['1,983', '']"
5443,r191,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,190,"['8,989', '']","['0', '']","['0', '']","['8,989', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r192,All institutions -> U. Idaho,All institutions,U. Idaho,2,191,"['8,897', '']","['5', '']","['0', '']","['7,394', '']","['2', '']","['0', '']","['0', '']","['0', '']","['1,205', '']","['291', '']","['0', '']"
5443,r193,All institutions -> Marshall U.,All institutions,Marshall U.,2,192,"['8,770', '']","['163', '']","['0', '']","['8,607', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r194,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,193,"['8,733', '']","['0', '']","['111', '']","['4,142', '']","['0', '']","['2,048', '']","['320', '']","['408', '']","['1,504', '']","['145', '']","['55', '']"
5443,r195,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,194,"['8,554', '']","['0', '']","['0', '']","['3,082', '']","['0', '']","['1,684', '']","['579', '']","['0', '']","['0', '']","['3,209', '']","['0', '']"
5443,r196,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,195,"['8,533', '']","['0', '']","['0', '']","['4,930', '']","['2', '']","['826', '']","['1,082', '']","['197', '']","['141', '']","['921', '']","['434', '']"
5443,r197,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,196,"['8,494', '']","['2', '']","['0', '']","['4,149', '']","['0', '']","['1,960', '']","['1,566', '']","['90', '']","['0', '']","['0', '']","['727', '']"
5443,r198,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,197,"['8,308', '']","['5', '']","['0', '']","['1,475', '']","['0', '']","['2,308', '']","['3,405', '']","['0', '']","['0', '']","['1,115', '']","['0', '']"
5443,r199,All institutions -> Marquette U.,All institutions,Marquette U.,2,198,"['8,251', '']","['171', '']","['0', '']","['4,406', '']","['315', '']","['925', '']","['202', '']","['0', '']","['0', '']","['2,077', '']","['155', '']"
5443,r200,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,199,"['8,232', '']","['42', '']","['0', '']","['3,309', '']","['0', '']","['2,006', '']","['1,174', '']","['271', '']","['196', '']","['1,149', '']","['85', '']"
5443,r201,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,200,"['8,172', '']","['0', '']","['0', '']","['6,607', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,455', '']","['110', '']"
5443,r202,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,201,"['8,139', '']","['0', '']","['0', '']","['4,902', '']","['145', '']","['0', '']","['367', '']","['758', '']","['1,039', '']","['0', '']","['928', '']"
5443,r203,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,202,"['8,018', '']","['657', '']","['0', '']","['5,860', '']","['0', '']","['135', '']","['628', '']","['0', '']","['0', '']","['0', '']","['738', '']"
5443,r204,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,203,"['8,010', '']","['0', '']","['0', '']","['7,838', '']","['0', '']","['0', '']","['80', '']","['0', '']","['0', '']","['18', '']","['74', '']"
5443,r205,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,204,"['7,931', '']","['527', '']","['0', '']","['5,176', '']","['0', '']","['469', '']","['1,074', '']","['25', '']","['0', '']","['644', '']","['16', '']"
5443,r206,All institutions -> U. Memphis,All institutions,U. Memphis,2,205,"['7,826', '']","['1,484', '']","['1', '']","['3,133', '']","['0', '']","['292', '']","['1,021', '']","['373', '']","['0', '']","['733', '']","['789', '']"
5443,r207,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,206,"['7,615', '']","['0', '']","['0', '']","['7,615', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r208,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,207,"['7,544', '']","['0', '']","['0', '']","['3,699', '']","['0', '']","['3,315', '']","['194', '']","['5', '']","['16', '']","['315', '']","['0', '']"
5443,r209,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,208,"['7,514', '']","['0', '']","['0', '']","['2,769', '']","['0', '']","['420', '']","['818', '']","['113', '']","['0', '']","['682', '']","['2,712', '']"
5443,r210,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,209,"['7,511', '']","['0', '']","['0', '']","['7,428', '']","['0', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r211,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,210,"['7,506', '']","['0', '']","['0', '']","['6,228', '']","['0', '']","['0', '']","['1,278', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r212,All institutions -> Rowan U.,All institutions,Rowan U.,2,211,"['7,469', '']","['0', '']","['0', '']","['6,117', '']","['0', '']","['80', '']","['397', '']","['0', '']","['0', '']","['875', '']","['0', '']"
5443,r213,All institutions -> Wright State U.,All institutions,Wright State U.,2,212,"['7,076', '']","['271', '']","['0', '']","['6,328', '']","['12', '']","['290', '']","['17', '']","['0', '']","['0', '']","['158', '']","['0', '']"
5443,r214,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,213,"['6,864', '']","['0', '']","['0', '']","['6,864', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r215,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,214,"['6,857', '']","['0', '']","['0', '']","['2,844', '']","['0', '']","['1,437', '']","['179', '']","['72', '']","['0', '']","['2,203', '']","['122', '']"
5443,r216,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,215,"['6,853', '']","['0', '']","['0', '']","['1,993', '']","['0', '']","['4,832', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r217,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,216,"['6,822', '']","['0', '']","['0', '']","['5,379', '']","['0', '']","['438', '']","['792', '']","['174', '']","['0', '']","['39', '']","['0', '']"
5443,r218,All institutions -> Kent State U.,All institutions,Kent State U.,2,217,"['6,507', '']","['0', '']","['0', '']","['2,238', '']","['0', '']","['570', '']","['2,409', '']","['424', '']","['8', '']","['473', '']","['385', '']"
5443,r219,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,218,"['6,405', '']","['0', '']","['0', '']","['6,336', '']","['0', '']","['0', '']","['40', '']","['14', '']","['0', '']","['15', '']","['0', '']"
5443,r220,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,219,"['6,315', '']","['72', '']","['3', '']","['5,921', '']","['0', '']","['96', '']","['0', '']","['87', '']","['0', '']","['0', '']","['136', '']"
5443,r221,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,220,"['6,021', '']","['0', '']","['0', '']","['5,356', '']","['0', '']","['513', '']","['114', '']","['0', '']","['18', '']","['20', '']","['0', '']"
5443,r222,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,221,"['5,932', '']","['0', '']","['0', '']","['5,828', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']"
5443,r223,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,222,"['5,923', '']","['0', '']","['0', '']","['1,456', '']","['8', '']","['1,790', '']","['375', '']","['0', '']","['0', '']","['1,999', '']","['295', '']"
5443,r224,All institutions -> Creighton U.,All institutions,Creighton U.,2,223,"['5,599', 'i']","['30', 'i']","['0', 'i']","['5,222', 'i']","['16', 'i']","['145', 'i']","['85', 'i']","['57', 'i']","['0', 'i']","['0', 'i']","['44', 'i']"
5443,r225,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,224,"['5,519', '']","['186', '']","['0', '']","['2,289', '']","['44', '']","['472', '']","['703', '']","['409', '']","['0', '']","['890', '']","['526', '']"
5443,r226,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,225,"['5,428', '']","['0', '']","['0', '']","['5,256', '']","['0', '']","['0', '']","['172', '']","['0', '']","['0', '']","['0', '']","['0', '']"
